date,baseline,rsrs
2011-01-24,1.1059399997232326,1.0094939092364392
2011-01-25,1.1060739843212448,1.0096162093934629
2011-01-26,1.1062079851514872,1.0097385243671468
2011-01-27,1.106342002215926,1.0098608541592862
2011-01-28,1.1064760355165284,1.0099831987716763
2011-01-31,1.106610085055261,1.0101055582061125
2011-02-01,1.1067441508340912,1.0102279324643906
2011-02-09,1.1068782328549864,1.0103503215483063
2011-02-10,1.1070123311199147,1.010472725459656
2011-02-11,1.1071464456308437,1.0105951442002359
2011-02-14,1.1072805763897418,1.0107175777718425
2011-02-15,1.106394683408474,1.0108400261762727
2011-02-16,1.1131773262919267,1.0109624894153235
2011-02-17,1.1121017729173204,1.011084967490792
2011-02-18,1.0991917979525991,1.0112074604044758
2011-02-21,1.1272447326613046,1.0113299681581724
2011-02-22,1.08339356283122,1.0114524907536797
2011-02-23,1.1057919633493185,1.0115750281927958
2011-02-24,1.1216253791240254,1.011697580477319
2011-02-25,1.1232805408363882,1.0118201476090478
2011-02-28,1.1403504093877013,1.011942729589781
2011-03-01,1.1484738804564856,1.0120653264213173
2011-03-02,1.145041579573105,1.0121879381054562
2011-03-03,1.1150819465931843,1.012310564643997
2011-03-04,1.1348436891254643,1.0124332060387393
2011-03-07,1.150089621623145,1.012555862291483
2011-03-08,1.1590985654585149,1.012678533404028
2011-03-09,1.1642348872253652,1.0128012193781746
2011-03-10,1.151746194927908,1.0129239202157234
2011-03-11,1.1505419575609637,1.0130466359184749
2011-03-14,1.1670301222934387,1.0131693664882302
2011-03-15,1.1476978441448786,1.0132921119267904
2011-03-16,1.1699816922908115,1.0134148722359568
2011-03-17,1.1386003956289557,1.013537647417531
2011-03-18,1.142698209497983,1.013660437473315
2011-03-21,1.133934426678549,1.0137832424051103
2011-03-22,1.1339404704754044,1.0139060622147196
2011-03-23,1.1519449717457568,1.014028896903945
2011-03-24,1.1598471388733387,1.0141517464745895
2011-03-25,1.1689138323896096,1.0142746109284557
2011-03-28,1.1661221288743253,1.014397490267347
2011-03-29,1.1384762714265182,1.0145203844930664
2011-03-30,1.1274461964394713,1.0146432936074175
2011-03-31,1.125994876128862,1.014766217612204
2011-04-01,1.1252054332267791,1.0148891565092304
2011-04-06,1.1253417518314863,1.0150121103003003
2011-04-07,1.1238931404955597,1.0151350789872182
2011-04-08,1.1321519554867985,1.015258062571789
2011-04-11,1.1250575315396552,1.0153810610558176
2011-04-12,1.11738326394686,1.0155040744411088
2011-04-13,1.142617872091357,1.0156271027294679
2011-04-14,1.1357089875719921,1.0157501459227005
2011-04-15,1.1440151821483189,1.0158732040226122
2011-04-18,1.1442348126055295,1.0159962770310091
2011-04-19,1.106620806833241,1.0161193649496973
2011-04-20,1.1008283735761852,1.016242467780483
2011-04-21,1.1135599851531575,1.0163655855251732
2011-04-22,1.1034959735126901,1.0164887181855744
2011-04-25,1.0850768405050721,1.0166118657634937
2011-04-26,1.065042116637456,1.0167350282607386
2011-04-27,1.0571060528894674,1.0168582056791162
2011-04-28,1.0257020561543426,1.0169813980204345
2011-04-29,1.0249009811363687,1.0171046052865012
2011-05-03,1.0282079518251968,1.0172278274791244
2011-05-04,1.0283458585518235,1.0173510646001127
2011-05-05,1.0286216817023992,1.0174743166512745
2011-05-06,1.0298296100128275,1.0175975836344187
2011-05-09,1.0286027900907495,1.017720865551354
2011-05-10,1.0279149656366933,1.01784416240389
2011-05-11,1.0283275879242246,1.017967474193836
2011-05-12,1.0288778088548887,1.0180908009230019
2011-05-13,1.0291529578961323,1.0182141425931972
2011-05-16,1.029015373732083,1.0183374992062322
2011-05-17,1.0291529530736048,1.0184608707639171
2011-05-18,1.0292905372370091,1.0185842572680626
2011-05-19,1.0292905372370091,1.0187076587204793
2011-05-20,1.0292905372370091,1.0188310751229783
2011-05-23,1.0287683288808056,1.0189545064773708
2011-05-24,1.0288929641331948,1.0190779527854683
2011-05-25,1.029017614485141,1.0192014140490824
2011-05-26,1.0291422799384737,1.0193248902700247
2011-05-27,1.0292669604950224,1.0194483814501076
2011-05-30,1.0293916561566168,1.0195718875911433
2011-05-31,1.0295163669250869,1.0196954086949443
2011-06-01,1.0296410928022628,1.0198189447633235
2011-06-02,1.029765833789975,1.0199424957980936
2011-06-03,1.0298905898900543,1.0200660618010677
2011-06-07,1.0300153611043315,1.0201896427740595
2011-06-08,1.0301401474346374,1.0203132387188825
2011-06-09,1.0302649488828035,1.0204368496373506
2011-06-10,1.0303897654506613,1.0205604755312776
2011-06-13,1.0290312410890232,1.020684116402478
2011-06-14,1.0460016234857512,1.0208077722527664
2011-06-15,1.0255747600572578,1.0209314430839573
2011-06-16,0.994517998815426,1.0210551288978658
2011-06-17,0.9797709076822452,1.021178829696307
2011-06-20,0.9598426241602833,1.021302545481096
2011-06-21,0.9668490383186571,1.0214262762540487
2011-06-22,0.959373121504438,1.0215500220169809
2011-06-23,1.0010792398143884,1.0216737827717086
2011-06-24,1.0340351746014893,1.021797558520048
2011-06-27,1.0555385070121317,1.0219213492638157
2011-06-28,1.0548800531033942,1.0220451550048284
2011-06-29,1.055007851790395,1.0221689757449028
2011-06-30,1.0551356659602027,1.0222928114858563
2011-07-01,1.0552634956146933,1.0224166622295061
2011-07-04,1.055391340755743,1.0225405279776698
2011-07-05,1.0555192013852275,1.0226644087321652
2011-07-06,1.054127544948664,1.0227883044948103
2011-07-07,1.0639238560031472,1.0229122152674233
2011-07-08,1.0552596559023966,1.0230361410518227
2011-07-11,1.070117191082747,1.0231600818498272
2011-07-12,1.04919169911295,1.0232840376632557
2011-07-13,1.0872783708646694,1.0234080084939272
2011-07-14,1.12244549619781,1.0235319943436614
2011-07-15,1.155833192868537,1.0236559952142774
2011-07-18,1.147321911781362,1.0237800111075952
2011-07-19,1.115979088984795,1.0239040420254348
2011-07-20,1.121803149238363,1.0240280879696164
2011-07-21,1.0962232214974763,1.0241521489419605
2011-07-22,1.1104100413450881,1.0242762249442876
2011-07-25,1.049467749663348,1.0244003159784187
2011-07-26,1.0570618616324226,1.0245244220461749
2011-07-27,1.0897422790197462,1.0246485431493775
2011-07-28,1.0932326092184215,1.0247726792898482
2011-07-29,1.0933650543164528,1.0248968304694084
2011-08-01,1.0934975154602038,1.0250209966898804
2011-08-02,1.0936299926516184,1.0251451779530865
2011-08-03,1.0937624858926407,1.0252693742608487
2011-08-04,1.0938949951852153,1.02539358561499
2011-08-05,1.0940275205312866,1.0255178120173332
2011-08-08,1.0941600619327998,1.0256420534697013
2011-08-09,1.0942926193916998,1.0257663099739176
2011-08-10,1.0944251929099318,1.0258905815318058
2011-08-11,1.0945577824894417,1.0260148681451895
2011-08-12,1.0946903881321752,1.0261391698158926
2011-08-15,1.0935360702223877,1.0262634865457394
2011-08-16,1.0932768319148927,1.0263878183365545
2011-08-17,1.092758375760605,1.026512165190162
2011-08-18,1.0905551110827636,1.0266365271083875
2011-08-19,1.0931463158892742,1.0267609040930554
2011-08-22,1.0935351500109325,1.0268852961459913
2011-08-23,1.0937943881002783,1.0270097032690209
2011-08-24,1.093146267311163,1.0271341254639696
2011-08-25,1.089905983108004,1.0272585627326636
2011-08-26,1.0893877940377246,1.027383015076929
2011-08-29,1.0794530826920976,1.0275074824985921
2011-08-30,1.0795838584009008,1.0276319649994796
2011-08-31,1.0797146499531771,1.0277564625814184
2011-09-01,1.0798454573508462,1.0278809752462357
2011-09-02,1.0799762805958277,1.0280055029957584
2011-09-05,1.0801071196900414,1.0281300458318143
2011-09-06,1.0802379746354074,1.0282546037562312
2011-09-07,1.080368845433846,1.028379176770837
2011-09-08,1.080499732087278,1.0285037648774598
2011-09-09,1.0806306345976242,1.0286283680779278
2011-09-13,1.0807615529668055,1.0287529863740699
2011-09-14,1.0808924871967436,1.0288776197677147
2011-09-15,1.0810234372893597,1.0290022682606916
2011-09-16,1.0811544032465754,1.0291269318548297
2011-09-19,1.081285385070313,1.0292516105519585
2011-09-20,1.0814163827624947,1.0293763043539077
2011-09-21,1.081547396325043,1.0295010132625073
2011-09-22,1.0816784257598804,1.0296257372795876
2011-09-23,1.0818094710689299,1.0297504764069787
2011-09-26,1.0805605482258387,1.0298752306465115
2011-09-27,1.0740342972497994,1.0300000000000167
2011-09-28,1.0740342972497994,1.0301247844693253
2011-09-29,1.0783326128973862,1.0302495840562687
2011-09-30,1.0831901706167448,1.0303743987626783
2011-10-10,1.0941661185788272,1.0304992285903858
2011-10-11,1.1007117824858201,1.0306240735412233
2011-10-12,1.0902517298826364,1.0307489336170228
2011-10-13,1.0899885725805978,1.0308738088196168
2011-10-14,1.0961431424201562,1.0309986991508377
2011-10-17,1.0941884630048644,1.0311236046125187
2011-10-18,1.100951105030003,1.0312485252064927
2011-10-19,1.1008005518923487,1.0313734609345928
2011-10-20,1.1008005518923487,1.0314984117986528
2011-10-21,1.0989939869666643,1.0316233778005062
2011-10-24,1.0965863986532984,1.031748358941987
2011-10-25,1.0914614967073568,1.0318733552249293
2011-10-26,1.0915937272351601,1.0319983666511676
2011-10-27,1.0917259737826879,1.0321233932225364
2011-10-28,1.0903661095351642,1.0322484349408707
2011-10-31,1.077533367242101,1.0323734918080054
2011-11-01,1.080381000957793,1.0324985638257758
2011-11-02,1.1060144846571798,1.0326236509960174
2011-11-03,1.097389445130607,1.032748753320566
2011-11-04,1.1055310521261892,1.0328738708012575
2011-11-07,1.0993278741701598,1.032999003439928
2011-11-08,1.070263505122549,1.033124151238414
2011-11-09,1.1208449920487527,1.033249314198552
2011-11-10,1.128238949722854,1.0333744923221788
2011-11-11,1.1209547631238004,1.0334996856111316
2011-11-14,1.1651425030424618,1.0336248940672477
2011-11-15,1.1741406401547623,1.0337501176923645
2011-11-16,1.1245300330930936,1.0338753564883199
2011-11-17,1.1331320127859794,1.0340006104569515
2011-11-18,1.081032028478283,1.0341258796000976
2011-11-21,1.070362482495414,1.0342511639195968
2011-11-22,1.0796753832587345,1.0343764634172876
2011-11-23,1.0740968856586233,1.0345017780950088
2011-11-24,1.0742270124643154,1.0346271079545994
2011-11-25,1.0743571550348663,1.0347524529978989
2011-11-28,1.0744873133721857,1.0348778132267464
2011-11-29,1.0746174874781838,1.035003188642982
2011-11-30,1.0747476773547708,1.0351285792484457
2011-12-01,1.0748778830038577,1.0352539850449773
2011-12-02,1.075008104427355,1.0353794060344175
2011-12-05,1.0751383416271738,1.0355048422186068
2011-12-06,1.0752685946052256,1.0356302935993862
2011-12-07,1.0739292298255985,1.0357557601785965
2011-12-08,1.0717780488016682,1.0358812419580792
2011-12-09,1.0727813405517168,1.0360067389396757
2011-12-12,1.07235123997577,1.0361322511252278
2011-12-13,1.072637939846362,1.0362577785165774
2011-12-14,1.0724945786322901,1.0363833211155669
2011-12-15,1.0727812897797067,1.0365088789240384
2011-12-16,1.0755052599651183,1.0366344519438346
2011-12-19,1.0747331802218731,1.0367600401767985
2011-12-20,1.0748633841146327,1.036885643624773
2011-12-21,1.07499360378159,1.0370112622896017
2011-12-22,1.075123839224656,1.0371368961731278
2011-12-23,1.0752540904457422,1.037262545277195
2011-12-26,1.0753843574467599,1.0373882096036475
2011-12-27,1.0755146402296207,1.0375138891543294
2011-12-28,1.075644938796237,1.0376395839310852
2011-12-29,1.0757752531485207,1.0377652939357593
2011-12-30,1.0759055832883844,1.0378910191701969
2012-01-04,1.0760359292177404,1.0380167596362428
2012-01-05,1.076166290938502,1.0381425153357424
2012-01-06,1.076296668452582,1.0382682862705412
2012-01-09,1.0764270617618943,1.0383940724424852
2012-01-10,1.0765574708683519,1.03851987385342
2012-01-11,1.0766878957738688,1.0386456905051922
2012-01-12,1.0768183364803592,1.0387715223996479
2012-01-13,1.0754770413275254,1.0388973695386339
2012-01-16,1.0538580569717364,1.039023231923997
2012-01-17,1.1208983938365105,1.0391491095575842
2012-01-18,1.1040800792808294,1.0392750024412432
2012-01-19,1.131073094021138,1.0394009105768212
2012-01-20,1.1496540172943572,1.039526833966166
2012-01-30,1.125190560551755,1.0396527726111258
2012-01-31,1.1266171673052927,1.0397787265135485
2012-02-01,1.1031709499953914,1.0399046956752829
2012-02-02,1.139534051623504,1.0400306800981773
2012-02-03,1.1461769803937651,1.0401566797840809
2012-02-06,1.141277691614229,1.0402826947348427
2012-02-07,1.1189489705185964,1.040408724952312
2012-02-08,1.1179387086847168,1.0405347704383383
2012-02-09,1.1289776458100398,1.0406608311947716
2012-02-10,1.1355601939658035,1.0407869072234617
2012-02-13,1.152083204867234,1.040912998526259
2012-02-14,1.1531250848435264,1.0410391051050139
2012-02-15,1.1744637976349848,1.041165226961577
2012-02-16,1.1739079290162022,1.0412913640977992
2012-02-17,1.1671772375127611,1.0414175165155317
2012-02-20,1.17341217166062,1.041543684216626
2012-02-21,1.2041595060171508,1.0416698672029334
2012-02-22,1.2485335796631047,1.0417960654763059
2012-02-23,1.243298407196217,1.0419222790385954
2012-02-24,1.2538981308354062,1.0420485078916542
2012-02-27,1.2501253817837314,1.0421747520373348
2012-02-28,1.2253118702859367,1.04230101147749
2012-02-29,1.2009119989105095,1.0424272862139725
2012-03-01,1.2161861954104285,1.0425535762486355
2012-03-02,1.2446586686530188,1.0426798815833327
2012-03-05,1.2483873824731881,1.0428062022199174
2012-03-06,1.2315901350322527,1.0429325381602432
2012-03-07,1.2286284525603404,1.0430588894061645
2012-03-08,1.2510035465315104,1.0431852559595356
2012-03-09,1.2798118812424526,1.0433116378222107
2012-03-12,1.2948893511461683,1.0434380349960448
2012-03-13,1.3063255945318142,1.0435644474828927
2012-03-14,1.2413684730592696,1.0436908752846097
2012-03-15,1.2257372103736455,1.043817318403051
2012-03-16,1.255874565416789,1.0439437768400723
2012-03-19,1.2560267145829676,1.0440702505975297
2012-03-20,1.2561788821820128,1.0441967396772789
2012-03-21,1.2563310682161581,1.0443232440811763
2012-03-22,1.256483272687637,1.0444497638110786
2012-03-23,1.256635495598683,1.0445762988688423
2012-03-26,1.2567877369515301,1.0447028492563244
2012-03-27,1.2569399967484127,1.0448294149753823
2012-03-28,1.2559016951372262,1.0449559960278734
2012-03-29,1.2584451926643077,1.045082592415655
2012-03-30,1.2588874827960836,1.0452092041405854
2012-04-05,1.25778178235161,1.0453358312045224
2012-04-06,1.2567865959092952,1.0454624736093245
2012-04-09,1.2564548502673893,1.0455891313568502
2012-04-10,1.2564548502673893,1.045715804448958
2012-04-11,1.256123099014356,1.0458424928875074
2012-04-12,1.255570170904635,1.0459691966743572
2012-04-13,1.2567866470631155,1.046095915811367
2012-04-16,1.2573395564887961,1.0462226503003964
2012-04-17,1.2575607140291494,1.0463494001433056
2012-04-18,1.256786671357921,1.0464761653419543
2012-04-19,1.256786671357921,1.0466029458982031
2012-04-20,1.256000076572973,1.0467297418139125
2012-04-23,1.2549625513875784,1.0468565530909433
2012-04-24,1.260828735491457,1.0469833797311565
2012-04-25,1.2676105786005383,1.0471102217364134
2012-04-26,1.2696558913982374,1.0472370791085757
2012-04-27,1.269893959831278,1.0473639518495046
2012-05-02,1.2990865168327321,1.0474908399610623
2012-05-03,1.3002071011388345,1.047617743445111
2012-05-04,1.3093330948029507,1.0477446623035132
2012-05-07,1.303618894518012,1.0478715965381311
2012-05-08,1.3005465224465687,1.0479985461508277
2012-05-09,1.2746535867007756,1.0481255111434662
2012-05-10,1.2744279998457186,1.0482524915179097
2012-05-11,1.263381538717202,1.0483794872760217
2012-05-14,1.2512627514661316,1.0485064984196661
2012-05-15,1.250503099063446,1.0486335249507068
2012-05-16,1.2492463601716963,1.048760566871008
2012-05-17,1.2423765385746897,1.048887624182434
2012-05-18,1.2425270524553182,1.0490146968868497
2012-05-21,1.242677584570699,1.0491417849861195
2012-05-22,1.2414287102163648,1.0492688884821089
2012-05-23,1.2383541506723985,1.0493960073766828
2012-05-24,1.236397378521423,1.0495231416717072
2012-05-25,1.2365471680269895,1.0496502913690475
2012-05-28,1.2351758313081704,1.04977745647057
2012-05-29,1.2324553068458872,1.0499046369781406
2012-05-30,1.2325984268139962,1.050031832893626
2012-05-31,1.2411858317233428,1.0501590442188928
2012-06-01,1.237745933151795,1.0502862709558078
2012-06-04,1.234920302920252,1.0504135131062382
2012-06-05,1.2350699134781533,1.0505407706720513
2012-06-06,1.2352195421613692,1.0506680436551148
2012-06-07,1.2353691889720957,1.0507953320572962
2012-06-08,1.2355188539125288,1.050922635880464
2012-06-11,1.235668536984865,1.051049955126486
2012-06-12,1.234039361437232,1.051177289797231
2012-06-13,1.2623453642358313,1.0513046398945673
2012-06-14,1.248297865124008,1.0514320054203643
2012-06-15,1.2517282564640588,1.051559386376491
2012-06-18,1.2787983894354007,1.0516867827648166
2012-06-19,1.2654177134251363,1.051814194587211
2012-06-20,1.26791465700447,1.051941621845544
2012-06-21,1.2444279696719558,1.0520690645416853
2012-06-25,1.1978227534037473,1.0521965226775054
2012-06-26,1.1888543208770859,1.052323996254875
2012-06-27,1.1889983505426354,1.0524514852756646
2012-06-28,1.1891423976573745,1.0525789897417452
2012-06-29,1.1892864622234172,1.0527065096549884
2012-07-02,1.1894305442428779,1.052834045017265
2012-07-03,1.189574643717871,1.052961595830447
2012-07-04,1.189718760650511,1.0530891620964062
2012-07-05,1.1898628950429133,1.0532167438170148
2012-07-06,1.188294112253987,1.053344340994145
2012-07-09,1.1936506880263729,1.0534719536296695
2012-07-10,1.1947886335706142,1.0535995817254609
2012-07-11,1.1951138641214458,1.0537272252833922
2012-07-12,1.195439124176999,1.0538548843053368
2012-07-13,1.1920235838222077,1.0539825587931682
2012-07-16,1.1903986879882078,1.05411024874876
2012-07-17,1.1899114409356386,1.054237954173986
2012-07-18,1.191860163157169,1.0543656750707204
2012-07-19,1.189747896213466,1.0544934114408377
2012-07-20,1.190072668159657,1.0546211632862126
2012-07-23,1.1896397077702856,1.0547489306087197
2012-07-24,1.1897838325854337,1.0548767134102341
2012-07-25,1.189927974861299,1.0550045116926312
2012-07-26,1.1900721345999965,1.0551323254577862
2012-07-27,1.1902163118036422,1.055260154707575
2012-07-30,1.1903605064743517,1.0553879994438737
2012-07-31,1.1905047186142412,1.0555158596685585
2012-08-01,1.1906489482254272,1.0556437353835058
2012-08-02,1.1907931953100264,1.0557716265905919
2012-08-03,1.1909374598701554,1.055899533291694
2012-08-06,1.189367260313958,1.0560274554886893
2012-08-07,1.187849466835572,1.0561553931834549
2012-08-08,1.1879933747630842,1.0562833463778682
2012-08-09,1.1881373001250375,1.0564113150738073
2012-08-10,1.1865707924584121,1.0565392992731502
2012-08-13,1.1496071926774714,1.0566672989777748
2012-08-14,1.1702457072809778,1.0567953141895599
2012-08-15,1.1544761175981395,1.056923344910384
2012-08-16,1.1435191609674258,1.0570513911421264
2012-08-17,1.143657698279703,1.0571794528866658
2012-08-20,1.1437962523757716,1.0573075301458819
2012-08-21,1.1422882064637248,1.057435622921654
2012-08-22,1.1319596818694286,1.057563731215862
2012-08-23,1.145513069017263,1.057691855030386
2012-08-24,1.106556600272081,1.0578199943671063
2012-08-27,1.0798028779213533,1.0579481492279035
2012-08-28,1.079933696007838,1.0580763196146583
2012-08-29,1.0800645299429301,1.0582045055292517
2012-08-30,1.0801953797285495,1.0583327069735649
2012-08-31,1.0803262453666165,1.058460923949479
2012-09-03,1.0804571268590517,1.058589156458876
2012-09-04,1.0805880242077759,1.0587174045036378
2012-09-05,1.08071893741471,1.0588456680856464
2012-09-06,1.080849866481775,1.058973947206784
2012-09-07,1.0809808114108925,1.0591022418689333
2012-09-10,1.0811117722039845,1.059230552073977
2012-09-11,1.0812427488629726,1.0593588778237986
2012-09-12,1.081373741389779,1.0594872191202807
2012-09-13,1.0815047497863262,1.059615575965307
2012-09-14,1.0816357740545366,1.0597439483607614
2012-09-17,1.0817668141963332,1.0598723363085276
2012-09-18,1.0818978702136393,1.0600007398104898
2012-09-19,1.0820289421083777,1.0601291588685324
2012-09-20,1.0821600298824725,1.0602575934845402
2012-09-21,1.0822911335378471,1.0603860436603978
2012-09-24,1.0824222530764256,1.0605145093979904
2012-09-25,1.0825533885001324,1.0606429906992034
2012-09-26,1.0826845398108917,1.0607714875659222
2012-09-27,1.0828157070106286,1.0609000000000326
2012-09-28,1.0829468901012678,1.0610285280034204
2012-10-08,1.0830780890847345,1.0611570715779721
2012-10-09,1.083209303962954,1.061285630725574
2012-10-10,1.0833405347378522,1.0614142054481128
2012-10-11,1.0834717814113548,1.0615427957474755
2012-10-12,1.083603043985388,1.0616714016255488
2012-10-15,1.0837343224618783,1.0618000230842206
2012-10-16,1.083865616842752,1.0619286601253783
2012-10-17,1.0824365868828332,1.0620573127509096
2012-10-18,1.1045233040764726,1.0621859809627028
2012-10-19,1.1025985416807467,1.062314664762646
2012-10-22,1.1082302025654434,1.0624433641526276
2012-10-23,1.0904956827312535,1.0625720791345366
2012-10-24,1.088319004253293,1.0627008097102617
2012-10-25,1.0743223645731022,1.0628295558816923
2012-10-26,1.0426502240322417,1.0629583176507176
2012-10-29,1.0410078895451638,1.0630870950192275
2012-10-30,1.040391480442996,1.0632158879891118
2012-10-31,1.0405175238398505,1.0633446965622606
2012-11-01,1.040643582506859,1.0634735207405641
2012-11-02,1.040769656445871,1.063602360525913
2012-11-05,1.040895745658737,1.0637312159201981
2012-11-06,1.0410218501473076,1.0638600869253103
2012-11-07,1.0411479699134332,1.063988973543141
2012-11-08,1.0412741049589647,1.0641178757755816
2012-11-09,1.041400255285753,1.0642467936245237
2012-11-12,1.0415264208956498,1.0643757270918595
2012-11-13,1.0401532133352491,1.064504676179481
2012-11-14,1.042160308573698,1.0646336408892805
2012-11-15,1.0404493562087918,1.064762621223151
2012-11-16,1.0405754066172936,1.0648916171829848
2012-11-19,1.0407014722967989,1.0650206287706754
2012-11-20,1.0408275532491573,1.065149655988116
2012-11-21,1.0394552671155362,1.0652786988372
2012-11-22,1.0378891076864971,1.0654077573198215
2012-11-23,1.038458333888153,1.0655368314378744
2012-11-26,1.036892675764144,1.0656659211932527
2012-11-27,1.038173024353078,1.065795026587851
2012-11-28,1.038173024353078,1.0659241476235641
2012-11-29,1.0398808578787913,1.066053284302287
2012-11-30,1.0397384604635256,1.0661824366259145
2012-12-03,1.0395960695486441,1.066311604596342
2012-12-04,1.0395960695486441,1.0664407882154656
2012-12-05,1.038884147477642,1.0665699874851806
2012-12-06,1.0366065171186887,1.0666992024073834
2012-12-07,1.0354751736231964,1.0668284329839701
2012-12-10,1.0356006214096263,1.0669576792168374
2012-12-11,1.0342352267596735,1.0670869411078818
2012-12-12,1.0456640486848199,1.0661490024403415
2012-12-13,1.0253090150464976,1.0448725084001078
2012-12-14,1.112223786265382,1.1334456640905206
2012-12-17,1.1226422507497176,1.1440629189470297
2012-12-18,1.128460304230761,1.1499919842780981
2012-12-19,1.1276492242581007,1.149165428427023
2012-12-20,1.1353233783062944,1.1569860098054294
2012-12-21,1.1217669281195872,1.1431708946511523
2012-12-24,1.1265649711733163,1.1515049448556633
2012-12-25,1.1652631496464336,1.2033777369282832
2012-12-26,1.190866121375163,1.2050642866570915
2012-12-27,1.1685662113927728,1.187642397298199
2012-12-28,1.1873558504008264,1.2082665771796264
2012-12-31,1.201785651911731,1.2241252962650961
2013-01-04,1.1818605099930886,1.2022060223140194
2013-01-07,1.211573490261437,1.2348486247286523
2013-01-08,1.244065660019461,1.2706157546557324
2013-01-09,1.2470481845436723,1.2739057780214327
2013-01-10,1.2616252587939851,1.2899888299532987
2013-01-11,1.240618004216433,1.2667898495381036
2013-01-14,1.3038104339957344,1.3328227737042035
2013-01-15,1.3378448212114409,1.3633829536687954
2013-01-16,1.3300092055460218,1.363325138870372
2013-01-17,1.318253143236522,1.3433658252050953
2013-01-18,1.3544992713098465,1.369871579234599
2013-01-21,1.3644409164294724,1.3823016887333603
2013-01-22,1.3311475344791515,1.3528890200998853
2013-01-23,1.3375022788526574,1.3565900870477994
2013-01-24,1.2982904047745292,1.3197275956301395
2013-01-25,1.3077431489119051,1.3287510527316235
2013-01-28,1.3493307932623864,1.3691810455089084
2013-01-29,1.360735381614622,1.3819533493184615
