date,baseline,rsrs
2005-03-03,1.3892251830210043,1.0
2005-03-04,1.4201229448891328,1.0
2005-03-07,1.4272506403026093,1.0
2005-03-08,1.410150591428139,1.0
2005-03-09,1.3796847614780612,1.0
2005-03-10,1.38327137921206,1.0
2005-03-11,1.3674103535293585,1.0
2005-03-14,1.369013890750717,1.0
2005-03-15,1.343988165643215,1.0
2005-03-16,1.325377334848567,1.0
2005-03-17,1.33257890324424,1.0
2005-03-18,1.3222163964577747,1.0
2005-03-21,1.3106945664540952,1.0
2005-03-22,1.2884890565077673,1.0
2005-03-23,1.2870977109926725,1.0
2005-03-24,1.28675660959052,1.0
2005-03-28,1.291076313715401,1.0
2005-03-29,1.2685030889400184,1.0
2005-03-30,1.300917417563905,1.0
2005-03-31,1.298704994374504,1.0
2005-04-01,1.2890060891583013,1.0
2005-04-04,1.2968493383937263,1.0
2005-04-05,1.3025760873578072,1.0
2005-04-06,1.3064148044839676,1.0
2005-04-07,1.3235997989529351,1.0
2005-04-08,1.3140661501944304,1.0
2005-04-11,1.3091652225028905,1.0
2005-04-12,1.3190737237296737,1.0
2005-04-13,1.290822244736271,1.0
2005-04-14,1.2600645949848535,1.0
2005-04-15,1.2646512398658096,1.0
2005-04-18,1.2644005295330645,1.0
2005-04-19,1.2853136355642651,1.0
2005-04-20,1.2711092543746962,1.0
2005-04-21,1.2741279604511402,1.0
2005-04-22,1.279624235404445,1.0
2005-04-25,1.2895616419835114,1.0
2005-04-26,1.279368708231084,1.0
2005-04-27,1.2801463488687708,1.0
2005-04-28,1.2785717763000028,1.0
2005-04-29,1.2888051537445886,1.0
2005-05-02,1.2897808755059081,1.0
2005-05-03,1.29380946675456,1.0
2005-05-04,1.2953833156033192,1.0
2005-05-05,1.2996321399651547,1.0
2005-05-06,1.289021678203844,1.0
2005-05-09,1.2913919890735546,1.0
2005-05-10,1.2897729930403368,1.0
2005-05-11,1.296500279620629,1.0
2005-05-12,1.2925889413197487,1.0
2005-05-13,1.2928712821399837,1.0
2005-05-16,1.2957021580261945,1.0
2005-05-17,1.2992894603103986,1.0
2005-05-18,1.3169712856519218,1.0
2005-05-19,1.3144317519261326,1.0
2005-05-20,1.3141551755188392,1.0
2005-05-23,1.3307158773770966,1.0
2005-05-24,1.333558613257523,1.0
2005-05-25,1.319318920478513,1.0
2005-05-26,1.3213992359150055,1.0
2005-05-27,1.3267825100462662,1.0
2005-05-31,1.3422398274721195,1.0
2005-06-01,1.370841992622678,1.0
2005-06-02,1.3807371365593362,1.0
2005-06-03,1.3611258464860623,1.0
2005-06-06,1.3758242849124014,1.0
2005-06-07,1.3898425659943798,1.0
2005-06-08,1.3789384973946572,1.0
2005-06-09,1.3809408877182114,1.0
2005-06-10,1.3612271958552384,1.0
2005-06-13,1.3509828428554251,1.0
2005-06-14,1.3409291698761687,1.0
2005-06-15,1.348733648092601,1.0
2005-06-16,1.3607599584353092,0.9986666666666667
2005-06-17,1.3732537730865357,1.0038809253768797
2005-06-20,1.3615257479097058,0.99888096947295
2005-06-21,1.376151079448408,1.0087240759140153
2005-06-22,1.4008707008953984,1.0196207802499266
2005-06-23,1.3852058723899687,1.0144992059453763
2005-06-24,1.3926298778922237,1.019400269616031
2005-06-27,1.3993238272318131,1.0212663605991834
2005-06-28,1.3930885992061954,1.016512093359229
2005-06-29,1.3854885153744199,1.0134528003364007
2005-06-30,1.399542413251248,1.0208745919921893
2005-07-01,1.3801668159509541,1.008806768104424
2005-07-05,1.3669741162363684,1.009707922601445
2005-07-06,1.3727370168057715,1.0094983597241813
2005-07-07,1.3744995167093796,1.011700325012396
2005-07-08,1.3796675071824207,1.0222379971495394
2005-07-11,1.3897112991975187,1.028707319407329
2005-07-12,1.391771466192116,1.0282780449354905
2005-07-13,1.3851775040792345,1.0289340437730317
2005-07-14,1.385274950335833,1.0339899838534388
2005-07-15,1.3855693395827093,1.0379290863932749
2005-07-18,1.3718772434627111,1.0296648557546455
2005-07-19,1.3829181555977814,1.0394386120244647
2005-07-20,1.3944248267489205,1.0480316025762473
2005-07-21,1.3799391504366454,1.037604115817663
2005-07-22,1.389843542746593,1.0428035714126085
2005-07-25,1.3793886219135585,1.037645365917922
2005-07-26,1.3826091512833076,1.0412268919126426
2005-07-27,1.3883518673197035,1.044665958106995
2005-07-28,1.4102375536805154,1.0536626147016697
2005-07-29,1.3926624519555213,1.0478540298296068
2005-08-01,1.3990983057312452,1.0490897385067313
2005-08-02,1.4054854716335412,1.056674498852212
2005-08-03,1.415575298523866,1.0563233351665036
2005-08-04,1.4041019826507353,1.0494671223093275
2005-08-05,1.3816764757263482,1.0461161108618928
2005-08-08,1.382091382687289,1.0409932165667939
2005-08-09,1.4020224956456808,1.0455976382285104
2005-08-10,1.4073730634337502,1.0395901795276767
2005-08-11,1.4253963620333754,1.0431698373968459
2005-08-12,1.4366356225289947,1.0518727549643492
2005-08-15,1.435513874902317,1.0497276352807792
2005-08-16,1.4362225507957256,1.0535342645118466
2005-08-17,1.4232617903452516,1.0456261048644329
2005-08-18,1.4243452100457106,1.049882401905041
2005-08-19,1.4250544041118272,1.0514131502512927
2005-08-22,1.4332112753534216,1.0539763813840513
2005-08-23,1.4358078929871,1.0574369704060467
2005-08-24,1.4273666927276567,1.0548871642515452
2005-08-25,1.4387833130465977,1.0595758695541893
2005-08-26,1.436254829583366,1.0581341320808981
2005-08-29,1.4420058537475517,1.0593117489546164
2005-08-30,1.4510646499487228,1.0651408930716195
2005-08-31,1.4835544517906318,1.0803404797551448
2005-09-01,1.4801769581694977,1.076950100011303
2005-09-02,1.4863865353221033,1.0756239246271089
2005-09-06,1.4805158327450378,1.0835107709286487
2005-09-07,1.458998271917709,1.0741537594076584
2005-09-08,1.4570843321677596,1.0721059862246407
2005-09-09,1.4740489677170807,1.079422547284288
2005-09-12,1.456339719249361,1.069228183022251
2005-09-13,1.4599749296563136,1.0734019251248443
2005-09-14,1.45147645009304,1.0691624665746717
2005-09-15,1.4337035078607936,1.0591677997196076
2005-09-16,1.4605166294770755,1.0545213050960587
2005-09-19,1.4738250729974491,1.0560480342463185
2005-09-20,1.4722415209078792,1.0578785839313987
2005-09-21,1.5092838910539004,1.0644331959497992
2005-09-22,1.4763527764273647,1.0623305897416786
2005-09-23,1.4712493964714868,1.049313304398359
2005-09-26,1.489937559261098,1.0484998190349057
2005-09-27,1.4750564155160202,1.0475628928223388
2005-09-28,1.5025253878466058,1.0640749623088683
2005-09-29,1.5261370757134116,1.0643939818234296
2005-09-30,1.51120384906243,1.061402400474532
2005-10-03,1.5049522894147358,1.0622301192167773
2005-10-04,1.4978219562373285,1.056648923151089
2005-10-05,1.4765281044398595,1.0433418164341974
2005-10-06,1.479776700686146,1.0298088690947578
2005-10-07,1.4942161709704385,1.031018551975343
2005-10-10,1.4902496024088543,1.0293288131124083
2005-10-11,1.4930159045731897,1.0297526446167238
2005-10-12,1.4642469772599593,1.0274539246221714
2005-10-13,1.465275802273081,1.0263825433304896
2005-10-14,1.4641215612042564,1.0263825433304896
2005-10-17,1.4735596667314417,1.0263825433304896
2005-10-18,1.4511272132670858,1.0263825433304896
2005-10-19,1.4455936217859529,1.0263825433304896
2005-10-20,1.4066564904602814,1.0263825433304896
2005-10-21,1.4297421502548,1.0263825433304896
2005-10-24,1.423820428143863,1.0263825433304896
2005-10-25,1.419159156971792,1.0263825433304896
2005-10-26,1.409453090581814,1.0263825433304896
2005-10-27,1.4125935156762006,1.0256982883016026
2005-10-28,1.4181326608411755,1.0309126275610854
2005-10-31,1.4127257733195355,1.0407769310804078
2005-11-01,1.4055513535714534,1.0402413216696635
2005-11-02,1.4084011511218613,1.0493475904912086
2005-11-03,1.39488497796659,1.0586031585524498
2005-11-04,1.392418062681054,1.0586173351066255
2005-11-07,1.3974255975816532,1.0624680131596758
2005-11-08,1.3936967294254072,1.072037307551693
2005-11-09,1.397792408717025,1.062149825148959
2005-11-10,1.4072577440860021,1.0781780915570738
2005-11-11,1.416062236922957,1.0785802573922805
2005-11-14,1.411962618950645,1.0731959781770424
2005-11-15,1.407183857673241,1.077868308236757
2005-11-16,1.4354256504430953,1.085423930167573
2005-11-17,1.4635689331416375,1.087185864179067
2005-11-18,1.467625903004305,1.0838244815597986
2005-11-21,1.4797109419857104,1.085988914388285
2005-11-22,1.4890729416227146,1.086949167674328
2005-11-23,1.492421761799564,1.0819798952134376
2005-11-25,1.4991912943196015,1.0804682188878607
2005-11-28,1.493900408537079,1.0727358727505414
2005-11-29,1.4867133993680923,1.0671242419501206
2005-11-30,1.4728402306469246,1.0616081968106406
2005-12-01,1.519907759857248,1.0872847843188167
2005-12-02,1.5248730749671269,1.0918445998609723
2005-12-05,1.5275753181492981,1.0849799327946672
2005-12-06,1.5379971251237174,1.093981318166496
2005-12-07,1.5384618482265782,1.0856979481683755
2005-12-08,1.5355734466645845,1.0725815917032435
2005-12-09,1.552403372326751,1.085033207288957
2005-12-12,1.5615126470280911,1.0967867408651533
2005-12-13,1.5575554455914629,1.1088547649040492
2005-12-14,1.5296867610245486,1.1014547177369045
2005-12-15,1.5274340210976414,1.0977076263695023
2005-12-16,1.5152989829447587,1.0996701555980508
2005-12-19,1.4968984717773128,1.0981788471201246
2005-12-20,1.4852730330218944,1.1011274684373233
2005-12-21,1.5025345497368816,1.108504311700809
2005-12-22,1.521453273392269,1.1105218963655896
2005-12-23,1.5239479518514523,1.1103363228466174
2005-12-27,1.5155834845914984,1.1069322539251865
2005-12-28,1.5269851451230254,1.1096101660241742
2005-12-29,1.516409655212564,1.1078843783323677
2005-12-30,1.5161789581850216,1.104967914317706
2006-01-03,1.598885721332866,1.1132110081149507
2006-01-04,1.614395303910673,1.1185343007544972
2006-01-05,1.5855436282827278,1.1176442123510686
2006-01-06,1.6278883796862913,1.1235899211762714
2006-01-09,1.6481272599909944,1.1273077028473903
2006-01-10,1.6267592955856662,1.1078730870895452
2006-01-11,1.6463823066964105,1.1104422123189468
2006-01-12,1.631710842323623,1.1159880242430573
2006-01-13,1.651242785557587,1.127184923900556
2006-01-17,1.630431085536706,1.1267823631191738
2006-01-18,1.602415782382818,1.122176352024914
2006-01-19,1.651377959584442,1.1264586860827055
2006-01-20,1.621082494477816,1.115282339712147
2006-01-23,1.65185961666581,1.1260870173327857
2006-01-24,1.662850876272726,1.1319767204864315
2006-01-25,1.670481570980046,1.1321709024790667
2006-01-26,1.6876389823820612,1.141105538106016
2006-01-27,1.694171258856883,1.1454657304609064
2006-01-30,1.70547404469551,1.1436816920038724
2006-01-31,1.70989085242418,1.146194800920766
2006-02-01,1.711723748046498,1.1460053268495725
2006-02-02,1.6936696300918312,1.135046888480511
2006-02-03,1.6787920675855075,1.1404150295857722
2006-02-06,1.6929516546416126,1.1419215285723943
2006-02-07,1.6478395171100197,1.1383261269027942
2006-02-08,1.6546949662069144,1.1365668044206934
2006-02-09,1.6737313218875278,1.1384837294099135
2006-02-10,1.658303752144747,1.143144765536395
2006-02-13,1.6331044687972063,1.1344005788644886
2006-02-14,1.6587977066316253,1.1420580147904258
2006-02-15,1.6425248037918232,1.1468980606946828
2006-02-16,1.6673115747439478,1.1539569707232415
2006-02-17,1.668653809228715,1.147845532922795
2006-02-21,1.6669342887763647,1.1393041232913739
2006-02-22,1.67729880099003,1.1488092515319916
2006-02-23,1.6726427383372795,1.1460038547736757
2006-02-24,1.6857330480016008,1.1460038547736757
2006-02-27,1.6881770757505072,1.1460038547736757
2006-02-28,1.678604280284742,1.1460038547736757
2006-03-01,1.697990487820149,1.1460038547736757
2006-03-02,1.702788942700344,1.1460038547736757
2006-03-03,1.6884991384541506,1.1460038547736757
2006-03-06,1.6695203989814098,1.1460038547736757
2006-03-07,1.643391192819633,1.1460038547736757
2006-03-08,1.6391806183775017,1.1460038547736757
2006-03-09,1.6365076864300392,1.1452398522038265
2006-03-10,1.6503014957367341,1.1423974381666138
2006-03-13,1.6655859225346692,1.1417928029037896
2006-03-14,1.6957959930849316,1.1468842742875185
2006-03-15,1.7076054934953167,1.1427515193923659
2006-03-16,1.7109471896505064,1.1488849095616562
2006-03-17,1.712893975596999,1.1468237529887642
2006-03-20,1.7174957604224759,1.1493764035537226
2006-03-21,1.695099373019356,1.1397545227532064
2006-03-22,1.7049119706366296,1.145366435710027
2006-03-23,1.6900755366834854,1.1368489589901136
2006-03-24,1.729507665110537,1.152183941729768
2006-03-27,1.7509601941546948,1.1470851715815717
2006-03-28,1.7269926160185816,1.12924631512308
2006-03-29,1.774177864034899,1.140553417097207
2006-03-30,1.8314113417938707,1.1359392782289766
2006-03-31,1.8142360444621135,1.130093839304784
2006-04-03,1.8429983347083887,1.1354227270799366
2006-04-04,1.8489531687123808,1.1446072944237586
