case_id,family,volume_enabled,old_enabled,clear_enabled,zz_ma,zz_days,cyb_ma,cyb_days,old_scale,ratio_ma,ratio_days,clear_scale,segment,start,end,rows,old_signal_days,clear_signal_days,overlay_days,avg_weight,avg_turnover,cagr,vol,sharpe,max_dd,calmar,final_nav
old_only_default,old_only,True,True,False,15.0,3.0,10.0,3.0,0.25,,,1.0,last_3y,2023-05-04,2026-04-30,726,318,0,318,0.6288420675736623,0.19559504188553106,0.45465437516930773,0.2140345270684428,1.8648817628104652,-0.12987491176935284,3.500709790484682,3.0662559730201777
old_only_default,old_only,True,True,False,15.0,3.0,10.0,3.0,0.25,,,1.0,last_5y,2021-05-06,2026-04-30,1210,507,0,507,0.709846562858247,0.21746033091644262,0.35867137464672005,0.1957210407862165,1.6704079995165197,-0.13260460559026555,2.7048183813085447,4.605686054596657
old_only_default,old_only,True,True,False,15.0,3.0,10.0,3.0,0.25,,,1.0,last_10y,2016-05-04,2026-04-30,2428,1034,0,1034,0.7238669080077529,0.2424990641096232,0.27928558631290246,0.19698263954649278,1.3532111262994335,-0.21966594065946898,1.2714105130474331,11.704616601462021
old_only_default,old_only,True,True,False,15.0,3.0,10.0,3.0,0.25,,,1.0,full_common,2010-09-29,2026-04-30,3785,1480,0,1480,0.7388517789985852,0.24229054573949804,0.3093115752328581,0.22069802270869798,1.337353048987942,-0.34790826436470046,0.8890607292634396,66.67764949008458
clear_only_default,clear_only,True,False,True,,,,,1.0,30.0,15.0,0.0,last_1y,2025-05-06,2026-04-30,242,0,36,36,0.8553719008264463,0.16115702479338842,1.0388616429211615,0.21904499282259904,3.3353715185535298,-0.09816116605472125,10.583224351084361,2.014158512389061
clear_only_default,clear_only,True,False,True,,,,,1.0,30.0,15.0,0.0,last_3y,2023-05-04,2026-04-30,726,0,100,100,0.7548796578437267,0.19475390857452374,0.4119658626268048,0.2172888262223108,1.7024523420097382,-0.1647713018001663,2.5002282443967982,2.805009615563564
clear_only_default,clear_only,True,False,True,,,,,1.0,30.0,15.0,0.0,last_5y,2021-05-06,2026-04-30,1210,0,111,111,0.8669732543992644,0.21231514476692193,0.29567679253726653,0.2143936080239303,1.32021817076032,-0.2331255419876057,1.2683157324433647,3.6354519206962794
clear_only_default,clear_only,True,False,True,,,,,1.0,30.0,15.0,0.0,last_10y,2016-05-04,2026-04-30,2428,0,183,183,0.8866503205102297,0.23077763487381145,0.29537587762815143,0.21630733460407567,1.308811075525453,-0.23312554198760627,1.2670249476303828,13.260909181356038
clear_only_default,clear_only,True,False,True,,,,,1.0,30.0,15.0,0.0,full_common,2010-09-29,2026-04-30,3785,0,240,240,0.8621064331366082,0.2282298539887909,0.3323738844757289,0.2338610261527363,1.349891173160992,-0.2775585788086685,1.1974909437219976,87.52945324358245
ratio_ma20_d10,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,20.0,10.0,0.0,last_1y,2025-05-06,2026-04-30,242,93,37,109,0.6345557851239669,0.19369834710743802,0.7902986916100894,0.18407481354893537,3.229476001390544,-0.07540496579990652,10.48072475368816,1.7725461146379915
ratio_ma20_d10,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,20.0,10.0,0.0,last_3y,2023-05-04,2026-04-30,726,318,79,347,0.5839012730431798,0.20856742516829857,0.4128411254942943,0.19575359869450246,1.8702845009251527,-0.12939602638441183,3.1905239830767225,2.8102113584299335
ratio_ma20_d10,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,20.0,10.0,0.0,last_5y,2021-05-06,2026-04-30,1210,507,113,555,0.6670763010159906,0.22617351295221882,0.3110373714569017,0.1806518102379726,1.595558244401922,-0.13260460559026555,2.3456000647366264,3.8553408455844114
ratio_ma20_d10,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,20.0,10.0,0.0,last_10y,2016-05-04,2026-04-30,2428,1034,191,1114,0.6801841442694627,0.24680636566261832,0.22984124882113188,0.1855361409882775,1.2116580373627202,-0.21447703631915238,1.071635699400083,7.895571701643101
ratio_ma20_d10,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,20.0,10.0,0.0,full_common,2010-09-29,2026-04-30,3785,1480,250,1585,0.7031763486516729,0.2464148104799399,0.27431632366350067,0.21164637644620599,1.256715248453508,-0.3479082643647008,0.7884731458288783,43.71439436921609
ratio_ma20_d15,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,20.0,15.0,0.0,last_1y,2025-05-06,2026-04-30,242,93,15,96,0.7143595041322314,0.190599173553719,0.8102218291945404,0.2132435147233233,2.866701061181861,-0.11145004070882747,7.269820845658662,1.791932320024144
ratio_ma20_d15,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,20.0,15.0,0.0,last_3y,2023-05-04,2026-04-30,726,318,29,327,0.6177901243389403,0.20038021603271383,0.39624028877922046,0.20644595259302043,1.7263903941053698,-0.1299161673726249,3.049969043827517,2.7126402350963503
ratio_ma20_d15,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,20.0,15.0,0.0,last_5y,2021-05-06,2026-04-30,1210,507,37,521,0.7007360580744386,0.22281077424772747,0.322647044051674,0.19067437590521819,1.5680250832077056,-0.13260460559026555,2.4331511157962327,4.028484822604696
ratio_ma20_d15,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,20.0,15.0,0.0,last_10y,2016-05-04,2026-04-30,2428,1034,67,1060,0.7099053302530542,0.24578326362809713,0.2583349611575547,0.19343331305782333,1.2888445601829623,-0.2109666814542307,1.2245296715898741,9.925059245946239
ratio_ma20_d15,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,20.0,15.0,0.0,full_common,2010-09-29,2026-04-30,3785,1480,97,1516,0.725384332806031,0.24542786703870867,0.29549080252336024,0.2181226267116687,1.3017040792815628,-0.3479082643647009,0.8493353932334498,56.51443925943689
ratio_ma20_d20,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,20.0,20.0,0.0,last_1y,2025-05-06,2026-04-30,242,93,3,93,0.7351186396215216,0.1762436511121708,1.0180114513991434,0.23396488352976666,3.09284110227421,-0.0911145385949399,11.172876108442251,1.9939116238341048
ratio_ma20_d20,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,20.0,20.0,0.0,last_3y,2023-05-04,2026-04-30,726,318,4,319,0.6278090097224227,0.1976611575880104,0.45434777040185814,0.214029122313863,1.8639322254476183,-0.12987491176935284,3.4983490207003367,3.064324143335375
ratio_ma20_d20,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,20.0,20.0,0.0,last_5y,2021-05-06,2026-04-30,1210,507,5,509,0.7092267281475032,0.21870000033793024,0.3584995430321065,0.19571730288614086,1.6697859752703719,-0.13260460559026555,2.703522561952583,4.60278433956782
ratio_ma20_d20,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,20.0,20.0,0.0,last_10y,2016-05-04,2026-04-30,2428,1034,14,1037,0.7217046345316408,0.24311685653136952,0.28503096314140763,0.1968170882123498,1.3770592128583137,-0.20736578237582326,1.374532287225799,12.240356619109741
ratio_ma20_d20,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,20.0,20.0,0.0,full_common,2010-09-29,2026-04-30,3785,1480,31,1486,0.7355430590464306,0.24337896491822594,0.31264598529241994,0.22042942029809406,1.350317482185519,-0.34790826436470057,0.8986448938294942,69.37361276723483
ratio_ma30_d10,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,10.0,0.0,last_1y,2025-05-06,2026-04-30,242,93,53,119,0.6113119834710744,0.1921487603305785,0.7171799740934544,0.17479459455106808,3.1547840855901987,-0.07540496579990652,9.51104435212599,1.7013659951641056
ratio_ma30_d10,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,10.0,0.0,last_3y,2023-05-04,2026-04-30,726,318,149,391,0.581353305785124,0.1947314049586777,0.27442576163699917,0.15533328366614424,1.6454757208897521,-0.09721836803267081,2.822776880442765,2.06472571831722
ratio_ma30_d10,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,10.0,0.0,last_5y,2021-05-06,2026-04-30,1210,507,193,607,0.6605888429752066,0.2166322314049587,0.22657879099396405,0.15479384507147997,1.402583060552339,-0.1428692606383296,1.585917012390393,2.7666838600004238
ratio_ma30_d10,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,10.0,0.0,last_10y,2016-05-04,2026-04-30,2428,1034,322,1179,0.6707731787713784,0.23988917016336592,0.20421651571122212,0.1716320554701167,1.1725796238284443,-0.18646147466881258,1.0952209622601428,6.39810680012193
ratio_ma30_d10,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,10.0,0.0,full_common,2010-09-29,2026-04-30,3785,1480,405,1667,0.6904388030132618,0.23872740174284274,0.2399426937569289,0.20176988015066066,1.172144405571027,-0.34790826436470057,0.6896723025395137,28.546734164365184
ratio_ma30_d15,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,last_1y,2025-05-06,2026-04-30,242,93,36,107,0.6903409090909091,0.1890495867768595,0.9879482118483531,0.19620297720121538,3.571614035839105,-0.06206826712435154,15.917122510751499,1.964711955852979
ratio_ma30_d15,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,last_3y,2023-05-04,2026-04-30,726,318,100,366,0.5966901794533429,0.19412675312549937,0.4563599966111458,0.19262401081664204,2.0555211872215966,-0.11042779049152995,4.132655326886664,3.077017407326637
ratio_ma30_d15,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,last_5y,2021-05-06,2026-04-30,1210,507,111,563,0.6855967523001049,0.22277770476786163,0.3571349733237208,0.1817312071720256,1.7780977730480725,-0.1501227635120106,2.3789528314614867,4.579792735024883
ratio_ma30_d15,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,last_10y,2016-05-04,2026-04-30,2428,1034,183,1112,0.6986538640310841,0.24206002883788394,0.2886055907110179,0.18748446382794784,1.4508216315979918,-0.1863621204234216,1.5486279618159278,12.58471537317435
ratio_ma30_d15,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,full_common,2010-09-29,2026-04-30,3785,1480,240,1588,0.7128294870322898,0.24235815231422403,0.2980054000005192,0.21097779283096332,1.347711829584266,-0.3479082643647007,0.8565631533493268,58.24834583050168
ratio_ma30_d20,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,20.0,0.0,last_1y,2025-05-06,2026-04-30,242,93,26,101,0.7261216935106678,0.1748875371587766,1.015752798254261,0.2337650601872706,3.0905230548862286,-0.0911145385949399,11.148086945486341,1.9917181108685784
ratio_ma30_d20,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,20.0,0.0,last_3y,2023-05-04,2026-04-30,726,318,63,348,0.6139629202474549,0.19204383034734732,0.4350837330119446,0.21319385179649566,1.8074602326470472,-0.11998729175277079,3.626081784631142,2.94456452546159
ratio_ma30_d20,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,20.0,0.0,last_5y,2021-05-06,2026-04-30,1210,507,65,539,0.7009190744625226,0.21532960399353238,0.347674093580004,0.19515795531305818,1.6327706722845616,-0.13260460559026555,2.6218855071616503,4.422898770065993
ratio_ma30_d20,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,20.0,0.0,last_10y,2016-05-04,2026-04-30,2428,1034,105,1069,0.7161744611548589,0.23958383364145128,0.27984329082297066,0.1964011518537429,1.3588673131234525,-0.20310176846084416,1.3778476324637294,11.755679965559425
ratio_ma30_d20,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,20.0,0.0,full_common,2010-09-29,2026-04-30,3785,1480,144,1534,0.7288306506434271,0.24109068915713633,0.29084087002679126,0.2166027880894253,1.2926297558951574,-0.34790826436470046,0.8359699950154464,53.434687388561244
ratio_ma40_d10,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,40.0,10.0,0.0,last_1y,2025-05-06,2026-04-30,242,93,48,115,0.637654958677686,0.1890495867768595,0.8867625936088759,0.17974021622568231,3.593157378017994,-0.06206826712435143,14.286891429275455,1.866376695595128
ratio_ma40_d10,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,40.0,10.0,0.0,last_3y,2023-05-04,2026-04-30,726,318,156,398,0.5865185950413223,0.18956611570247933,0.3075141916675914,0.15711486943154987,1.7926129804766198,-0.09721836803267081,3.163128510491448,2.2291725459364238
ratio_ma40_d10,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,40.0,10.0,0.0,last_5y,2021-05-06,2026-04-30,1210,507,203,615,0.6584194214876034,0.21415289256198347,0.24386051291351718,0.1557047027618102,1.4856092528733567,-0.1434292941318881,1.7002141326114257,2.966447820228372
ratio_ma40_d10,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,40.0,10.0,0.0,last_10y,2016-05-04,2026-04-30,2428,1034,390,1222,0.6591895708636355,0.23139452436435443,0.2197499799091729,0.17032245540440474,1.2558416940282968,-0.18646147466881302,1.1785275231759582,7.271856690353852
ratio_ma40_d10,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,40.0,10.0,0.0,full_common,2010-09-29,2026-04-30,3785,1480,476,1712,0.6833612776140148,0.2336902695504372,0.24652858687974732,0.2009270115490476,1.2027173111201204,-0.34790826436470046,0.7086022728719078,31.00338243020618
ratio_ma40_d15,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,40.0,15.0,0.0,last_1y,2025-05-06,2026-04-30,242,93,35,105,0.7011880165289256,0.17665289256198347,1.0225591160703051,0.1970709125924644,3.6437858864781556,-0.06206826712435165,16.474748908675714,1.9983280052062384
ratio_ma40_d15,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,40.0,15.0,0.0,last_3y,2023-05-04,2026-04-30,726,318,108,372,0.5921610583561837,0.18509888745409409,0.4120967512118232,0.19681068295831333,1.8585437911826184,-0.11042779049152995,3.7318210332518778,2.8057870869162858
ratio_ma40_d15,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,40.0,15.0,0.0,last_5y,2021-05-06,2026-04-30,1210,507,125,574,0.6763710151789996,0.212402307679068,0.33216539738891093,0.1836546701466517,1.6599342524026703,-0.15034039155635337,2.209422191536614,4.175027676648721
ratio_ma40_d15,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,40.0,15.0,0.0,last_10y,2016-05-04,2026-04-30,2428,1034,241,1150,0.6833992751033503,0.23349156488506664,0.2660040446605465,0.18751733189981337,1.3559197588078393,-0.2227276690269615,1.194301748959382,10.546027458927785
ratio_ma40_d15,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,40.0,15.0,0.0,full_common,2010-09-29,2026-04-30,3785,1480,301,1629,0.7032986762138939,0.23681239393766387,0.2770624339185628,0.21082033178560333,1.271043496524475,-0.3479082643647008,0.7963663479638625,45.20573632376558
ratio_ma40_d20,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,40.0,20.0,0.0,last_1y,2025-05-06,2026-04-30,242,93,27,101,0.7247011235942693,0.17488301150114896,1.0114170535856042,0.2337810590968508,3.081172745322408,-0.0911145385949399,11.100501294112615,1.987507292372965
ratio_ma40_d20,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,40.0,20.0,0.0,last_3y,2023-05-04,2026-04-30,726,318,76,357,0.6043957002555527,0.18584397468736677,0.3989556387892583,0.2112102036228916,1.70100212993134,-0.11757721536841148,3.393137331405473,2.7284428972019734
ratio_ma40_d20,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,40.0,20.0,0.0,last_5y,2021-05-06,2026-04-30,1210,507,80,550,0.6926994036244061,0.21284936001903162,0.3204296669965472,0.19355034619427208,1.5385924913854478,-0.1743400998999326,1.8379573441822437,3.994944399056604
ratio_ma40_d20,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,40.0,20.0,0.0,last_10y,2016-05-04,2026-04-30,2428,1034,144,1098,0.7069813797240018,0.23896559014509794,0.2676575977725366,0.19493936769960615,1.3182878871132224,-0.20490417722695375,1.306257399897107,10.684411825021948
ratio_ma40_d20,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,40.0,20.0,0.0,full_common,2010-09-29,2026-04-30,3785,1480,188,1568,0.7223891253602457,0.24072017024713704,0.2788971172149397,0.21561691143471487,1.2541991988505314,-0.3479082643647011,0.8016398165310059,46.228493579404976
zz_ma12_d2,zz_scan,True,True,True,12.0,2.0,10.0,3.0,0.25,30.0,15.0,0.0,last_1y,2025-05-06,2026-04-30,242,104,36,114,0.6647727272727273,0.184400826446281,0.9204544710541911,0.18988689127386746,3.5034331364374904,-0.06206826712435154,14.829711118083798,1.899129276131772
zz_ma12_d2,zz_scan,True,True,True,12.0,2.0,10.0,3.0,0.25,30.0,15.0,0.0,last_3y,2023-05-04,2026-04-30,726,341,100,383,0.5897995360813827,0.19683276109212278,0.4229504355467415,0.17991413974560844,2.058484825220706,-0.11043547933034292,3.8298419865737197,2.870757634798761
zz_ma12_d2,zz_scan,True,True,True,12.0,2.0,10.0,3.0,0.25,30.0,15.0,0.0,last_5y,2021-05-06,2026-04-30,1210,541,111,591,0.6768136059463502,0.21851287979576953,0.3371426178425334,0.17282162788979138,1.7746795937513486,-0.16039919244534717,2.1018972271784224,4.253334671026794
zz_ma12_d2,zz_scan,True,True,True,12.0,2.0,10.0,3.0,0.25,30.0,15.0,0.0,last_10y,2016-05-04,2026-04-30,2428,1119,183,1193,0.6786677403553785,0.24464597089074155,0.256463259623521,0.17881311653225893,1.3706310505724693,-0.17729334827794707,1.4465475558702707,9.778593227182048
zz_ma12_d2,zz_scan,True,True,True,12.0,2.0,10.0,3.0,0.25,30.0,15.0,0.0,full_common,2010-09-29,2026-04-30,3785,1592,240,1697,0.6952994319647093,0.24394457339330888,0.27725320608414195,0.2052789043239243,1.3005371307110767,-0.327841188426783,0.8456936342092998,45.311088674552856
zz_ma12_d3,zz_scan,True,True,True,12.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,last_1y,2025-05-06,2026-04-30,242,91,36,104,0.6903409090909091,0.1890495867768595,0.9879482118483531,0.19620297720121538,3.571614035839105,-0.06206826712435154,15.917122510751499,1.964711955852979
zz_ma12_d3,zz_scan,True,True,True,12.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,last_3y,2023-05-04,2026-04-30,726,299,100,346,0.6121650844140906,0.19836963118307777,0.4332087086821548,0.18371858752257167,2.0588993698455633,-0.11316820956107743,3.8280070910581117,2.9330772109373826
zz_ma12_d3,zz_scan,True,True,True,12.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,last_5y,2021-05-06,2026-04-30,1210,480,111,535,0.6990655795740741,0.22346392747017724,0.3349170714070442,0.17673972864496082,1.7296959079692171,-0.1749019740075345,1.9148844563218967,4.21817618649815
zz_ma12_d3,zz_scan,True,True,True,12.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,last_10y,2016-05-04,2026-04-30,2428,974,183,1058,0.7077496958576585,0.242354260622165,0.27794617177806646,0.18478443377257622,1.42432803213868,-0.1863621204234197,1.4914306144755456,11.582794297876827
zz_ma12_d3,zz_scan,True,True,True,12.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,full_common,2010-09-29,2026-04-30,3785,1416,240,1533,0.7190581669896088,0.24251761672709454,0.2942971834861756,0.20944761021652036,1.3423919641218804,-0.33046567236541935,0.8905529623686612,55.70841140404664
zz_ma12_d4,zz_scan,True,True,True,12.0,4.0,10.0,3.0,0.25,30.0,15.0,0.0,last_1y,2025-05-06,2026-04-30,242,85,36,100,0.6973140495867769,0.1875,0.9337118266704996,0.19858031602177742,3.3928165781588158,-0.06534423517201104,14.289123198283866,1.9120143244520817
zz_ma12_d4,zz_scan,True,True,True,12.0,4.0,10.0,3.0,0.25,30.0,15.0,0.0,last_3y,2023-05-04,2026-04-30,726,284,100,335,0.6160513205631053,0.20049335801081228,0.4117125879812529,0.1853857878461214,1.9600412341336249,-0.11316820956107743,3.638058687842451,2.803505584581443
zz_ma12_d4,zz_scan,True,True,True,12.0,4.0,10.0,3.0,0.25,30.0,15.0,0.0,last_5y,2021-05-06,2026-04-30,1210,458,111,517,0.7027919493626565,0.22566791563293362,0.3202705833628916,0.1787029378310573,1.6505761832288675,-0.16258021489114804,1.9699234840925854,3.992546682000204
zz_ma12_d4,zz_scan,True,True,True,12.0,4.0,10.0,3.0,0.25,30.0,15.0,0.0,last_10y,2016-05-04,2026-04-30,2428,923,183,1012,0.7173168589473363,0.24018547582877003,0.2808451319409113,0.1869952498418182,1.4218602303993153,-0.17975932962293428,1.5623396712149298,11.847912179319213
zz_ma12_d4,zz_scan,True,True,True,12.0,4.0,10.0,3.0,0.25,30.0,15.0,0.0,full_common,2010-09-29,2026-04-30,3785,1355,240,1478,0.7266378531506268,0.2411662394483708,0.2972118094341132,0.21091479021091958,1.3452414342908003,-0.31884477454784577,0.9321520475146242,57.69583203967402
zz_ma15_d2,zz_scan,True,True,True,15.0,2.0,10.0,3.0,0.25,30.0,15.0,0.0,last_1y,2025-05-06,2026-04-30,242,104,36,114,0.6740702479338843,0.184400826446281,0.9278043896598516,0.19009621766814427,3.5197516742850437,-0.06206826712435154,14.948127805808221,1.9062729737645854
zz_ma15_d2,zz_scan,True,True,True,15.0,2.0,10.0,3.0,0.25,30.0,15.0,0.0,last_3y,2023-05-04,2026-04-30,726,351,100,393,0.5819546023452042,0.1894752771319795,0.4325790809935528,0.1894443976019363,1.9994249373388033,-0.1198444526294542,3.609504415953565,2.9292265040353955
zz_ma15_d2,zz_scan,True,True,True,15.0,2.0,10.0,3.0,0.25,30.0,15.0,0.0,last_5y,2021-05-06,2026-04-30,1210,556,111,606,0.6683876374401804,0.21502814148579927,0.34506093466234167,0.17841650865856454,1.757436525962189,-0.15480960092737195,2.228937563273127,4.380329902223408
zz_ma15_d2,zz_scan,True,True,True,15.0,2.0,10.0,3.0,0.25,30.0,15.0,0.0,last_10y,2016-05-04,2026-04-30,2428,1157,183,1226,0.6739976404400947,0.2388089282863438,0.267580104682432,0.1823581754652468,1.395814567714729,-0.17729334827794718,1.509250670041721,10.67789018329662
zz_ma15_d2,zz_scan,True,True,True,15.0,2.0,10.0,3.0,0.25,30.0,15.0,0.0,full_common,2010-09-29,2026-04-30,3785,1632,240,1729,0.6932134601077401,0.23918202182062961,0.28496189143599104,0.20740835569647262,1.3183583674127548,-0.3459699321502807,0.8236608588061077,49.765563644148386
zz_ma15_d3,zz_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,last_1y,2025-05-06,2026-04-30,242,93,36,107,0.6903409090909091,0.1890495867768595,0.9879482118483531,0.19620297720121538,3.571614035839105,-0.06206826712435154,15.917122510751499,1.964711955852979
zz_ma15_d3,zz_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,last_3y,2023-05-04,2026-04-30,726,318,100,366,0.5966901794533429,0.19412675312549937,0.4563599966111458,0.19262401081664204,2.0555211872215966,-0.11042779049152995,4.132655326886664,3.077017407326637
zz_ma15_d3,zz_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,last_5y,2021-05-06,2026-04-30,1210,507,111,563,0.6855967523001049,0.22277770476786163,0.3571349733237208,0.1817312071720256,1.7780977730480725,-0.1501227635120106,2.3789528314614867,4.579792735024883
zz_ma15_d3,zz_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,last_10y,2016-05-04,2026-04-30,2428,1034,183,1112,0.6986538640310841,0.24206002883788394,0.2886055907110179,0.18748446382794784,1.4508216315979918,-0.1863621204234216,1.5486279618159278,12.58471537317435
zz_ma15_d3,zz_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,full_common,2010-09-29,2026-04-30,3785,1480,240,1588,0.7128294870322898,0.24235815231422403,0.2980054000005192,0.21097779283096332,1.347711829584266,-0.3479082643647007,0.8565631533493268,58.24834583050168
