case_id,family,volume_enabled,old_enabled,clear_enabled,zz_ma,zz_days,cyb_ma,cyb_days,old_scale,ratio_ma,ratio_days,clear_scale,cagr_last_1y,max_dd_last_1y,sharpe_last_1y,calmar_last_1y,old_signal_days_last_1y,clear_signal_days_last_1y,overlay_days_last_1y,avg_weight_last_1y,avg_turnover_last_1y,cagr_last_3y,max_dd_last_3y,sharpe_last_3y,calmar_last_3y,old_signal_days_last_3y,clear_signal_days_last_3y,overlay_days_last_3y,avg_weight_last_3y,avg_turnover_last_3y,cagr_last_5y,max_dd_last_5y,sharpe_last_5y,calmar_last_5y,old_signal_days_last_5y,clear_signal_days_last_5y,overlay_days_last_5y,avg_weight_last_5y,avg_turnover_last_5y,cagr_last_10y,max_dd_last_10y,sharpe_last_10y,calmar_last_10y,old_signal_days_last_10y,clear_signal_days_last_10y,overlay_days_last_10y,avg_weight_last_10y,avg_turnover_last_10y,cagr_full_common,max_dd_full_common,sharpe_full_common,calmar_full_common,old_signal_days_full_common,clear_signal_days_full_common,overlay_days_full_common,avg_weight_full_common,avg_turnover_full_common,recent_weighted_sharpe,mean_recent_cagr,worst_recent_max_dd
zz_ma12_d3,zz_scan,True,True,True,12.0,3.0,10.0,3.0,0.5,30.0,15.0,0.0,1.0060285994077138,-0.0718245032646101,3.5367165126858144,14.006760279307239,91,36,104,0.7453512396694215,0.1797520661157025,0.42774383393141835,-0.1303436415797975,1.9675689173396078,3.281662448179721,299,100,346,0.6611054051645621,0.197382639052986,0.32333408631336646,-0.19188684118197263,1.6136244686701622,1.6850248006674833,480,111,535,0.7558574579747703,0.21946264128303128,0.2854755808296523,-0.19846281242803132,1.4113288470033036,1.4384336155327562,974,183,1058,0.7685911716676612,0.2382705236246291,0.30941863399881364,-0.31355905569348697,1.3686632917381978,0.9867954006765453,1416,240,1533,0.768676256486141,0.2377255939860781,1.9956244890567871,0.5106455251205377,-0.19846281242803132
cyb_ma15_d3,cyb_scan,True,True,True,15.0,3.0,15.0,3.0,0.5,30.0,15.0,0.0,1.0371694200503012,-0.0718245032646101,3.5538228279573176,14.440328479951257,93,36,105,0.7639462809917356,0.17045454545454544,0.45153828062096646,-0.12956113084295184,1.9895394515993663,3.485136920951244,319,100,366,0.6526704638467632,0.18299337627899318,0.32062194939467314,-0.1787308518328391,1.5696421581164415,1.7938813926458537,509,111,564,0.7492469064072315,0.2120687530401232,0.2971965189306629,-0.1825183439043644,1.443980172606828,1.6283104074535508,1033,183,1114,0.7660105731466579,0.23210823518899287,0.32464851680192175,-0.30164193080250723,1.4140367044042272,1.0762711799987699,1492,240,1603,0.7676217351201755,0.23219925935064287,1.9953840134851546,0.526631542249151,-0.1825183439043644
cyb_ma15_d5,cyb_scan,True,True,True,15.0,3.0,15.0,5.0,0.5,30.0,15.0,0.0,1.0648698332087765,-0.06206826712435154,3.6155961436057824,17.156429243873493,85,36,99,0.7732438016528925,0.17665289256198347,0.45719085335276355,-0.13846820348988376,1.9997505250293437,3.3017750055966104,290,100,344,0.6608345747459724,0.18400021383977927,0.3169887184898754,-0.20221349662447952,1.5289997728512108,1.5675942693307914,449,111,511,0.7671619018723769,0.21143318615510723,0.3012405014601276,-0.20221349662447963,1.4362809373633645,1.4897151104584576,933,183,1022,0.7814790650658394,0.23349304552173142,0.3236122788730793,-0.2972319787765816,1.3903841394822969,1.088753236462241,1293,240,1412,0.7830027164746652,0.2314951838924206,1.992844166403566,0.5350724766278858,-0.20221349662447963
zz_ma18_d2,zz_scan,True,True,True,18.0,2.0,10.0,3.0,0.5,30.0,15.0,0.0,0.9579330051566388,-0.07853494254064353,3.4895063731048985,12.197538753668633,106,36,112,0.737603305785124,0.1828512396694215,0.4322387375508876,-0.12759550412096288,1.946731123371465,3.3875702794443083,365,100,403,0.6366510424190532,0.18919024330851167,0.33175548769741625,-0.17216068740614632,1.636130205560462,1.927010705497289,570,111,615,0.7340567411539113,0.21454720383634668,0.2776004890746271,-0.19367955781944912,1.385702047849936,1.4332978255423852,1176,183,1240,0.7475277103814065,0.23713883854249548,0.3033776587228869,-0.30719217308883273,1.350594211884825,0.9875826446761625,1656,240,1746,0.7539998030637918,0.23698963796241526,1.9852827282693997,0.49988192986989244,-0.19367955781944912
zz_ma15_d2,zz_scan,True,True,True,15.0,2.0,10.0,3.0,0.5,30.0,15.0,0.0,0.9656964881371166,-0.07199739811942807,3.516510169092261,13.412935930479538,104,36,114,0.734504132231405,0.17665289256198347,0.42681308936652185,-0.13407690522796745,1.924085708301221,3.1833453243929126,351,100,393,0.6397502159727722,0.19125635901099103,0.32993182047500946,-0.18019315195345342,1.6304914997314517,1.8309897845631546,556,111,606,0.7346765758646551,0.21330753441485908,0.27864338821675916,-0.19168385435176638,1.3948382757861988,1.4536612338012047,1157,183,1226,0.7459625294613809,0.23538201397390823,0.3033186858364869,-0.3240021348010782,1.3548806326674472,0.9361626151713787,1632,240,1729,0.7514933296144501,0.23519206025064598,1.9808042895432045,0.5002711965488518,-0.19168385435176638
clear_scale_0.25,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.5,30.0,15.0,0.25,1.013825987419653,-0.0718245032646101,3.508354772978588,14.11532194917654,93,36,107,0.7678202479338843,0.17820247933884298,0.43555337116886794,-0.14068948598673725,1.9192248821724858,3.0958487630690996,318,100,366,0.6670969758465303,0.1958026067023384,0.33441873042313697,-0.175183569037335,1.6209530677319173,1.9089617380261608,507,111,563,0.7579028136070918,0.21820470451727078,0.28365165520003766,-0.1984628124280302,1.3848089740971596,1.4292433515870888,1034,183,1112,0.7742109032292225,0.2389119510709886,0.31543256290668253,-0.32525154433746983,1.377750854223683,0.9698111151146466,1480,240,1588,0.7769368382696054,0.2380962276055261,1.9730368445279032,0.5168624360529239,-0.1984628124280302
zz_ma18_d4,zz_scan,True,True,True,18.0,4.0,10.0,3.0,0.5,30.0,15.0,0.0,0.999388734611725,-0.08239112090568657,3.4514996224603856,12.129811120736289,91,36,101,0.756198347107438,0.17665289256198347,0.4385073105073485,-0.12076921928534923,1.9375495220352883,3.630952597873958,327,100,373,0.648472099392441,0.19228036124453546,0.32350785815568317,-0.17042307745833152,1.5684647906778373,1.8982632104785275,517,111,570,0.74703780509001,0.21764094401944853,0.2880055374514421,-0.194135535319247,1.3983884765768813,1.483528180339731,1027,183,1103,0.7685655250535983,0.2385599939356613,0.3103821273305294,-0.3174612241061925,1.360110155176082,0.9777009088414051,1485,240,1590,0.7691751628770529,0.2379640521177069,1.954588224305184,0.5123523601815496,-0.194135535319247
zz_ma15_d4,zz_scan,True,True,True,15.0,4.0,10.0,3.0,0.5,30.0,15.0,0.0,0.9702749097410419,-0.07588119522422698,3.419016035011847,12.786763662247338,88,36,103,0.75,0.17665289256198347,0.434490361405961,-0.12577741146443078,1.9231315170504373,3.4544387290784138,305,100,356,0.654670446499879,0.1943464769470148,0.32583328066408535,-0.17514843597233143,1.5855741130432952,1.8603265216456624,487,111,546,0.7507568133544729,0.21888061344093612,0.2890279196796439,-0.19413553531924688,1.4062697882718767,1.4887945125777768,984,183,1066,0.7695726556108872,0.23767919521722117,0.31104866021684274,-0.3174612241061925,1.3643325253053327,0.9798004814370503,1422,240,1535,0.7698212165079901,0.23739903777467583,1.9518398440253648,0.5049066178726831,-0.19413553531924688
zz_ma12_d4,zz_scan,True,True,True,12.0,4.0,10.0,3.0,0.5,30.0,15.0,0.0,0.9702749097410419,-0.07588119522422698,3.419016035011847,12.786763662247338,85,36,100,0.75,0.17665289256198347,0.4134815017536013,-0.1303436415797975,1.9037965458699881,3.172241443787378,284,100,335,0.6636287981888571,0.19809840714361598,0.31363421370683975,-0.1852990770060804,1.5627745648467506,1.6925837881888002,458,111,517,0.758301245855463,0.22051193684815307,0.2873711228197686,-0.19413553531924777,1.4083198939324943,1.480260284894256,923,183,1012,0.7749385344922296,0.23661435784748863,0.3113077797167507,-0.3057326343468345,1.3693237029026943,1.0182353623512483,1355,240,1478,0.7737012844682548,0.23669216420546818,1.9374002780925097,0.4961904370053129,-0.19413553531924777
cyb_ma20_d5,cyb_scan,True,True,True,15.0,3.0,20.0,5.0,0.5,30.0,15.0,0.0,1.0012033257389201,-0.08110312143101295,3.431284564500643,12.344818646598611,76,36,89,0.7825413223140496,0.17045454545454544,0.43505105969053814,-0.13846820348988376,1.9108481509247475,3.141884192368555,288,100,338,0.6670329218534107,0.1860663295422586,0.3101229623285915,-0.18713477797241196,1.5046908362230946,1.6572171441820978,453,111,511,0.7677817365831208,0.21329269028733863,0.29552502876851494,-0.18713477797241207,1.4171324001529808,1.5792095513752236,972,183,1057,0.7807068245386568,0.23441973415435086,0.3175176246379885,-0.28854710010913,1.3717896404623366,1.1004013712766536,1377,240,1488,0.7820190657855577,0.23173162416998044,1.9227011901997881,0.5104755941316412,-0.18713477797241207
