variant,enter_drawdown,recovery_drawdown,derisk_scale,annual,vol,sharpe,max_dd,calmar,total_return,monthly_win_rate,rebalanced_days,signal_days,overlay_days,overlay_ratio,trigger_count,recovery_count,avg_scale,annual_delta,max_dd_delta,sharpe_delta,calmar_delta
trade_peak_dd5_rec2_x0p00,0.05,0.02,0.0,30.864612885417685,20.0779297870327,1.2879061839364008,-20.365789246306495,1.5155127312836767,1848.0595059028055,65.41353383458647,610,445,67,0.02496274217585693,20,20,0.9750372578241431,0.66754219493059,2.043145002807883,0.03832327558502824,0.1679666876033301
trade_peak_dd5_rec2_x0p10,0.05,0.02,0.1,30.803830528868836,20.08002395425769,1.2854871210776793,-20.570332549320838,1.4974882129402363,1838.094546121503,64.66165413533834,614,445,67,0.02496274217585693,20,20,0.9775335320417287,0.6067598383817412,1.8386016997935393,0.03590421272630673,0.14994216925988968
trade_peak_dd5_rec2_x0p20,0.05,0.02,0.2,30.74172160212818,20.087199302298693,1.282743562105447,-20.774826848994206,1.4797582586646931,1827.9600076403376,64.66165413533834,614,445,67,0.02496274217585693,20,20,0.9800298062593144,0.5446509116410851,1.6341074001201719,0.03316065375407451,0.13221221498434654
trade_peak_dd5_rec2_x0p30,0.05,0.02,0.3,30.678285916360014,20.099451694861315,1.2796781986249652,-20.979271453535215,1.4623141696939346,1817.6587485062032,64.66165413533834,614,445,67,0.02496274217585693,20,20,0.9825260804769003,0.4812152258729192,1.429662795579162,0.0300952902735927,0.11476812601358799
trade_peak_dd5_rec2_x0p40,0.05,0.02,0.4,30.613523281453546,20.11677316016765,1.276294445293951,-21.183665671808345,1.4451475847352826,1807.193666876828,64.66165413533834,614,445,67,0.02496274217585693,20,20,0.985022354694486,0.4164525909664505,1.2252685773060321,0.02671153694257855,0.09760154105493601
trade_peak_dd5_rec2_x0p50,0.05,0.02,0.5,30.547433505857114,20.13915192269692,1.2725964228345188,-21.388008813335045,1.4282504637276627,1796.5676997560954,64.66165413533834,614,445,67,0.02496274217585693,20,20,0.9875186289120715,0.3503628153700191,1.0209254357793327,0.023013514483146258,0.08070442004731615
