date,Sub-A,Sub-A-DK,Sub-B,Microcap
2010-11-22,0.0001211499702025165,0.0,0.008267634117585798,-0.0034044080969976
2010-11-23,0.0001211499702025165,0.014581934397335683,-0.01412609238785345,0.0034867089013202
2010-11-24,0.0001211499702025165,-0.0007659946649056781,0.016146897676108996,-0.0106003808338973
2010-11-25,0.0001211499702025165,-0.01797519992460772,0.0,0.0015169166173611
2010-11-26,0.0001211499702025165,0.009302201336854221,-0.011840901911846502,0.0039557980985041
2010-11-29,0.0001211499702025165,0.009862712151524677,0.003028002988729961,0.0092219032629509
2010-11-30,0.0001211499702025165,-0.0070143436880061305,-0.002293670624801125,-0.0080275309986211
2010-12-01,0.0001211499702025165,-0.0026252225304004284,0.016781133823887018,-0.0048977704918033
2010-12-02,0.0001211499702025165,-0.002859372782624381,0.009337420161677379,-9.836065573773924e-05
2010-12-03,0.0001211499702025165,-0.009756266634247002,0.010342300333640253,-9.836065573773924e-05
2010-12-06,0.0001211499702025165,-0.014378383727440824,0.003876198466949976,-9.836065573773924e-05
2010-12-07,0.0001211499702025165,0.0066027292489367895,-0.01124343053650212,-9.836065573773924e-05
2010-12-08,-0.00037891060478256744,0.004177087955599124,-0.006533592422635182,-9.836065573773924e-05
2010-12-09,-0.00194851418512898,-0.00170541559202797,0.0019087138750202293,-9.836065573773924e-05
2010-12-10,0.001413427561837377,0.0033288541247145087,0.004200928740773824,-9.836065573773924e-05
2010-12-13,0.0012097993749369262,0.007023190247000599,0.002110114621477255,-9.836065573773924e-05
2010-12-14,-0.0004027791763165922,-0.012388735611984947,0.0018128021945540418,-0.0048977704918033
2010-12-15,0.001208824418253318,-0.004014515715444755,-0.011730102672825482,0.0
2010-12-16,0.0012073649260488928,-0.004583368632175122,0.0015467847744463636,0.0
2010-12-17,0.0018088634308108809,-0.0034156019167863594,0.0022607970395560617,0.0
2010-12-20,0.0006018657839301778,-0.0028551695242980957,0.0030125096735089674,0.0
2010-12-21,0.00070175438596487,0.01045831420945964,0.0076664746563472885,0.0
2010-12-22,-0.0007012622720896644,-0.0031705303283096065,-0.0003645417506318305,-0.0048
2010-12-23,-0.0009022556390977376,0.016182252372181738,-0.0032343267593800684,0.0077372902339803
2010-12-24,0.0003010234798315192,0.011837441408305116,0.0,0.0001424465531734
2010-12-27,-0.005818035911325126,0.00849098980476648,0.0011018761275469746,-0.0030936708369265
2010-12-28,0.0,-0.0007539551887754126,0.005545591387016824,-0.00657585412116
2010-12-29,-0.0013023912824134953,-0.012475093957751926,0.006455141242627027,-0.0038898641292719
2010-12-30,0.0001211499702025165,-0.004684066599493941,-0.002401683934850518,0.0004868807316261
2010-12-31,0.0001211499702025165,-0.0016457443753864487,0.004433955763454067,-0.0018436368357139
2011-01-03,0.0,0.0,0.012013651054741947,0.0
2011-01-04,0.0001211499702025165,0.0025114142015887353,-0.00668194481797546,0.0003021402634733
2011-01-05,0.0001211499702025165,-0.006453313819545614,0.004514075232274983,-0.0048977704918033
2011-01-06,0.0001211499702025165,0.008087357806604523,-0.00321426185450413,-0.0008763419796904
2011-01-07,0.0001211499702025165,0.014431566658239747,-0.003809694180046286,0.0061852166536581
2011-01-10,0.0001211499702025165,0.010816083342690908,0.001321640507645494,0.0009914027615232
2011-01-11,0.0001211499702025165,0.020563086243558182,0.006642786397122347,0.0016672240872139
2011-01-12,0.0001211499702025165,-0.0014040506641919137,0.012538070214405117,0.0094353051073945
2011-01-13,0.0001211499702025165,-0.00417001514743276,-0.005930627916889031,0.0028396845347083
2011-01-14,0.0001211499702025165,0.006665138036450635,0.004511947032077135,0.0055045265603821
2011-01-17,0.0001211499702025165,0.0034463657795613667,0.0,0.0060301520328259
2011-01-18,0.0001211499702025165,0.0046011455532348755,0.0026402062353050315,0.0023393770060575
2011-01-19,0.0001211499702025165,-0.007345276894409003,-0.01107259720808118,-0.0086746616696157
2011-01-20,0.0001211499702025165,-0.003193624861279387,-0.013427762665387921,0.0065378867608865
2011-01-21,0.0001211499702025165,0.012919261502078117,-0.005328485216277268,0.0005927190771087
2011-01-24,0.0001211499702025165,0.022717159830356826,0.008958467714576868,0.0042874544171555
2011-01-25,0.0001211499702025165,0.01670300237075928,-0.003778597711166287,-0.0058414358756021
2011-01-26,0.0001211499702025165,-0.009916199288118821,0.012011922637696903,-0.000674372687788
2011-01-27,0.0001211499702025165,-0.005533317562859019,-0.0031075724481801625,-0.0040134322247391
2011-01-28,0.0001211499702025165,-0.010545246126455132,-0.023523567067793016,0.0069270786667656
2011-01-31,0.0001211499702025165,0.0018373551819304001,0.008903205681279891,-0.0048977704918033
2011-02-01,0.0001211499702025165,-0.0011082330559192277,0.02401326789196845,-9.836065573773924e-05
2011-02-02,0.0,0.0,-0.0019788213036056046,0.0
2011-02-03,0.0,0.0,0.002345327719099455,0.0
2011-02-04,0.0,0.0,0.0005270066066771495,0.0
2011-02-07,0.0,0.0,0.002784233213714238,0.0
2011-02-08,0.0,0.0,0.009267923248146515,0.0
2011-02-09,0.0001211499702025165,-0.006159918656310381,-0.0014903492441395993,-9.836065573773924e-05
2011-02-10,0.0001211499702025165,-0.02203867525926806,-0.002797461609629348,-9.836065573773924e-05
2011-02-11,0.0001211499702025165,-0.007309577798702227,0.003092272090996495,-0.0048977704918033
2011-02-14,0.0001211499702025165,0.023284717776585806,0.003824281351419101,0.0
2011-02-15,-0.0005607783492173057,-0.003491860575767669,-0.0033846000565822543,0.0
2011-02-16,0.004220053991174089,-0.011567441672804879,0.009026621208851893,0.0
2011-02-17,-0.0005661593179830948,-0.011232353346147583,0.0029703787567088025,0.0
2011-02-18,-0.006989968690046755,0.00433373842176632,-0.00013693987553886622,0.0
2011-02-21,0.028185750795487463,0.006878182719337378,0.0,0.0
2011-02-22,-0.036741795005214684,-0.000743299120311347,-0.024078166715542526,0.0
2011-02-23,0.019349986001226505,0.01542138745215449,0.00308864626702654,0.0
2011-02-24,0.013388022297851077,0.008112322189759436,-0.000421849830404164,0.0
2011-02-25,0.0013188517736697492,-0.0011841707145976432,0.01824341098310467,0.0
2011-02-28,0.01717596324383175,0.0048364838790773135,0.004135619054191686,0.0
2011-03-01,0.007369465739633041,-0.002123272669609322,-0.0032682673233470627,0.0
2011-03-02,-0.003770080239313578,-0.006454956347015095,0.005424140156213175,0.0
2011-03-03,-0.028738682629556034,-0.03060436684522916,0.010702070018341114,-0.0048
2011-03-04,0.004212590683236206,-0.002266038033572282,-0.0010459248819728595,0.0012627563127214
2011-03-07,0.005134429788733463,-0.011469181266335338,-0.01006572566887265,-0.0049915182337502
2011-03-08,0.0009260953087093515,-0.0038262264922072076,0.0002550115146671139,-0.0016826290596415
2011-03-09,0.002918152363827531,0.001038848480498178,-0.0019561996597603493,-0.0048977704918033
2011-03-10,0.0001211499702025165,-0.018767064883474016,-0.021804621166736426,0.0043617612983668
2011-03-11,0.0001211499702025165,-0.01106284041244987,0.002265641968782983,0.006536428878236
2011-03-14,0.0001211499702025165,0.006357853648449208,0.0009779779625969098,0.0067825978742087
2011-03-15,0.0001211499702025165,7.772774225500712e-05,-0.028311842512578567,-0.0084714495144088
2011-03-16,0.0001211499702025165,0.00928430151707893,-0.012083930647824204,0.0059572081497613
2011-03-17,0.0001211499702025165,0.004641997362890837,0.017624239940939868,0.0033922202259173
2011-03-18,-0.0013790317547527353,-0.00330771229295046,0.007316128944213851,0.0012700614859516
2011-03-21,-0.007915797771492428,-0.005245043945470318,0.013215400928306087,0.0036514710584718
2011-03-22,-5.5115893712542885e-05,-0.007267025171174835,0.0006953858139413516,0.0025897906643722
2011-03-23,0.01620199907630271,-0.00320927827802886,0.008931197475145591,0.0011217181722923
2011-03-24,0.005832666138631648,0.013009102623095181,0.003473376234627956,0.0039810697299008
2011-03-25,0.0017015827836455166,-0.011662654600519184,0.0020109079716550404,-0.0014025042886962
2011-03-28,0.0001211499702025165,-0.0006495942058999393,-0.009254961275498519,0.0088508219367364
2011-03-29,0.0001211499702025165,-0.009248720740605787,0.004225317631507908,0.0003648409827684
2011-03-30,0.0001211499702025165,-0.01195166391381286,0.003734520270354702,-0.0068582982206032
2011-03-31,-0.0006289408922751649,-0.005123572646249963,0.010230066701008678,-0.0027728271650762
2011-04-01,0.0002546816283839348,0.005859931786709183,-0.003509798937333497,0.0077908536939515
2011-04-04,0.0,0.0,0.003737933202877075,0.0
2011-04-05,0.0,0.0,0.002308786872475599,0.0
2011-04-06,-0.0008691744055213668,0.045167376697730965,0.003907593616873761,0.0024612846776904
2011-04-07,-6.63727454168761e-05,-0.009139612305013811,0.0001886575843763616,0.0058975622235722
2011-04-08,0.0010392427306709084,-0.007908838275716312,0.006770953650963696,0.0005887655074429
2011-04-11,-0.0008912042784888774,0.00963667275294533,-0.011667722343325138,-0.0061368137206667
2011-04-12,-0.0016709102539624876,-0.0016589739260368663,-0.015887591997669426,0.0092803563289354
2011-04-13,0.0058584479797465505,-0.004236335744330133,0.008976878621797413,0.0033414886540963
2011-04-14,-0.0014725465555009976,-6.780379410498139e-05,0.003914012068938044,-0.0015511439081851
2011-04-15,0.0019484415128254717,0.009388863862224373,0.004318879312210866,0.0058341794247994
2011-04-18,0.0001248773005344539,0.005625752430194586,-0.00579829064024362,0.0070295150280552
2011-04-19,-0.008341582816915438,-0.01108359084511823,0.0048718473768309956,-0.000123690020675
2011-04-20,-0.0012645770869423867,-0.014379601523110241,0.017788626225525128,-0.0145750826105756
2011-04-21,0.0026610149120331883,0.004348059858975795,0.006973289859782517,-0.0061222131147541
2011-04-22,-0.0013790317547527353,-0.0008201423350440162,0.0,-0.0001229508196721
2011-04-25,-0.01715666824975348,0.017694107713509988,-0.0015786757248690275,-0.0001229508196721
2011-04-26,-0.01897187193586969,0.022106820869113086,0.0011817053104477004,-0.0061222131147541
2011-04-27,-0.007692547765959068,0.015686863327589062,0.014402813055183872,0.0
2011-04-28,-0.030461779653136234,-0.010076144049002034,-0.0013785342513451537,0.0
2011-04-29,-0.0008041799821267848,-0.018674978248895968,0.013055278708784535,0.0
2011-05-02,0.0,0.0,-0.011029621091208641,0.0
2011-05-03,0.0035104993130832263,-0.020869015446581374,-0.007465120359192667,0.0
2011-05-04,8.786638055946483e-05,-0.008487248591358965,-0.013168922614121281,0.0
2011-05-05,0.0002362783693414805,-0.009192622942890027,-0.03652999116420885,0.0
2011-05-06,0.001699359565544345,-0.01613620043229269,0.006512068360004841,0.0
2011-05-09,-0.0006289408922751649,-0.011231736317260821,0.013597110191598372,0.0
2011-05-10,-0.0010894991366271478,0.0019856490129237514,0.009865936303963485,0.0
2011-05-11,0.0003836939456913768,-0.008215183156041972,-0.015205737904676941,0.0
2011-05-12,0.0005316081968964603,-0.01188053440767789,0.004954732261882144,0.0
2011-05-13,0.0002353997583872669,-0.005722884874772904,-0.012967128918532023,0.0
2011-05-16,-0.00020853316225644125,0.0032144313526660806,-0.013769620967946095,0.0
2011-05-17,8.739778790856079e-05,-0.007954343471103242,0.00071895544086642,0.0
2011-05-18,8.738319205381373e-05,-0.006001703217114462,0.010893532507644466,0.0
2011-05-19,-6.057498510125825e-05,-0.0016726751459826827,0.0022169708272385957,0.0
2011-05-20,-6.057498510125825e-05,-0.003987058350157557,-5.1342238990725875e-05,0.0
2011-05-23,-0.0008218757786054853,-0.0053562252542839195,-0.01305331078764349,0.0
2011-05-24,0.0001211499702025165,-0.0004625923908787577,0.00017062971081349687,0.0
2011-05-25,0.0001211499702025165,0.0007292114218997447,0.005549829883067403,0.0
2011-05-26,0.0001211499702025165,-0.005722380925640702,0.004560760071941505,0.0
2011-05-27,0.0001211499702025165,-0.02144896668827123,0.00923701937294541,0.0
2011-05-30,0.0001211499702025165,0.019166868521711455,0.0,0.0
2011-05-31,0.0001211499702025165,-0.0050083894066178525,0.011945501824363047,0.0
2011-06-01,0.0001211499702025165,-0.00812956803154441,-0.015999475934299512,0.0
2011-06-02,0.0001211499702025165,-0.003507483406428813,0.0017412255351378914,0.0
2011-06-03,0.0001211499702025165,-0.006281139478771847,-0.006436627851201582,0.0
2011-06-06,0.0,0.0,-0.00595379861545231,0.0
2011-06-07,0.0001211499702025165,-0.0024306664071491735,0.0010755487589304558,0.0
2011-06-08,0.0001211499702025165,-0.0030172787480989838,-0.004805538663557596,0.0
2011-06-09,0.0001211499702025165,0.0011440760023722074,0.0054165434325965656,0.0
2011-06-10,0.0001211499702025165,-0.00403505085634126,-0.01312694453657215,0.0
2011-06-13,-0.0006289408922751649,0.0034727712039237524,-0.008466039725240182,0.0
2011-06-14,0.008276092731062112,-0.0027461972809188495,0.008043217492919696,0.0
2011-06-15,-0.010105322174208897,-0.002109054629821472,-0.007315542418751986,0.0
2011-06-16,-0.007494855948156687,0.0007203331208907038,-0.0022138692931998882,0.0
2011-06-17,-0.003631376351554527,-0.0018520367198253673,0.0028348379100049392,0.0
2011-06-20,-0.005009215758336016,-0.005318147379069993,-0.0008351924971634617,0.0
2011-06-21,0.0019006049111562895,-0.0028403289839343815,0.006268642035505367,0.0
2011-06-22,-0.0018573433387940597,-0.0027823411203102832,0.0005181904765598766,0.0
2011-06-23,0.009806472113909281,0.008190620532979365,-0.01505152211886196,-0.003
2011-06-24,0.03285983078938193,-0.0010234750879032362,-0.013133086015183926,-0.003
2011-06-27,0.020734977176777303,0.00844255954353823,4.055757480814215e-05,-0.0019227295081968
2011-06-28,-0.0009964793213805834,0.0004493204555517938,0.006945769573290628,-0.0001229508196721
2011-06-29,0.0001211499702025165,0.00404042109845415,0.007672640867964375,-0.0049688933696546
2011-06-30,0.0001211499702025165,-0.0017800354038257638,-0.004212000088930634,-0.0068493167316368
2011-07-01,0.0001211499702025165,0.007076036936133123,0.0017848874638599632,0.0059490692352024
2011-07-04,0.0001211499702025165,0.00019600426880561628,0.0,-1.1547013305635012e-05
2011-07-05,0.0001211499702025165,0.005743824269649478,0.014433613110273358,-0.0100440373983564
2011-07-06,-0.0006289408922751649,0.01021715040276372,0.005052598239818407,0.0
2011-07-07,0.004676931582929811,0.007737526144866891,0.01222698918049292,0.0
2011-07-08,-0.00478849536122361,-0.0065600266996190815,0.0011962935458429413,0.0
2011-07-11,0.014018931510999089,0.008392234455724568,-0.011273981581602532,0.0
2011-07-12,-0.019614967853628595,0.006045204636568435,-0.0001463478702992127,0.0
2011-07-13,0.036240390590513094,0.006523446856901538,0.012337200290141626,0.0
2011-07-14,0.03228360317156875,0.013287424580171514,-0.007416015285414912,0.0
2011-07-15,0.029684919815158528,0.012292888959140935,0.012560563380331846,0.0
2011-07-18,-0.007966847816747391,-0.0005238710595300011,0.0015069905197009348,0.0
2011-07-19,-0.029901611656839133,-0.009385253837153607,0.0053953478555970324,0.0
2011-07-20,0.005640160490066881,0.004556609990837179,0.004735536405095386,-0.006
2011-07-21,-0.024968855348566965,-0.003959780462737261,-0.003241202516277464,-0.0008514395132829
2011-07-22,0.01407609576657709,0.005223235218857258,0.013502020511905855,0.0042385865548983
2011-07-25,-0.060011582763690896,-0.008284494448065227,0.0023521110304678405,-0.0104925665729462
2011-07-26,0.009205730579158855,0.0027038375889401056,0.005538081606536016,-0.0026347523637736
2011-07-27,0.03703771347936935,0.016171032627323667,-0.017984322938837116,0.0135227225967224
2011-07-28,0.0001211499702025165,0.00881776337869744,0.00038773397107427776,0.0113712781473391
2011-07-29,0.0001211499702025165,-0.006940584450631504,-0.0009846553569169414,0.0019155985188061
