variant,start,end,years,ann_return,ann_vol,sharpe,max_dd,final_nav,calmar
baseline_subc,2009-11-24,2026-04-17,21.583333333333332,0.09309499038836977,0.12320392171012984,0.7556171028987261,-0.26989286148833125,6.829146462202862,0.344933133373721
cap_us_equity_vti_qqq,2009-11-24,2026-04-17,21.591269841269842,0.07636814918425339,0.10325493660275845,0.7396077291496126,-0.25622765578407614,4.898634977603531,0.29804803447372236
cap_growth_vti_qqq_vea_btc,2009-11-24,2026-04-17,21.591269841269842,0.07079709520560895,0.08901335012824746,0.7953536756408658,-0.22848589954845244,4.379412305646984,0.3098532353441609
cap_all_subc_assets,2009-11-24,2026-04-17,21.591269841269842,0.06444803296853996,0.08470080404457699,0.7608904507520584,-0.21759480962901845,3.8516925743798187,0.29618368691063285
