equity_lb,rates_gold_lb,dbc_lb,last_5y_cagr,last_5y_sharpe,last_5y_maxdd,last_5y_calmar,last_10y_cagr,last_10y_sharpe,last_10y_maxdd,last_10y_calmar,full_common_cagr,full_common_sharpe,full_common_maxdd,full_common_calmar,last_5y_cagr_rank,last_5y_sharpe_rank,last_5y_calmar_rank,last_5y_maxdd_rank,last_10y_cagr_rank,last_10y_sharpe_rank,last_10y_calmar_rank,last_10y_maxdd_rank,full_common_cagr_rank,full_common_sharpe_rank,full_common_calmar_rank,full_common_maxdd_rank,robust_score,last_5y_cagr_drop_pp,last_5y_maxdd_worse_pp,last_10y_cagr_drop_pp,last_10y_maxdd_worse_pp,full_common_cagr_drop_pp,full_common_maxdd_worse_pp,robust_score_drop
130,100,100,0.26750859446664066,1.3471231958787109,-0.12027078983913753,2.2242191543302745,0.2491356455755207,1.386779528132708,-0.14719228062279954,1.6925863538589028,0.17158146347255632,1.051555660396292,-0.1662119042446485,1.0323055033411104,0.5375,0.2625,0.625,0.6333333333333333,0.2791666666666667,0.11666666666666667,0.44166666666666665,0.5541666666666667,0.30416666666666664,0.18333333333333332,0.6291666666666667,0.7958333333333333,0.4468750000000001,8.85409570081026,1.6501097654840646,7.42929879483476,0.46951108724303525,3.4899057235595388,0.7004372259052594,0.4972222222222222
130,100,130,0.27894693918760494,1.3833743022123854,-0.11726728357039273,2.37872772946224,0.26418358167536815,1.4508456471943187,-0.13503737503366275,1.956373793622034,0.186849505307791,1.129681964911402,-0.15938868843061949,1.1722883671831263,0.6958333333333333,0.37083333333333335,0.7458333333333333,0.6958333333333333,0.5458333333333333,0.25,0.7708333333333334,0.75,0.7041666666666667,0.49166666666666664,0.9,0.8666666666666667,0.6489583333333333,7.710261228713833,1.3497591386095853,5.924505184850015,-0.7459794716706436,1.9631015400360718,0.01811564450235892,0.29513888888888895
130,100,160,0.26374521576935406,1.318865533478163,-0.11726728357039273,2.2490946130856195,0.2638221180356437,1.4482695992742596,-0.1357746437036057,1.9430882736217228,0.1760633699763865,1.072806781791041,-0.1712324479918158,1.0282126550267014,0.475,0.20833333333333334,0.65,0.6958333333333333,0.5333333333333333,0.2375,0.7583333333333333,0.7416666666666667,0.4375,0.25833333333333336,0.6041666666666666,0.675,0.5229166666666667,9.23043357053892,1.3497591386095853,5.96065154882246,-0.6722526046763488,3.041715073176521,1.202491600621991,0.42118055555555556
130,100,200,0.28216044549937114,1.3803407605912412,-0.11955789816745344,2.3600318324781497,0.26980284286089584,1.4672462978366467,-0.135018135873758,1.9982711293922883,0.18187108181888778,1.0961722260017455,-0.17871290621933278,1.017671782449103,0.7541666666666667,0.35,0.7291666666666666,0.6416666666666667,0.6708333333333333,0.31666666666666665,0.8041666666666667,0.7541666666666667,0.6083333333333333,0.3625,0.5833333333333334,0.5625,0.5947916666666665,7.388910597537213,1.5788205983156556,5.362579066297246,-0.7479033876611196,2.4609438889263924,1.9505374233736883,0.34930555555555576
130,100,260,0.2636664965893798,1.2982633041709648,-0.11726728357039273,2.248423333103876,0.2475799399538572,1.3565693745014247,-0.14950014797133382,1.6560514709412184,0.17698181867008111,1.0659393988663002,-0.1686099530943439,1.0496522620527202,0.4625,0.175,0.6375,0.6958333333333333,0.24166666666666667,0.08333333333333333,0.38333333333333336,0.5291666666666667,0.4708333333333333,0.225,0.6791666666666667,0.7083333333333334,0.44097222222222227,9.238305488536348,1.3497591386095853,7.584869357001112,0.7002978220964629,2.949870203807059,0.9402421108748005,0.503125
130,130,100,0.27994360549926034,1.4264774150009887,-0.12773158212244828,2.1916553513828387,0.2640085181347265,1.4904207269263938,-0.16852355993363344,1.566597087307532,0.19149978205706342,1.1794807220105992,-0.16852355993363333,1.136338338286222,0.7125,0.475,0.5875,0.4083333333333333,0.5375,0.38333333333333336,0.25416666666666665,0.19583333333333333,0.8166666666666667,0.7083333333333334,0.8333333333333334,0.7145833333333333,0.5522569444444444,7.6105945975482925,2.3961889938151404,5.9420115389141825,2.6026390183264247,1.4980738651088288,0.9316027948037431,0.39184027777777786
130,130,130,0.29306402584875957,1.4821411003017146,-0.11330638748742705,2.586474005106545,0.2797600268105216,1.560948214712141,-0.16852355993363333,1.6600647821627703,0.2024405902879245,1.238558822198421,-0.16852355993363322,1.201259873501653,0.8541666666666666,0.5833333333333334,0.8791666666666667,0.7958333333333333,0.8041666666666667,0.5916666666666667,0.3875,0.20208333333333334,0.9541666666666667,0.8875,0.9166666666666666,0.725,0.7151041666666668,6.29855256259837,0.9536695303130172,4.366860671334671,2.6026390183264136,0.4039930420227211,0.931602794803732,0.2289930555555555
130,130,160,0.2742473204268565,1.3803627729970016,-0.10793452511459178,2.5408674391784647,0.28057009011527945,1.549752934663304,-0.1685235599336331,1.6648716074225574,0.1971844362317119,1.2062310336457125,-0.16852355993363322,1.1700704418383145,0.625,0.3541666666666667,0.8625,0.8791666666666667,0.8083333333333333,0.5458333333333333,0.4,0.21041666666666667,0.8958333333333334,0.8041666666666667,0.8958333333333334,0.725,0.6671874999999999,8.180223104788675,0.4164832930294904,4.285854340858886,2.6026390183263914,0.9296084476439814,0.931602794803732,0.2769097222222223
130,130,200,0.2885226871646034,1.4479829708321388,-0.1259889290566606,2.2900638121532646,0.2859554886394271,1.5819686319072614,-0.16852355993363333,1.6968279613369188,0.20423634274789348,1.2435666417503428,-0.16852355993363333,1.2119156682206589,0.825,0.525,0.7041666666666667,0.4875,0.8625,0.6666666666666666,0.45416666666666666,0.20208333333333334,0.9833333333333333,0.8958333333333334,0.9208333333333333,0.7145833333333333,0.6868055555555556,6.752686431013988,2.2219236872363712,3.74731448844412,2.6026390183264136,0.22441779602582201,0.9316027948037431,0.2572916666666667
130,130,260,0.272266489095647,1.376648097548072,-0.12487083568117519,2.1803849362457046,0.2605311061264115,1.4596475240487476,-0.1685235599336331,1.545962512476073,0.19129074881009234,1.1737329139330703,-0.16852355993363322,1.1350979583236025,0.6041666666666666,0.3375,0.5833333333333334,0.5,0.48333333333333334,0.2833333333333333,0.22916666666666666,0.21041666666666667,0.8041666666666667,0.6875,0.8291666666666667,0.725,0.5230902777777777,8.378306237909626,2.1101143496878305,6.28975273974568,2.6026390183263914,1.5189771898059368,0.931602794803732,0.42100694444444453
130,160,100,0.28473371160723215,1.487236989453044,-0.12450309428985729,2.2869609243955002,0.26764718591113823,1.552596058729816,-0.13477976250463586,1.985811378039283,0.19652755248107634,1.2305579246159004,-0.1529040721072269,1.285299663852364,0.7666666666666667,0.6,0.7,0.5041666666666667,0.6333333333333333,0.5583333333333333,0.7958333333333333,0.7583333333333333,0.8875,0.8583333333333333,0.9791666666666666,0.9708333333333333,0.7510416666666666,7.131583986751111,2.0733402105560406,5.578144761273007,-0.7717407245733332,0.9952968227075365,-0.6303459878369,0.19305555555555565
130,160,130,0.2880610703921289,1.4945152642413122,-0.1138645613636059,2.529857112190139,0.2775112368640049,1.6016112620892906,-0.1426728449229404,1.9450879879341623,0.204728326874964,1.2764244296777418,-0.15794203832141462,1.2962244191020158,0.8041666666666667,0.6166666666666667,0.8583333333333333,0.7875,0.7708333333333334,0.7083333333333334,0.7625,0.6208333333333333,0.9875,0.9708333333333333,0.9833333333333333,0.9,0.8142361111111112,6.798848108261435,1.0094869179309018,4.5917396659863385,0.017567517257122134,0.17521938331876985,-0.1265493664181272,0.1298611111111111
130,160,160,0.27478454952514464,1.418558639125962,-0.10873361452405483,2.5271352444956645,0.2838801299177105,1.620116816531448,-0.15230222347450795,1.8639263658893714,0.19958317616350674,1.248266073184648,-0.1523022234745085,1.3104416443198668,0.6333333333333333,0.45416666666666666,0.8541666666666666,0.85,0.825,0.7541666666666667,0.6916666666666667,0.4708333333333333,0.9166666666666666,0.9125,0.9916666666666667,0.975,0.7774305555555555,8.126500194959863,0.49639223397579535,3.9548503606157803,0.9805053724138757,0.6897344544644968,-0.6905308511087394,0.16666666666666674
130,160,200,0.2884477052975203,1.4799396601871535,-0.12653911926938866,2.279514089895355,0.2900697151959528,1.648820775952721,-0.14163228975376552,2.048047911251402,0.20480495808499177,1.2726209093814858,-0.14163228975376485,1.446032952238899,0.8208333333333333,0.5791666666666667,0.6791666666666667,0.4791666666666667,0.875,0.7833333333333333,0.8416666666666667,0.6375,0.9916666666666667,0.9666666666666667,1.0,1.0,0.8045138888888889,6.760184617722298,2.2769427085091776,3.3358918327915488,-0.08648799966036735,0.1675562623159932,-1.7575242231831045,0.1395833333333334
130,160,260,0.27530960117501424,1.422043186371815,-0.1254217297339948,2.195070995743039,0.26171667835944845,1.5087074840910335,-0.14968639773743753,1.7484332732658943,0.196246615162325,1.2234226448454977,-0.14968639773743664,1.3110517597367741,0.6458333333333334,0.4583333333333333,0.5916666666666667,0.49583333333333335,0.5125,0.4375,0.5333333333333333,0.525,0.8833333333333333,0.8458333333333333,0.9958333333333333,0.9833333333333333,0.6590277777777779,8.073995029972902,2.165203754969791,6.171195516441985,0.7189227987068336,1.0233905545826705,-0.9521134248159258,0.2850694444444444
130,200,100,0.26088638465122127,1.2924937659752402,-0.1290756326775947,2.021190051439559,0.25108673416792127,1.4206347941236095,-0.1669029759667866,1.5043874006050502,0.1747220896264512,1.0901998402905626,-0.17903272842681828,0.9759226213092702,0.43333333333333335,0.17083333333333334,0.44166666666666665,0.39166666666666666,0.2916666666666667,0.1875,0.1625,0.25,0.37916666666666665,0.325,0.49166666666666664,0.5583333333333333,0.34027777777777773,9.5163166823522,2.530594049329782,7.234189935594704,2.4405806216417414,3.175843108170051,1.9825196441222381,0.6038194444444445
130,200,130,0.2691037970648995,1.307116466850869,-0.11852979425178567,2.2703472891656133,0.2629125244990589,1.4644891730468481,-0.16905662697027835,1.555174317687536,0.18728943124491537,1.1543723587875863,-0.1798367746340257,1.0414412270574587,0.5708333333333333,0.1875,0.6625,0.6666666666666666,0.5208333333333334,0.30833333333333335,0.2375,0.17916666666666667,0.7166666666666667,0.625,0.65,0.5458333333333333,0.48923611111111115,8.694575440984377,1.476010206748879,6.051610902480942,2.6559457219909155,1.9191089463236333,2.06292426484298,0.4548611111111111
130,200,160,0.26083326218489855,1.2733697003464224,-0.12398856109990619,2.1036881134117453,0.2696092538580477,1.4984658570109182,-0.1659734011887528,1.624412417453778,0.182458495271149,1.1306781626209843,-0.1659734011887526,1.099323710692949,0.42916666666666664,0.1375,0.5125,0.5125,0.6625,0.4041666666666667,0.3541666666666667,0.2625,0.625,0.5083333333333333,0.7583333333333333,0.8083333333333333,0.4979166666666666,9.521628928984471,2.021886891560931,5.381937966582062,2.347623143838362,2.4022025437002714,0.6765869203156694,0.44618055555555564
130,200,200,0.2796611596283052,1.3501068042082391,-0.13113762447485977,2.1325775935640703,0.2762490232938395,1.5285846111357397,-0.15315266864044708,1.803749328993952,0.187135747802601,1.1547636788593914,-0.15315266864044763,1.2218902188504108,0.7041666666666667,0.26666666666666666,0.5416666666666666,0.35833333333333334,0.7416666666666667,0.5,0.6333333333333333,0.4583333333333333,0.7083333333333334,0.6291666666666667,0.9333333333333333,0.9666666666666667,0.6201388888888889,7.638839184643809,2.736793229056289,4.717961023002881,1.0655498890077886,1.93447729055507,-0.6054863345148265,0.32395833333333335
130,200,260,0.2767189650738613,1.3427067531973396,-0.13002611765466066,2.1281798615936958,0.2582684449136188,1.446973470260664,-0.16340227202087831,1.580568260890639,0.17594411650306108,1.0944210582945364,-0.1634022720208782,1.0767544069434993,0.675,0.25833333333333336,0.5333333333333333,0.3875,0.43333333333333335,0.23333333333333334,0.275,0.32916666666666666,0.425,0.35,0.725,0.8416666666666667,0.45555555555555555,7.9330586400881975,2.6256425470363776,6.5160188610249525,2.0905102270509124,3.053640420509063,0.4194740035282307,0.4885416666666667
160,60,100,0.2606408174029984,1.323462069879692,-0.12035153863313774,2.165662527983944,0.2571474738200452,1.4163387474052076,-0.13297238664263955,1.9338411553905817,0.16583277468669322,1.0174079745450115,-0.19084288756623446,0.8689492011020784,0.425,0.21666666666666667,0.5708333333333333,0.6208333333333333,0.4125,0.17916666666666667,0.75,0.8,0.16666666666666666,0.09583333333333334,0.275,0.37916666666666665,0.4076388888888889,9.540873407174487,1.6581846448840865,6.628115970382309,-0.952478310772964,4.064774602145849,3.163535558063857,0.5364583333333334
160,60,130,0.23932420582543257,1.2369039738618486,-0.12293087397374236,1.9468193635111668,0.2467697321523583,1.3901597951462392,-0.13994720430835694,1.763305907909605,0.15458525595862782,0.9686888604727584,-0.21055306063396118,0.7341866961856643,0.15,0.0875,0.37916666666666665,0.5291666666666667,0.225,0.125,0.5583333333333333,0.6833333333333333,0.029166666666666667,0.025,0.041666666666666664,0.1625,0.24965277777777783,11.67253456493107,1.916118178944548,7.665890137150999,-0.25499654420122475,5.189526474952388,5.134552864836528,0.6944444444444444
160,60,160,0.24147532492185064,1.2486498813192797,-0.12293087397374258,1.964317970873847,0.2629538160735727,1.4715888409345348,-0.1389550159827143,1.892366491514661,0.15740688559730454,0.9852855491086498,-0.21055306063396018,0.7475877345281218,0.19166666666666668,0.10416666666666667,0.3958333333333333,0.525,0.525,0.3375,0.7125,0.6958333333333333,0.05416666666666667,0.041666666666666664,0.075,0.16666666666666666,0.31875,11.457422655289262,1.9161181789445703,6.047481745029559,-0.35421537676548764,4.907363511084717,5.134552864836428,0.6253472222222223
160,60,200,0.2518428341602872,1.2787594125734152,-0.13567728380508604,1.856190123337703,0.26692805747572756,1.4746361835663877,-0.1389559720254685,1.9209541956700051,0.16515327638831923,1.017928445022301,-0.2105530606339615,0.7843784169703043,0.31666666666666665,0.15416666666666667,0.2916666666666667,0.325,0.6083333333333333,0.35,0.7375,0.6916666666666667,0.15833333333333333,0.1,0.1375,0.15833333333333333,0.3357638888888889,10.420671731445609,3.1907591620789155,5.650057604814074,-0.3541197724900691,4.132724431983248,5.134552864836561,0.6083333333333334
160,60,260,0.24573413038477998,1.2761181141767424,-0.1194787855058691,2.0567176787439716,0.24827751240022988,1.4045414490515549,-0.13893257924550007,1.78703594037157,0.15633986646344566,0.9772023926982505,-0.21055306063396162,0.742520037432448,0.25,0.14583333333333334,0.48333333333333334,0.6458333333333334,0.26666666666666666,0.15,0.5833333333333334,0.7,0.04583333333333333,0.03333333333333333,0.07083333333333333,0.15416666666666667,0.2940972222222222,11.031542108996328,1.570909332157222,7.515112112363842,-0.3564590504869125,5.014065424470604,5.134552864836572,0.6500000000000001
160,80,100,0.2810917317726398,1.4351350059187074,-0.12762156099629318,2.2025410877148275,0.2597699199307111,1.4438098026556878,-0.16902475889355195,1.5368749621723077,0.1712355186135508,1.056298553638593,-0.19467767045761253,0.8795847937313087,0.7458333333333333,0.4875,0.6041666666666666,0.4125,0.4708333333333333,0.22083333333333333,0.20416666666666666,0.18333333333333332,0.2875,0.2,0.2833333333333333,0.3416666666666667,0.37013888888888885,7.495781970210347,2.38518688119963,6.365871359315722,2.652758914318276,3.524500209460091,3.5470138472016632,0.5739583333333333
160,80,130,0.25889900386990705,1.3299662816220816,-0.11646678829361323,2.222942760447911,0.2524630232386025,1.4187405582461747,-0.14981229305979382,1.6851956410402062,0.15887225806409555,0.9960846232107112,-0.21885321652553058,0.7259306515404224,0.4083333333333333,0.2375,0.6208333333333333,0.7104166666666667,0.3125,0.18333333333333332,0.42916666666666664,0.5208333333333334,0.075,0.058333333333333334,0.03333333333333333,0.10416666666666667,0.3078125,9.715054760483621,1.2697096109316353,7.096561028526582,0.7315123309424632,4.760826264405615,5.9645684539934685,0.6362847222222223
160,80,160,0.268758295762102,1.3872539465139972,-0.11646678829361323,2.3075960082677067,0.2724786626093241,1.526321339329018,-0.16617203120335855,1.6397384122714926,0.16961141021395965,1.0589032618617096,-0.21885321652553025,0.7750007649267229,0.5625,0.37916666666666665,0.7208333333333333,0.7104166666666667,0.7083333333333334,0.4875,0.36666666666666664,0.25416666666666665,0.24583333333333332,0.20833333333333334,0.12916666666666668,0.10833333333333334,0.4067708333333333,8.72912557126413,1.2697096109316353,5.094997091454423,2.367486145298936,3.686911049419206,5.964568453993435,0.537326388888889
160,80,200,0.2735911004981386,1.3816468750243818,-0.12660018994266387,2.161063902210934,0.27495576571502633,1.520014006947438,-0.15349272594156016,1.791327660828118,0.17387833717857815,1.0718648483014535,-0.2188532165255307,0.7944975172813787,0.6125,0.3625,0.5666666666666667,0.4666666666666667,0.7208333333333333,0.4708333333333333,0.5958333333333333,0.44583333333333336,0.35833333333333334,0.25416666666666665,0.14583333333333334,0.1,0.4249999999999999,8.245845097660464,2.2830497758366985,4.847286780884197,1.099555619119097,3.260218352957356,5.964568453993479,0.5190972222222223
160,80,260,0.2696480164584434,1.390997330973332,-0.1273131315909557,2.1179906038663425,0.2557987658099734,1.4430427179203946,-0.1637749933684487,1.5618914740817393,0.16756463265383692,1.0440283516172668,-0.2188532165255308,0.7656484803561903,0.575,0.3958333333333333,0.5291666666666667,0.4166666666666667,0.38333333333333336,0.2125,0.25,0.32083333333333336,0.20416666666666666,0.1375,0.10833333333333334,0.09583333333333334,0.3024305555555556,8.640153501629989,2.3543439406658817,6.76298677138949,2.1277823618079506,3.8915888054314784,5.964568453993491,0.6416666666666666
160,100,100,0.27384940826869086,1.427983155365177,-0.15131752587262715,1.8097666261025573,0.2565666228779033,1.4559806921519747,-0.1560926335306031,1.6436818130024156,0.16111165445866393,1.0105410780678525,-0.19234229657620672,0.8376298782250992,0.6208333333333333,0.4791666666666667,0.26666666666666666,0.17083333333333334,0.3958333333333333,0.2708333333333333,0.375,0.4041666666666667,0.1125,0.07916666666666666,0.225,0.35,0.3125,8.220014320605241,4.754783368833026,6.6862010645964975,1.3595463780233907,4.536886624948777,3.313476459061082,0.6315972222222223
160,100,130,0.25761523961550936,1.3614836181789327,-0.13809162228322913,1.865538512445994,0.2545302265577034,1.4592333782092999,-0.14472757234018907,1.7586851105290287,0.15435236260315865,0.9807164533200402,-0.20871808387761914,0.7395255827169361,0.37916666666666665,0.30833333333333335,0.3,0.2916666666666667,0.3458333333333333,0.2791666666666667,0.5458333333333333,0.5916666666666667,0.025,0.0375,0.0625,0.18333333333333332,0.2791666666666667,9.84343118592339,3.432193009893225,6.889840696616489,0.22304025898198798,5.212815810499305,4.951055189202325,0.6649305555555556
160,100,160,0.2655202161405785,1.3979987014663795,-0.12353453773852585,2.149360178953198,0.27085867006483877,1.541053963298576,-0.1537220764900079,1.7620024153293614,0.16806021523716863,1.0590792676615792,-0.22061033441433475,0.7617966569124083,0.5083333333333333,0.4083333333333333,0.5583333333333333,0.5208333333333334,0.6833333333333333,0.525,0.5541666666666667,0.44166666666666665,0.2125,0.2125,0.10416666666666667,0.07916666666666666,0.4006944444444445,9.052933533416475,1.9764845554228971,5.256996345902953,1.1224906739638718,3.8420305470983074,6.140280242873885,0.5434027777777777
160,100,200,0.2644316710076131,1.367384545453997,-0.13921214223860712,1.8994871191219942,0.271690610274949,1.527613336204526,-0.14107764159494618,1.9258233069632047,0.16931416504051877,1.0567274856434576,-0.22976495792388152,0.7369015996626022,0.49583333333333335,0.3125,0.3375,0.2791666666666667,0.6958333333333333,0.49583333333333335,0.7458333333333333,0.6583333333333333,0.24166666666666667,0.20416666666666666,0.05,0.05,0.38055555555555554,9.161788046713015,3.5442450054310237,5.17380232489193,-0.1419528155423011,3.7166355667632933,7.055742593828562,0.5635416666666667
160,100,260,0.2725073751680498,1.4362713397494606,-0.13630439029897712,1.9992560369502257,0.2585399896850171,1.4826528659310794,-0.15138960877015928,1.7077789670328978,0.1644924134595076,1.0363217932372502,-0.18329165216256504,0.8974353797281285,0.6083333333333333,0.49166666666666664,0.425,0.31666666666666665,0.44166666666666665,0.37083333333333335,0.475,0.4875,0.14166666666666666,0.12083333333333333,0.31666666666666665,0.5041666666666667,0.3916666666666666,8.354217630669346,3.253469811468024,6.488864383885118,0.8892439019790088,4.19881072486441,2.408412017696915,0.5524305555555556
160,130,100,0.2867328350848284,1.4528554324274099,-0.1652137776638788,1.7355261718437038,0.25902790421831634,1.446292167561413,-0.1822221298396468,1.421495316986239,0.17157962656310288,1.062970141940164,-0.18222212983964636,0.9415959889948121,0.7916666666666666,0.5291666666666667,0.21666666666666667,0.08333333333333333,0.4583333333333333,0.22916666666666666,0.1,0.058333333333333334,0.3,0.22083333333333333,0.37083333333333335,0.5166666666666667,0.3229166666666666,6.931671638991488,6.144408547958191,6.440072930555196,3.9724960089277617,3.490089414504882,2.3014597854050467,0.6211805555555556
160,130,130,0.27561826202062667,1.4075102932001786,-0.15037388401491147,1.8328865003799173,0.2595820078653359,1.4543241190226988,-0.1624525158330743,1.5978946619211831,0.16797544518053953,1.049409980438612,-0.17670934635627145,0.9505747638377705,0.65,0.425,0.2791666666666667,0.1875,0.4666666666666667,0.2625,0.3,0.3375,0.20833333333333334,0.15833333333333333,0.42083333333333334,0.5833333333333334,0.35659722222222223,8.04312894541166,4.660419183061459,6.3846625658532385,1.9955346082705105,3.8505075527612176,1.750181437067555,0.5875
160,130,160,0.28330779594681377,1.4416626821337921,-0.1343892805826432,2.1081130482917687,0.28264564646531287,1.5660120385661969,-0.17671390666462272,1.599453329961932,0.1844736581080728,1.1404904765772277,-0.17671390666462206,1.0439113796413186,0.7583333333333333,0.5041666666666667,0.5166666666666667,0.3375,0.8166666666666667,0.6291666666666667,0.30416666666666664,0.10416666666666667,0.6708333333333333,0.55,0.6708333333333333,0.5791666666666667,0.5368055555555555,7.27417555279295,3.061958839834633,4.078298705855543,3.421673691425353,2.200686260007889,1.750637467902616,0.4072916666666667
