scheme,group_count,lb_spec,groups_json,lb_map_json,last_5y_start,last_5y_end,last_5y_cagr,last_5y_vol,last_5y_sharpe,last_5y_maxdd,last_5y_calmar,last_5y_final_nav,last_5y_monthly_win,last_5y_rebalances,last_10y_start,last_10y_end,last_10y_cagr,last_10y_vol,last_10y_sharpe,last_10y_maxdd,last_10y_calmar,last_10y_final_nav,last_10y_monthly_win,last_10y_rebalances,full_common_start,full_common_end,full_common_cagr,full_common_vol,full_common_sharpe,full_common_maxdd,full_common_calmar,full_common_final_nav,full_common_monthly_win,full_common_rebalances,last_5y_cagr_rank,last_5y_sharpe_rank,last_5y_calmar_rank,last_5y_maxdd_rank,last_10y_cagr_rank,last_10y_sharpe_rank,last_10y_calmar_rank,last_10y_maxdd_rank,full_common_cagr_rank,full_common_sharpe_rank,full_common_calmar_rank,full_common_maxdd_rank,robust_score,last_5y_cagr_minus_baseline_mix_130_260_390,last_5y_sharpe_minus_baseline_mix_130_260_390,last_5y_maxdd_minus_baseline_mix_130_260_390,last_5y_calmar_minus_baseline_mix_130_260_390,last_10y_cagr_minus_baseline_mix_130_260_390,last_10y_sharpe_minus_baseline_mix_130_260_390,last_10y_maxdd_minus_baseline_mix_130_260_390,last_10y_calmar_minus_baseline_mix_130_260_390,full_common_cagr_minus_baseline_mix_130_260_390,full_common_sharpe_minus_baseline_mix_130_260_390,full_common_maxdd_minus_baseline_mix_130_260_390,full_common_calmar_minus_baseline_mix_130_260_390,last_5y_cagr_minus_baseline_single_160,last_5y_sharpe_minus_baseline_single_160,last_5y_maxdd_minus_baseline_single_160,last_5y_calmar_minus_baseline_single_160,last_10y_cagr_minus_baseline_single_160,last_10y_sharpe_minus_baseline_single_160,last_10y_maxdd_minus_baseline_single_160,last_10y_calmar_minus_baseline_single_160,full_common_cagr_minus_baseline_single_160,full_common_sharpe_minus_baseline_single_160,full_common_maxdd_minus_baseline_single_160,full_common_calmar_minus_baseline_single_160,last_5y_cagr_minus_baseline_single_390,last_5y_sharpe_minus_baseline_single_390,last_5y_maxdd_minus_baseline_single_390,last_5y_calmar_minus_baseline_single_390,last_10y_cagr_minus_baseline_single_390,last_10y_sharpe_minus_baseline_single_390,last_10y_maxdd_minus_baseline_single_390,last_10y_calmar_minus_baseline_single_390,full_common_cagr_minus_baseline_single_390,full_common_sharpe_minus_baseline_single_390,full_common_maxdd_minus_baseline_single_390,full_common_calmar_minus_baseline_single_390,last_5y_cagr_rank2,last_5y_sharpe_rank2,last_5y_calmar_rank2,last_5y_maxdd_rank2,last_10y_cagr_rank2,last_10y_sharpe_rank2,last_10y_calmar_rank2,last_10y_maxdd_rank2,full_common_cagr_rank2,full_common_sharpe_rank2,full_common_calmar_rank2,full_common_maxdd_rank2,robust_score_fixed
equity_vs_macro,2,60+60,"{""equity"": [""QQQ"", ""EMXC"", ""EFA""], ""macro"": [""GLD"", ""TLT"", ""DBC""]}","{""QQQ"": 60, ""EMXC"": 60, ""EFA"": 60, ""GLD"": 60, ""TLT"": 60, ""DBC"": 60}",2021-04-26,2026-04-24,0.2269179384332058,0.1795573971142192,1.231252029957132,-0.1880379753241771,1.2067665483102537,2.776709607027417,0.5901639344262295,261,2016-04-25,2026-04-24,0.2376513157892614,0.1658907378347045,1.3707290045795784,-0.1880379753241777,1.2638474509180937,8.425638042690462,0.6363636363636364,522,2009-02-27,2026-04-24,0.1653951351666247,0.1584351414432898,1.047038626804433,-0.2885251547161668,0.573243380908435,13.809900937908678,0.5845410628019324,895,0.971656976744186,0.9484011627906976,0.9949127906976744,0.9789244186046512,0.7725290697674418,0.7957848837209303,0.7943313953488372,0.7609011627906976,0.8219476744186046,0.8379360465116279,0.974563953488372,0.971656976744186,0.8852955426356588,-0.1020929564365886,-0.7170392825929084,-0.0951674138163798,-2.3359157562666524,-0.045306444021598,-0.4575167460271063,-0.0183645823841548,-0.4038139007405068,-0.0405488174581831,-0.3520310073508206,-0.1188517617761446,-0.6405235453980782,-0.0579401782834203,-0.2681981353031195,-0.0625765437360286,-1.063717002776014,-0.0580574638393682,-0.3114613608368983,-0.016457150436443,-0.4595897677927492,-0.0278475588958333,-0.168823697516359,-0.1169443298284317,-0.5530053953688461,-0.0794519725709883,-0.5107532602552454,-0.0716521307172712,-1.4255974822036044,-0.0331292781134331,-0.2842982411593722,0.0310880445829693,0.0281174631355576,-0.0305808032342758,-0.2287742406426205,-0.0693991348090192,-0.321109277365299,0.029796511627906978,0.053052325581395346,0.006540697674418605,0.02252906976744186,0.22892441860465115,0.2056686046511628,0.20712209302325582,0.24055232558139536,0.17950581395348839,0.16351744186046513,0.02688953488372093,0.029796511627906978,0.11615794573643413
equity_vs_macro,2,60+100,"{""equity"": [""QQQ"", ""EMXC"", ""EFA""], ""macro"": [""GLD"", ""TLT"", ""DBC""]}","{""QQQ"": 60, ""EMXC"": 60, ""EFA"": 60, ""GLD"": 100, ""TLT"": 100, ""DBC"": 100}",2021-04-26,2026-04-24,0.2706723389803431,0.1770519842555016,1.4446222801826278,-0.2099842740059111,1.289012428486543,3.307706874341864,0.6229508196721312,261,2016-04-25,2026-04-24,0.2272931047651405,0.1640316991211606,1.3330037056179755,-0.209984274005911,1.0824291763808096,7.7467163042857985,0.6115702479338843,522,2009-02-27,2026-04-24,0.1625222983020948,0.157450496627909,1.036884731265597,-0.2099842740059108,0.7739736657494649,13.237455073002192,0.5797101449275363,895,0.5494186046511628,0.4651162790697674,0.9811046511627908,0.998546511627907,0.873546511627907,0.8590116279069767,0.9069767441860463,0.8895348837209303,0.8546511627906976,0.8706395348837209,0.7936046511627907,0.7020348837209303,0.8120155038759691,-0.0583385558894513,-0.5036690323674127,-0.1171137124981138,-2.2536698760903637,-0.0556646550457189,-0.4952420449887091,-0.040310881065888,-0.5852321752777909,-0.043421654322713,-0.3621849028896562,-0.0403108810658886,-0.4397932605570482,-0.014185777736283,-0.0548278850776238,-0.0845228424177626,-0.9814711225997248,-0.0684156748634892,-0.3491866597985011,-0.0384034491181762,-0.6410080423300333,-0.0307203957603632,-0.1789775930551946,-0.0384034491181757,-0.3522751105278161,-0.035697572023851,-0.2973830100297496,-0.0935984293990053,-1.343351602027315,-0.043487489137554,-0.322023540120975,0.009141745901236,-0.1533008114017264,-0.0334536400988056,-0.2389281361814561,0.0091417459012367,-0.120378992524269,0.45203488372093026,0.5363372093023255,0.020348837209302327,0.0029069767441860465,0.12790697674418605,0.14244186046511628,0.09447674418604651,0.1119186046511628,0.14680232558139536,0.1308139534883721,0.20784883720930233,0.29941860465116277,0.18943798449612403
equity_vs_macro,2,60+130,"{""equity"": [""QQQ"", ""EMXC"", ""EFA""], ""macro"": [""GLD"", ""TLT"", ""DBC""]}","{""QQQ"": 60, ""EMXC"": 60, ""EFA"": 60, ""GLD"": 130, ""TLT"": 130, ""DBC"": 130}",2021-04-26,2026-04-24,0.2681521173576631,0.1795472308745718,1.4159068717311054,-0.2054656560746227,1.305094595761899,3.275074648636599,0.6557377049180327,261,2016-04-25,2026-04-24,0.2139605907424047,0.1687038591011773,1.2357624609361857,-0.2054656560746232,1.0413447912905514,6.94544495348862,0.6446280991735537,522,2009-02-27,2026-04-24,0.1457427203644372,0.1582990483693635,0.9401159973783978,-0.2776247398019416,0.5249630147097503,10.315720889673347,0.5748792270531401,895,0.5799418604651163,0.5261627906976745,0.9767441860465116,0.997093023255814,0.9476744186046512,0.9520348837209304,0.9302325581395348,0.875,0.9840116279069768,0.9869186046511628,0.9869186046511628,0.9651162790697676,0.8923207364341086,-0.0608587775121314,-0.5323844408189351,-0.1125950945668254,-2.237587708815007,-0.0689971690684547,-0.592483289670499,-0.0357922631346002,-0.6263165603680492,-0.0602012322603706,-0.4589536367768557,-0.1079513468619194,-0.6888039115967629,-0.0167059993589631,-0.0835432935291462,-0.0800042244864742,-0.9653889553243692,-0.081748188886225,-0.446427904480291,-0.0338848311868884,-0.6820924274202915,-0.0474999736980208,-0.2757463269423942,-0.1060439149142065,-0.6012857615675308,-0.0382177936465311,-0.3260984184812721,-0.0890798114677169,-1.3272694347519594,-0.0568200031602899,-0.4192647848027648,0.0136603638325238,-0.1943851964919847,-0.0502332180364633,-0.3356968700686557,-0.058498719894794,-0.3693896435639837,0.42151162790697677,0.4752906976744186,0.024709302325581394,0.00436046511627907,0.05377906976744186,0.04941860465116279,0.07122093023255814,0.12645348837209303,0.01744186046511628,0.014534883720930232,0.014534883720930232,0.036337209302325583,0.1091327519379845
equity_vs_macro,2,60+160,"{""equity"": [""QQQ"", ""EMXC"", ""EFA""], ""macro"": [""GLD"", ""TLT"", ""DBC""]}","{""QQQ"": 60, ""EMXC"": 60, ""EFA"": 60, ""GLD"": 160, ""TLT"": 160, ""DBC"": 160}",2021-04-26,2026-04-24,0.2858079560882978,0.183866346386051,1.462405265330302,-0.1975141881790412,1.4470249389336056,3.509199030048766,0.6721311475409836,261,2016-04-25,2026-04-24,0.222382940697889,0.1707880630162992,1.2633644823595511,-0.1975141881790397,1.125908689133292,7.442428358729486,0.6528925619834711,522,2009-02-27,2026-04-24,0.1515739011887789,0.1590469065610021,0.968427005855522,-0.3100172146308169,0.4889209180505677,11.254238616479732,0.5797101449275363,895,0.3372093023255814,0.4069767441860465,0.9680232558139537,0.9912790697674418,0.9011627906976744,0.9186046511627908,0.873546511627907,0.8212209302325582,0.9767441860465116,0.9796511627906976,0.9912790697674418,0.998546511627907,0.8470203488372093,-0.0432029387814967,-0.4858860472197384,-0.1046436266712439,-2.0956573656433006,-0.0605748191129704,-0.5648812682471336,-0.0278407952390168,-0.5417526625253086,-0.054370051436029,-0.4306426282997315,-0.1403438216907947,-0.7248460082559454,0.0009498393716715,-0.0370448999299495,-0.0720527565908927,-0.8234586121526621,-0.0733258389307407,-0.4188258830569256,-0.025933363291305,-0.597528529577551,-0.0416687928736791,-0.24743531846527,-0.1384363897430818,-0.6373278582267132,-0.0205619549158964,-0.2796000248820753,-0.0811283435721353,-1.1853390915802524,-0.0483976532048056,-0.3916627633793994,0.0216118317281073,-0.1098212986492441,-0.0444020372121216,-0.3073858615915315,-0.0908911947236693,-0.4054317402231662,0.6642441860465116,0.5944767441860465,0.03343023255813953,0.010174418604651164,0.1002906976744186,0.08284883720930232,0.12790697674418605,0.18023255813953487,0.024709302325581394,0.02180232558139535,0.010174418604651164,0.0029069767441860465,0.1544331395348837
equity_vs_macro,2,60+200,"{""equity"": [""QQQ"", ""EMXC"", ""EFA""], ""macro"": [""GLD"", ""TLT"", ""DBC""]}","{""QQQ"": 60, ""EMXC"": 60, ""EFA"": 60, ""GLD"": 200, ""TLT"": 200, ""DBC"": 200}",2021-04-26,2026-04-24,0.2504015414496376,0.1895113048581824,1.2762592283136394,-0.2136752015558749,1.1718792804515454,3.0524577475320824,0.6065573770491803,261,2016-04-25,2026-04-24,0.208808205069531,0.1722772363749265,1.1887368272298904,-0.213675201555877,0.9772224551519924,6.656344161717757,0.628099173553719,522,2009-02-27,2026-04-24,0.1448432886604245,0.1608708238469521,0.9226268076024664,-0.2924723791178227,0.4952374959211935,10.177695096980138,0.5942028985507246,895,0.815406976744186,0.8938953488372093,0.998546511627907,1.0,0.9622093023255814,0.9811046511627908,0.9593023255813954,0.9040697674418604,0.9883720930232558,0.994186046511628,0.9898255813953488,0.9811046511627908,0.9556686046511628,-0.0786093534201568,-0.6720320842364012,-0.1208046400480776,-2.370803024125361,-0.0741495547413284,-0.6395089233767943,-0.0440018086158541,-0.6904388965066081,-0.0611006639643834,-0.4764428265527872,-0.1227989861778006,-0.7185294303853197,-0.0344565752669885,-0.2231909369466123,-0.0882137699677264,-1.0986042706347223,-0.0869005745590987,-0.4934535381865863,-0.0420943766681423,-0.7462147635588504,-0.0483994054020335,-0.2932355167183257,-0.1208915542300876,-0.6310112803560876,-0.0559683695545565,-0.4657460618987381,-0.0972893569489691,-1.4604847500623126,-0.0619723888331635,-0.4662904185090601,0.00545081835127,-0.2585075326305436,-0.051132649740476,-0.3531860598445872,-0.0733463592106752,-0.3991151623525405,0.18604651162790697,0.10755813953488372,0.0029069767441860465,0.0014534883720930232,0.03924418604651163,0.020348837209302327,0.04215116279069767,0.09738372093023256,0.01308139534883721,0.007267441860465116,0.011627906976744186,0.020348837209302327,0.04578488372093024
equity_vs_macro,2,60+260,"{""equity"": [""QQQ"", ""EMXC"", ""EFA""], ""macro"": [""GLD"", ""TLT"", ""DBC""]}","{""QQQ"": 60, ""EMXC"": 60, ""EFA"": 60, ""GLD"": 260, ""TLT"": 260, ""DBC"": 260}",2021-04-26,2026-04-24,0.2599347937717444,0.1843162426748551,1.3487764176451305,-0.2045199417610085,1.2709508497488762,3.1704593282180653,0.6229508196721312,261,2016-04-25,2026-04-24,0.1971886697165907,0.1692716496411495,1.1499075505499938,-0.2045199417610086,0.9641537544882308,6.043729017083744,0.628099173553719,522,2009-02-27,2026-04-24,0.1462930153109369,0.1579863811769447,0.9447733312932652,-0.3091468058272452,0.4732153544962945,10.401035675892404,0.5942028985507246,895,0.7180232558139535,0.7267441860465116,0.9840116279069768,0.9956395348837208,0.9927325581395348,0.9927325581395348,0.9636627906976744,0.8648255813953488,0.9825581395348836,0.9825581395348836,0.9927325581395348,0.9956395348837208,0.9326550387596898,-0.06907610109805,-0.5995148949049101,-0.1116493802532112,-2.27173145482803,-0.0857690900942687,-0.6783382000566909,-0.0348465488209857,-0.7035075971703697,-0.0596509373138709,-0.4542963028619884,-0.139473412887223,-0.7405515718102187,-0.0249233229448817,-0.1506737476151212,-0.07905851017286,-0.9995327013373916,-0.0985201099120389,-0.5322828148664829,-0.0329391168732738,-0.7592834642226121,-0.0469496787515211,-0.2710889930275268,-0.1375659809395101,-0.6530334217809866,-0.0464351172324497,-0.393228872567247,-0.0881340971541027,-1.361413180764982,-0.0735919241861038,-0.5051196951889567,0.0146060781461384,-0.2715762332943052,-0.0496829230899635,-0.3310395361537883,-0.0900207859200976,-0.4211373037774394,0.28343023255813954,0.2747093023255814,0.01744186046511628,0.005813953488372093,0.00872093023255814,0.00872093023255814,0.0377906976744186,0.13662790697674418,0.0188953488372093,0.0188953488372093,0.00872093023255814,0.005813953488372093,0.06879844961240311
equity_vs_macro,2,60+390,"{""equity"": [""QQQ"", ""EMXC"", ""EFA""], ""macro"": [""GLD"", ""TLT"", ""DBC""]}","{""QQQ"": 60, ""EMXC"": 60, ""EFA"": 60, ""GLD"": 390, ""TLT"": 390, ""DBC"": 390}",2021-04-26,2026-04-24,0.255456477750194,0.1815904946827532,1.3463894955409597,-0.1965665741550921,1.2995926639523023,3.114581321736038,0.639344262295082,261,2016-04-25,2026-04-24,0.1814427272949037,0.1668589456678057,1.0844224647239442,-0.2439839144120074,0.7436667607050009,5.294553603207145,0.6115702479338843,522,2009-02-27,2026-04-24,0.1414030301478372,0.1556167735704141,0.929133876568252,-0.2492523824064052,0.5673086402732155,9.665639098345832,0.5893719806763285,895,0.7776162790697675,0.7383720930232558,0.9781976744186046,0.9898255813953488,0.9956395348837208,0.9956395348837208,0.998546511627907,0.9840116279069768,0.9912790697674418,0.9912790697674418,0.9781976744186046,0.9244186046511628,0.945251937984496,-0.0735544171196005,-0.6019018170090809,-0.1036960126472948,-2.2430896406246035,-0.1015150325159557,-0.7438232858827405,-0.0743105214719844,-0.9239945909535996,-0.0645409224769706,-0.4699357575870017,-0.079578989466383,-0.6464582860332977,-0.0294016389664322,-0.153060669719292,-0.0711051425669436,-0.9708908871339654,-0.114266052333726,-0.5977679006925325,-0.0724030895242726,-0.979770458005842,-0.0518396639146208,-0.2867284477525401,-0.0776715575186701,-0.5589401360040656,-0.0509134332540002,-0.3956157946714178,-0.0801807295481863,-1.3327713665615557,-0.0893378666077908,-0.5706047810150063,-0.0248578945048603,-0.4920632270775351,-0.0545729082530632,-0.3466789908788016,-0.0301263624992577,-0.3270440180005185,0.2238372093023256,0.26308139534883723,0.023255813953488372,0.011627906976744186,0.005813953488372093,0.005813953488372093,0.0029069767441860465,0.01744186046511628,0.010174418604651164,0.010174418604651164,0.023255813953488372,0.07703488372093023,0.056201550387596916
equity_vs_macro,2,60+440,"{""equity"": [""QQQ"", ""EMXC"", ""EFA""], ""macro"": [""GLD"", ""TLT"", ""DBC""]}","{""QQQ"": 60, ""EMXC"": 60, ""EFA"": 60, ""GLD"": 440, ""TLT"": 440, ""DBC"": 440}",2021-04-26,2026-04-24,0.2655798321364098,0.186963249402768,1.356050766493779,-0.174346410560972,1.5232882127133434,3.2420343111644074,0.6721311475409836,261,2016-04-25,2026-04-24,0.1612425926126994,0.1700900922554642,0.9653806949954328,-0.2220821093050519,0.7260494468341738,4.456182236358849,0.628099173553719,522,2009-02-27,2026-04-24,0.1238983818265153,0.1560480246795417,0.8277425541118397,-0.304942689330095,0.4063005481413511,7.414852437229542,0.5893719806763285,895,0.623546511627907,0.7122093023255814,0.9534883720930232,0.9636627906976744,1.0,1.0,1.0,0.9491279069767442,1.0,1.0,0.998546511627907,0.9927325581395348,0.9327761627906976,-0.0634310627333847,-0.5922405460562614,-0.0814758490531747,-2.0193940918635627,-0.12171516719816,-0.8628650556112518,-0.0524087163650289,-0.9416119048244268,-0.0820455707982925,-0.5713270800434138,-0.1352692963900729,-0.8074663781651621,-0.0192782845802164,-0.1433993987664725,-0.0488849789728235,-0.7471953383729244,-0.1344661870159302,-0.7168096704210438,-0.0505012844173171,-0.997387771876669,-0.0693443122359427,-0.3881197702089523,-0.1333618644423599,-0.71994822813593,-0.0407900788677844,-0.3859545237185984,-0.0579605659540661,-1.109075817800515,-0.1095380012899951,-0.6896465507435177,-0.0029560893979048,-0.5096805409483622,-0.0720775565743852,-0.4480703133352137,-0.0858166694229475,-0.4880521101323829,0.37790697674418605,0.28924418604651164,0.04796511627906977,0.0377906976744186,0.0014534883720930232,0.0014534883720930232,0.0014534883720930232,0.05232558139534884,0.0014534883720930232,0.0014534883720930232,0.0029069767441860465,0.00872093023255814,0.06867732558139535
equity_vs_macro,2,100+60,"{""equity"": [""QQQ"", ""EMXC"", ""EFA""], ""macro"": [""GLD"", ""TLT"", ""DBC""]}","{""QQQ"": 100, ""EMXC"": 100, ""EFA"": 100, ""GLD"": 60, ""TLT"": 60, ""DBC"": 60}",2021-04-26,2026-04-24,0.2325188692099729,0.1871882113984151,1.2128765878954768,-0.1159184144322471,2.005883796365048,2.8405901760586265,0.6721311475409836,261,2016-04-25,2026-04-24,0.2490828410461307,0.1683337572538618,1.4079684176084064,-0.1159184144322474,2.1487771573317698,9.236676752622827,0.6942148760330579,522,2009-02-27,2026-04-24,0.1842745195962289,0.1613469908716114,1.1308189978662206,-0.2142701449248795,0.860010243894843,18.19290147793868,0.642512077294686,895,0.9534883720930232,0.9651162790697676,0.6540697674418605,0.2848837209302325,0.627906976744186,0.7209302325581395,0.0566860465116279,0.0072674418604651,0.4200581395348837,0.6031976744186046,0.6686046511627907,0.7354651162790697,0.558139534883721,-0.0964920256598216,-0.7354147246545637,-0.0230478529244498,-1.536798508211858,-0.0338749187647287,-0.4202773329982783,0.0537549785077754,0.4811158056731692,-0.0216694330285789,-0.2682506362890329,-0.0445967519848573,-0.3537566824116701,-0.0523392475066533,-0.2865735773647748,0.0095430171559013,-0.2645997547212197,-0.0466259385824989,-0.2742219478080703,0.0556624104554872,0.4253399386209269,-0.0089681744662291,-0.0850433264545713,-0.0426893200371444,-0.266238532382438,-0.0738510417942213,-0.5291287023169007,0.0004674301746586,-0.62648023414881,-0.0216977528565638,-0.2470588281305441,0.1032076054748996,0.9130471695492336,-0.0117014188046715,-0.1449938695808328,0.004855874982268,-0.0343424143788909,0.04796511627906977,0.036337209302325583,0.34738372093023256,0.7165697674418605,0.373546511627907,0.2805232558139535,0.9447674418604651,0.9941860465116279,0.5813953488372093,0.39825581395348836,0.3328488372093023,0.26598837209302323,0.44331395348837205
equity_vs_macro,2,100+100,"{""equity"": [""QQQ"", ""EMXC"", ""EFA""], ""macro"": [""GLD"", ""TLT"", ""DBC""]}","{""QQQ"": 100, ""EMXC"": 100, ""EFA"": 100, ""GLD"": 100, ""TLT"": 100, ""DBC"": 100}",2021-04-26,2026-04-24,0.2795235221362999,0.1818109557297152,1.4497622131309935,-0.1248376744926548,2.239095876083037,3.424379873196327,0.6885245901639344,261,2016-04-25,2026-04-24,0.2596951895292334,0.1640580712369601,1.4920611391369747,-0.1248376744926546,2.0802629541494206,10.051779220975872,0.6859504132231405,522,2009-02-27,2026-04-24,0.181508756178482,0.1577538980108172,1.138105630495066,-0.2023682809545011,0.8969229531543585,17.477708164374583,0.6328502415458938,895,0.4164244186046512,0.4425872093023256,0.4571220930232558,0.5036337209302325,0.4396802325581395,0.4934593023255814,0.0806686046511628,0.0399709302325581,0.5138081395348837,0.5661337209302325,0.6053779069767442,0.6359011627906976,0.4328972868217054,-0.0494873727334945,-0.4985290994190468,-0.0319671129848575,-1.303586428493869,-0.023262570281626,-0.33618461146971,0.0448357184473683,0.4126016024908201,-0.0244351964463258,-0.2609640036601877,-0.0326948880144789,-0.3168439731521546,-0.0053345945803262,-0.0496879521292579,0.0006237570954936,-0.0313876750032307,-0.0360135900993963,-0.190129226279502,0.0467431503950801,0.3568257354385777,-0.011733937883976,-0.0777566938257261,-0.030787456066766,-0.2293258231229225,-0.0268463888678942,-0.2922430770813837,-0.0084518298857489,-0.3932681544308209,-0.0110854043734611,-0.1629661066019758,0.0942883454144924,0.8445329663668846,-0.0144671822224184,-0.1377072369519876,0.0167577389526464,0.0025702948806245,0.5850290697674418,0.5588662790697675,0.5443313953488372,0.49781976744186046,0.5617732558139535,0.5079941860465116,0.9207848837209303,0.9614825581395349,0.4876453488372093,0.43531976744186046,0.3960755813953488,0.36555232558139533,0.5685562015503877
