scheme,group_count,lb_spec,groups_json,last_5y_start,last_5y_end,last_5y_cagr,last_5y_vol,last_5y_sharpe,last_5y_maxdd,last_5y_calmar,last_5y_final_nav,last_5y_monthly_win,last_5y_rebalances,last_10y_start,last_10y_end,last_10y_cagr,last_10y_vol,last_10y_sharpe,last_10y_maxdd,last_10y_calmar,last_10y_final_nav,last_10y_monthly_win,last_10y_rebalances,full_common_start,full_common_end,full_common_cagr,full_common_vol,full_common_sharpe,full_common_maxdd,full_common_calmar,full_common_final_nav,full_common_monthly_win,full_common_rebalances,lb_map_json
equity_vs_macro,2,60+440,"{""equity"": [""QQQ"", ""EMXC"", ""EFA""], ""macro"": [""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.2655798321364098,0.186963249402768,1.356050766493779,-0.174346410560972,1.5232882127133434,3.2420343111644074,0.6721311475409836,261,2016-04-25,2026-04-24,0.16124259261269946,0.17009009225546423,0.9653806949954329,-0.2220821093050519,0.7260494468341738,4.456182236358849,0.628099173553719,522,2009-02-27,2026-04-24,0.12389838182651536,0.15604802467954174,0.8277425541118397,-0.30494268933009505,0.4063005481413511,7.414852437229542,0.5893719806763285,895,"{""QQQ"": 60, ""EMXC"": 60, ""EFA"": 60, ""GLD"": 440, ""TLT"": 440, ""DBC"": 440}"
equity_vs_macro,2,100+60,"{""equity"": [""QQQ"", ""EMXC"", ""EFA""], ""macro"": [""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.2325188692099729,0.18718821139841518,1.2128765878954768,-0.11591841443224715,2.005883796365048,2.8405901760586265,0.6721311475409836,261,2016-04-25,2026-04-24,0.24908284104613077,0.16833375725386185,1.4079684176084064,-0.11591841443224749,2.1487771573317698,9.236676752622829,0.6942148760330579,522,2009-02-27,2026-04-24,0.18427451959622898,0.16134699087161142,1.1308189978662206,-0.2142701449248795,0.860010243894843,18.19290147793868,0.642512077294686,895,"{""QQQ"": 100, ""EMXC"": 100, ""EFA"": 100, ""GLD"": 60, ""TLT"": 60, ""DBC"": 60}"
equity_vs_macro,2,100+100,"{""equity"": [""QQQ"", ""EMXC"", ""EFA""], ""macro"": [""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.27952352213629994,0.1818109557297152,1.4497622131309937,-0.12483767449265482,2.239095876083037,3.424379873196327,0.6885245901639344,261,2016-04-25,2026-04-24,0.25969518952923343,0.16405807123696012,1.4920611391369747,-0.1248376744926546,2.0802629541494206,10.051779220975872,0.6859504132231405,522,2009-02-27,2026-04-24,0.18150875617848206,0.1577538980108172,1.1381056304950659,-0.2023682809545011,0.8969229531543585,17.477708164374583,0.6328502415458938,895,"{""QQQ"": 100, ""EMXC"": 100, ""EFA"": 100, ""GLD"": 100, ""TLT"": 100, ""DBC"": 100}"
equity_vs_macro,2,100+130,"{""equity"": [""QQQ"", ""EMXC"", ""EFA""], ""macro"": [""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.2617986445809055,0.18285216523760175,1.3659656918197431,-0.1280862599850282,2.04392449753398,3.1939503991593465,0.6557377049180327,261,2016-04-25,2026-04-24,0.252652484729726,0.16771945122615675,1.4295877428648582,-0.1565246387395125,1.6141387500672593,9.503952861044755,0.6859504132231405,522,2009-02-27,2026-04-24,0.18307793471897948,0.15926695992759196,1.1371680487429983,-0.18715516332508209,0.9782147148191653,17.880161347181687,0.6328502415458938,895,"{""QQQ"": 100, ""EMXC"": 100, ""EFA"": 100, ""GLD"": 130, ""TLT"": 130, ""DBC"": 130}"
equity_vs_macro,2,100+160,"{""equity"": [""QQQ"", ""EMXC"", ""EFA""], ""macro"": [""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.2801761053835372,0.18126044015597256,1.456329547731542,-0.11774293877341047,2.3795576049169287,3.433110521773162,0.7049180327868853,261,2016-04-25,2026-04-24,0.26142698477416704,0.16629535391301015,1.4825052752933978,-0.17847913599354903,1.4647481528799875,10.19076894208128,0.7024793388429752,522,2009-02-27,2026-04-24,0.18279943609604987,0.1577298465190102,1.1452168840808452,-0.17923107297878405,1.019909288372604,17.808102633220813,0.642512077294686,895,"{""QQQ"": 100, ""EMXC"": 100, ""EFA"": 100, ""GLD"": 160, ""TLT"": 160, ""DBC"": 160}"
equity_vs_macro,2,100+200,"{""equity"": [""QQQ"", ""EMXC"", ""EFA""], ""macro"": [""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.26410667701229196,0.18802921369700024,1.3432437124599197,-0.11963033125750366,2.207689924754983,3.223232414705752,0.639344262295082,261,2016-04-25,2026-04-24,0.2357759116533107,0.16904666645314328,1.339295961708184,-0.16235618202248392,1.4522139453898912,8.298883709201249,0.6611570247933884,522,2009-02-27,2026-04-24,0.16450292999350746,0.15860573956254384,1.0412784905977008,-0.2070936122571666,0.7943409176195618,13.629669828465447,0.6086956521739131,895,"{""QQQ"": 100, ""EMXC"": 100, ""EFA"": 100, ""GLD"": 200, ""TLT"": 200, ""DBC"": 200}"
equity_vs_macro,2,100+260,"{""equity"": [""QQQ"", ""EMXC"", ""EFA""], ""macro"": [""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.2581846510505259,0.18918356794710822,1.3112809799809815,-0.11323946347200597,2.279988293253897,3.1485273646564926,0.6557377049180327,261,2016-04-25,2026-04-24,0.21944911500505482,0.17131777022970407,1.2459385078557434,-0.17104411560755572,1.2829971626066325,7.265792209509288,0.6694214876033058,522,2009-02-27,2026-04-24,0.16193117642337818,0.1604220256459042,1.0174667153015784,-0.24530369789854123,0.6601252969710781,13.12247343016068,0.6183574879227053,895,"{""QQQ"": 100, ""EMXC"": 100, ""EFA"": 100, ""GLD"": 260, ""TLT"": 260, ""DBC"": 260}"
equity_vs_macro,2,100+390,"{""equity"": [""QQQ"", ""EMXC"", ""EFA""], ""macro"": [""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.27280765899548753,0.1864635627704097,1.3898426646958955,-0.09980410742555179,2.7334311786615255,3.3355583623786815,0.6065573770491803,261,2016-04-25,2026-04-24,0.20832755451493012,0.16762003942905757,1.2149297223757403,-0.19022608797380947,1.0951576449577878,6.629935109014913,0.6033057851239669,522,2009-02-27,2026-04-24,0.15471046057312532,0.15892817009451754,0.9862524933953907,-0.21612612784968377,0.715834138668911,11.7917508708347,0.5942028985507246,895,"{""QQQ"": 100, ""EMXC"": 100, ""EFA"": 100, ""GLD"": 390, ""TLT"": 390, ""DBC"": 390}"
equity_vs_macro,2,100+440,"{""equity"": [""QQQ"", ""EMXC"", ""EFA""], ""macro"": [""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.29454150550607117,0.18160502880454618,1.5157305372653285,-0.0995760411297163,2.957955570079113,3.62985472326663,0.6229508196721312,261,2016-04-25,2026-04-24,0.21610972667426886,0.166620670768585,1.2598731219485897,-0.16577475943890996,1.3036346872450626,7.069336531218239,0.6033057851239669,522,2009-02-27,2026-04-24,0.16562977771694576,0.15649680704931618,1.0593913917724154,-0.1972481538690386,0.839702549646748,13.857671607995327,0.5942028985507246,895,"{""QQQ"": 100, ""EMXC"": 100, ""EFA"": 100, ""GLD"": 440, ""TLT"": 440, ""DBC"": 440}"
equity_vs_macro,2,130+60,"{""equity"": [""QQQ"", ""EMXC"", ""EFA""], ""macro"": [""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.22743599372844447,0.19162678238980882,1.1673367248296542,-0.11289307364743151,2.014614239654188,2.782569529392657,0.639344262295082,261,2016-04-25,2026-04-24,0.241104860430972,0.17261951948911036,1.3400156332338335,-0.13676594495634486,1.7629012873631056,8.663622363316449,0.6611570247933884,522,2009-02-27,2026-04-24,0.1681383298243957,0.16479231748308307,1.0271620411090838,-0.18109139047021106,0.9284722448031227,14.37820490028851,0.6328502415458938,895,"{""QQQ"": 130, ""EMXC"": 130, ""EFA"": 130, ""GLD"": 60, ""TLT"": 60, ""DBC"": 60}"
equity_vs_macro,2,130+100,"{""equity"": [""QQQ"", ""EMXC"", ""EFA""], ""macro"": [""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.26683059920233565,0.18965192389636795,1.3444892180209551,-0.12027068594404489,2.2185838311962134,3.258066625090621,0.6065573770491803,261,2016-04-25,2026-04-24,0.24880170486922282,0.17126610554376073,1.3853415249463248,-0.14719238280198976,1.690316442556153,9.21591695000775,0.628099173553719,522,2009-02-27,2026-04-24,0.17139903205945606,0.16356334482027127,1.0506623378782463,-0.16621238645544656,1.0312049283126068,15.08236382951861,0.6135265700483091,895,"{""QQQ"": 130, ""EMXC"": 130, ""EFA"": 130, ""GLD"": 100, ""TLT"": 100, ""DBC"": 100}"
equity_vs_macro,2,130+130,"{""equity"": [""QQQ"", ""EMXC"", ""EFA""], ""macro"": [""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.2923723796288946,0.1853426884011185,1.4794741747169866,-0.11330590966004905,2.5803806748129685,3.5995828380747326,0.6557377049180327,261,2016-04-25,2026-04-24,0.279417955096376,0.16728402919342555,1.55949768376982,-0.16852345784363232,1.6580359712037196,11.740455212176466,0.6776859504132231,522,2009-02-27,2026-04-24,0.2022534993538878,0.15935921767515038,1.237657542184247,-0.16852345784363243,1.200150423815493,23.558251764205377,0.642512077294686,895,"{""QQQ"": 130, ""EMXC"": 130, ""EFA"": 130, ""GLD"": 130, ""TLT"": 130, ""DBC"": 130}"
equity_vs_macro,2,130+160,"{""equity"": [""QQQ"", ""EMXC"", ""EFA""], ""macro"": [""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.274103176711433,0.18329218254575197,1.4158563443707715,-0.10873362273925669,2.520868612726467,3.35254730909342,0.6557377049180327,261,2016-04-25,2026-04-24,0.28353736551691866,0.1626778410745875,1.618638628189445,-0.15230176402792672,1.8616814278324971,12.123833164441054,0.6942148760330579,522,2009-02-27,2026-04-24,0.19939673170431016,0.15574024059502908,1.247347776912029,-0.1523017640279266,1.309221419574287,22.616278780301712,0.6521739130434783,895,"{""QQQ"": 130, ""EMXC"": 130, ""EFA"": 130, ""GLD"": 160, ""TLT"": 160, ""DBC"": 160}"
equity_vs_macro,2,130+200,"{""equity"": [""QQQ"", ""EMXC"", ""EFA""], ""macro"": [""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.2789767396945557,0.19742627960141096,1.347569011007716,-0.13113706898855781,2.127367508258839,3.4170783709009123,0.6885245901639344,261,2016-04-25,2026-04-24,0.275907971007356,0.16922907000096293,1.5271464781192177,-0.15315195545460702,1.8015308403236994,11.422441166244123,0.7107438016528925,522,2009-02-27,2026-04-24,0.18695109600937476,0.15987128985380605,1.1538599117116943,-0.15315195545460702,1.2206902318317805,18.911200822065748,0.6618357487922706,895,"{""QQQ"": 130, ""EMXC"": 130, ""EFA"": 130, ""GLD"": 200, ""TLT"": 200, ""DBC"": 200}"
equity_vs_macro,2,130+260,"{""equity"": [""QQQ"", ""EMXC"", ""EFA""], ""macro"": [""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.29587796797206956,0.1923463351671854,1.446760614033638,-0.11981075325150903,2.469544343410953,3.6486072578400006,0.639344262295082,261,2016-04-25,2026-04-24,0.2515107130370555,0.1670650511663154,1.4290703716307858,-0.21038671069060322,1.195468631129129,9.417715649735234,0.6611570247933884,522,2009-02-27,2026-04-24,0.18555995615658727,0.15826038406115414,1.156669672768806,-0.21038671069060366,0.88199466376692,18.534599429556863,0.6376811594202898,895,"{""QQQ"": 130, ""EMXC"": 130, ""EFA"": 130, ""GLD"": 260, ""TLT"": 260, ""DBC"": 260}"
equity_vs_macro,2,130+390,"{""equity"": [""QQQ"", ""EMXC"", ""EFA""], ""macro"": [""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.2878139576764276,0.19197980208652338,1.4161462793718433,-0.10863619867325847,2.6493375246134687,3.5366242916886437,0.6885245901639344,261,2016-04-25,2026-04-24,0.23326739070074987,0.1701461406870082,1.3194346518461464,-0.22007966982024563,1.0599224857583418,8.132021745551592,0.6611570247933884,522,2009-02-27,2026-04-24,0.1800594720167108,0.16048381361273575,1.1136277511142796,-0.2200796698202444,0.8181558622101663,17.113596280930825,0.642512077294686,895,"{""QQQ"": 130, ""EMXC"": 130, ""EFA"": 130, ""GLD"": 390, ""TLT"": 390, ""DBC"": 390}"
equity_vs_macro,2,130+440,"{""equity"": [""QQQ"", ""EMXC"", ""EFA""], ""macro"": [""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.27241075800444814,0.18802503163641715,1.377902566798279,-0.10369561752720224,2.627022862687396,3.3303673493284185,0.6557377049180327,261,2016-04-25,2026-04-24,0.22215888424629515,0.16720495693362766,1.2855019734575077,-0.16068253382047226,1.3825951020570122,7.428803612636727,0.6528925619834711,522,2009-02-27,2026-04-24,0.1746360823197921,0.15752538144744288,1.1022837664114093,-0.18132475219597077,0.9631122072680417,15.813443197091159,0.6280193236714976,895,"{""QQQ"": 130, ""EMXC"": 130, ""EFA"": 130, ""GLD"": 440, ""TLT"": 440, ""DBC"": 440}"
equity_vs_macro,2,160+60,"{""equity"": [""QQQ"", ""EMXC"", ""EFA""], ""macro"": [""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.23054516081474374,0.18834279024012618,1.198070973825421,-0.12286638458492416,1.8763892304114553,2.81794666241188,0.639344262295082,261,2016-04-25,2026-04-24,0.2452519157780797,0.1718293697356566,1.3648183716691584,-0.13468020732067598,1.8209944924879014,8.95737972600405,0.6859504132231405,522,2009-02-27,2026-04-24,0.15963383765172257,0.16385539226634677,0.987405633830409,-0.20477809307438277,0.7795454838703758,12.684477400219048,0.6376811594202898,895,"{""QQQ"": 160, ""EMXC"": 160, ""EFA"": 160, ""GLD"": 60, ""TLT"": 60, ""DBC"": 60}"
equity_vs_macro,2,160+100,"{""equity"": [""QQQ"", ""EMXC"", ""EFA""], ""macro"": [""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.2730888030255314,0.18134928093002603,1.4250402276175194,-0.15131741891301465,1.8047413509116057,3.3392393198686476,0.6721311475409836,261,2016-04-25,2026-04-24,0.25619171688699827,0.16667437107125987,1.4544078087039627,-0.15609268533398468,1.641279450980269,9.77580328032085,0.6528925619834711,522,2009-02-27,2026-04-24,0.1609098764796777,0.16087691556643802,1.0095521816501896,-0.19234325629332505,0.8365766472950256,12.92602922421023,0.6038647342995169,895,"{""QQQ"": 160, ""EMXC"": 160, ""EFA"": 160, ""GLD"": 100, ""TLT"": 100, ""DBC"": 100}"
equity_vs_macro,2,160+130,"{""equity"": [""QQQ"", ""EMXC"", ""EFA""], ""macro"": [""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.2748608881796111,0.18553878014533928,1.404630552898239,-0.15037317918573812,1.8278584629783485,3.3625156881052534,0.639344262295082,261,2016-04-25,2026-04-24,0.25920835033261236,0.16877496444451076,1.452773154594511,-0.1624533419119929,1.5955864452024342,10.013015113738975,0.6528925619834711,522,2009-02-27,2026-04-24,0.16777380799204278,0.16049636484644084,1.0484283201573097,-0.17670950991763146,0.9494328181332525,14.301438600624879,0.5990338164251208,895,"{""QQQ"": 160, ""EMXC"": 160, ""EFA"": 160, ""GLD"": 130, ""TLT"": 130, ""DBC"": 130}"
equity_vs_macro,2,160+160,"{""equity"": [""QQQ"", ""EMXC"", ""EFA""], ""macro"": [""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.2848581167166262,0.17814005839556576,1.4994501652602517,-0.1254614315881485,2.2704835510862678,3.4962726767618366,0.6721311475409836,261,2016-04-25,2026-04-24,0.29570877962862974,0.16213132085693727,1.6821903654164767,-0.17158082488773474,1.7234372187108429,13.323305078608943,0.7024793388429752,522,2009-02-27,2026-04-24,0.1932426940624581,0.1555307115696853,1.215862324320792,-0.17158082488773507,1.126248776277281,20.706220728307414,0.6521739130434783,895,"{""QQQ"": 160, ""EMXC"": 160, ""EFA"": 160, ""GLD"": 160, ""TLT"": 160, ""DBC"": 160}"
equity_vs_macro,2,160+200,"{""equity"": [""QQQ"", ""EMXC"", ""EFA""], ""macro"": [""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.2657500970746074,0.17845984916857574,1.412865177573043,-0.16084597268247502,1.652202368779372,3.2442130469742936,0.639344262295082,261,2016-04-25,2026-04-24,0.27576217529481517,0.16249749834168342,1.5830369645180615,-0.16084597268247436,1.7144487405923219,11.409401011785928,0.6694214876033058,522,2009-02-27,2026-04-24,0.1870179061139674,0.15599317918016287,1.179104756491747,-0.18142328729052393,1.03083737984796,18.929467380123906,0.6280193236714976,895,"{""QQQ"": 160, ""EMXC"": 160, ""EFA"": 160, ""GLD"": 200, ""TLT"": 200, ""DBC"": 200}"
equity_vs_macro,2,160+260,"{""equity"": [""QQQ"", ""EMXC"", ""EFA""], ""macro"": [""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.2780428844555991,0.18640069323395717,1.4124420518273704,-0.13355516671346468,2.0818579415360614,3.404636856933272,0.6721311475409836,261,2016-04-25,2026-04-24,0.24598035224053438,0.16579198782373503,1.4120435550183053,-0.2027189850652512,1.2134056026442623,9.009894322410327,0.6694214876033058,522,2009-02-27,2026-04-24,0.18234965883913756,0.1581176144776664,1.1404318533809266,-0.26126960899351814,0.6979367387642146,17.692304484168332,0.6473429951690821,895,"{""QQQ"": 160, ""EMXC"": 160, ""EFA"": 160, ""GLD"": 260, ""TLT"": 260, ""DBC"": 260}"
equity_vs_macro,2,160+390,"{""equity"": [""QQQ"", ""EMXC"", ""EFA""], ""macro"": [""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.252200600804966,0.18929049158806305,1.2852914904913577,-0.14515116557907415,1.737503104427876,3.07445295431124,0.5901639344262295,261,2016-04-25,2026-04-24,0.22074146689420115,0.17026748703676198,1.2586780280447314,-0.2489206882352054,0.8867943779973094,7.3431301868070475,0.6198347107438017,522,2009-02-27,2026-04-24,0.15917056242518668,0.1607970540514729,1.0005618865061765,-0.2489206882352044,0.639442882605189,12.597836901454077,0.6086956521739131,895,"{""QQQ"": 160, ""EMXC"": 160, ""EFA"": 160, ""GLD"": 390, ""TLT"": 390, ""DBC"": 390}"
equity_vs_macro,2,160+440,"{""equity"": [""QQQ"", ""EMXC"", ""EFA""], ""macro"": [""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.285470208966738,0.17994314807264777,1.4887716881211452,-0.13130281441808622,2.174136253148098,3.504598261833887,0.6557377049180327,261,2016-04-25,2026-04-24,0.24653165600825044,0.16256981633360917,1.4393747171739315,-0.19300461043558415,1.2773355799732624,9.049823058088132,0.6528925619834711,522,2009-02-27,2026-04-24,0.17072839201056733,0.15520556902799357,1.0950328947966357,-0.19300461043558437,0.8845819362825441,14.934936510919607,0.6231884057971014,895,"{""QQQ"": 160, ""EMXC"": 160, ""EFA"": 160, ""GLD"": 440, ""TLT"": 440, ""DBC"": 440}"
equity_vs_macro,2,200+60,"{""equity"": [""QQQ"", ""EMXC"", ""EFA""], ""macro"": [""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.19816911492805223,0.18191035385359977,1.0867653994521222,-0.1291350778410807,1.5345877993888528,2.466646524553838,0.639344262295082,261,2016-04-25,2026-04-24,0.21021066442153646,0.17104131980723655,1.2030566379447252,-0.12913507784108036,1.627835503225789,6.733943448050802,0.6776859504132231,522,2009-02-27,2026-04-24,0.1490673917265759,0.16357729253749187,0.9327589277461096,-0.1976102759328432,0.7543504052250586,10.841374660445553,0.6473429951690821,895,"{""QQQ"": 200, ""EMXC"": 200, ""EFA"": 200, ""GLD"": 60, ""TLT"": 60, ""DBC"": 60}"
