version_v75,candidate_v75,lbs,recent_weighted_sharpe_v75,mean_recent_cagr_v75,worst_recent_maxdd_v75,10y_cagr_v75,10y_maxdd_v75,10y_sharpe_v75,10y_calmar_v75,10y_annual_turnover_v75,10y_total_trade_cost_v75,version_v76,candidate_v76,recent_weighted_sharpe_v76,mean_recent_cagr_v76,worst_recent_maxdd_v76,10y_cagr_v76,10y_maxdd_v76,10y_sharpe_v76,10y_calmar_v76,10y_annual_turnover_v76,10y_total_trade_cost_v76,delta_recent_weighted_sharpe,delta_mean_recent_cagr,delta_worst_recent_maxdd,delta_10y_cagr,delta_10y_maxdd,delta_10y_sharpe,delta_10y_annual_turnover
V7.5,lbs_160_260_390,"(160, 260, 390)",1.9970863648825783,0.40990726786135734,-0.1465500832703086,0.3221200861905309,-0.1465500832703086,1.8785062580053657,2.1980204923963576,14.360764452119666,0.14326572155805098,V7.6,lbs_160_260_390,1.9546438223811493,0.4087844349874735,-0.1211036275740005,0.320962519661248,-0.12110362757400028,1.8169619686171012,2.6503130095349463,14.353847887181926,0.14319672058879113,-0.04244254250142898,-0.0011228328738838167,0.0254464556963081,-0.001157566529282894,0.025446455696308323,-0.061544289388264506,-0.006916564937739622
V7.5,lbs_160_240_360,"(160, 240, 360)",1.993422483720272,0.4068209275859783,-0.13929191146384368,0.3238144229899047,-0.13929191146384368,1.888416044779089,2.3247180657288773,14.502485551649595,0.14467955824145667,V7.6,lbs_160_240_360,1.9530037314388111,0.4071738646519677,-0.12050746910211974,0.32177166289078496,-0.12050746910211918,1.8215738041659912,2.6701387498073883,14.451642523945313,0.1441723385126925,-0.04041875228146097,0.00035293706598937824,0.01878444236172394,-0.0020427600991197448,0.018784442361724496,-0.06684224061309774,-0.05084302770428195
V7.5,lbs_180_280_360,"(180, 280, 360)",1.9917712886996095,0.4031531472520032,-0.15707506813188044,0.3150468295120843,-0.15707506813188044,1.84918343262411,2.0057086924041347,14.44088636109271,0.14406503298328205,V7.6,lbs_180_280_360,1.9519950068992076,0.4053912093029506,-0.12830092427187456,0.3173943577233247,-0.12830092427187456,1.802103902475533,2.4738275232589433,14.410089391779747,0.14375779655132653,-0.039776281800401936,0.002238062050947398,0.028774143860005874,0.0023475282112404017,0.028774143860005874,-0.04707953014857691,-0.03079696931296283
V7.5,lbs_180_260_360,"(180, 260, 360)",1.9916406561237294,0.4071271508854144,-0.14925312299014204,0.31736691500120284,-0.14925312299014204,1.8560128919307652,2.126366997507747,14.265105681932845,0.1423114114459491,V7.6,lbs_180_260_360,1.9506430363887877,0.4073826620692379,-0.1236343919286057,0.318543794904679,-0.1236343919286057,1.8039728667229202,2.5764982537272174,14.30864381461795,0.14274575615059337,-0.04099761973494176,0.000255511183823498,0.025618731061536337,0.0011768799034761468,0.025618731061536337,-0.05204002520784501,0.043538132685105424
V7.5,lbs_160_260_420,"(160, 260, 420)",1.990050171134912,0.4060789174552931,-0.1567248845514143,0.3194104403466289,-0.1567248845514143,1.8731255884488376,2.038032704639478,14.364798878823612,0.14330596976731175,V7.6,lbs_160_260_420,1.9501406883769343,0.40677848026418667,-0.12422721491586552,0.31955224558996087,-0.12422721491586552,1.8133603526013369,2.5723207737240323,14.391706144747712,0.14357440177736408,-0.039909482757977566,0.0006995628088935502,0.03249766963554879,0.00014180524333196054,0.03249766963554879,-0.05976523584750071,0.026907265924100088
V7.5,lbs_160_280_420,"(160, 280, 420)",1.9874455411575853,0.4012173682164601,-0.1659977093338446,0.315701006259653,-0.1659977093338446,1.8594627632372878,1.9018395345729389,14.512525661186947,0.14477972028660313,V7.6,lbs_160_280_420,1.9499603910067047,0.40436669636524697,-0.12913050308975882,0.31772835818626244,-0.12913050308975882,1.8084171352746021,2.4605213375913895,14.465559922514993,0.14431118113175673,-0.03748515015088061,0.0031493281487868785,0.03686720624408579,0.002027351926609411,0.03686720624408579,-0.051045627962685636,-0.04696573867195397
V7.5,lbs_140_240_390,"(140, 240, 390)",1.9840151702394053,0.4039195864591412,-0.1337932661973027,0.32259185169430293,-0.1337932661973027,1.8892323101586004,2.4111217317811953,14.66980089717573,0.14634872799801502,V7.6,lbs_140_240_390,1.948885734465588,0.4058282482980981,-0.12057924152493182,0.32115989312903626,-0.12057924152493182,1.8210439381105894,2.6634758111547,14.526109312012405,0.14491523337459994,-0.03512943577381722,0.0019086618389568821,0.013214024672370872,-0.0014319585652666778,0.013214024672370872,-0.06818837204801098,-0.14369158516332448
V7.5,lbs_140_240_420,"(140, 240, 420)",1.9788027652181308,0.40079749437082757,-0.14292589631814834,0.32002857680451857,-0.14292589631814834,1.8829279816289501,2.2391224057265697,14.715502372027597,0.14680465461618006,V7.6,lbs_140_240_420,1.945556397248411,0.404191980034676,-0.1205792414945509,0.319850669557852,-0.12057924149455079,1.8176001355012816,2.6526180260663415,14.57046611337206,0.1453577452738784,-0.033246367969719914,0.0033944856638484233,0.022346654823597434,-0.00017790724666655322,0.022346654823597545,-0.06532784612766851,-0.14503625865553715
V7.5,lbs_160_280_360,"(160, 280, 360)",1.9698274692953999,0.3992514201214602,-0.15549056317023213,0.31306168262187417,-0.15549056317023213,1.8418455835782237,2.013380595188482,14.684599486970392,0.14649636154858559,V7.6,lbs_160_280_360,1.9414327118860712,0.40337821990259654,-0.12379756858336721,0.3164102516549774,-0.12379756858336721,1.7994203637121196,2.555868061672809,14.537406988750535,0.14502794114967796,-0.02839475740932862,0.004126799781136337,0.03169299458686492,0.0033485690331032103,0.03169299458686492,-0.04242521986610415,-0.14719249821985692
V7.5,lbs_160_260_360,"(160, 260, 360)",1.9676963743860476,0.4029506697353726,-0.1469194798369654,0.3153391160848893,-0.1469194798369654,1.8477691117399084,2.14633972591529,14.563128025313626,0.14528453910967642,V7.6,lbs_160_260_360,1.9396322934785364,0.4052325763709174,-0.12110359965874884,0.31752712263358496,-0.1211035996587485,1.801009774424887,2.621946197539363,14.475541563299194,0.1444107598814848,-0.028064080907511224,0.002281906635544839,0.025815880178216566,0.0021880065486956646,0.0258158801782169,-0.046759337315021465,-0.08758646201443199
V7.5,lbs_140_280_390,"(140, 280, 390)",1.959176790637056,0.39627291078249194,-0.15030930374867202,0.3114376924431199,-0.15030930374867202,1.837790879904526,2.0719788108650024,14.83589916313746,0.14800575593701418,V7.6,lbs_140_280_390,1.9375867605422747,0.4019776333377336,-0.12178823229768942,0.315598875829338,-0.12178823229768942,1.797762756869775,2.5913741407947635,14.617219945527596,0.1458241704089539,-0.02159003009478133,0.005704722555241681,0.028521071450982594,0.00416118338621807,0.028521071450982594,-0.040028123034751006,-0.2186792176098642
V7.5,lbs_140_240_360,"(140, 240, 360)",1.9582190607455605,0.3979632765495998,-0.13413488402469698,0.316298701299649,-0.13413488402469698,1.8581191106807973,2.358064448331069,14.8153882844918,0.14780113550481108,V7.6,lbs_140_240_360,1.9359695881754186,0.402793158792018,-0.12057923928102898,0.31801562857195753,-0.12057923928102887,1.8058880812773535,2.637399526387558,14.593964757237405,0.14559217222101123,-0.02224947257014187,0.004829882242418204,0.013555644743667994,0.0017169272723085438,0.013555644743668105,-0.05223102940344382,-0.22142352725439451
V7.5,lbs_140_260_390,"(140, 260, 390)",1.9534631492278713,0.3998208979629929,-0.14154470333465874,0.3136981734444473,-0.14154470333465874,1.842973199931762,2.216248054883131,14.726193043110122,0.14691130678721764,V7.6,lbs_140_260_390,1.9345121276551005,0.40379103650941905,-0.1208726754915479,0.3167356446149856,-0.12087267549154768,1.7991937407617462,2.6204073280162823,14.54041768616201,0.14505797644052099,-0.018951021572770843,0.0039701385464261385,0.02067202784311084,0.0030374711705383195,0.020672027843111063,-0.0437794591700158,-0.18577535694811154
V7.5,lbs_140_280_420,"(140, 280, 420)",1.9502779001741244,0.39196994830500026,-0.16057683721942406,0.30805756699391207,-0.16057683721942406,1.8275321964293463,1.9184433591313013,14.890884171070695,0.148554296849491,V7.6,lbs_140_280_420,1.9325699702998231,0.39975780569465263,-0.12599877265398818,0.31388755499520715,-0.12599877265398818,1.792384825937819,2.4911953377291236,14.65394730102155,0.14619056950304832,-0.017707929874301254,0.007787857389652375,0.034578064565435884,0.005829988001295083,0.034578064565435884,-0.035147370491527274,-0.23693687004914565
V7.5,lbs_140_260_420,"(140, 260, 420)",1.9471917344275314,0.3961630814533341,-0.15112517042676488,0.3112949320567162,-0.15112517042676488,1.838464905892466,2.0598483441086968,14.768284715302128,0.14733122132646648,V7.6,lbs_140_260_420,1.930500711799219,0.4018745454967368,-0.12104384933070889,0.3154933180593056,-0.12104384933070889,1.7962705704784288,2.6064382436924434,14.585214699988875,0.14550487998322234,-0.016691022628312346,0.00571146404340267,0.03008132109605599,0.0041983860025893716,0.03008132109605599,-0.042194335414037276,-0.18307001531325362
V7.5,lbs_140_280_360,"(140, 280, 360)",1.932191016828033,0.38998636510976054,-0.1504716134116415,0.30485872376505263,-0.1504716134116415,1.806203901818527,2.0260214990255876,14.975540840144667,0.14939884790525276,V7.6,lbs_140_280_360,1.923767078422805,0.3987659943159452,-0.12143394104729421,0.3122894670202898,-0.12143394104729421,1.7817657061187822,2.5716818899805296,14.679639022770328,0.1464468750128754,-0.008423938405228037,0.008779629206184691,0.02903767236434729,0.007430743255237182,0.02903767236434729,-0.024438195699744814,-0.2959018173743395
V7.5,lbs_140_260_360,"(140, 260, 360)",1.926263654527348,0.3933102888620246,-0.14175747821207385,0.30693168589413955,-0.14175747821207385,1.8110517995675037,2.165188671280958,14.891516590751966,0.14856060598869222,V7.6,lbs_140_260_360,1.9206318710746126,0.4004727927356546,-0.1208726481792941,0.31333016440187333,-0.12087264817929388,1.7831276021619409,2.5922338024488525,14.621599964506377,0.14586786631257553,-0.005631783452735295,0.007162503873629988,0.020884830032779744,0.006398478507733785,0.020884830032779966,-0.027924197405562845,-0.269916626245589
