version,candidate,name,lbs,abs_threshold,rebalance_threshold,min_turnover,official_weight,ema_weight,ema_half_life,ema_abs_threshold,target_vol,vol_window,max_lev,volreg_enabled,volreg_enter,volreg_exit,year,return
V7.5,lbs_140_240_390,lbs_140_240_390,"(140, 240, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2013,0.1646514881238883
V7.5,lbs_140_240_390,lbs_140_240_390,"(140, 240, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2014,0.032556526801512886
V7.5,lbs_140_240_390,lbs_140_240_390,"(140, 240, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2015,-0.021475466348097938
V7.5,lbs_140_240_390,lbs_140_240_390,"(140, 240, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2016,0.08813559442381003
V7.5,lbs_140_240_390,lbs_140_240_390,"(140, 240, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2017,0.8327020704371377
V7.5,lbs_140_240_390,lbs_140_240_390,"(140, 240, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2018,0.01606479947167383
V7.5,lbs_140_240_390,lbs_140_240_390,"(140, 240, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2019,0.1912100617177166
V7.5,lbs_140_240_390,lbs_140_240_390,"(140, 240, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2020,0.5891206923021233
V7.5,lbs_140_240_390,lbs_140_240_390,"(140, 240, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2021,0.4086309107506667
V7.5,lbs_140_240_390,lbs_140_240_390,"(140, 240, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2022,0.06217492672809821
V7.5,lbs_140_240_390,lbs_140_240_390,"(140, 240, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2023,0.18822435104865898
V7.5,lbs_140_240_390,lbs_140_240_390,"(140, 240, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2024,0.4087339952868352
V7.5,lbs_140_240_390,lbs_140_240_390,"(140, 240, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2025,0.36172410507553865
V7.5,lbs_140_240_390,lbs_140_240_390,"(140, 240, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2026,0.22897070871624892
V7.5,lbs_140_240_420,lbs_140_240_420,"(140, 240, 420)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2009,0.19850303162639737
V7.5,lbs_140_240_420,lbs_140_240_420,"(140, 240, 420)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2010,0.20370017359663461
V7.5,lbs_140_240_420,lbs_140_240_420,"(140, 240, 420)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2011,-0.01560122799240371
V7.5,lbs_140_240_420,lbs_140_240_420,"(140, 240, 420)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2012,0.05926471277160683
V7.5,lbs_140_240_420,lbs_140_240_420,"(140, 240, 420)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2013,0.14293847386364855
V7.5,lbs_140_240_420,lbs_140_240_420,"(140, 240, 420)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2014,0.036801130451201924
V7.5,lbs_140_240_420,lbs_140_240_420,"(140, 240, 420)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2015,-0.024606189945274304
V7.5,lbs_140_240_420,lbs_140_240_420,"(140, 240, 420)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2016,0.08141848045057931
V7.5,lbs_140_240_420,lbs_140_240_420,"(140, 240, 420)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2017,0.8344197861797154
V7.5,lbs_140_240_420,lbs_140_240_420,"(140, 240, 420)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2018,0.0055678285326870025
V7.5,lbs_140_240_420,lbs_140_240_420,"(140, 240, 420)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2019,0.20273813848098032
V7.5,lbs_140_240_420,lbs_140_240_420,"(140, 240, 420)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2020,0.5801467761494856
V7.5,lbs_140_240_420,lbs_140_240_420,"(140, 240, 420)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2021,0.42254004187107297
V7.5,lbs_140_240_420,lbs_140_240_420,"(140, 240, 420)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2022,0.05445885189309818
V7.5,lbs_140_240_420,lbs_140_240_420,"(140, 240, 420)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2023,0.17567341973572437
V7.5,lbs_140_240_420,lbs_140_240_420,"(140, 240, 420)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2024,0.4164310837213365
V7.5,lbs_140_240_420,lbs_140_240_420,"(140, 240, 420)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2025,0.3638645932325455
V7.5,lbs_140_240_420,lbs_140_240_420,"(140, 240, 420)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2026,0.22399793191351813
V7.5,lbs_140_260_360,lbs_140_260_360,"(140, 260, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2008,0.0632704268985389
V7.5,lbs_140_260_360,lbs_140_260_360,"(140, 260, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2009,0.1434354462305112
V7.5,lbs_140_260_360,lbs_140_260_360,"(140, 260, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2010,0.22417969270032345
V7.5,lbs_140_260_360,lbs_140_260_360,"(140, 260, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2011,-0.022342587078047482
V7.5,lbs_140_260_360,lbs_140_260_360,"(140, 260, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2012,0.05963274159656917
V7.5,lbs_140_260_360,lbs_140_260_360,"(140, 260, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2013,0.146986432170932
V7.5,lbs_140_260_360,lbs_140_260_360,"(140, 260, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2014,0.021019176970735964
V7.5,lbs_140_260_360,lbs_140_260_360,"(140, 260, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2015,-0.03214858791771824
V7.5,lbs_140_260_360,lbs_140_260_360,"(140, 260, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2016,0.05875803854080908
V7.5,lbs_140_260_360,lbs_140_260_360,"(140, 260, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2017,0.8382029120098271
V7.5,lbs_140_260_360,lbs_140_260_360,"(140, 260, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2018,0.0031526568227497886
V7.5,lbs_140_260_360,lbs_140_260_360,"(140, 260, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2019,0.1460993480155235
V7.5,lbs_140_260_360,lbs_140_260_360,"(140, 260, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2020,0.5663530221805018
V7.5,lbs_140_260_360,lbs_140_260_360,"(140, 260, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2021,0.411655387059781
V7.5,lbs_140_260_360,lbs_140_260_360,"(140, 260, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2022,0.06335463198203595
V7.5,lbs_140_260_360,lbs_140_260_360,"(140, 260, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2023,0.17064542942285854
V7.5,lbs_140_260_360,lbs_140_260_360,"(140, 260, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2024,0.39930987021729947
V7.5,lbs_140_260_360,lbs_140_260_360,"(140, 260, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2025,0.36521465777752415
V7.5,lbs_140_260_360,lbs_140_260_360,"(140, 260, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2026,0.21544273809915593
V7.5,lbs_140_260_390,lbs_140_260_390,"(140, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2008,0.026625488413465348
V7.5,lbs_140_260_390,lbs_140_260_390,"(140, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2009,0.13708226506367693
V7.5,lbs_140_260_390,lbs_140_260_390,"(140, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2010,0.21218395510176413
V7.5,lbs_140_260_390,lbs_140_260_390,"(140, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2011,-0.013337395318869572
V7.5,lbs_140_260_390,lbs_140_260_390,"(140, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2012,0.0577824472862285
V7.5,lbs_140_260_390,lbs_140_260_390,"(140, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2013,0.16225915527186818
V7.5,lbs_140_260_390,lbs_140_260_390,"(140, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2014,0.02888152686926393
V7.5,lbs_140_260_390,lbs_140_260_390,"(140, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2015,-0.02791750246793745
V7.5,lbs_140_260_390,lbs_140_260_390,"(140, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2016,0.06053736864589854
V7.5,lbs_140_260_390,lbs_140_260_390,"(140, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2017,0.8378052049709168
V7.5,lbs_140_260_390,lbs_140_260_390,"(140, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2018,0.001148793568865436
V7.5,lbs_140_260_390,lbs_140_260_390,"(140, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2019,0.18419892060800258
V7.5,lbs_140_260_390,lbs_140_260_390,"(140, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2020,0.5831001880913753
V7.5,lbs_140_260_390,lbs_140_260_390,"(140, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2021,0.39927312143515437
V7.5,lbs_140_260_390,lbs_140_260_390,"(140, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2022,0.06753950442877743
V7.5,lbs_140_260_390,lbs_140_260_390,"(140, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2023,0.1782330505262275
V7.5,lbs_140_260_390,lbs_140_260_390,"(140, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2024,0.3962238904479132
V7.5,lbs_140_260_390,lbs_140_260_390,"(140, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2025,0.3566121284369026
V7.5,lbs_140_260_390,lbs_140_260_390,"(140, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2026,0.23063338550513257
V7.5,lbs_140_260_420,lbs_140_260_420,"(140, 260, 420)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2009,0.20478543948439132
V7.5,lbs_140_260_420,lbs_140_260_420,"(140, 260, 420)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2010,0.21672755917345166
V7.5,lbs_140_260_420,lbs_140_260_420,"(140, 260, 420)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2011,-0.013623277888667795
V7.5,lbs_140_260_420,lbs_140_260_420,"(140, 260, 420)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2012,0.0526310573054205
V7.5,lbs_140_260_420,lbs_140_260_420,"(140, 260, 420)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2013,0.14156115786320145
V7.5,lbs_140_260_420,lbs_140_260_420,"(140, 260, 420)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2014,0.03309966431047262
V7.5,lbs_140_260_420,lbs_140_260_420,"(140, 260, 420)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2015,-0.030837365056812338
V7.5,lbs_140_260_420,lbs_140_260_420,"(140, 260, 420)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2016,0.0537412080610189
V7.5,lbs_140_260_420,lbs_140_260_420,"(140, 260, 420)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2017,0.8391115012830408
V7.5,lbs_140_260_420,lbs_140_260_420,"(140, 260, 420)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2018,-0.007019944805529477
V7.5,lbs_140_260_420,lbs_140_260_420,"(140, 260, 420)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2019,0.1952633081751043
V7.5,lbs_140_260_420,lbs_140_260_420,"(140, 260, 420)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2020,0.5747966516524359
V7.5,lbs_140_260_420,lbs_140_260_420,"(140, 260, 420)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2021,0.41431333525275615
V7.5,lbs_140_260_420,lbs_140_260_420,"(140, 260, 420)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2022,0.05929483015232684
V7.5,lbs_140_260_420,lbs_140_260_420,"(140, 260, 420)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2023,0.16567325345967143
V7.5,lbs_140_260_420,lbs_140_260_420,"(140, 260, 420)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2024,0.40384987152447405
V7.5,lbs_140_260_420,lbs_140_260_420,"(140, 260, 420)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2025,0.358174377521407
V7.5,lbs_140_260_420,lbs_140_260_420,"(140, 260, 420)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2026,0.2249128826836322
V7.5,lbs_140_280_360,lbs_140_280_360,"(140, 280, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2008,0.05937926680678207
V7.5,lbs_140_280_360,lbs_140_280_360,"(140, 280, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2009,0.13964255532015102
V7.5,lbs_140_280_360,lbs_140_280_360,"(140, 280, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2010,0.22834939279162914
V7.5,lbs_140_280_360,lbs_140_280_360,"(140, 280, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2011,-0.021886739677187683
V7.5,lbs_140_280_360,lbs_140_280_360,"(140, 280, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2012,0.06611112508405337
V7.5,lbs_140_280_360,lbs_140_280_360,"(140, 280, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2013,0.1550870442652228
V7.5,lbs_140_280_360,lbs_140_280_360,"(140, 280, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2014,0.01569575973701265
V7.5,lbs_140_280_360,lbs_140_280_360,"(140, 280, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2015,-0.02674047930833745
V7.5,lbs_140_280_360,lbs_140_280_360,"(140, 280, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2016,0.09174915536762507
V7.5,lbs_140_280_360,lbs_140_280_360,"(140, 280, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2017,0.8485481434601496
V7.5,lbs_140_280_360,lbs_140_280_360,"(140, 280, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2018,-0.013301049500672346
V7.5,lbs_140_280_360,lbs_140_280_360,"(140, 280, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2019,0.14012566180151875
V7.5,lbs_140_280_360,lbs_140_280_360,"(140, 280, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2020,0.5439423725338555
V7.5,lbs_140_280_360,lbs_140_280_360,"(140, 280, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2021,0.39550368155719884
V7.5,lbs_140_280_360,lbs_140_280_360,"(140, 280, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2022,0.058428510789107824
V7.5,lbs_140_280_360,lbs_140_280_360,"(140, 280, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2023,0.18138025529385238
V7.5,lbs_140_280_360,lbs_140_280_360,"(140, 280, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2024,0.41386076007948525
V7.5,lbs_140_280_360,lbs_140_280_360,"(140, 280, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2025,0.3560005070073262
V7.5,lbs_140_280_360,lbs_140_280_360,"(140, 280, 360)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2026,0.21393346043247075
V7.5,lbs_140_280_390,lbs_140_280_390,"(140, 280, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2008,0.02475983972316209
V7.5,lbs_140_280_390,lbs_140_280_390,"(140, 280, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2009,0.1287723636003073
V7.5,lbs_140_280_390,lbs_140_280_390,"(140, 280, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2010,0.21692896487194435
V7.5,lbs_140_280_390,lbs_140_280_390,"(140, 280, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2011,-0.013381956537173445
V7.5,lbs_140_280_390,lbs_140_280_390,"(140, 280, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2012,0.06365674669550203
V7.5,lbs_140_280_390,lbs_140_280_390,"(140, 280, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2013,0.17115534949220312
V7.5,lbs_140_280_390,lbs_140_280_390,"(140, 280, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2014,0.023303832980317685
V7.5,lbs_140_280_390,lbs_140_280_390,"(140, 280, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2015,-0.02237024094076967
V7.5,lbs_140_280_390,lbs_140_280_390,"(140, 280, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2016,0.09413246650378504
V7.5,lbs_140_280_390,lbs_140_280_390,"(140, 280, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2017,0.8478603756090441
V7.5,lbs_140_280_390,lbs_140_280_390,"(140, 280, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2018,-0.012339345222007192
V7.5,lbs_140_280_390,lbs_140_280_390,"(140, 280, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2019,0.177895635018809
V7.5,lbs_140_280_390,lbs_140_280_390,"(140, 280, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2020,0.5573638280215196
V7.5,lbs_140_280_390,lbs_140_280_390,"(140, 280, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2021,0.37977201280910733
V7.5,lbs_140_280_390,lbs_140_280_390,"(140, 280, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2022,0.062299939596487386
