w_suba,w_adk,w_subb,w_microcap,annual,vol,sharpe,max_dd,calmar,total_return,weight_label
0.1,0.125,0.45,0.325,31.028109377721623,7.188195180290055,2.630712915607185,-6.498450038493209,4.774693841443473,1612.2695081116515,10.0%/12.5%/32.5%/45.0%
0.125,0.125,0.425,0.325,31.005231916246203,7.143587204519232,2.6450046501620026,-6.491368715683099,4.776378183746949,1609.1298467106728,12.5%/12.5%/32.5%/42.5%
0.15,0.125,0.4,0.325,30.98231639576956,7.112911717078436,2.654405587774257,-6.484234788396637,4.778099098325615,1605.9901853096947,15.0%/12.5%/32.5%/40.0%
0.175,0.125,0.375,0.325,30.95936268275874,7.0966306144677525,2.6586266857528016,-6.477047668280278,4.779857161523526,1602.850523908716,17.5%/12.5%/32.5%/37.5%
0.2,0.125,0.35,0.325,30.936370642964995,7.095134368545214,2.6574632430861893,-6.469806758173691,4.781652961099842,1599.7108625077374,20.0%/12.5%/32.5%/35.0%
0.225,0.125,0.325,0.325,30.913340141418644,7.108733637051555,2.650806280057341,-6.462511451944475,4.783487096509094,1596.5712011067587,22.5%/12.5%/32.5%/32.5%
0.25,0.125,0.3,0.325,30.890271042423855,7.1376531381641115,2.6386494638198084,-6.455161134318965,4.7853601791898335,1593.43153970578,25.0%/12.5%/32.5%/30.0%
0.275,0.125,0.275,0.325,30.86716320955332,7.18202818349338,2.6210908456931783,-6.44775518070918,4.787272832861852,1590.2918783048015,27.5%/12.5%/32.5%/27.5%
0.3,0.125,0.25,0.325,30.844016505643058,7.24190408184757,2.5983291765755427,-6.44029295703602,4.789225693832138,1587.1522169038233,30.0%/12.5%/32.5%/25.0%
0.325,0.125,0.225,0.325,30.8208307927869,7.317238419360206,2.5706551108473272,-6.435920673737328,4.788876736556993,1584.0125555028446,32.5%/12.5%/32.5%/22.5%
0.35,0.125,0.2,0.325,30.797605932331273,7.40790601652732,2.5384381078500184,-6.434960513874676,4.785982115341239,1580.872894101866,35.0%/12.5%/32.5%/20.0%
0.375,0.125,0.175,0.325,30.7743417848696,7.513706185068794,2.5021102148598797,-6.433992823900581,4.783086121972512,1577.7332327008874,37.5%/12.5%/32.5%/17.5%
0.4,0.125,0.15,0.325,30.751038210236835,7.634371777502436,2.4621481158519933,-6.433017514883332,4.780188789956144,1574.5935712999092,40.0%/12.5%/32.5%/15.0%
0.075,0.125,0.5,0.3,30.705186432255815,7.226605900197993,2.593539854050534,-6.408782275644054,4.791110871241149,1568.431535269503,7.5%/12.5%/30.0%/50.0%
0.1,0.125,0.475,0.3,30.681765218763644,7.158268809155252,2.6158834697195124,-6.368536481808473,4.817710522096427,1565.2918738685244,10.0%/12.5%/30.0%/47.5%
0.125,0.125,0.45,0.3,30.658304015109206,7.103606471851894,2.6337181711529807,-6.3569824204193,4.822776277724395,1562.1522124675457,12.5%/12.5%/30.0%/45.0%
0.15,0.125,0.425,0.3,30.63480267728025,7.063222428884661,2.6466123591461086,-6.3453353083180115,4.827924954118896,1559.012551066567,15.0%/12.5%/30.0%/42.5%
0.175,0.125,0.4,0.3,30.611261060472117,7.037659939105799,2.654200558482328,-6.333594016883149,4.833158074052929,1555.8728896655887,17.5%/12.5%/30.0%/40.0%
0.2,0.125,0.375,0.3,30.587679019081925,7.027389459874758,2.6562020937813138,-6.329867561694313,4.832277882745233,1552.73322826461,20.0%/12.5%/30.0%/37.5%
0.225,0.125,0.35,0.3,30.56405640670259,7.032797736137803,2.652436752496591,-6.328473074610641,4.829609930604476,1549.5935668636314,22.5%/12.5%/30.0%/35.0%
0.25,0.125,0.325,0.3,30.540393076116867,7.054179207466449,2.642835889216486,-6.327067490701355,4.826942832678946,1546.4539054626532,25.0%/12.5%/30.0%/32.5%
0.275,0.125,0.3,0.3,30.516688879291397,7.091730315392752,2.6274477821665663,-6.325650676980565,4.824276653521751,1543.3142440616746,27.5%/12.5%/30.0%/30.0%
0.3,0.125,0.275,0.3,30.492943667370433,7.145547095557175,2.6064366080778734,-6.324222498328835,4.821611459025697,1540.174582660696,30.0%/12.5%/30.0%/27.5%
0.325,0.125,0.25,0.3,30.469157290669855,7.215626193279134,2.5800750711795897,-6.322782817450323,4.818947316453393,1537.0349212597175,32.5%/12.5%/30.0%/25.0%
0.35,0.125,0.225,0.3,30.445329598670856,7.301869179562696,2.5487313924884396,-6.321331494828664,4.816284294468259,1533.895259858739,35.0%/12.5%/30.0%/22.5%
0.375,0.125,0.2,0.3,30.42146044001377,7.404089802564287,2.5128519219627967,-6.319868388682104,4.81362246316614,1530.7555984577605,37.5%/12.5%/30.0%/20.0%
0.4,0.125,0.175,0.3,30.39754966249162,7.52202361807018,2.472940991027148,-6.31839335491714,4.810961894108009,1527.6159370567818,40.0%/12.5%/30.0%/17.5%
0.425,0.125,0.15,0.3,30.373597113043836,7.655339322078522,2.4295397360661886,-6.316906247081255,4.808302660353403,1524.4762756558032,42.5%/12.5%/30.0%/15.0%
0.075,0.125,0.525,0.275,30.35049974311148,7.235925163397209,2.5643660902625234,-6.290459780368341,4.824846005347847,1521.4539010263757,7.5%/12.5%/27.5%/52.5%
0.1,0.125,0.5,0.275,30.32646476196261,7.1569375167330955,2.5900936062074384,-6.278230401337348,4.8304160286157485,1518.314239625397,10.0%/12.5%/27.5%/50.0%
0.125,0.125,0.475,0.275,30.30238755035053,7.091823176987059,2.6114209478902,-6.265899514580431,4.836079397672818,1515.1745782244188,12.5%/12.5%/27.5%/47.5%
0.15,0.125,0.45,0.275,30.278267951768022,7.041268347098957,2.627846843771724,-6.253465851011186,4.841837898078874,1512.0349168234402,15.0%/12.5%/27.5%/45.0%
0.175,0.125,0.425,0.275,30.25410580882162,7.005902125664018,2.638928908252839,-6.240928120299194,4.847693359969545,1508.8952554224616,17.5%/12.5%/27.5%/42.5%
0.2,0.125,0.4,0.275,30.229900963224885,6.986281546735771,2.6443060974238435,-6.228285010423729,4.8536476594490745,1505.755594021483,20.0%/12.5%/27.5%/40.0%
