date,lookback,return,asset_component,cash_component,trade_cost,turnover,holding,previous_holding,target,top_score,nav
2010-10-14,15,0.016569242124731653,0.016569242124731653,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,30.342950237879435,1.2511050994656214
2010-10-15,15,0.04329755804443258,0.04329755804443258,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,71.24173251037644,1.3052748951294197
2010-10-18,15,-0.005623550115990694,-0.005623550115990694,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,99.06754847866041,1.2979346163415149
2010-10-19,15,0.01634260339321192,0.01634260339321192,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,116.66260004178278,1.3191462470067048
2010-10-20,15,0.0030117501790825063,0.0030117501790825063,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,104.50007969277982,1.3231191859523632
2010-10-21,15,-0.017487511738571215,-0.017487511738571215,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,57.18216101828335,1.2999811236564924
2010-10-22,15,-0.006321132824108622,-0.006321132824108622,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,24.3601873105476,1.2917637703050258
2010-10-25,15,0.028411846487115477,0.028411846487115477,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,14.86884015496687,1.3284651642445497
2010-10-26,15,-0.009694964277573881,-0.009694964277573881,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,6.882202953834888,1.3155857419331975
2010-10-27,15,-0.022570297029702813,-0.02061152006984246,0.0,0.002,2.0,0.399606,1.H00016,0.399606,6.315627512263808,1.2858925809697233
2010-10-28,15,0.007783496660753952,0.007783496660753952,0.0,0.0,0.0,0.399606,0.399606,0.399606,6.516012934688691,1.2959013215797894
2010-10-29,15,0.024939886505722875,0.024939886505722875,0.0,0.0,0.0,0.399606,0.399606,0.399606,8.349814213767361,1.3282209534626057
2010-11-01,15,0.04039863742574812,0.04039863742574812,0.0,0.0,0.0,0.399606,0.399606,0.399606,13.52475910890999,1.381879270182823
2010-11-02,15,-0.029232961720243922,-0.029232961720243922,0.0,0.0,0.0,0.399606,0.399606,0.399606,11.663324545991022,1.34148284637557
2010-11-03,15,-0.03404667973649722,-0.03211090153957641,0.0,0.002,2.0,1.H00852,0.399606,1.H00852,7.1367354545114186,1.2958098095330162
2010-11-04,15,0.022904697407197805,0.022904697407197805,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,6.84689394192243,1.3254899411176486
2010-11-05,15,0.014936367654361016,0.014936367654361016,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,6.986173986822832,1.345287946200339
2010-11-08,15,0.022908150556171902,0.022908150556171902,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,8.216848428585436,1.3761060050132998
2010-11-09,15,0.006657393034965375,0.006657393034965375,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,9.383013123633443,1.3852672835464495
2010-11-10,15,0.002774132691953035,0.002774132691953035,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,9.58484958354146,1.3891101988048287
2010-11-11,15,-0.009732934389470094,-0.009732934389470094,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,7.4285349522345925,1.3755900803801175
2010-11-12,15,-0.0678272810123034,-0.0659591994111256,0.0,0.002,2.0,0.399606,1.H00852,0.399606,1.5076658390259121,1.2822875454404383
2010-11-15,15,0.06126254188319802,0.06126254188319802,0.0,0.0,0.0,0.399606,0.399606,0.399606,2.286526459188211,1.3608437398992863
2010-11-16,15,-0.01947396802755419,-0.01947396802755419,0.0,0.0,0.0,0.399606,0.399606,0.399606,1.8137606377447266,1.3343427124179903
2010-11-17,15,-0.03625316006564061,-0.03625316006564061,0.0,0.0,0.0,0.399606,0.399606,0.399606,0.33661558195539243,1.2859685724822798
2010-11-18,15,0.016116265370738514,0.016116265370738514,0.0,0.0,0.0,0.399606,0.399606,0.399606,0.10163464724488686,1.306693583254834
2010-11-19,15,0.04563447132673293,0.04563447132673293,0.0,0.0,0.0,0.399606,0.399606,0.399606,0.2926342992064654,1.3663238541127027
2010-11-22,15,0.018876096918665652,0.018876096918665652,0.0,0.0,0.0,0.399606,0.399606,0.399606,0.8269314411963615,1.392114715605219
2010-11-23,15,0.007286423615834536,0.007286423615834536,0.0,0.0,0.0,0.399606,0.399606,0.399606,1.4684657369789111,1.4022582531449557
2010-11-24,15,0.02108497294742273,0.02108497294742273,0.0,0.0,0.0,0.399606,0.399606,0.399606,2.7087822099713925,1.4318248304778174
2010-11-25,15,-0.018285374180588843,-0.018285374180588843,0.0,0.0,0.0,0.399606,0.399606,0.399606,2.9354639677792917,1.4056433776914723
2010-11-26,15,0.008150961190309891,0.008150961190309891,0.0,0.0,0.0,0.399606,0.399606,0.399606,3.434795818532733,1.4171007223104517
2010-11-29,15,0.020137479432375427,0.020137479432375427,0.0,0.0,0.0,0.399606,0.399606,0.399606,5.101448284919758,1.4456375589595827
2010-11-30,15,-0.03164453323290051,-0.03164453323290051,0.0,0.0,0.0,0.399606,0.399606,0.399606,3.2857378855237798,1.399891033182357
2010-12-01,15,-0.0036610215349234254,-0.0036610215349234254,0.0,0.0,0.0,0.399606,0.399606,0.399606,1.7294795388789743,1.3947660019633303
2010-12-02,15,0.0005685675492190789,0.0005685675492190789,0.0,0.0,0.0,0.399606,0.399606,0.399606,0.741352778403021,1.3955590206508006
2010-12-03,15,-0.016894671223930624,-0.016894671223930624,0.0,0.0,0.0,0.399606,0.399606,0.399606,0.07812537633238695,1.3719815098233148
2010-12-06,15,-0.022301807358840686,-0.020342492343527696,0.0,0.002,2.0,1.H00852,0.399606,1.H00852,1.7254288858325085e-05,1.3413838424913438
2010-12-07,15,0.011457093352205572,0.013484061475155906,0.0,0.002,2.0,1.H00016,1.H00852,1.H00016,0.004141887270250982,1.3567522023959073
2010-12-08,15,-0.013806897280913555,-0.013806897280913555,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,0.010580630130769103,1.3380196641017739
2010-12-09,15,-0.010935699161060297,-0.010935699161060297,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,0.0013300424256031886,1.323387483583574
2010-12-10,15,0.012655483591230476,0.012655483591230476,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,0.007880105909586599,1.3401355921669056
2010-12-13,15,0.026060622279312273,0.026060622279312273,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,0.14385204098586715,1.3750603596374298
2010-12-14,15,-0.002129962486579151,-0.002129962486579151,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,0.36524967590822643,1.37213153265462
