candidate,candidate_type,dynamic_sleeves,bands,executions,cost_bps,ann_return_full,ann_vol_full,max_dd_full,sharpe_repo_full,allocation_turnover_total_full,allocation_cost_total_full,rebalance_count_full,ann_return_last_10y,ann_vol_last_10y,max_dd_last_10y,sharpe_repo_last_10y,allocation_turnover_total_last_10y,allocation_cost_total_last_10y,rebalance_count_last_10y,ann_return_last_5y,ann_vol_last_5y,max_dd_last_5y,sharpe_repo_last_5y,allocation_turnover_total_last_5y,allocation_cost_total_last_5y,rebalance_count_last_5y,ann_return_last_3y,ann_vol_last_3y,max_dd_last_3y,sharpe_repo_last_3y,allocation_turnover_total_last_3y,allocation_cost_total_last_3y,rebalance_count_last_3y,ann_return_last_1y,ann_vol_last_1y,max_dd_last_1y,sharpe_repo_last_1y,allocation_turnover_total_last_1y,allocation_cost_total_last_1y,rebalance_count_last_1y
fixed_10_15_15_20_40_cost0bps,fixed,,,,0,0.3038349758618464,0.092796125308073,-0.07874424793461599,3.274220500620553,0.0,0.0,0,0.3382186311124451,0.09619474551939386,-0.06775777661596194,3.5159782302688947,0.0,0.0,0,0.3824083819078685,0.09906044687670819,-0.06775777661596194,3.860353894666138,0.0,0.0,0,0.5142080719608388,0.10711149607964911,-0.06775777661596194,4.800680513121289,0.0,0.0,0,0.5900741116497621,0.11330152788233476,-0.05706591740128897,5.207997832673205,0.0,0.0,0
suba_dd_3_10_daily_cost0bps,suba_only,Sub-A,dd_3_10,daily,0,0.3121466774206949,0.094284978282899,-0.07180173286871494,3.3106724221127672,20.500000000000007,0.0,204,0.34423871193616007,0.09744932082272877,-0.0677577766159615,3.5324895959241096,12.600000000000005,0.0,125,0.38887975657466534,0.10000160107075852,-0.0677577766159615,3.8887353043428194,7.200000000000003,0.0,72,0.5245767905800174,0.10810788651856691,-0.0677577766159615,4.852345258733037,3.3000000000000016,0.0,33,0.6005356052550805,0.1115357829038544,-0.05236600723077167,5.384241627395503,1.3000000000000007,0.0,13
combo_suba_dd_3_10_daily_microcap_dd_3_10_month_end_cost0bps,suba_plus_microcap,"Sub-A,Microcap","dd_3_10,dd_3_10","daily,month_end",0,0.32095417122773284,0.09448050086957777,-0.07679200279117882,3.3970413818062055,26.700000000000003,0.0,262,0.3461231561901994,0.09750352743945408,-0.07679200279117893,3.5498526594858686,16.500000000000004,0.0,160,0.39291409278585365,0.10142040833434358,-0.07679200279117893,3.874112708071229,9.3,0.0,89,0.5357529240645249,0.10959588429094866,-0.07679200279117893,4.888440177573091,4.4,0.0,41,0.6213244378558778,0.11211764236538777,-0.05328058358142718,5.541718722830449,1.7000000000000004,0.0,16
suba_dd_3_10_daily_cost5bps,suba_only,Sub-A,dd_3_10,daily,5,0.3112157097339743,0.09427734509636324,-0.07189491025499817,3.301065695219492,20.500000000000007,0.010250000000000006,204,0.34339373244707594,0.09744160873583596,-0.06775777661596227,3.5240975277616338,12.600000000000005,0.0063000000000000035,125,0.3878807883077704,0.0999969398710965,-0.06775777661596227,3.878926583231223,7.200000000000003,0.0036000000000000025,72,0.5237424379579307,0.1080935257190896,-0.06775777661596227,4.845271115672716,3.3000000000000016,0.001650000000000001,33,0.599497674359335,0.11153080931394281,-0.05236600723077178,5.375175505737049,1.3000000000000007,0.0006500000000000005,13
combo_suba_dd_3_10_daily_microcap_dd_3_10_month_end_cost5bps,suba_plus_microcap,"Sub-A,Microcap","dd_3_10,dd_3_10","daily,month_end",5,0.31973349336719004,0.09447193217093236,-0.07688417859957974,3.3844284330787446,26.700000000000003,0.013350000000000002,262,0.3450151573452316,0.09749374274673626,-0.07688417859957974,3.5388441106573625,16.500000000000004,0.008250000000000002,160,0.3916199293372462,0.10141606298263262,-0.07688417859957974,3.8615177696684073,9.3,0.004650000000000001,89,0.5346314572980391,0.10958270458109988,-0.07688417859957974,4.878794143124743,4.4,0.0022000000000000006,41,0.6199505262778311,0.11210683709422206,-0.053327615812503226,5.5299974769316105,1.7000000000000004,0.0008500000000000001,16
suba_dd_3_10_daily_cost10bps,suba_only,Sub-A,dd_3_10,daily,10,0.31028535572554294,0.09427006101509056,-0.07198808296424719,3.291451733290733,20.500000000000007,0.02050000000000001,204,0.3425492413488338,0.09743419973565426,-0.06775777661596194,3.515698207387074,12.600000000000005,0.012600000000000007,125,0.38688248875593967,0.09999260857015717,-0.06775777661596194,3.869110870174907,7.200000000000003,0.007200000000000005,72,0.5229085004486829,0.10807939949480785,-0.06775777661596194,4.838188432697606,3.3000000000000016,0.003300000000000002,33,0.5984603648403706,0.1115261058504576,-0.05236600723077178,5.366101149831504,1.3000000000000007,0.001300000000000001,13
combo_suba_dd_3_10_daily_microcap_dd_3_10_month_end_cost10bps,suba_plus_microcap,"Sub-A,Microcap","dd_3_10,dd_3_10","daily,month_end",10,0.3185138804039265,0.09446382255134751,-0.0769763544079799,3.371808082727041,26.700000000000003,0.026700000000000005,262,0.34390801193888976,0.09748436677437979,-0.0769763544079799,3.5278273154796085,16.500000000000004,0.016500000000000004,160,0.3903268981863899,0.10141216896880999,-0.07697635440797979,3.848915787477513,9.3,0.009300000000000003,89,0.533510745965992,0.10956987401380822,-0.0769763544079799,4.869137167199425,4.4,0.004400000000000001,41,0.6185777025360597,0.1120964203632864,-0.053374648043579165,5.518264548781747,1.7000000000000004,0.0017000000000000001,16
suba_dd_3_10_daily_cost20bps,suba_only,Sub-A,dd_3_10,daily,20,0.30842648724901456,0.09425654048819894,-0.07217441435164651,3.2722024981134337,20.500000000000007,0.04100000000000002,204,0.3408617232944797,0.097420291269199,-0.06775777661596183,3.4988780966850657,12.600000000000005,0.025200000000000014,125,0.38488789414050895,0.09998493583267387,-0.0677577766159616,3.84945883032444,7.200000000000003,0.01440000000000001,72,0.5212418700252555,0.10805185113831113,-0.06775777661596172,4.823997594988381,3.3000000000000016,0.006600000000000004,33,0.5963876085687998,0.1115175094375199,-0.05236600723077178,5.347927976305272,1.3000000000000007,0.002600000000000002,13
combo_suba_dd_3_10_daily_microcap_dd_3_10_month_end_cost20bps,suba_plus_microcap,"Sub-A,Microcap","dd_3_10,dd_3_10","daily,month_end",20,0.31607784567331065,0.09444898101567722,-0.07716070602478176,3.3465458523141303,26.700000000000003,0.05340000000000001,262,0.3416962789922193,0.09746684145741905,-0.07716070602478176,3.505769489221607,16.500000000000004,0.03300000000000001,160,0.3877442290592681,0.10140573515678118,-0.07716070602478198,3.8236913174564067,9.3,0.018600000000000005,89,0.5312715877384258,0.10954526079428059,-0.07716070602478176,4.849790706474485,4.4,0.008800000000000002,41,0.61583531535581,0.11207675295140966,-0.05346871250573104,5.494764071393132,1.7000000000000004,0.0034000000000000002,16
suba_dd_3_10_weekly_cost0bps,suba_only,Sub-A,dd_3_10,weekly,0,0.31349609479313223,0.0943328136053953,-0.07221818268654456,3.32329846647553,10.400000000000004,0.0,103,0.34582479171847713,0.09742383517482141,-0.06775777661596172,3.5496938823842714,6.3000000000000025,0.0,62,0.3896292795458156,0.09960310374555997,-0.06775777661596194,3.9118186571890257,3.700000000000002,0.0,36,0.5257128771997761,0.10759137452692835,-0.06775777661596172,4.886199098313395,1.600000000000001,0.0,16,0.6085563256347266,0.11192073453445371,-0.05236600723077156,5.437386809209945,0.6000000000000003,0.0,6
combo_suba_dd_3_10_weekly_microcap_dd_3_10_month_end_cost0bps,suba_plus_microcap,"Sub-A,Microcap","dd_3_10,dd_3_10","weekly,month_end",0,0.3223114019098734,0.09453753784427275,-0.07679200279117882,3.4093483843507943,16.400000000000002,0.0,157,0.34771006949695704,0.09748800765686919,-0.07679200279117882,3.5666958208931736,10.200000000000001,0.0,96,0.3936631741997405,0.10104510761950831,-0.07679200279117904,3.8959152350265573,5.800000000000001,0.0,52,0.5368962012549996,0.1090926400727727,-0.07679200279117893,4.921470420890455,2.7000000000000006,0.0,24,0.6294498904004218,0.11249564008392024,-0.05328058358142773,5.595326982724491,1.0000000000000002,0.0,9
suba_dd_3_10_weekly_cost5bps,suba_only,Sub-A,dd_3_10,weekly,5,0.3130231286591476,0.09432978731878258,-0.07231082133005273,3.3183911207315915,10.400000000000004,0.005200000000000003,103,0.34540147781304764,0.09742191786544228,-0.06775777661596194,3.545418581166828,6.3000000000000025,0.0031500000000000018,62,0.38911595767713436,0.09959793591708244,-0.06775777661596194,3.90686768851397,3.700000000000002,0.001850000000000001,36,0.5253072080659078,0.10758907855696316,-0.06775777661596194,4.882532828718142,1.600000000000001,0.0008000000000000005,16,0.6080747954412757,0.11191846965098855,-0.05236600723077167,5.433194336355052,0.6000000000000003,0.00030000000000000024,6
combo_suba_dd_3_10_weekly_microcap_dd_3_10_month_end_cost5bps,suba_plus_microcap,"Sub-A,Microcap","dd_3_10,dd_3_10","weekly,month_end",5,0.3215605374340944,0.09453374872728701,-0.07688417859957952,3.401542219189246,16.400000000000002,0.008200000000000002,157,0.3470239457828419,0.0974839581848272,-0.07688417859957952,3.5598056566896163,10.200000000000001,0.005100000000000001,96,0.3928557484494304,0.10104067695436549,-0.07688417859957941,3.8880949761140426,5.800000000000001,0.0029000000000000007,52,0.5362064111908211,0.10909049551987732,-0.07688417859957952,4.91524406993934,2.7000000000000006,0.0013500000000000003,24,0.6286381667440839,0.11248587928592592,-0.05332761581250356,5.588596281904499,1.0000000000000002,0.0005000000000000001,9
suba_dd_3_10_weekly_cost10bps,suba_only,Sub-A,dd_3_10,weekly,10,0.31255030878337586,0.09432694501925416,-0.07240345534841064,3.313478547615187,10.400000000000004,0.010400000000000006,103,0.34497827526393077,0.09742015869076252,-0.0677577766159616,3.541138506651211,6.3000000000000025,0.0063000000000000035,62,0.3886027984556826,0.09959295274941388,-0.0677577766159616,3.901910604392333,3.700000000000002,0.003700000000000002,36,0.5249016265694464,0.10758690034271547,-0.06775777661596172,4.878861877211677,1.600000000000001,0.001600000000000001,16,0.6075933853933337,0.11191633260080548,-0.05236600723077178,5.428996566216652,0.6000000000000003,0.0006000000000000005,6
combo_suba_dd_3_10_weekly_microcap_dd_3_10_month_end_cost10bps,suba_plus_microcap,"Sub-A,Microcap","dd_3_10,dd_3_10","weekly,month_end",10,0.3208100581986928,0.09453026732146635,-0.07697635440798023,3.3937284563866013,16.400000000000002,0.016400000000000005,157,0.3463381324353241,0.09748018746195891,-0.07697635440798034,3.5529079441961535,10.200000000000001,0.010200000000000002,96,0.39204874045260296,0.10103657953052139,-0.07697635440798034,3.880265367991519,5.800000000000001,0.005800000000000001,52,0.5355168886242436,0.10908858864207152,-0.07697635440798034,4.909009230849231,2.7000000000000006,0.0027000000000000006,24,0.6278267989846702,0.11247636977876528,-0.0533746480435795,5.58185510627317,1.0000000000000002,0.0010000000000000002,9
suba_dd_3_10_weekly_cost20bps,suba_only,Sub-A,dd_3_10,weekly,20,0.3116051076551323,0.09432181244690456,-0.072588709509679,3.303637828530282,10.400000000000004,0.020800000000000013,103,0.34413220414013357,0.09741711477899807,-0.06775777661596227,3.5325641179256544,6.3000000000000025,0.012600000000000007,62,0.3875769677819909,0.09958354050636199,-0.06775777661596227,3.8919781904845028,3.700000000000002,0.007400000000000004,36,0.5240907264304822,0.10758289720959595,-0.06775777661596216,4.871505973755608,1.600000000000001,0.003200000000000002,16,0.606630925638042,0.11191244202913928,-0.05236600723077223,5.420585188196412,0.6000000000000003,0.001200000000000001,6
combo_suba_dd_3_10_weekly_microcap_dd_3_10_month_end_cost20bps,suba_plus_microcap,"Sub-A,Microcap","dd_3_10,dd_3_10","weekly,month_end",20,0.3193102547410209,0.09452422777631407,-0.07716070602478198,3.378078427645551,16.400000000000002,0.03280000000000001,157,0.3449674363465738,0.09747348239075118,-0.07716070602478187,3.5390900979988604,10.200000000000001,0.020400000000000005,96,0.3904359769538208,0.10102938456561368,-0.07716070602478198,3.8645783960037052,5.800000000000001,0.011600000000000003,52,0.5341386456318697,0.10908548796003081,-0.07716070602478187,4.896514244200653,2.7000000000000006,0.005400000000000001,24,0.6262051306149623,0.11245810489025072,-0.05346871250573093,5.5683414834891956,1.0000000000000002,0.0020000000000000005,9
suba_dd_3_10_month_end_cost0bps,suba_only,Sub-A,dd_3_10,month_end,0,0.3092992444385896,0.09411929279949624,-0.07489417287026445,3.2862470088624067,5.3000000000000025,0.0,47,0.3442262991320928,0.09751465028139701,-0.06775777661596194,3.529995730269888,3.0000000000000013,0.0,27,0.38527777392289564,0.1001060966665247,-0.06775777661596205,3.848694402762902,2.000000000000001,0.0,17,0.5308952834577707,0.10856631878980023,-0.06775777661596205,4.890055123685819,0.7000000000000004,0.0,6,0.6134385352797107,0.11234834504946845,-0.052366007230772005,5.460147499365529,0.10000000000000006,0.0,1
combo_suba_dd_3_10_month_end_microcap_dd_3_10_month_end_cost0bps,suba_plus_microcap,"Sub-A,Microcap","dd_3_10,dd_3_10","month_end,month_end",0,0.3180840102534208,0.09434384910498411,-0.07679200279117893,3.3715394619893315,10.800000000000002,0.0,90,0.3461042017178477,0.09761654931536734,-0.07679200279117882,3.545548415153434,6.700000000000001,0.0,57,0.38929069754856815,0.1015981107198436,-0.07679200279117893,3.8316726048384475,3.900000000000001,0.0,30,0.542117067390758,0.11005041226453878,-0.0767920027911787,4.926079387032363,1.7000000000000004,0.0,13,0.6343880545647484,0.1129594648744389,-0.05328058358142784,5.616068164539449,0.5000000000000001,0.0,4
suba_dd_3_10_month_end_cost5bps,suba_only,Sub-A,dd_3_10,month_end,5,0.3090586151221604,0.09412042679252466,-0.07498627989892204,3.2836508041281722,5.3000000000000025,0.0026500000000000013,47,0.34402479615587245,0.09751476482402457,-0.06775777661596216,3.5279251996013175,3.0000000000000013,0.0015000000000000007,27,0.3850010981731766,0.10010348507121605,-0.06775777661596227,3.846030913901524,2.000000000000001,0.0010000000000000005,17,0.5307178360642169,0.10856130736372814,-0.06775777661596216,4.8886463230041866,0.7000000000000004,0.00035000000000000016,6,0.6133572474727595,0.11235216769059067,-0.05236600723077156,5.459238215696014,0.10000000000000006,5.0000000000000036e-05,1
combo_suba_dd_3_10_month_end_microcap_dd_3_10_month_end_cost5bps,suba_plus_microcap,"Sub-A,Microcap","dd_3_10,dd_3_10","month_end,month_end",5,0.31759069058467704,0.09434423751050613,-0.07688417859957952,3.3662966490063613,10.800000000000002,0.005400000000000002,90,0.34565388736601554,0.09761472741538843,-0.07688417859957952,3.541001409501709,6.700000000000001,0.0033500000000000005,57,0.3887492282750835,0.10159629683249208,-0.0768841785995793,3.8264113987937742,3.900000000000001,0.0019500000000000003,30,0.5416818310300751,0.11004550826482397,-0.07688417859957952,4.922343851841008,1.7000000000000004,0.0008500000000000001,13,0.6339804323211844,0.1129571812655068,-0.053327615812503004,5.6125730583787155,0.5000000000000001,0.0002500000000000001,4
suba_dd_3_10_month_end_cost10bps,suba_only,Sub-A,dd_3_10,month_end,10,0.30881801527190667,0.09412167572800383,-0.0750783823420903,3.281050968156793,5.3000000000000025,0.005300000000000003,47,0.34382331131031085,0.09751496812952126,-0.0677577766159616,3.525851650319345,3.0000000000000013,0.0030000000000000014,27,0.38472445973820246,0.1001009979816056,-0.0677577766159616,3.843362878449012,2.000000000000001,0.002000000000000001,17,0.5305403978957048,0.10855636228701707,-0.0677577766159616,4.887234490162678,0.7000000000000004,0.0007000000000000003,6,0.6132759596686146,0.11235601185098938,-0.052366007230771894,5.458327948503222,0.10000000000000006,0.00010000000000000007,1
combo_suba_dd_3_10_month_end_microcap_dd_3_10_month_end_cost10bps,suba_plus_microcap,"Sub-A,Microcap","dd_3_10,dd_3_10","month_end,month_end",10,0.3170975222173744,0.09434488095865552,-0.07697635440798023,3.361046396956451,10.800000000000002,0.010800000000000004,90,0.3452036937764431,0.09761312253372223,-0.07697635440798023,3.5364476088467125,6.700000000000001,0.006700000000000001,57,0.3882079291314444,0.10159475918774413,-0.07697635440798023,3.8211412895230903,3.900000000000001,0.0039000000000000007,30,0.5412466855521549,0.11004078505763154,-0.07697635440798023,4.918600728527049,1.7000000000000004,0.0017000000000000001,13,0.6335728833185419,0.11295504684971969,-0.053374648043579165,5.609071050729366,0.5000000000000001,0.0005000000000000002,4
suba_dd_3_10_month_end_cost20bps,suba_only,Sub-A,dd_3_10,month_end,20,0.30833690396186664,0.09412451840759137,-0.07526257347195942,3.2758404417716367,5.3000000000000025,0.010600000000000005,47,0.3434203960083364,0.09751564102665984,-0.06775777661596216,3.521695518716311,3.0000000000000013,0.006000000000000003,27,0.38417129480087264,0.10009639735613808,-0.06775777661596238,3.8380132047511157,2.000000000000001,0.004000000000000002,17,0.5301855492335239,0.1085466712178292,-0.06775777661596227,4.884401735080006,0.7000000000000004,0.0014000000000000006,6,0.613113384068734,0.11236376472076899,-0.052366007230772005,5.456504466474216,0.10000000000000006,0.00020000000000000015,1
combo_suba_dd_3_10_month_end_microcap_dd_3_10_month_end_cost20bps,suba_plus_microcap,"Sub-A,Microcap","dd_3_10,dd_3_10","month_end,month_end",20,0.3161116392395671,0.09434693295989516,-0.07716070602478164,3.350523745948788,10.800000000000002,0.021600000000000008,90,0.34430366878379415,0.09761056386669875,-0.07716070602478176,3.5273197402485073,6.700000000000001,0.013400000000000002,57,0.3871258410669338,0.10159251267397815,-0.07716070602478164,3.810574528353919,3.900000000000001,0.007800000000000001,30,0.540376667193194,0.11003188111305137,-0.07716070602478164,4.911091782916883,1.7000000000000004,0.0034000000000000002,13,0.6327580050018864,0.11295122563082088,-0.05346871250573104,5.6020463830117695,0.5000000000000001,0.0010000000000000005,4
suba_dd_5_10_daily_cost0bps,suba_only,Sub-A,dd_5_10,daily,0,0.3143053724100342,0.0945199424530701,-0.07275008396541294,3.3252810386135105,16.500000000000007,0.0,162,0.34712686845194773,0.09722454004424089,-0.06252113687137972,3.570362670720702,9.800000000000004,0.0,96,0.39324149378098605,0.09987537237023986,-0.06252113687137972,3.9373219288057575,5.200000000000003,0.0,52,0.5314586471968021,0.10807441858890304,-0.06252113687137961,4.917524925286729,1.3000000000000003,0.0,13,0.6109435368404625,0.11222599039313867,-0.052366007230772005,5.443868525466047,0.40000000000000024,0.0,4
combo_suba_dd_5_10_daily_microcap_dd_3_10_month_end_cost0bps,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","daily,month_end",0,0.3231272151543332,0.09471510778050236,-0.07324594202161216,3.411569946192372,22.800000000000004,0.0,221,0.34901738909264335,0.09726344467124078,-0.07158871440808268,3.588371666995279,13.800000000000002,0.0,132,0.3972960907495855,0.10124363229408272,-0.07158871440808268,3.924158801370917,7.400000000000002,0.0,70,0.5427002792857041,0.10947516302171528,-0.07158871440808279,4.957291355465304,2.4000000000000004,0.0,21,0.631860685208304,0.11283839102481845,-0.05328058358142729,5.599695985290398,0.8000000000000002,0.0,7
suba_dd_5_10_daily_cost5bps,suba_only,Sub-A,dd_5_10,daily,5,0.31355531932506997,0.09450950438036869,-0.0728430775021649,3.3177120267514706,16.500000000000007,0.008250000000000004,162,0.3464685435075725,0.0972160807445624,-0.06252113687137939,3.5639015773319125,9.800000000000004,0.0049000000000000024,96,0.3925179084981527,0.09987054453600501,-0.0625211368713795,3.9302670304019762,5.200000000000003,0.0026000000000000016,52,0.531128546395891,0.10806815130423982,-0.06252113687137939,4.914755549955016,1.3000000000000003,0.0006500000000000002,13,0.6106233700164605,0.11221719114347278,-0.05236600723077178,5.441442294129084,0.40000000000000024,0.00020000000000000015,4
combo_suba_dd_5_10_daily_microcap_dd_3_10_month_end_cost5bps,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","daily,month_end",5,0.32208356935238136,0.09470379446117212,-0.07356960907051624,3.4009573870288095,22.800000000000004,0.011400000000000002,221,0.34808897682212603,0.09725287561174571,-0.07168140059172745,3.5792152636367454,13.800000000000002,0.006900000000000002,132,0.3962632445513996,0.10123859629991061,-0.07168140059172756,3.9141519048476723,7.400000000000002,0.003700000000000001,70,0.5420854654129834,0.10946949670764765,-0.07168140059172745,4.9519316496054815,2.4000000000000004,0.0012000000000000001,21,0.6312115548512323,0.11282403009540479,-0.053327615812503115,5.594655272617681,0.8000000000000002,0.0004000000000000001,7
suba_dd_5_10_daily_cost10bps,suba_only,Sub-A,dd_5_10,daily,10,0.31280565557088624,0.09449935692312485,-0.07293606637558125,3.3101352829877286,16.500000000000007,0.016500000000000008,162,0.34581050616530407,0.0972078662123419,-0.06252113687137939,3.5574333604845507,9.800000000000004,0.009800000000000005,96,0.391794662938151,0.09986595907885495,-0.0625211368713795,3.923205329944179,5.200000000000003,0.005200000000000003,52,0.5307985003259315,0.10806197932580676,-0.0625211368713795,4.911982027698887,1.3000000000000003,0.0013000000000000004,13,0.6103032509291011,0.11220847690672592,-0.052366007230771894,5.4390119869145,0.40000000000000024,0.0004000000000000003,4
