symbol,date,open,high,low,close,volume
SUBC_T0001,2009-11-24,1.0,1.0,1.0,1.0,0.0
SUBC_T0001,2009-11-24,0.9995877266399755,0.9995877266399755,0.9995877266399755,0.9995877266399755,0.0
SUBC_T0001,2009-11-25,1.0076796349686175,1.0076796349686175,1.0076796349686175,1.0076796349686175,0.0
SUBC_T0001,2009-11-27,0.9934410212616311,0.9934410212616311,0.9934410212616311,0.9934410212616311,0.0
SUBC_T0001,2009-11-30,0.9961896135784649,0.9961896135784649,0.9961896135784649,0.9961896135784649,0.0
SUBC_T0001,2009-12-01,1.0089285065063758,1.0089285065063758,1.0089285065063758,1.0089285065063758,0.0
SUBC_T0001,2009-12-02,1.0122461951963933,1.0122461951963933,1.0122461951963933,1.0122461951963933,0.0
SUBC_T0001,2009-12-03,1.0073654768284015,1.0073654768284015,1.0073654768284015,1.0073654768284015,0.0
SUBC_T0001,2009-12-04,1.0017027653443877,1.0017027653443877,1.0017027653443877,1.0017027653443877,0.0
SUBC_T0001,2009-12-07,0.999371016033159,0.999371016033159,0.999371016033159,0.999371016033159,0.0
SUBC_T0001,2009-12-08,0.989414085518065,0.989414085518065,0.989414085518065,0.989414085518065,0.0
SUBC_T0001,2009-12-09,0.9916005598641248,0.9916005598641248,0.9916005598641248,0.9916005598641248,0.0
SUBC_T0001,2009-12-10,0.992965352017222,0.992965352017222,0.992965352017222,0.992965352017222,0.0
SUBC_T0001,2009-12-11,0.9919709987066434,0.9919709987066434,0.9919709987066434,0.9919709987066434,0.0
SUBC_T0001,2009-12-14,0.9981487746712413,0.9981487746712413,0.9981487746712413,0.9981487746712413,0.0
SUBC_T0001,2009-12-15,0.9934359052759674,0.9934359052759674,0.9934359052759674,0.9934359052759674,0.0
SUBC_T0002,2009-12-16,1.0,1.0,1.0,1.0,0.0
SUBC_T0002,2009-12-16,1.0068243088009794,1.0068243088009794,1.0068243088009794,1.0068243088009794,0.0
SUBC_T0002,2009-12-17,0.9849610455728998,0.9849610455728998,0.9849610455728998,0.9849610455728998,0.0
SUBC_T0003,2009-12-18,1.0,1.0,1.0,1.0,0.0
SUBC_T0003,2009-12-18,1.0083425034920168,1.0083425034920168,1.0083425034920168,1.0083425034920168,0.0
SUBC_T0003,2009-12-21,1.0097884339250438,1.0097884339250438,1.0097884339250438,1.0097884339250438,0.0
SUBC_T0003,2009-12-22,1.0117969949249306,1.0117969949249306,1.0117969949249306,1.0117969949249306,0.0
SUBC_T0004,2009-12-23,1.0,1.0,1.0,1.0,0.0
SUBC_T0004,2009-12-23,1.0065115464123489,1.0065115464123489,1.0065115464123489,1.0065115464123489,0.0
SUBC_T0004,2009-12-24,1.0148416839308494,1.0148416839308494,1.0148416839308494,1.0148416839308494,0.0
SUBC_T0004,2009-12-28,1.017326686506586,1.017326686506586,1.017326686506586,1.017326686506586,0.0
SUBC_T0004,2009-12-29,1.0136710395298891,1.0136710395298891,1.0136710395298891,1.0136710395298891,0.0
SUBC_T0004,2009-12-30,1.0128469829557858,1.0128469829557858,1.0128469829557858,1.0128469829557858,0.0
SUBC_T0004,2009-12-31,1.0029708793699217,1.0029708793699217,1.0029708793699217,1.0029708793699217,0.0
SUBC_T0004,2010-01-04,1.028576740366226,1.028576740366226,1.028576740366226,1.028576740366226,0.0
SUBC_T0005,2010-01-05,1.0,1.0,1.0,1.0,0.0
SUBC_T0005,2010-01-05,1.0028248670778,1.0028248670778,1.0028248670778,1.0028248670778,0.0
SUBC_T0005,2010-01-06,1.0053983724671725,1.0053983724671725,1.0053983724671725,1.0053983724671725,0.0
SUBC_T0005,2010-01-07,1.0054171105467395,1.0054171105467395,1.0054171105467395,1.0054171105467395,0.0
SUBC_T0005,2010-01-08,1.0121427449971825,1.0121427449971825,1.0121427449971825,1.0121427449971825,0.0
SUBC_T0005,2010-01-11,1.016656864107883,1.016656864107883,1.016656864107883,1.016656864107883,0.0
SUBC_T0006,2010-01-12,1.0,1.0,1.0,1.0,0.0
SUBC_T0006,2010-01-12,0.9856307021886004,0.9856307021886004,0.9856307021886004,0.9856307021886004,0.0
SUBC_T0006,2010-01-13,0.9961140865227284,0.9961140865227284,0.9961140865227284,0.9961140865227284,0.0
SUBC_T0006,2010-01-14,1.0008041493780335,1.0008041493780335,1.0008041493780335,1.0008041493780335,0.0
SUBC_T0006,2010-01-15,0.9869271036726268,0.9869271036726268,0.9869271036726268,0.9869271036726268,0.0
SUBC_T0006,2010-01-19,0.9999733663250439,0.9999733663250439,0.9999733663250439,0.9999733663250439,0.0
SUBC_T0007,2010-01-20,1.0,1.0,1.0,1.0,0.0
SUBC_T0007,2010-01-20,0.9818565437752625,0.9818565437752625,0.9818565437752625,0.9818565437752625,0.0
SUBC_T0008,2010-01-21,1.0,1.0,1.0,1.0,0.0
SUBC_T0008,2010-01-21,0.9846762727126588,0.9846762727126588,0.9846762727126588,0.9846762727126588,0.0
SUBC_T0008,2010-01-22,0.9668928847777623,0.9668928847777623,0.9668928847777623,0.9668928847777623,0.0
SUBC_T0009,2010-01-25,1.0,1.0,1.0,1.0,0.0
