date,return,nav,holding,primary_pick,rsrs_pass
2011-02-24,0.0001211499702025165,1.001799517703097,cash,1.H00905,False
2011-02-25,0.0001211499702025165,1.0019208856848156,cash,1.H00905,False
2011-02-28,0.0001211499702025165,1.0020422683702617,cash,1.H00852,False
2011-03-01,0.0001211499702025165,1.0021636657612163,cash,1.H00852,False
2011-03-02,0.0001211499702025165,1.0022850778594614,cash,1.H00852,False
2011-03-03,0.0001211499702025165,1.0024065046667785,cash,1.H00852,False
2011-03-04,0.0001211499702025165,1.0025279461849497,cash,1.H00852,False
2011-03-07,0.0001211499702025165,1.002649402415757,cash,1.H00905,False
2011-03-08,0.0001211499702025165,1.0027708733609833,cash,1.H00905,False
2011-03-09,0.0001211499702025165,1.0028923590224108,cash,1.H00905,False
2011-03-10,0.0001211499702025165,1.0030138594018227,cash,1.H00905,False
2011-03-11,0.0001211499702025165,1.003135374501002,cash,1.H00905,False
2011-03-14,0.0001211499702025165,1.003256904321732,cash,1.H00905,False
2011-03-15,0.0001211499702025165,1.0033784488657962,cash,1.H00905,False
2011-03-16,0.0001211499702025165,1.003500008134978,cash,1.H00905,False
2011-03-17,0.0001211499702025165,1.003621582131062,cash,1.H00905,False
2011-03-18,0.0001211499702025165,1.0037431708558318,cash,1.H00852,False
2011-03-21,0.0001211499702025165,1.003864774311072,cash,1.H00852,False
2011-03-22,0.0001211499702025165,1.0039863924985672,cash,1.H00852,False
2011-03-23,0.0001211499702025165,1.0041080254201022,cash,1.H00852,False
2011-03-24,0.0001211499702025165,1.004229673077462,cash,1.H00852,False
2011-03-25,0.0001211499702025165,1.0043513354724318,cash,1.H00852,False
2011-03-28,0.0001211499702025165,1.004473012606797,cash,1.H00852,False
2011-03-29,0.0001211499702025165,1.0045947044823436,cash,1.H00852,False
2011-03-30,0.0001211499702025165,1.0047164111008573,cash,1.H00852,True
2011-03-31,-0.001318456769651477,1.0033917359470614,1.H11077,1.H11077,True
2011-04-01,-0.0007011070110700679,1.0026882509661392,cash,1.H11077,True
2011-04-06,0.0001211499702025165,1.0028097266178662,cash,1.H00016,True
2011-04-07,0.0001211499702025165,1.0029312169863647,cash,1.H00016,False
2011-04-08,0.0001211499702025165,1.0030527220734178,cash,1.H00016,False
2011-04-11,0.0001211499702025165,1.0031742418808085,cash,1.H00016,False
2011-04-12,0.0001211499702025165,1.0032957764103203,cash,1.H00016,False
2011-04-13,0.0001211499702025165,1.0034173256637366,cash,1.H00016,False
2011-04-14,0.0001211499702025165,1.0035388896428414,cash,1.H00016,False
2011-04-15,0.0001211499702025165,1.0036604683494188,cash,1.H00016,False
2011-04-18,0.0001211499702025165,1.0037820617852529,cash,1.H00016,False
2011-04-19,0.0001211499702025165,1.003903669952128,cash,1.H00016,False
2011-04-20,0.0001211499702025165,1.004025292851829,cash,1.H00016,False
2011-04-21,0.0001211499702025165,1.0041469304861406,cash,1.H00016,False
2011-04-22,0.0001211499702025165,1.0042685828568478,cash,1.H20955,False
2011-04-25,0.0001211499702025165,1.0043902499657362,cash,1.H20955,False
2011-04-26,0.0001211499702025165,1.0045119318145912,cash,1.H20955,False
2011-04-27,0.0001211499702025165,1.0046336284051987,cash,1.H20955,False
2011-04-28,-0.001318456769651477,1.0033090623968084,1.H11077,1.H11077,True
2011-04-29,-0.0007436049970255265,1.0025629967644492,1.H11077,1.H11077,True
2011-05-03,0.0035710742981844845,1.0061432237145056,1.H11077,1.H11077,True
2011-05-04,0.00014844136566072308,1.0062925769886841,1.H11077,1.H11077,True
2011-05-05,0.00029685335444273875,1.0065912983157141,1.H11077,1.H11077,True
2011-05-06,0.0011743173723783862,1.0077733559642112,cash,1.H11077,True
2011-05-09,-0.001318456769651477,1.0064446503607658,1.H11077,1.H11077,True
2011-05-10,-0.000740082889283622,1.0056997978960227,1.H11077,1.H11077,True
2011-05-11,0.0004442689307926351,1.0061465990699323,1.H11077,1.H11077,True
2011-05-12,0.0005921831819977186,1.0067424221645258,1.H11077,1.H11077,True
2011-05-13,0.00029597474348852515,1.007040392494685,1.H11077,1.H11077,True
2011-05-16,-0.000147958177155183,1.0068913926338898,1.H11077,1.H11077,True
2011-05-17,0.00014797277300981904,1.0070403851453775,1.H11077,1.H11077,True
2011-05-18,0.00014795817715507198,1.0071893850050853,1.H11077,1.H11077,True
2011-05-19,0.0,1.0071893850050853,1.H11077,1.H11077,True
2011-05-20,0.0,1.0071893850050853,1.H11077,1.H11077,True
2011-05-23,-0.0005073478646809848,1.0066783896212737,cash,1.H11077,True
2011-05-24,0.0001211499702025165,1.0068003486781798,cash,1.H11077,True
2011-05-25,0.0001211499702025165,1.006922322510422,cash,1.H11077,True
2011-05-26,0.0001211499702025165,1.0070443111197904,cash,1.H11077,True
2011-05-27,0.0001211499702025165,1.0071663145080751,cash,1.H11077,True
2011-05-30,0.0001211499702025165,1.0072883326770667,cash,1.H11077,True
2011-05-31,0.0001211499702025165,1.007410365628556,cash,1.H11077,True
2011-06-01,0.0001211499702025165,1.0075324133643335,cash,1.H11077,True
2011-06-02,0.0001211499702025165,1.0076544758861907,cash,1.H11077,True
2011-06-03,0.0001211499702025165,1.0077765531959189,cash,1.H11077,True
2011-06-07,0.0001211499702025165,1.0078986452953094,cash,1.H11077,True
2011-06-08,0.0001211499702025165,1.008020752186154,cash,1.H11077,True
2011-06-09,0.0001211499702025165,1.008142873870245,cash,1.H11077,True
2011-06-10,0.0001211499702025165,1.0082650103493742,cash,0.399606,True
2011-06-13,0.0001211499702025165,1.0083871616253344,cash,0.399606,False
2011-06-14,0.0001211499702025165,1.008509327699918,cash,0.399606,False
2011-06-15,0.0001211499702025165,1.0086315085749178,cash,0.399606,False
2011-06-16,0.0001211499702025165,1.008753704252127,cash,0.399606,False
2011-06-17,0.0001211499702025165,1.0088759147333388,cash,0.399606,False
2011-06-20,0.0001211499702025165,1.0089981400203467,cash,0.399606,False
2011-06-21,0.0001211499702025165,1.0091203801149446,cash,0.399606,False
2011-06-22,0.0001211499702025165,1.0092426350189263,cash,0.399606,False
2011-06-23,0.0001211499702025165,1.009364904734086,cash,0.399606,False
2011-06-24,0.0001211499702025165,1.009487189262218,cash,0.399606,False
2011-06-27,0.0001211499702025165,1.0096094886051168,cash,0.399606,False
2011-06-28,0.0001211499702025165,1.0097318027645774,cash,0.399606,True
2011-06-29,0.0001211499702025165,1.0098541317423948,cash,0.399606,True
2011-06-30,0.0001211499702025165,1.0099764755403642,cash,0.399606,True
2011-07-01,0.0001211499702025165,1.0100988341602812,cash,0.399606,True
2011-07-04,0.0001211499702025165,1.0102212076039414,cash,0.399606,True
2011-07-05,0.0001211499702025165,1.0103435958731406,cash,0.399606,True
2011-07-06,0.0001211499702025165,1.010465998969675,cash,0.399606,False
2011-07-07,0.0001211499702025165,1.0105884168953407,cash,0.399606,False
2011-07-08,0.0001211499702025165,1.0107108496519346,cash,0.399606,False
2011-07-11,0.0001211499702025165,1.0108332972412533,cash,0.399606,False
2011-07-12,0.0001211499702025165,1.0109557596650938,cash,0.399606,False
2011-07-13,0.0001211499702025165,1.0110782369252533,cash,0.399606,False
2011-07-14,0.0001211499702025165,1.0112007290235292,cash,0.399606,False
2011-07-15,0.0001211499702025165,1.0113232359617192,cash,0.399606,False
2011-07-18,0.0001211499702025165,1.0114457577416212,cash,0.399606,False
2011-07-19,0.0001211499702025165,1.011568294365033,cash,0.399606,False
2011-07-20,0.0001211499702025165,1.0116908458337532,cash,0.399606,False
2011-07-21,0.0001211499702025165,1.01181341214958,cash,0.399606,False
2011-07-22,0.0001211499702025165,1.0119359933143126,cash,0.399606,False
2011-07-25,0.0001211499702025165,1.0120585893297496,cash,0.399606,False
2011-07-26,0.0001211499702025165,1.01218120019769,cash,0.399606,False
2011-07-27,0.0001211499702025165,1.0123038259199335,cash,0.399606,False
2011-07-28,0.0001211499702025165,1.0124264664982796,cash,0.399606,True
2011-07-29,0.0001211499702025165,1.0125491219345282,cash,0.399606,True
2011-08-01,0.0001211499702025165,1.012671792230479,cash,0.399606,True
2011-08-02,0.0001211499702025165,1.0127944773879327,cash,0.399606,True
2011-08-03,0.0001211499702025165,1.0129171774086896,cash,0.399606,True
2011-08-04,0.0001211499702025165,1.0130398922945503,cash,0.399606,True
2011-08-05,0.0001211499702025165,1.0131626220473158,cash,0.399606,True
2011-08-08,0.0001211499702025165,1.013285366668787,cash,0.399606,True
2011-08-09,0.0001211499702025165,1.0134081261607657,cash,1.H11077,True
2011-08-10,0.0001211499702025165,1.013530900525053,cash,1.H11077,True
2011-08-11,0.0001211499702025165,1.013653689763451,cash,1.H11077,True
2011-08-12,0.0001211499702025165,1.0137764938777614,cash,1.H11077,True
2011-08-15,-0.001318456769651477,1.0124398733964948,1.H11077,1.H11077,True
2011-08-16,-0.0002964133978855532,1.0121397726534664,1.H11077,1.H11077,True
2011-08-17,-0.0005929439667951009,1.0115396304817181,1.H11077,1.H11077,True
2011-08-18,-0.0025210084033613356,1.0089895305729406,1.H11077,1.H11077,True
2011-08-19,0.002970885323826389,1.0119871227612143,1.H11077,1.H11077,True
2011-08-22,0.0004447519272581246,1.0124372059844227,1.H11077,1.H11077,True
2011-08-23,0.00029641339788577525,1.0127373059367946,1.H11077,1.H11077,True
2011-08-24,-0.0007408870888075958,1.0119869819424723,1.H11077,1.H11077,True
2011-08-25,-0.0037062660604862963,1.0082362889376448,1.H11077,1.H11077,True
2011-08-26,-0.0005944714158327979,1.0076369212834662,1.H11077,1.H11077,True
2011-08-29,-0.00911953612845684,0.9984477399754546,cash,0.399606,True
2011-08-30,0.0001211499702025165,0.9985687018894014,cash,1.H20955,True
2011-08-31,0.0001211499702025165,0.9986896784578805,cash,1.H20955,True
2011-09-01,0.0001211499702025165,0.9988106696826672,cash,1.H20955,True
2011-09-02,0.0001211499702025165,0.9989316755655372,cash,1.H20955,True
2011-09-05,0.0001211499702025165,0.9990526961082663,cash,1.H20955,True
2011-09-06,0.0001211499702025165,0.9991737313126305,cash,1.H20955,True
2011-09-07,0.0001211499702025165,0.9992947811804062,cash,1.H20955,True
2011-09-08,0.0001211499702025165,0.9994158457133697,cash,1.H20955,True
2011-09-09,0.0001211499702025165,0.9995369249132978,cash,1.H20955,True
2011-09-13,0.0001211499702025165,0.9996580187819674,cash,1.H20955,True
2011-09-14,0.0001211499702025165,0.9997791273211555,cash,1.H20955,True
2011-09-15,0.0001211499702025165,0.9999002505326395,cash,1.H20955,True
2011-09-16,0.0001211499702025165,1.000021388418197,cash,1.H11077,True
2011-09-19,0.0001211499702025165,1.0001425409796056,cash,1.H11077,True
2011-09-20,0.0001211499702025165,1.0002637082186436,cash,1.H11077,True
2011-09-21,0.0001211499702025165,1.000384890137089,cash,1.H11077,True
2011-09-22,0.0001211499702025165,1.0005060867367201,cash,1.H11077,True
2011-09-23,0.0001211499702025165,1.0006272980193158,cash,1.H11077,True
2011-09-26,-0.001318456769651477,0.9993080141843442,1.H11077,1.H11077,True
2011-09-27,-0.00689756383915463,0.9924152233615289,1.H11077,1.H11077,True
2011-09-28,0.0,0.9924152233615289,1.H11077,1.H11077,True
2011-09-29,0.004570473756634552,0.9969510310955874,1.H11077,1.H11077,True
2011-09-30,0.005144536991670723,1.002079882553943,1.H11077,1.H11077,True
2011-10-10,0.011572265624999911,1.013676217132326,1.H11077,1.H11077,True
2011-10-11,0.006832057369900113,1.0206017112022774,1.H11077,1.H11077,True
2011-10-12,-0.010852787960640486,1.0095253372383322,1.H11077,1.H11077,True
2011-10-13,-0.00014575842969566377,1.0093781904104384,1.H11077,1.H11077,True
2011-10-14,0.005976676384839452,1.0154109172044365,1.H11077,1.H11077,True
2011-10-17,-0.0018875229890620293,1.0134943057548687,1.H11077,1.H11077,True
2011-10-18,0.006541965497189217,1.0201245505347147,1.H11077,1.H11077,True
2011-10-19,-0.00014474573000089475,1.0199768918619558,1.H11077,1.H11077,True
2011-10-20,0.0,1.0199768918619558,1.H11077,1.H11077,True
2011-10-21,-0.0017371163867980766,1.0182050732889472,1.H11077,1.H11077,True
2011-10-24,-0.002318840579710102,1.015844018046538,1.H11077,1.H11077,True
2011-10-25,-0.004673504935165607,1.0110964660148392,cash,1.H00016,True
2011-10-26,0.0001211499702025165,1.0112189603215687,cash,1.H00016,True
2011-10-27,0.0001211499702025165,1.01134146946848,cash,1.H00016,True
2011-10-28,0.0001211499702025165,1.0114639934573706,cash,1.H00016,False
2011-10-31,0.0001211499702025165,1.0115865322900388,cash,1.H00016,False
2011-11-01,0.0001211499702025165,1.011709085968283,cash,1.H00016,False
2011-11-02,0.0001211499702025165,1.0118316544939017,cash,1.H00016,False
2011-11-03,0.0001211499702025165,1.0119542378686937,cash,0.399606,False
2011-11-04,0.0001211499702025165,1.0120768360944576,cash,0.399606,False
2011-11-07,0.0001211499702025165,1.012199449172993,cash,0.399606,False
2011-11-08,0.0001211499702025165,1.0123220771060994,cash,0.399606,False
2011-11-09,0.0001211499702025165,1.0124447198955762,cash,0.399606,False
2011-11-10,0.0001211499702025165,1.0125673775432231,cash,0.399606,False
2011-11-11,0.0001211499702025165,1.0126900500508405,cash,0.399606,False
2011-11-14,0.0001211499702025165,1.0128127374202285,cash,0.399606,False
2011-11-15,0.0001211499702025165,1.0129354396531878,cash,0.399606,False
2011-11-16,0.0001211499702025165,1.013058156751519,cash,0.399606,False
2011-11-17,0.0001211499702025165,1.0131808887170228,cash,0.399606,False
2011-11-18,0.0001211499702025165,1.0133036355515006,cash,0.399606,False
2011-11-21,0.0001211499702025165,1.0134263972567539,cash,0.399606,False
2011-11-22,0.0001211499702025165,1.0135491738345839,cash,0.399606,False
2011-11-23,0.0001211499702025165,1.0136719652867927,cash,0.399606,True
2011-11-24,0.0001211499702025165,1.0137947716151823,cash,0.399606,True
2011-11-25,0.0001211499702025165,1.013917592821555,cash,0.399606,True
2011-11-28,0.0001211499702025165,1.014040428907713,cash,0.399606,True
2011-11-29,0.0001211499702025165,1.0141632798754592,cash,1.H11077,True
2011-11-30,0.0001211499702025165,1.0142861457265966,cash,1.H11077,True
2011-12-01,0.0001211499702025165,1.0144090264629282,cash,1.H11077,True
2011-12-02,0.0001211499702025165,1.0145319220862574,cash,1.H11077,True
2011-12-05,0.0001211499702025165,1.0146548325983877,cash,1.H11077,True
2011-12-06,0.0001211499702025165,1.0147777580011228,cash,1.H11077,True
2011-12-07,-0.001318456769651477,1.0134398173963945,1.H11077,1.H11077,True
2011-12-08,-0.002120241236336362,1.0112910805050055,1.H11077,1.H11077,True
2011-12-09,0.0009908464659811322,1.0122931146982022,1.H11077,1.H11077,True
2011-12-12,-0.0004243681629574336,1.0118635297287433,1.H11077,1.H11077,True
2011-12-13,0.00028299217054983394,1.0121498791853214,1.H11077,1.H11077,True
2011-12-14,-0.0001414693954542301,1.012006690953804,1.H11077,1.H11077,True
2011-12-15,0.0002829654782119384,1.0122930539110633,1.H11077,1.H11077,True
2011-12-16,0.002687665032063302,1.0150137585542607,1.H11077,1.H11077,True
2011-12-19,-0.0007178763061281845,1.0142851042266006,cash,1.H11077,True
2011-12-20,0.0001211499702025165,1.0144079848367544,cash,1.H11077,True
2011-12-21,0.0001211499702025165,1.0145308803338906,cash,1.H11077,True
2011-12-22,0.0001211499702025165,1.0146537907198125,cash,1.H11077,True
2011-12-23,0.0001211499702025165,1.0147767159963241,cash,1.H11077,True
2011-12-26,0.0001211499702025165,1.0148996561652293,cash,1.H11077,True
2011-12-27,0.0001211499702025165,1.0150226112283323,cash,1.H11077,True
2011-12-28,0.0001211499702025165,1.0151455811874375,cash,1.H11077,True
2011-12-29,0.0001211499702025165,1.0152685660443495,cash,1.H11077,True
2011-12-30,0.0001211499702025165,1.0153915658008732,cash,1.H11077,True
2012-01-04,0.0001211499702025165,1.015514580458814,cash,1.H11077,True
2012-01-05,0.0001211499702025165,1.0156376100199767,cash,1.H11077,True
2012-01-06,0.0001211499702025165,1.015760654486167,cash,1.H11077,True
2012-01-09,0.0001211499702025165,1.015883713859191,cash,1.H11077,True
2012-01-10,0.0001211499702025165,1.0160067881408543,cash,1.H00016,True
2012-01-11,0.0001211499702025165,1.0161298773329632,cash,1.H00016,True
2012-01-12,0.0001211499702025165,1.016252981437324,cash,1.H00016,True
2012-01-13,0.0001211499702025165,1.0163761004557434,cash,1.H00016,False
2012-01-16,0.0001211499702025165,1.0164992343900283,cash,1.H00016,False
2012-01-17,0.0001211499702025165,1.0166223832419856,cash,1.H00016,False
2012-01-18,0.0001211499702025165,1.0167455470134226,cash,1.H00016,False
2012-01-19,0.0001211499702025165,1.0168687257061468,cash,1.H00016,False
2012-01-20,0.0001211499702025165,1.016991919321966,cash,1.H00016,False
2012-01-30,0.0001211499702025165,1.0171151278626882,cash,1.H00016,False
2012-01-31,0.0001211499702025165,1.0172383513301213,cash,1.H00016,False
2012-02-01,0.0001211499702025165,1.0173615897260737,cash,1.H00016,False
2012-02-02,0.0001211499702025165,1.0174848430523542,cash,1.H00016,False
2012-02-03,0.0001211499702025165,1.0176081113107716,cash,1.H00016,False
2012-02-06,0.0001211499702025165,1.0177313945031348,cash,1.H00016,False
2012-02-07,0.0001211499702025165,1.017854692631253,cash,1.H00852,True
2012-02-08,0.0001211499702025165,1.0179780056969359,cash,1.H00852,False
2012-02-09,0.0001211499702025165,1.0181013337019928,cash,1.H00852,False
2012-02-10,0.0001211499702025165,1.018224676648234,cash,1.H00852,False
2012-02-13,0.0001211499702025165,1.0183480345374694,cash,1.H00852,False
2012-02-14,0.0001211499702025165,1.0184714073715093,cash,1.H00852,False
2012-02-15,0.0001211499702025165,1.0185947951521646,cash,1.H00852,False
2012-02-16,0.0001211499702025165,1.0187181978812456,cash,0.399606,False
2012-02-17,0.0001211499702025165,1.0188416155605637,cash,0.399606,False
2012-02-20,0.0001211499702025165,1.01896504819193,cash,0.399606,False
2012-02-21,0.0001211499702025165,1.0190884957771558,cash,0.399606,False
2012-02-22,0.0001211499702025165,1.019211958318053,cash,0.399606,False
2012-02-23,0.0001211499702025165,1.0193354358164333,cash,0.399606,False
2012-02-24,0.0001211499702025165,1.0194589282741089,cash,0.399606,False
2012-02-27,0.0001211499702025165,1.019582435692892,cash,0.399606,False
2012-02-28,0.0001211499702025165,1.019705958074595,cash,0.399606,False
2012-02-29,0.0001211499702025165,1.0198294954210312,cash,0.399606,False
2012-03-01,0.0001211499702025165,1.019953047734013,cash,0.399606,False
2012-03-02,0.0001211499702025165,1.020076615015354,cash,0.399606,False
2012-03-05,0.0001211499702025165,1.0202001972668673,cash,0.399606,False
2012-03-06,0.0001211499702025165,1.0203237944903667,cash,0.399606,False
2012-03-07,0.0001211499702025165,1.020447406687666,cash,0.399606,False
2012-03-08,0.0001211499702025165,1.0205710338605796,cash,0.399606,False
2012-03-09,0.0001211499702025165,1.0206946760109212,cash,0.399606,False
2012-03-12,0.0001211499702025165,1.0208183331405059,cash,0.399606,False
2012-03-13,0.0001211499702025165,1.020942005251148,cash,0.399606,False
2012-03-14,0.0001211499702025165,1.0210656923446626,cash,0.399606,False
2012-03-15,0.0001211499702025165,1.021189394422865,cash,0.399606,False
2012-03-16,0.0001211499702025165,1.0213131114875704,cash,0.399606,True
2012-03-19,0.0001211499702025165,1.0214368435405945,cash,0.399606,True
2012-03-20,0.0001211499702025165,1.0215605905837533,cash,0.399606,True
2012-03-21,0.0001211499702025165,1.0216843526188626,cash,0.399606,True
2012-03-22,0.0001211499702025165,1.0218081296477388,cash,0.399606,True
2012-03-23,0.0001211499702025165,1.0219319216721983,cash,0.399606,True
2012-03-26,0.0001211499702025165,1.022055728694058,cash,0.399606,True
2012-03-27,0.0001211499702025165,1.0221795507151346,cash,0.399606,True
2012-03-28,-0.0008789711797676514,1.0212810843495082,1.H11077,1.H11077,True
2012-03-29,0.0027308395015461784,1.0240700390768318,1.H11077,1.H11077,True
2012-03-30,0.0005609573672402668,1.024644498709822,1.H11077,1.H11077,True
2012-04-05,-0.0014018691588784105,1.0232080811882662,1.H11077,1.H11077,True
2012-04-06,-0.0012628624883068706,1.0219159100848012,1.H11077,1.H11077,True
2012-04-09,-0.00042130886621105645,1.0214853678513602,1.H11077,1.H11077,True
2012-04-10,0.0,1.0214853678513602,1.H11077,1.H11077,True
2012-04-11,-0.0004214272335644198,1.0210548860986601,1.H11077,1.H11077,True
2012-04-12,-0.000702576112412201,1.0203375173262255,1.H11077,1.H11077,True
2012-04-13,0.001546391752577314,1.021915358847864,1.H11077,1.H11077,True
2012-04-16,0.0007021814436849461,1.0226329288498637,1.H11077,1.H11077,True
2012-04-17,0.00028074115665344124,1.022920024001141,1.H11077,1.H11077,True
2012-04-18,-0.0009824101796406248,1.021915096956604,1.H11077,1.H11077,True
2012-04-19,0.0,1.021915096956604,1.H11077,1.H11077,True
