scope,window,ma,days,start,end,n_days,annual,vol,sharpe,max_dd,calmar,total_return,annual_delta,sharpe_delta,max_dd_delta,signal_days,signal_days_pct,defense_days,defense_days_pct,switch_count
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_5y,53,3,2021-04-30,2026-04-30,1208,27.474805217011912,14.117732726368844,1.8646751733595517,-10.763030011176989,2.5527017195418384,236.55002420312337,-4.922037166833682,-0.013037163777256389,1.4385824299727226,351,29.05629139072848,351,29.05629139072848,86
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_3y,53,3,2023-05-04,2026-04-30,723,22.388385938228915,12.653022489825764,1.727915339092804,-8.94756040889375,2.502177679177798,82.94468577945284,-5.1702874046881675,0.013050285633229963,3.254052032255995,265,36.65283540802213,265,36.65283540802213,62
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,full,53,4,2010-02-02,2026-04-30,3940,26.88248655329739,10.603452577603507,2.386133600446208,-11.19693585276571,2.400878857107791,4675.913533042833,-4.173091125877427,-0.06818740121138678,1.0046765883839903,700,17.766497461928935,700,17.766497461928935,182
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_10y,53,4,2016-05-03,2026-04-30,2426,26.8552993501312,12.088241824987763,2.1034986926368524,-11.1969358527657,2.3984507639648402,976.7036674937957,-4.981519151842107,-0.07387715166557562,1.004676588384001,590,24.319868095630667,591,24.36108821104699,157
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_5y,53,4,2021-04-30,2026-04-30,1208,28.086102287422566,14.296768585445403,1.8780411850449386,-11.1969358527657,2.508373956655754,244.6961790995726,-4.310740096423029,0.0003288479081304807,1.0046765883840116,309,25.579470198675498,309,25.579470198675498,76
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_3y,53,4,2023-05-04,2026-04-30,723,22.49470096366657,12.867781563819614,1.7082608508510753,-9.210166963738619,2.442377109148025,83.42022015782365,-5.063972379250512,-0.006604202608498699,2.9914454774111263,235,32.50345781466113,235,32.50345781466113,58
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,full,53,5,2010-02-02,2026-04-30,3940,28.269977058437632,10.807988374789026,2.4476227233948844,-10.776325653987328,2.6233410130824613,5598.425794284283,-2.785600620737185,-0.0066982782627103,1.4252867871623724,610,15.48223350253807,610,15.48223350253807,142
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_10y,53,5,2016-05-03,2026-04-30,2426,28.71411035921483,12.364603253411827,2.1814352123225134,-10.776325653987307,2.6645548103485934,1145.119695059004,-3.12270814275848,0.00405936802008533,1.4252867871623938,513,21.145919208573787,514,21.187139323990106,125
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_5y,53,5,2021-04-30,2026-04-30,1208,30.14586713574221,14.682674265996365,1.9459380519361358,-10.776325653987318,2.797416123424966,273.3134037880505,-2.2509752481033836,0.06822571479932771,1.4252867871623938,271,22.433774834437088,271,22.433774834437088,62
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_3y,53,5,2023-05-04,2026-04-30,723,24.54641337760959,13.4250986414861,1.7719050305953854,-9.839532731107692,2.494672668754491,92.75911175835505,-3.012259965307493,0.05703997713581144,2.362079710042053,206,28.492392807745503,206,28.492392807745503,48
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,full,53,6,2010-02-02,2026-04-30,3940,29.01497557917221,10.92982405412207,2.4766229900648193,-10.776325653987362,2.6924739016620514,6160.307955967207,-2.0406021000026087,0.022301988407224638,1.4252867871623387,541,13.730964467005077,541,13.730964467005077,126
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_10y,53,6,2016-05-03,2026-04-30,2426,29.766157625184242,12.53397342113157,2.2210883356144646,-10.776325653987339,2.7621805967018536,1250.61039096442,-2.0706608767890664,0.04371249131203658,1.4252867871623618,453,18.672712283594393,454,18.713932399010716,109
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_5y,53,6,2021-04-30,2026-04-30,1208,31.344207450818097,14.834140260396635,1.992066409888403,-10.776325653987351,2.9086173207117603,290.81711410823624,-1.0526349330274982,0.11435407275159482,1.42528678716236,241,19.950331125827812,241,19.950331125827812,56
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_3y,53,6,2023-05-04,2026-04-30,723,25.402263247185353,13.525365876551204,1.812574971582429,-9.839532731107692,2.5816534119426295,96.74641542417639,-2.1564100957317294,0.09770991812285512,2.362079710042053,183,25.311203319502074,183,25.311203319502074,42
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,full,53,7,2010-02-02,2026-04-30,3940,29.562607325413403,11.042884118983789,2.492273519049022,-10.907644177460284,2.7102650989021084,6606.049293013682,-1.4929703537614145,0.03795251739142724,1.2939682636894165,478,12.131979695431472,478,12.131979695431472,104
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_10y,53,7,2016-05-03,2026-04-30,2426,30.468034007278334,12.687575100573733,2.239898459667368,-10.907644177460263,2.7932735530773902,1325.3921604032153,-1.3687844946949745,0.06252261536493986,1.2939682636894378,399,16.446826051112943,399,16.446826051112943,92
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_5y,53,7,2021-04-30,2026-04-30,1208,31.744776573666257,15.053794646417352,1.9863076269815094,-10.776325653987362,2.945788536180728,296.8122523597612,-0.6520658101793373,0.10859528984470135,1.4252867871623494,213,17.632450331125828,213,17.632450331125828,50
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_3y,53,7,2023-05-04,2026-04-30,723,25.941518852877564,13.775576847419934,1.8146334286011874,-10.769076919863851,2.408889735482132,99.28671634996462,-1.6171544900395176,0.09976837514161341,1.4325355212858941,162,22.40663900414938,162,22.40663900414938,36
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,full,53,8,2010-02-02,2026-04-30,3940,30.009898730044316,11.11173235372185,2.5097637267781265,-11.32685264706862,2.6494472617519973,6992.038875054292,-1.045678949130501,0.05544272512053183,0.874759794081081,426,10.81218274111675,426,10.81218274111675,94
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_10y,53,8,2016-05-03,2026-04-30,2426,31.08459343196488,12.781955095207293,2.262618296844333,-11.326852647068685,2.7443275197907133,1394.1358216832948,-0.7522250700084285,0.08524245254190488,0.8747597940810152,353,14.550700741962078,353,14.550700741962078,82
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_5y,53,8,2021-04-30,2026-04-30,1208,32.81976808260043,15.174253354924202,2.0276526150010867,-10.776392705796434,3.0455245070038375,313.2655646113032,0.4229256987548382,0.14994027786427866,1.4252197353532772,188,15.562913907284766,188,15.562913907284766,46
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_3y,53,8,2023-05-04,2026-04-30,723,27.87612111078621,13.905062505100926,1.9133739931924552,-10.769143977120354,2.588517821844576,108.57966319064083,0.31744776786912965,0.1985089397328812,1.432468464029391,144,19.91701244813278,144,19.91701244813278,32
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,full,53,9,2010-02-02,2026-04-30,3940,29.95086027073064,11.169197096140362,2.4931992403736207,-11.324490814446664,2.644786486340057,6939.923552336434,-1.104717408444177,0.038878238716026026,0.8771216267030368,379,9.619289340101522,379,9.619289340101522,78
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_10y,53,9,2016-05-03,2026-04-30,2426,30.908309669256173,12.860377695473224,2.2387357104246512,-11.324490814446674,2.7293332809124085,1374.1827183312607,-0.9285088327171351,0.06135986612222322,0.8771216267030262,312,12.860676009892828,312,12.860676009892828,68
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_5y,53,9,2021-04-30,2026-04-30,1208,32.305065952447464,15.27682368252535,1.9885302388267299,-10.902926297489746,2.9629720563996913,305.32104483828766,-0.09177643139813085,0.11081790168992178,1.2986861436599657,165,13.658940397350994,165,13.658940397350994,38
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_3y,53,9,2023-05-04,2026-04-30,723,27.858423592834214,14.046298611104591,1.8945214745302652,-10.902926297489701,2.5551327077436414,108.4933717965193,0.29975024991713184,0.17965642107069124,1.2986861436600439,128,17.704011065006917,128,17.704011065006917,26
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,full,53,10,2010-02-02,2026-04-30,3940,30.10298507264273,11.230615458284454,2.491007645331147,-10.821260799832022,2.7818371287299555,7074.9454773863945,-0.952592606532086,0.03668664367355223,1.380351641317679,340,8.629441624365482,340,8.629441624365482,74
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_10y,53,10,2016-05-03,2026-04-30,2426,31.026676287453746,12.943871785409911,2.2323806215589435,-10.821260799832,2.867196056113483,1387.5536863878344,-0.810142214519562,0.055004777256515425,1.3803516413177004,278,11.45919208573784,278,11.45919208573784,64
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_5y,53,10,2021-04-30,2026-04-30,1208,32.14054750241762,15.373438263712552,1.9685451137246002,-10.82126079983199,2.9701296454214123,302.8076081425166,-0.2562948814279764,0.0908327765877921,1.3803516413177217,146,12.08609271523179,146,12.08609271523179,38
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_3y,53,10,2023-05-04,2026-04-30,723,28.093914517478314,14.170729716887026,1.8926623110759762,-10.507256166078903,2.6737631664654082,109.64354973248503,0.5352411745612322,0.1777972576164022,1.6943562750708416,115,15.90594744121715,115,15.90594744121715,26
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,full,53,11,2010-02-02,2026-04-30,3940,30.533109145957216,11.273717551673663,2.512350694611519,-10.821260799832011,2.8215851840879034,7469.980818097598,-0.5224685332176016,0.05802969295392435,1.3803516413176897,303,7.690355329949239,303,7.690355329949239,70
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_10y,53,11,2016-05-03,2026-04-30,2426,31.63345326876088,13.00014416605914,2.2601983889726864,-10.82126079983199,2.9232687256971035,1457.8259088432198,-0.20336523321242694,0.0828225446702584,1.380351641317711,246,10.1401483924155,246,10.1401483924155,60
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_5y,53,11,2021-04-30,2026-04-30,1208,32.970770108379945,15.44232059815992,2.0027936727928557,-10.821260799831977,3.046851075698304,315.61978517211304,0.5739277245343501,0.12508133565604762,1.3803516413177341,127,10.513245033112582,127,10.513245033112582,34
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_3y,53,11,2023-05-04,2026-04-30,723,28.94038123739491,14.254662639345936,1.9305451647235583,-10.687112020014645,2.707970233978632,113.81269769435521,1.3817078944778274,0.21568011126398434,1.5145004211351,102,14.107883817427386,102,14.107883817427386,24
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,full,53,12,2010-02-02,2026-04-30,3940,30.790868215021415,11.32287628439399,2.52004662980466,-10.90473394641135,2.8236239752694208,7716.398481233475,-0.2647094641534018,0.0657256281470655,1.2968784947383512,268,6.802030456852792,268,6.802030456852792,62
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_10y,53,12,2016-05-03,2026-04-30,2426,31.945033143147008,13.064823381523528,2.26845277933482,-10.904733946411337,2.929464698555059,1495.0591833550511,0.10821464117369928,0.09107693503239211,1.2968784947383636,216,8.903544929925804,216,8.903544929925804,54
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_5y,53,12,2021-04-30,2026-04-30,1208,33.28680896181295,15.530857058281825,2.008215941347656,-10.821260799832032,3.0760564390361638,320.581766466796,0.8899665779673569,0.13050360421084806,1.380351641317679,110,9.105960264900661,110,9.105960264900661,34
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_3y,53,12,2023-05-04,2026-04-30,723,29.4337311333128,14.37735095286714,1.9429935589475569,-10.485865589129961,2.8069910760466836,116.26788200110924,1.8750577903957186,0.2281285054879829,1.7157468520197838,90,12.448132780082988,90,12.448132780082988,24
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,full,53,13,2010-02-02,2026-04-30,3940,31.276544361208792,11.39477378933515,2.5386755157472094,-11.380932944868682,2.7481529425327507,8201.288901327329,0.22096668203397485,0.0843545140896147,0.8206794962810182,237,6.015228426395939,237,6.015228426395939,54
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_10y,53,13,2016-05-03,2026-04-30,2426,32.77952467630703,13.165046378007705,2.3019256491148434,-11.380932944868704,2.880214199933957,1598.7567490149534,0.9427061743337184,0.1245498048124154,0.8206794962809969,189,7.790601813685079,189,7.790601813685079,46
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_5y,53,13,2021-04-30,2026-04-30,1208,35.05462929952705,15.684761733949474,2.0777415945143116,-10.821260799832011,3.2394219072948727,349.2189279709122,2.6577869156814558,0.20002925737750354,1.3803516413177004,93,7.698675496688742,93,7.698675496688742,34
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_3y,53,13,2023-05-04,2026-04-30,723,31.99339584580838,14.544803279242386,2.0627287792952265,-10.015257329125804,3.1944656831499474,129.30784057211326,4.434722502891297,0.3478637258356525,2.186355112023941,78,10.78838174273859,78,10.78838174273859,24
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,full,53,14,2010-02-02,2026-04-30,3940,31.094699068837308,11.480237934868056,2.5080774547112723,-11.380932944868638,2.7321748770040055,8016.523541464885,0.03912138966249046,0.0537564530536776,0.8206794962810626,210,5.32994923857868,210,5.32994923857868,42
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_10y,53,14,2016-05-03,2026-04-30,2426,32.415662131951684,13.281864856663747,2.2613822131018995,-11.380932944868615,2.848242959428657,1552.8181907545645,0.5788436299783761,0.08400636879947143,0.8206794962810857,166,6.842539159109645,166,6.842539159109645,36
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_5y,53,14,2021-04-30,2026-04-30,1208,34.07759802740908,15.872855767259617,2.0072350287302636,-10.77628791341655,3.1622761289610914,333.2054729692558,1.6807556435634865,0.12952269159345553,1.4253245277331619,76,6.291390728476822,76,6.291390728476822,24
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_3y,53,14,2023-05-04,2026-04-30,723,29.685263503432925,14.787648892869361,1.9068370992035861,-9.912967861238863,2.994588897993566,117.52683705224362,2.1265901605158426,0.19197204574401217,2.2886445799108817,66,9.12863070539419,66,9.12863070539419,20
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,full,53,15,2010-02-02,2026-04-30,3940,31.17545659399874,11.50252613671564,2.5090064645003185,-11.380932944868704,2.739270738613283,8098.096305815023,0.11987891482392143,0.0546854628427238,0.8206794962809969,189,4.7969543147208125,189,4.7969543147208125,38
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_10y,53,15,2016-05-03,2026-04-30,2426,32.55961544943516,13.31192638946871,2.2650552263036303,-11.380932944868704,2.8608915988838364,1570.8572693059284,0.7227969474618483,0.08767938200120229,0.8206794962809969,148,6.100577081615829,148,6.100577081615829,32
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_5y,53,15,2021-04-30,2026-04-30,1208,34.23643661177298,15.919182025644938,2.009621447857996,-10.776287913416516,3.1770157671036703,335.7772486819575,1.8395942279273854,0.13190911072118805,1.4253245277331956,64,5.298013245033113,64,5.298013245033113,20
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_3y,53,15,2023-05-04,2026-04-30,723,30.039673587130068,14.867702477509662,1.9165154359836165,-10.376167076317412,2.8950645615270294,119.30897339755072,2.4810002442129857,0.20165038252404255,1.8254453648323334,56,7.745504840940526,56,7.745504840940526,16
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,full,53,16,2010-02-02,2026-04-30,3940,31.129777117405567,11.534525237350833,2.499227709750694,-11.292247369175978,2.7567388580575507,8051.86167968109,0.07419943823074959,0.04490670809309938,0.9093650719737223,170,4.314720812182741,170,4.314720812182741,30
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_10y,53,16,2016-05-03,2026-04-30,2426,32.59006560107209,13.352759664674114,2.2603258002544013,-11.292247369176023,2.886056648921085,1574.6956646737892,0.7532470990987825,0.0829499559519733,0.9093650719736779,132,5.441055234954658,132,5.441055234954658,24
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_5y,53,16,2021-04-30,2026-04-30,1208,33.93940431107296,15.977623722549136,1.9883813422579666,-10.870024091400065,3.122293384604776,330.97785117897376,1.5425619272273678,0.11066900512115851,1.3315883497496461,54,4.470198675496689,54,4.470198675496689,14
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_3y,53,16,2023-05-04,2026-04-30,723,29.85943351867839,14.945527245363662,1.8976352012077886,-10.870024091399944,2.7469519172733325,118.40143441142436,2.300760175761308,0.18277014774821465,1.3315883497498007,48,6.639004149377594,48,6.639004149377594,10
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,full,53,17,2010-02-02,2026-04-30,3940,30.86359403456087,11.576897101068678,2.4722603021246843,-12.289388879111662,2.5114018555487228,7787.274035799703,-0.19198364461394846,0.01793930046708958,-0.08777643796196166,155,3.934010152284264,155,3.934010152284264,28
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_10y,53,17,2016-05-03,2026-04-30,2426,32.13806281890732,13.411035494490426,2.224639454965526,-12.289388879111673,2.615106669261034,1518.525733898813,0.30124431693401377,0.04726361066309792,-0.08777643796197232,120,4.9464138499587795,120,4.9464138499587795,22
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_5y,53,17,2021-04-30,2026-04-30,1208,33.14924136158688,16.05492652858965,1.9411112099302206,-12.289388879111662,2.697387289772465,318.41608964720035,0.7523989777412865,0.0633988727934125,-0.087776437961951,47,3.8907284768211916,47,3.8907284768211916,14
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_3y,53,17,2023-05-04,2026-04-30,723,28.587038118492302,15.080175094423346,1.8139430415209,-12.289388879111652,2.3261561986277335,112.0657132514606,1.0283647755752199,0.09907798806132595,-0.0877764379619066,43,5.94744121715076,43,5.94744121715076,10
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,full,53,18,2010-02-02,2026-04-30,3940,30.82067696183981,11.59247266678479,2.466153189454555,-12.289388879111696,2.5079096499440903,7745.376253253117,-0.23490071733500884,0.01183218779696027,-0.08777643796199541,141,3.578680203045685,141,3.578680203045685,26
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_10y,53,18,2016-05-03,2026-04-30,2426,31.939620032357887,13.429660788278625,2.2101146119102366,-12.289388879111641,2.5989591790561595,1494.4055499801657,0.1028015303845784,0.03273876760780858,-0.08777643796194035,109,4.492992580379225,109,4.492992580379225,20
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_5y,53,18,2021-04-30,2026-04-30,1208,32.943302565546915,16.080595084983823,1.9282203093071737,-12.289388879111707,2.68062984169544,315.1907518775622,0.5464601817013204,0.05050797217036562,-0.08777643796199541,40,3.3112582781456954,40,3.3112582781456954,12
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_3y,53,18,2023-05-04,2026-04-30,723,28.483250071767486,15.107179267619367,1.8053963683611818,-12.289388879111707,2.3177108603162937,111.55437976854343,0.9245767288504041,0.09053131490160782,-0.08777643796196166,38,5.255878284923928,38,5.255878284923928,10
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,full,53,19,2010-02-02,2026-04-30,3940,31.014734668689425,11.609383218844917,2.4760043312208393,-12.2016124411497,2.541855416099993,7936.502887673467,-0.04084301048539274,0.02168332956324459,0.0,128,3.248730964467005,128,3.248730964467005,22
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_10y,53,19,2016-05-03,2026-04-30,2426,32.09614274542017,13.445166996858578,2.216881461868476,-12.201612441149745,2.63048370862661,1513.4032796252561,0.25932424344685856,0.03950561756604776,-4.440892098500626e-14,99,4.080791426215994,99,4.080791426215994,16
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_5y,53,19,2021-04-30,2026-04-30,1208,33.196231256551,16.09599918481219,1.9388574460614192,-12.201612441149734,2.720642981955177,319.15482891645075,0.799388872705407,0.06114510892461111,-2.3092638912203256e-14,34,2.814569536423841,34,2.814569536423841,8
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_3y,53,19,2023-05-04,2026-04-30,723,28.89225997619573,15.134885946581702,1.8242716488572486,-12.201612441149724,2.3679050711983844,113.57421729027197,1.3335866332786495,0.10940659539767461,2.1316282072803006e-14,33,4.564315352697095,33,4.564315352697095,6
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,full,53,20,2010-02-02,2026-04-30,3940,30.95150290801625,11.614837717082695,2.470574794538206,-12.201612441149711,2.536673169820808,7873.751451872698,-0.10407477115856878,0.01625379288061124,-1.0658141036401503e-14,117,2.969543147208122,117,2.969543147208122,20
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_10y,53,20,2016-05-03,2026-04-30,2426,31.95443949389858,13.45156971636852,2.2076006915538207,-12.201612441149711,2.618870222933227,1496.195574242547,0.11762099192527131,0.030224847251392628,-1.0658141036401503e-14,91,3.751030502885408,91,3.751030502885408,14
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_5y,53,20,2021-04-30,2026-04-30,1208,33.12157516901346,16.099099065672593,1.934878879787405,-12.2016124411497,2.7145244391890038,317.9816302684792,0.7247327851678662,0.05716654265059695,1.0658141036401503e-14,30,2.4834437086092715,30,2.4834437086092715,6
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_3y,53,20,2023-05-04,2026-04-30,723,28.728404787207506,15.140610505157051,1.8148748063760738,-12.201612441149724,2.354476092874534,112.76350787808033,1.1697314442904236,0.10000975291649983,2.1316282072803006e-14,30,4.149377593360995,30,4.149377593360995,6
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,full,53,21,2010-02-02,2026-04-30,3940,30.98644469457099,11.61656527638829,2.472612614262074,-12.201612441149756,2.5395368721981098,7908.370741787748,-0.06913298460382578,0.0182916126044792,-5.5067062021407764e-14,107,2.715736040609137,107,2.715736040609137,20
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_10y,53,21,2016-05-03,2026-04-30,2426,31.971451231068393,13.453140038598404,2.2083542517047743,-12.201612441149766,2.620264443348907,1498.252630164965,0.1346327290950846,0.030978407402346253,-6.572520305780927e-14,84,3.4624896949711457,84,3.4624896949711457,14
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_5y,53,21,2021-04-30,2026-04-30,1208,33.05968865638036,16.099881201488504,1.931776893705078,-12.201612441149745,2.709452444570939,317.01109442322746,0.6628462725347646,0.05406455656827003,-3.375077994860476e-14,27,2.2350993377483444,27,2.2350993377483444,6
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_3y,53,21,2023-05-04,2026-04-30,723,28.62835130176262,15.141921808900644,1.8093738810250735,-12.201612441149745,2.3462760712849686,112.26947992086008,1.0696779588455385,0.0945088275654995,0.0,27,3.7344398340248963,27,3.7344398340248963,6
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,full,53,22,2010-02-02,2026-04-30,3940,31.000911356641115,11.616649929286671,2.4735839595756244,-12.201612441149724,2.540722507468856,7922.745129060736,-0.05466632253370207,0.019262957918029677,-2.3092638912203256e-14,97,2.4619289340101522,97,2.4619289340101522,18
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_10y,53,22,2016-05-03,2026-04-30,2426,31.979335811501052,13.45333448311835,2.208785691604211,-12.201612441149711,2.620910635028149,1499.2068409061108,0.14251730952774366,0.03140984730178298,-1.0658141036401503e-14,77,3.1739488870568837,77,3.1739488870568837,12
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_5y,53,22,2021-04-30,2026-04-30,1208,33.08926249879216,16.100268604176815,1.9331756489469643,-12.201612441149779,2.7118762096720146,317.47466133430686,0.6924201149465645,0.05546331181015618,-6.750155989720952e-14,24,1.9867549668874174,24,1.9867549668874174,4
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_3y,53,22,2023-05-04,2026-04-30,723,28.676160177160593,15.142647688021398,1.8118545798542938,-12.2016124411497,2.35019431369995,112.50544752085823,1.1174868342435111,0.0969895263947198,4.440892098500626e-14,24,3.319502074688797,24,3.319502074688797,4
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,full,53,23,2010-02-02,2026-04-30,3940,30.971670847141255,11.622413656716008,2.4704182762136857,-12.201612441149724,2.5383260611269574,7893.716074836559,-0.08390683203356275,0.016097274556091,-2.3092638912203256e-14,88,2.233502538071066,88,2.233502538071066,18
