variant,start,end,days,cagr,max_dd,sharpe,total_return,rebalanced_days,avg_turnover_rebal,avg_bil
weekly_baseline_25%,2003-08-22,2026-03-18,6987,0.13486089690467584,-0.20681096023783535,0.7543151343166673,16.38206869558178,579,1.114413167602154,0.08670255515316197
daily_trigger_15%,2003-08-22,2026-03-18,6987,0.04643245673313734,-0.4235096943143906,0.3191570084645572,1.7854695338111597,2284,1.6975452679794534,0.286512936223881
daily_trigger_20%,2003-08-22,2026-03-18,6987,0.04423762737599146,-0.41143118404199014,0.307747086719059,1.6565432510905924,2103,1.8315348376640295,0.286902455055012
daily_trigger_25%,2003-08-22,2026-03-18,6987,0.04579496319102905,-0.4102848956757885,0.3155581734516469,1.7474190876768625,2010,1.908264874068335,0.2868764103343865
daily_trigger_30%,2003-08-22,2026-03-18,6987,0.0448044145015023,-0.41316705145498406,0.31034920262123383,1.689279558982275,1968,1.945056903771988,0.28799775934843824
daily_trigger_40%,2003-08-22,2026-03-18,6987,0.04319440383727868,-0.40388020089983345,0.3011124134369045,1.5972821056170123,1864,2.0294369389610676,0.2866040512297518
