cash_enabled,decay_threshold,recovery_threshold,segment,start,end,rows,trigger_count,overlay_days,avg_weight,avg_turnover,cagr,vol,sharpe,max_dd,calmar,final_nav
True,0.45,0.95,last_3y,2023-05-04,2026-04-30,726,11,60,0.6105796243369962,0.1941183847552993,0.450607199464784,0.19371424817536106,2.0244769806849243,-0.11042852267079462,4.080532715339472,3.04082105159499
True,0.45,0.95,last_5y,2021-05-06,2026-04-30,1210,17,80,0.7058622374121151,0.22401235316722917,0.33370612954101997,0.18540603837025774,1.652023209431832,-0.16881209978387612,1.976790348371068,4.199143927729267
True,0.45,0.95,last_10y,2016-05-04,2026-04-30,2428,32,112,0.7033136593984957,0.24261765478150765,0.2911034386466109,0.18896189740594613,1.4512464243402659,-0.2526016292951283,1.1524210649746003,12.830491744227022
True,0.45,0.95,full_common,2010-09-29,2026-04-30,3785,50,183,0.7185354130680952,0.24737820987574183,0.2893976130538458,0.21239816312303403,1.3086481134431986,-0.3529147325591956,0.8200213432724976,52.51119860290278
True,0.45,1.0,last_1y,2025-05-06,2026-04-30,242,4,32,0.6996384297520661,0.1890495867768595,0.983766970151787,0.19706849119329653,3.546176078841495,-0.062068609892664495,15.84966977435163,1.9606502250269229
True,0.45,1.0,last_3y,2023-05-04,2026-04-30,726,11,60,0.6105796243369962,0.1941183847552993,0.450607199464784,0.19371424817536106,2.0244769806849243,-0.11042852267079462,4.080532715339472,3.04082105159499
True,0.45,1.0,last_5y,2021-05-06,2026-04-30,1210,17,80,0.7058622374121151,0.22401235316722917,0.33370612954101997,0.18540603837025774,1.652023209431832,-0.16881209978387612,1.976790348371068,4.199143927729267
True,0.45,1.0,last_10y,2016-05-04,2026-04-30,2428,31,112,0.7033176094190119,0.24261803376666938,0.2924937310701228,0.18894805819250654,1.4570626569979732,-0.2526016292951283,1.1579249583081126,12.969153134196494
True,0.45,1.0,full_common,2010-09-29,2026-04-30,3785,49,183,0.7185379469253775,0.2473784529869631,0.2902873015660259,0.2123902192570195,1.3119555928768245,-0.3529147325591956,0.82254231627277,53.07869639896507
True,0.5,0.7,last_1y,2025-05-06,2026-04-30,242,4,27,0.7368285123966942,0.21074380165289255,0.9221633840683683,0.19810265667176605,3.3704422335974913,-0.07988840012607423,11.543144969896446,1.9007902828489074
True,0.5,0.7,last_3y,2023-05-04,2026-04-30,726,11,59,0.6178110292956739,0.201349789713977,0.43905697606739813,0.19360665132288354,1.983936520825101,-0.11042852267079417,3.9759381493882713,2.969005418046278
True,0.5,0.7,last_5y,2021-05-06,2026-04-30,1210,18,82,0.709271328321206,0.2283511961424358,0.32843556676929975,0.18528528147275172,1.6314777567401466,-0.16881209978387612,1.9455688732607652,4.117104818619452
True,0.5,0.7,last_10y,2016-05-04,2026-04-30,2428,38,125,0.7010344910134896,0.2460152008513687,0.28586418850969597,0.18854515088635226,1.4323700720659094,-0.25260162929512886,1.1316799076371142,12.319857762630205
True,0.5,0.7,full_common,2010-09-29,2026-04-30,3785,62,215,0.7126437358185026,0.2478824237285387,0.29735395603217873,0.2110804841272174,1.3447716450473168,-0.3539139576637865,0.840187140385859,57.794435404568624
True,0.5,0.75,last_1y,2025-05-06,2026-04-30,242,4,28,0.7306301652892562,0.21074380165289255,0.938263964129054,0.19782219872137793,3.4168419194606012,-0.07242608477328971,12.954779580672293,1.9164382747552535
True,0.5,0.75,last_3y,2023-05-04,2026-04-30,726,11,60,0.6157449135931946,0.201349789713977,0.4430086769604078,0.19352796815041967,1.9989247555113285,-0.11042852267079417,4.011723296173132,2.993447342634533
True,0.5,0.75,last_5y,2021-05-06,2026-04-30,1210,18,83,0.7080316588997184,0.2283511961424358,0.33062312460135157,0.1852389852586633,1.64077523454936,-0.16881209978387612,1.9585274102071837,4.150998312005148
True,0.5,0.75,last_10y,2016-05-04,2026-04-30,2428,38,126,0.7004166985917433,0.2460152008513687,0.28692015864720055,0.1885230712936776,1.4368908731952676,-0.25260162929512886,1.1358602850180963,12.4212792799309
True,0.5,0.75,full_common,2010-09-29,2026-04-30,3785,62,216,0.7122474346295989,0.2478824237285387,0.29803667337740136,0.211067695405062,1.34734725258658,-0.3539139576637865,0.8421161893268199,58.27022006403504
True,0.5,0.8,last_1y,2025-05-06,2026-04-30,242,4,34,0.6980888429752066,0.1890495867768595,1.014471972647963,0.19626053741392144,3.637742929565789,-0.062068609892664384,16.344364315590365,1.9904742059416256
True,0.5,0.8,last_3y,2023-05-04,2026-04-30,726,11,66,0.6048978061551781,0.1941183847552993,0.46141992921762465,0.19308000103388676,2.069197109972212,-0.11042852267079417,4.178448810668185,3.1090903374487717
True,0.5,0.8,last_5y,2021-05-06,2026-04-30,1210,18,89,0.7015233944369085,0.22401235316722917,0.34078368413440163,0.18497285270543573,1.6842427153860653,-0.16881209978387612,2.018715984047911,4.3113598688737635
True,0.5,0.8,last_10y,2016-05-04,2026-04-30,2428,38,132,0.6971732883775752,0.24385292737525666,0.29181346279050135,0.18839573917921312,1.4579755107470722,-0.25260162929512886,1.155231910438547,12.90113870985861
True,0.5,0.8,full_common,2010-09-29,2026-04-30,3785,62,222,0.7101668533878552,0.24649536956737622,0.3011977237648711,0.2109941565722781,1.359337331330882,-0.3539139576637865,0.8510478811095799,60.52131787381281
True,0.5,0.85,last_1y,2025-05-06,2026-04-30,242,4,34,0.6980888429752066,0.1890495867768595,1.014471972647963,0.19626053741392144,3.637742929565789,-0.062068609892664384,16.344364315590365,1.9904742059416256
True,0.5,0.85,last_3y,2023-05-04,2026-04-30,726,11,66,0.6048978061551781,0.1941183847552993,0.46141992921762465,0.19308000103388676,2.069197109972212,-0.11042852267079417,4.178448810668185,3.1090903374487717
True,0.5,0.85,last_5y,2021-05-06,2026-04-30,1210,18,89,0.7015233944369085,0.22401235316722917,0.34078368413440163,0.18497285270543573,1.6842427153860653,-0.16881209978387612,2.018715984047911,4.3113598688737635
True,0.5,0.85,last_10y,2016-05-04,2026-04-30,2428,38,133,0.6965554959558289,0.24385292737525666,0.29113385248132295,0.18839115021267822,1.455199680693015,-0.2526016292951284,1.1525414673441208,12.833510750563972
True,0.5,0.85,full_common,2010-09-29,2026-04-30,3785,62,223,0.7097705521989517,0.24649536956737622,0.3007589563005071,0.21099160927141208,1.3577434968115418,-0.3539139576637865,0.8498081236632776,60.20406423336433
True,0.5,0.9,last_1y,2025-05-06,2026-04-30,242,4,34,0.6980888429752066,0.1890495867768595,1.014471972647963,0.19626053741392144,3.637742929565789,-0.062068609892664384,16.344364315590365,1.9904742059416256
True,0.5,0.9,last_3y,2023-05-04,2026-04-30,726,11,66,0.6048978061551781,0.1941183847552993,0.46141992921762465,0.19308000103388676,2.069197109972212,-0.11042852267079417,4.178448810668185,3.1090903374487717
True,0.5,0.9,last_5y,2021-05-06,2026-04-30,1210,18,89,0.7015233944369085,0.22401235316722917,0.34078368413440163,0.18497285270543573,1.6842427153860653,-0.16881209978387612,2.018715984047911,4.3113598688737635
True,0.5,0.9,last_10y,2016-05-04,2026-04-30,2428,38,134,0.6959377035340826,0.24385292737525666,0.29046899419517613,0.18838680690901927,1.452481568556024,-0.25260162929512875,1.1499094245975936,12.767659635797322
True,0.5,0.9,full_common,2010-09-29,2026-04-30,3785,62,224,0.7093742510100481,0.24649536956737622,0.30032963272045365,0.2109892021869427,1.3561829433691563,-0.3539139576637865,0.848595050342046,59.89514605654567
True,0.5,0.95,last_1y,2025-05-06,2026-04-30,242,4,34,0.6980888429752066,0.1890495867768595,1.014471972647963,0.19626053741392144,3.637742929565789,-0.062068609892664384,16.344364315590365,1.9904742059416256
True,0.5,0.95,last_3y,2023-05-04,2026-04-30,726,11,66,0.6048978061551781,0.1941183847552993,0.46141992921762465,0.19308000103388676,2.069197109972212,-0.11042852267079417,4.178448810668185,3.1090903374487717
True,0.5,0.95,last_5y,2021-05-06,2026-04-30,1210,18,89,0.7015233944369085,0.22401235316722917,0.34078368413440163,0.18497285270543573,1.6842427153860653,-0.16881209978387612,2.018715984047911,4.3113598688737635
True,0.5,0.95,last_10y,2016-05-04,2026-04-30,2428,38,134,0.6959377035340826,0.24385292737525666,0.29046899419517613,0.18838680690901927,1.452481568556024,-0.25260162929512875,1.1499094245975936,12.767659635797322
True,0.5,0.95,full_common,2010-09-29,2026-04-30,3785,62,224,0.7093742510100481,0.24649536956737622,0.30032963272045365,0.2109892021869427,1.3561829433691563,-0.3539139576637865,0.848595050342046,59.89514605654567
True,0.5,1.0,last_1y,2025-05-06,2026-04-30,242,4,34,0.6980888429752066,0.1890495867768595,1.014471972647963,0.19626053741392144,3.637742929565789,-0.062068609892664384,16.344364315590365,1.9904742059416256
True,0.5,1.0,last_3y,2023-05-04,2026-04-30,726,11,66,0.6048978061551781,0.1941183847552993,0.46141992921762465,0.19308000103388676,2.069197109972212,-0.11042852267079417,4.178448810668185,3.1090903374487717
True,0.5,1.0,last_5y,2021-05-06,2026-04-30,1210,18,89,0.7015233944369085,0.22401235316722917,0.34078368413440163,0.18497285270543573,1.6842427153860653,-0.16881209978387612,2.018715984047911,4.3113598688737635
True,0.5,1.0,last_10y,2016-05-04,2026-04-30,2428,37,134,0.6959416535545987,0.24385330636041833,0.2918586034330597,0.18837293957977955,1.4583158662010425,-0.25260162929512875,1.1554106133340287,12.905641988075708
True,0.5,1.0,full_common,2010-09-29,2026-04-30,3785,61,224,0.7093767848673305,0.24649561267859751,0.3012268643614666,0.21098109519711158,1.3595153515050453,-0.3539139576637865,0.8511302191919429,60.5424434766435
True,0.55,0.7,last_1y,2025-05-06,2026-04-30,242,4,29,0.7290805785123967,0.21074380165289255,0.8968449612613822,0.19803496149590105,3.3049952728840055,-0.07988840012607434,11.226222578572655,1.8761790179168474
True,0.55,0.7,last_3y,2023-05-04,2026-04-30,726,12,64,0.6096031640351625,0.20135813603137193,0.4340769735603216,0.19315225853132068,1.970090899996582,-0.11042852267079417,3.93084108219375,2.9383929105525652
True,0.55,0.7,last_5y,2021-05-06,2026-04-30,1210,22,100,0.6928796670161388,0.23145537748659173,0.3080054987193992,0.1829281478115807,1.5649363659188624,-0.1667834505756215,1.8467389759378197,3.81111870612548
True,0.55,0.7,last_10y,2016-05-04,2026-04-30,2428,48,154,0.6895448126167365,0.24756773353906436,0.29002217039602396,0.1856330228365275,1.4693133241164475,-0.1916017834455317,1.5136715597350956,12.723574826708948
True,0.55,0.7,full_common,2010-09-29,2026-04-30,3785,73,252,0.7032889391089304,0.24768653528691623,0.29904211250024715,0.20933126749022068,1.36046208323107,-0.3539139576637862,0.8449571033429921,58.977587077554354
True,0.55,0.75,last_1y,2025-05-06,2026-04-30,242,4,30,0.7228822314049587,0.21074380165289255,0.912733467105693,0.19775666739593403,3.351281354471443,-0.07242608477328982,12.602275408960143,1.8916244010041443
True,0.55,0.75,last_3y,2023-05-04,2026-04-30,726,12,65,0.6075370483326832,0.2013581360313719,0.4380149991919051,0.19307359878730962,1.9851085256566703,-0.11042852267079417,3.9665023908515087,2.9625828219262007
True,0.55,0.75,last_5y,2021-05-06,2026-04-30,1210,22,102,0.6913300802392793,0.23145537748659173,0.3109187445993242,0.18287388633862733,1.5775847716300222,-0.16678345057562138,1.86420621186483,3.853602910138527
True,0.55,0.75,last_10y,2016-05-04,2026-04-30,2428,48,156,0.6887725720895537,0.24756773353906436,0.29145481726768385,0.18560673389146534,1.4755039918672535,-0.1916017834455317,1.5211487702594284,12.865410069952352
True,0.55,0.75,full_common,2010-09-29,2026-04-30,3785,73,254,0.702793562622801,0.24768653528691623,0.29996653091075665,0.2093161504406671,1.363963327216201,-0.3539139576637862,0.8475690896478321,59.635035988178146
True,0.55,0.8,last_1y,2025-05-06,2026-04-30,242,4,36,0.6903409090909091,0.1890495867768595,0.9879376761573204,0.19620500195838675,3.571552337153125,-0.062068609892664384,15.916864867213345,1.9647017214835085
True,0.55,0.8,last_3y,2023-05-04,2026-04-30,726,12,71,0.5966899408946665,0.1941267310726942,0.4563625374447955,0.19262554046519373,2.0555154824680018,-0.11042852267079417,4.132650934806836,3.077033457163112
True,0.55,0.8,last_5y,2021-05-06,2026-04-30,1210,22,112,0.682652394288866,0.2264966998006413,0.3311382280538475,0.1821342606700259,1.6677862973300805,-0.16678345057562127,1.9854381649437463,4.159011547737961
True,0.55,0.8,last_10y,2016-05-04,2026-04-30,2428,48,166,0.6844480251373296,0.24509656385207917,0.3013545024477684,0.18524720532870373,1.5194254402090628,-0.1916017834455317,1.5728167923522334,13.885029229800153
True,0.55,0.8,full_common,2010-09-29,2026-04-30,3785,73,264,0.700019454300476,0.24610133053130195,0.3063442912265446,0.20911078981256914,1.3886349131396676,-0.3539139576637862,0.8655897417800285,64.36127673457824
True,0.55,0.85,last_1y,2025-05-06,2026-04-30,242,4,36,0.6903409090909091,0.1890495867768595,0.9879376761573204,0.19620500195838675,3.571552337153125,-0.062068609892664384,15.916864867213345,1.9647017214835085
True,0.55,0.85,last_3y,2023-05-04,2026-04-30,726,12,71,0.5966899408946666,0.19412673107269424,0.4563625374447955,0.19262554046519373,2.0555154824680018,-0.11042852267079417,4.132650934806836,3.077033457163112
True,0.55,0.85,last_5y,2021-05-06,2026-04-30,1210,22,112,0.682652394288866,0.2264966998006413,0.3311382280538475,0.1821342606700259,1.6677862973300805,-0.16678345057562127,1.9854381649437463,4.159011547737961
True,0.55,0.85,last_10y,2016-05-04,2026-04-30,2428,48,167,0.6838302327155833,0.24509656385207917,0.3006698726918211,0.18524261799509395,1.516603938808501,-0.1916017834455308,1.5692436014161453,13.812243701896275
True,0.55,0.85,full_common,2010-09-29,2026-04-30,3785,73,265,0.6996231531115724,0.24610133053130195,0.305903788325427,0.20910824332267267,1.387027075011478,-0.3539139576637862,0.8643450807781696,64.02389397317712
True,0.55,0.9,last_1y,2025-05-06,2026-04-30,242,4,36,0.6903409090909091,0.1890495867768595,0.9879376761573204,0.19620500195838675,3.571552337153125,-0.062068609892664384,15.916864867213345,1.9647017214835085
True,0.55,0.9,last_3y,2023-05-04,2026-04-30,726,12,71,0.5966899408946666,0.1941267310726942,0.45636253744479527,0.19262554046519376,2.0555154824680004,-0.11042852267079417,4.1326509348068345,3.0770334571631106
True,0.55,0.9,last_5y,2021-05-06,2026-04-30,1210,22,113,0.6814127248673785,0.2264966998006413,0.33632021295755554,0.18190633223826314,1.691134021900562,-0.1667834505756216,2.0165083034126576,4.240315398072471
True,0.55,0.9,last_10y,2016-05-04,2026-04-30,2428,48,169,0.6825946478720907,0.24509656385207917,0.30252248067925946,0.1851277135810656,1.5251547846816644,-0.19160178344553136,1.578912655399477,14.009998378143933
True,0.55,0.9,full_common,2010-09-29,2026-04-30,3785,73,267,0.6988305507337653,0.24610133053130195,0.30709559705262257,0.20904280984729176,1.3917841487265656,-0.3539139576637862,0.86771259059627,64.94054623460774
True,0.55,0.95,last_1y,2025-05-06,2026-04-30,242,4,36,0.6903409090909091,0.1890495867768595,0.9879376761573204,0.19620500195838675,3.571552337153125,-0.062068609892664384,15.916864867213345,1.9647017214835085
True,0.55,0.95,last_3y,2023-05-04,2026-04-30,726,12,71,0.5966899408946666,0.1941267310726942,0.45636253744479527,0.19262554046519376,2.0555154824680004,-0.11042852267079417,4.1326509348068345,3.0770334571631106
True,0.55,0.95,last_5y,2021-05-06,2026-04-30,1210,22,117,0.6764540471814281,0.2240173609576661,0.33648745189372864,0.18162313648662573,1.694182835015017,-0.16678345057562105,2.017511034412628,4.242960329524228
True,0.55,0.95,last_10y,2016-05-04,2026-04-30,2428,48,173,0.6801234781851055,0.2438609790085866,0.30260380398567865,0.18498917253007846,1.5264985379830358,-0.19160178344553136,1.5793370945928746,14.018737229354441
True,0.55,0.95,full_common,2010-09-29,2026-04-30,3785,73,271,0.697245345978151,0.24530872815349483,0.3071478995253405,0.2089641279593996,1.3924226537965758,-0.3539139576637862,0.8678603736141063,64.98105343209326
True,0.55,1.0,last_1y,2025-05-06,2026-04-30,242,4,36,0.6903409090909091,0.1890495867768595,0.9879376761573204,0.19620500195838675,3.571552337153125,-0.062068609892664384,15.916864867213345,1.9647017214835085
True,0.55,1.0,last_3y,2023-05-04,2026-04-30,726,12,71,0.5966899408946666,0.1941267310726942,0.45636253744479527,0.19262554046519376,2.0555154824680004,-0.11042852267079417,4.1326509348068345,3.0770334571631106
True,0.55,1.0,last_5y,2021-05-06,2026-04-30,1210,22,117,0.6764540471814281,0.2240173609576661,0.33648745189372864,0.18162313648662573,1.694182835015017,-0.16678345057562105,2.017511034412628,4.242960329524228
True,0.55,1.0,last_10y,2016-05-04,2026-04-30,2428,47,173,0.6801272751244272,0.24386135969887682,0.30400663216828705,0.18497483776729748,1.5324500511465953,-0.19160178344553136,1.58665867666472,14.170256681959309
True,0.55,1.0,full_common,2010-09-29,2026-04-30,3785,72,271,0.6972477816369814,0.24530897235852114,0.3080499334331279,0.2089558749863829,1.395790096185094,-0.3539139576637862,0.870409111487407,65.6833915588897
True,0.6,0.7,last_1y,2025-05-06,2026-04-30,242,5,35,0.6965392561983471,0.2231404958677686,0.7861232231552315,0.19485097038280993,3.049177765016884,-0.07988840012607445,9.840267447021409,1.7684827092493896
True,0.6,0.7,last_3y,2023-05-04,2026-04-30,726,14,72,0.5946238251921873,0.2023911938826116,0.4031729010816947,0.19114195113581792,1.8741175923938909,-0.11042852267079417,3.6509851923277132,2.753107594441954
True,0.6,0.7,last_5y,2021-05-06,2026-04-30,1210,24,131,0.6656069397434116,0.23021570806510414,0.27596370085053157,0.1801634235281938,1.4477238762642883,-0.18080191502650467,1.526331736088507,3.368065573785749
True,0.6,0.7,last_10y,2016-05-04,2026-04-30,2428,54,211,0.6673793239866562,0.24817695281043148,0.26017962568512587,0.1828674589570661,1.3602085992863888,-0.19160178344553147,1.3579186007894843,10.07133812381407
True,0.6,0.7,full_common,2010-09-29,2026-04-30,3785,82,326,0.6871870188031511,0.24816648188082688,0.27839685522289903,0.20674365232507624,1.2969852177033694,-0.3421665011212054,0.8136297805619572,45.947492510168736
True,0.6,0.75,last_1y,2025-05-06,2026-04-30,242,5,37,0.6841425619834711,0.2231404958677686,0.8469845345085278,0.19271150551335234,3.2535950665252718,-0.07242608477328993,11.694468051942632,1.8276947103756764
True,0.6,0.75,last_3y,2023-05-04,2026-04-30,726,14,74,0.5904915937872286,0.20239119388261156,0.41871504187064623,0.1904778659771625,1.9381734658780978,-0.11042852267079417,3.791729090851877,2.845286618376023
True,0.6,0.75,last_5y,2021-05-06,2026-04-30,1210,24,134,0.6628176835450644,0.23021570806510414,0.2851692980807068,0.17974827753467362,1.4908755078772837,-0.18080191502650467,1.57724711067857,3.4908985481655903
True,0.6,0.75,last_10y,2016-05-04,2026-04-30,2428,54,215,0.6653714986159808,0.24817695281043148,0.26351089174306597,0.18264487619985126,1.376163444154602,-0.19160178344553147,1.3753050050182691,10.340425579735447
True,0.6,0.75,full_common,2010-09-29,2026-04-30,3785,82,330,0.6858990399392145,0.24816648188082688,0.2805616990060318,0.20661678710389358,1.3058888761154688,-0.3421665011212054,0.8199566529356087,47.175124202554464
True,0.6,0.8,last_1y,2025-05-06,2026-04-30,242,5,43,0.6516012396694215,0.20144628099173553,0.9196036492137702,0.19114813403852204,3.4790996421973137,-0.062068609892664384,14.8159214585931,1.8983022961192646
True,0.6,0.8,last_3y,2023-05-04,2026-04-30,726,14,80,0.5796444863492121,0.19515978892393387,0.436816333244727,0.19002754441252992,2.009455421673654,-0.11042852267079417,3.9556477138334025,2.9552058613062417
True,0.6,0.8,last_5y,2021-05-06,2026-04-30,1210,24,144,0.6541399975946512,0.2252570303791537,0.30499162457184914,0.17900291229852644,1.5823444821411505,-0.1667834505756215,1.828668393172274,3.7675618667416244
True,0.6,0.8,last_10y,2016-05-04,2026-04-30,2428,54,225,0.6610469516637567,0.2457057831234463,0.273196371933792,0.18228335744907848,1.420618125768736,-0.19160178344553147,1.4258550574058524,11.159932768760237
True,0.6,0.8,full_common,2010-09-29,2026-04-30,3785,82,340,0.6831249316168896,0.2465812771252126,0.2868442573578356,0.20641026032976884,1.3308328467375148,-0.3421665011212054,0.8383177675719545,50.91388264426651
True,0.6,0.85,last_1y,2025-05-06,2026-04-30,242,5,47,0.6268078512396694,0.1890495867768595,0.9577402468604599,0.1889973067846778,3.619941949651403,-0.062068609892664384,15.430347941039534,1.9353641074670753
True,0.6,0.85,last_3y,2023-05-04,2026-04-30,726,14,84,0.5713800235392947,0.19102755751897524,0.44613877771529964,0.18935109387363197,2.0503208947209948,-0.11042852267079417,4.040068334929316,3.0129023000397286
True,0.6,0.85,last_5y,2021-05-06,2026-04-30,1210,24,148,0.6491813199087008,0.2227776915361785,0.3100653305496237,0.17858131186673032,1.607511124507692,-0.1667834505756215,1.8590893129953359,3.841118469097233
True,0.6,0.85,last_10y,2016-05-04,2026-04-30,2428,54,230,0.6579579895550253,0.24447019827995373,0.27499247342499666,0.18207341633115912,1.4298226332366146,-0.19160178344553225,1.4352291950516753,11.3181728412086
True,0.6,0.85,full_common,2010-09-29,2026-04-30,3785,82,345,0.6811434256723717,0.24578867474740548,0.28800742272060953,0.20629110874677306,1.3358854400836024,-0.3421665011212054,0.8417171808954754,51.635806032622966
True,0.6,0.9,last_1y,2025-05-06,2026-04-30,242,5,47,0.6268078512396694,0.1890495867768595,0.9577402468604599,0.1889973067846778,3.619941949651403,-0.062068609892664384,15.430347941039534,1.9353641074670753
True,0.6,0.9,last_3y,2023-05-04,2026-04-30,726,14,84,0.5713800235392947,0.19102755751897524,0.44613877771529964,0.18935109387363197,2.0503208947209948,-0.11042852267079417,4.040068334929316,3.0129023000397286
True,0.6,0.9,last_5y,2021-05-06,2026-04-30,1210,24,149,0.6479416504872132,0.2227776915361785,0.31516528081978046,0.17835032712059568,1.6312748800605312,-0.16678345057562172,1.8896675883131495,3.916207878574454
True,0.6,0.9,last_10y,2016-05-04,2026-04-30,2428,54,232,0.6567224047115328,0.24447019827995373,0.2768085078314084,0.1819571647272269,1.4384782596066692,-0.19160178344553191,1.4447073657333616,11.480219041249324
