cash_enabled,decay_threshold,recovery_threshold,cagr_last_1y,max_dd_last_1y,sharpe_last_1y,calmar_last_1y,trigger_count_last_1y,overlay_days_last_1y,avg_weight_last_1y,avg_turnover_last_1y,cagr_last_3y,max_dd_last_3y,sharpe_last_3y,calmar_last_3y,trigger_count_last_3y,overlay_days_last_3y,avg_weight_last_3y,avg_turnover_last_3y,cagr_last_5y,max_dd_last_5y,sharpe_last_5y,calmar_last_5y,trigger_count_last_5y,overlay_days_last_5y,avg_weight_last_5y,avg_turnover_last_5y,cagr_last_10y,max_dd_last_10y,sharpe_last_10y,calmar_last_10y,trigger_count_last_10y,overlay_days_last_10y,avg_weight_last_10y,avg_turnover_last_10y,cagr_full_common,max_dd_full_common,sharpe_full_common,calmar_full_common,trigger_count_full_common,overlay_days_full_common,avg_weight_full_common,avg_turnover_full_common,recent_weighted_sharpe,mean_recent_cagr,worst_recent_max_dd
True,0.5,1.0,1.014471972647963,-0.062068609892664384,3.637742929565789,16.344364315590365,4,34,0.6980888429752066,0.1890495867768595,0.46141992921762465,-0.11042852267079417,2.069197109972212,4.178448810668185,11,66,0.6048978061551781,0.1941183847552993,0.34078368413440163,-0.16881209978387612,1.6842427153860653,2.018715984047911,18,89,0.7015233944369085,0.22401235316722917,0.2918586034330597,-0.25260162929512875,1.4583158662010425,1.1554106133340287,37,134,0.6959416535545987,0.24385330636041833,0.3012268643614666,-0.3539139576637865,1.3595153515050453,0.8511302191919429,61,224,0.7093767848673305,0.24649561267859751,2.0781127582404215,0.5271335473582622,-0.25260162929512875
True,0.5,0.8,1.014471972647963,-0.062068609892664384,3.637742929565789,16.344364315590365,4,34,0.6980888429752066,0.1890495867768595,0.46141992921762465,-0.11042852267079417,2.069197109972212,4.178448810668185,11,66,0.6048978061551781,0.1941183847552993,0.34078368413440163,-0.16881209978387612,1.6842427153860653,2.018715984047911,18,89,0.7015233944369085,0.22401235316722917,0.29181346279050135,-0.25260162929512886,1.4579755107470722,1.155231910438547,38,132,0.6971732883775752,0.24385292737525666,0.3011977237648711,-0.3539139576637865,1.359337331330882,0.8510478811095799,62,222,0.7101668533878552,0.24649536956737622,2.0780617049223262,0.5271222621976226,-0.25260162929512886
True,0.55,1.0,0.9879376761573204,-0.062068609892664384,3.571552337153125,15.916864867213345,4,36,0.6903409090909091,0.1890495867768595,0.45636253744479527,-0.11042852267079417,2.0555154824680004,4.1326509348068345,12,71,0.5966899408946666,0.1941267310726942,0.33648745189372864,-0.16678345057562105,1.694182835015017,2.017511034412628,22,117,0.6764540471814281,0.2240173609576661,0.30400663216828705,-0.19160178344553136,1.5324500511465953,1.58665867666472,47,173,0.6801272751244272,0.24386135969887682,0.3080499334331279,-0.3539139576637862,1.395790096185094,0.870409111487407,72,271,0.6972477816369814,0.24530897235852114,2.0779947693640137,0.5211985744160328,-0.19160178344553136
True,0.5,0.85,1.014471972647963,-0.062068609892664384,3.637742929565789,16.344364315590365,4,34,0.6980888429752066,0.1890495867768595,0.46141992921762465,-0.11042852267079417,2.069197109972212,4.178448810668185,11,66,0.6048978061551781,0.1941183847552993,0.34078368413440163,-0.16881209978387612,1.6842427153860653,2.018715984047911,18,89,0.7015233944369085,0.22401235316722917,0.29113385248132295,-0.2526016292951284,1.455199680693015,1.1525414673441208,38,133,0.6965554959558289,0.24385292737525666,0.3007589563005071,-0.3539139576637865,1.3577434968115418,0.8498081236632776,62,223,0.7097705521989517,0.24649536956737622,2.0776453304142177,0.526952359620328,-0.2526016292951284
True,0.5,0.9,1.014471972647963,-0.062068609892664384,3.637742929565789,16.344364315590365,4,34,0.6980888429752066,0.1890495867768595,0.46141992921762465,-0.11042852267079417,2.069197109972212,4.178448810668185,11,66,0.6048978061551781,0.1941183847552993,0.34078368413440163,-0.16881209978387612,1.6842427153860653,2.018715984047911,18,89,0.7015233944369085,0.22401235316722917,0.29046899419517613,-0.25260162929512875,1.452481568556024,1.1499094245975936,38,134,0.6959377035340826,0.24385292737525666,0.30032963272045365,-0.3539139576637865,1.3561829433691563,0.848595050342046,62,224,0.7093742510100481,0.24649536956737622,2.077237613593669,0.5267861450487914,-0.25260162929512875
True,0.5,0.95,1.014471972647963,-0.062068609892664384,3.637742929565789,16.344364315590365,4,34,0.6980888429752066,0.1890495867768595,0.46141992921762465,-0.11042852267079417,2.069197109972212,4.178448810668185,11,66,0.6048978061551781,0.1941183847552993,0.34078368413440163,-0.16881209978387612,1.6842427153860653,2.018715984047911,18,89,0.7015233944369085,0.22401235316722917,0.29046899419517613,-0.25260162929512875,1.452481568556024,1.1499094245975936,38,134,0.6959377035340826,0.24385292737525666,0.30032963272045365,-0.3539139576637865,1.3561829433691563,0.848595050342046,62,224,0.7093742510100481,0.24649536956737622,2.077237613593669,0.5267861450487914,-0.25260162929512875
True,0.55,0.95,0.9879376761573204,-0.062068609892664384,3.571552337153125,15.916864867213345,4,36,0.6903409090909091,0.1890495867768595,0.45636253744479527,-0.11042852267079417,2.0555154824680004,4.1326509348068345,12,71,0.5966899408946666,0.1941267310726942,0.33648745189372864,-0.16678345057562105,1.694182835015017,2.017511034412628,22,117,0.6764540471814281,0.2240173609576661,0.30260380398567865,-0.19160178344553136,1.5264985379830358,1.5793370945928746,48,173,0.6801234781851055,0.2438609790085866,0.3071478995253405,-0.3539139576637862,1.3924226537965758,0.8678603736141063,73,271,0.697245345978151,0.24530872815349483,2.07710204238948,0.5208478673703807,-0.19160178344553136
True,0.55,0.9,0.9879376761573204,-0.062068609892664384,3.571552337153125,15.916864867213345,4,36,0.6903409090909091,0.1890495867768595,0.45636253744479527,-0.11042852267079417,2.0555154824680004,4.1326509348068345,12,71,0.5966899408946666,0.1941267310726942,0.33632021295755554,-0.1667834505756216,1.691134021900562,2.0165083034126576,22,113,0.6814127248673785,0.2264966998006413,0.30252248067925946,-0.19160178344553136,1.5251547846816644,1.578912655399477,48,169,0.6825946478720907,0.24509656385207917,0.30709559705262257,-0.3539139576637862,1.3917841487265656,0.86771259059627,73,267,0.6988305507337653,0.24610133053130195,2.075833394804215,0.5207857268097327,-0.19160178344553136
True,0.55,0.8,0.9879376761573204,-0.062068609892664384,3.571552337153125,15.916864867213345,4,36,0.6903409090909091,0.1890495867768595,0.4563625374447955,-0.11042852267079417,2.0555154824680018,4.132650934806836,12,71,0.5966899408946665,0.1941267310726942,0.3311382280538475,-0.16678345057562127,1.6677862973300805,1.9854381649437463,22,112,0.682652394288866,0.2264966998006413,0.3013545024477684,-0.1916017834455317,1.5194254402090628,1.5728167923522334,48,166,0.6844480251373296,0.24509656385207917,0.3063442912265446,-0.3539139576637862,1.3886349131396676,0.8655897417800285,73,264,0.700019454300476,0.24610133053130195,2.0668022895336566,0.519198236025933,-0.1916017834455317
True,0.55,0.85,0.9879376761573204,-0.062068609892664384,3.571552337153125,15.916864867213345,4,36,0.6903409090909091,0.1890495867768595,0.4563625374447955,-0.11042852267079417,2.0555154824680018,4.132650934806836,12,71,0.5966899408946666,0.19412673107269424,0.3311382280538475,-0.16678345057562127,1.6677862973300805,1.9854381649437463,22,112,0.682652394288866,0.2264966998006413,0.3006698726918211,-0.1916017834455308,1.516603938808501,1.5692436014161453,48,167,0.6838302327155833,0.24509656385207917,0.305903788325427,-0.3539139576637862,1.387027075011478,0.8643450807781696,73,265,0.6996231531115724,0.24610133053130195,2.0663790643235727,0.5190270785869462,-0.1916017834455308
True,0.6,1.0,0.9577402468604599,-0.062068609892664384,3.619941949651403,15.430347941039534,5,47,0.6268078512396694,0.1890495867768595,0.44613877771529964,-0.11042852267079417,2.0503208947209948,4.040068334929316,14,84,0.5713800235392947,0.19102755751897518,0.3153298722405504,-0.16678345057562238,1.6343410224549815,1.8906544453436323,24,153,0.6429829728012628,0.2202983526932033,0.27826335968710314,-0.19160178344553191,1.4458449430702711,1.452300467579975,53,236,0.6542550319638691,0.2432349941267513,0.29012415662831925,-0.3421665011212054,1.3447409628314675,0.8479034495710285,81,351,0.6787680541977807,0.24499631657462465,2.049499704919843,0.4993680641258533,-0.19160178344553191
True,0.6,0.95,0.9577402468604599,-0.062068609892664384,3.619941949651403,15.430347941039534,5,47,0.6268078512396694,0.1890495867768595,0.44613877771529964,-0.11042852267079417,2.050320894720995,4.040068334929316,14,84,0.5713800235392947,0.19102755751897524,0.31532987224055065,-0.16678345057562238,1.6343410224549815,1.8906544453436336,24,153,0.6429829728012628,0.2202983526932033,0.27688822567970695,-0.19160178344553191,1.4397983939320693,1.445123425787005,54,236,0.6542512350245475,0.24323461343646113,0.28923448437285737,-0.3421665011212054,1.341330079644999,0.8453033345610944,82,351,0.6787656185389503,0.24499607236959836,2.0485927225491127,0.4990242806240043,-0.19160178344553191
