rank_by_sharpe,rule,target_vol,vol_window,max_lev,signal,window,start,end,rows,total_return,annual_return,annual_vol,sharpe,max_drawdown,max_drawdown_date,turnover,trade_count,cash_days,cash_ratio,avg_weight,max_weight
12,target_vol,0.1,120.0,1.0,tv10_w120_max1p0,FULL_COMMON,2010-07-08,2026-05-08,3844,5.947265561926533,0.13023393544226014,0.1240264028539502,1.053640126229183,-0.19471844543821126,2018-11-09,294.1036035511141,2851,855,0.22242455775234132,0.42152814110381537,1.0
13,target_vol,0.1,120.0,1.5,tv10_w120_max1p5,FULL_COMMON,2010-07-08,2026-05-08,3844,5.911855928339439,0.12986922183537297,0.12456779862198392,1.046983649880056,-0.19471844543821182,2018-11-09,296.54320118548344,2942,855,0.22242455775234132,0.423437838525852,1.161039996156219
14,target_vol,0.15,60.0,1.5,tv15_w60_max1p5,FULL_COMMON,2010-07-08,2026-05-08,3844,13.129964304606654,0.18206690531293646,0.17515093055524267,1.04637701097513,-0.2955626647649483,2018-11-09,462.50745439560706,2866,855,0.22242455775234132,0.6413840834207243,1.5
15,target_vol,0.15,80.0,1.0,tv15_w80_max1p0,FULL_COMMON,2010-07-08,2026-05-08,3844,10.703620247770465,0.16808464381912547,0.1634333398616721,1.036725069334228,-0.2581806678037961,2018-11-09,412.54900137746404,2443,855,0.22242455775234132,0.5883199983619113,1.0
16,target_vol,0.2,40.0,1.5,tv20_w40_max1p5,FULL_COMMON,2010-07-08,2026-05-08,3844,24.219932707354218,0.2261203733433248,0.22289530489241735,1.029695606354916,-0.3660648816190304,2018-11-09,596.1851307070472,2534,855,0.22242455775234132,0.8240051436317345,1.5
17,target_vol,0.25,40.0,1.5,tv25_w40_max1p5,FULL_COMMON,2010-07-08,2026-05-08,3844,36.7575987290829,0.25777346613999796,0.25669142456233174,1.0255812210418263,-0.38061951494270707,2018-11-09,666.4231813435302,2037,855,0.22242455775234132,0.9477632791806389,1.5
18,target_vol,0.25,40.0,1.0,tv25_w40_max1p0,FULL_COMMON,2010-07-08,2026-05-08,3844,19.286865752497324,0.2093798520703236,0.20745502872570432,1.0245300327148859,-0.3256364327212746,2016-06-13,496.2383449236888,1025,855,0.22242455775234132,0.7327468625875179,1.0
19,target_vol,0.25,60.0,1.5,tv25_w60_max1p5,FULL_COMMON,2010-07-08,2026-05-08,3844,37.19296085602452,0.2586845348361724,0.2602293917974125,1.0178066265888137,-0.3784695848512063,2018-11-09,659.0538802872293,2092,855,0.22242455775234132,0.9473681018512551,1.5
20,target_vol,0.25,60.0,1.0,tv25_w60_max1p0,FULL_COMMON,2010-07-08,2026-05-08,3844,19.559604601270983,0.21040034934442264,0.2103410474835339,1.0172730216186874,-0.3283010955183624,2016-06-13,494.7625107219351,1031,855,0.22242455775234132,0.7357995484427139,1.0
1,target_vol,0.1,60.0,1.0,tv10_w60_max1p0,10Y,2016-05-09,2026-05-08,2428,2.2868288224483653,0.12641633602442592,0.12063091273291375,1.0509195523595256,-0.19971491110870554,2018-11-09,209.26276772881153,1835,500,0.20593080724876442,0.47529306525095244,1.0
2,target_vol,0.2,40.0,1.0,tv20_w40_max1p0,10Y,2016-05-09,2026-05-08,2428,4.790546822447893,0.19207421415474735,0.18487156142204758,1.0464686144281725,-0.2703015652034726,2018-11-09,304.54999342315716,820,500,0.20593080724876442,0.734163719664578,1.0
3,target_vol,0.1,40.0,1.0,tv10_w40_max1p0,10Y,2016-05-09,2026-05-08,2428,2.28976170463674,0.12651684863378931,0.12151325353261055,1.0450882976407514,-0.22234775368553394,2018-11-09,221.890082520004,1790,500,0.20593080724876442,0.48688643447500957,1.0
4,target_vol,0.2,60.0,1.0,tv20_w60_max1p0,10Y,2016-05-09,2026-05-08,2428,4.951483023438362,0.19534796109218666,0.18890169986399596,1.0425510500888238,-0.2721665556521543,2018-11-09,302.2172218374973,853,500,0.20593080724876442,0.7341538749810179,1.0
5,target_vol,0.15,60.0,1.0,tv15_w60_max1p0,10Y,2016-05-09,2026-05-08,2428,3.7524846481439535,0.16874531586600816,0.16295998835141087,1.0419817996412082,-0.2540982670161549,2018-11-09,275.1483409622098,1410,500,0.20593080724876442,0.6439436348643702,1.0
6,target_vol,0.15,40.0,1.0,tv15_w40_max1p0,10Y,2016-05-09,2026-05-08,2428,3.6498524062899147,0.16619543826489402,0.16219091475255726,1.0327118142557217,-0.25835003542552515,2018-11-09,282.56230415794136,1328,500,0.20593080724876442,0.6493370629302719,1.0
7,target_vol,0.25,40.0,1.0,tv25_w40_max1p0,10Y,2016-05-09,2026-05-08,2428,5.063246368784814,0.1975748824892114,0.1967632993831392,1.0180486337704355,-0.27569000273323296,2018-11-09,309.84388664320346,469,500,0.20593080724876442,0.766699128647973,1.0
8,target_vol,0.1,60.0,1.5,tv10_w60_max1p5,10Y,2016-05-09,2026-05-08,2428,2.3356424283322,0.12807881550108968,0.12739782393239318,1.0128507769152968,-0.23204849835609398,2024-09-03,218.59766003119518,1948,500,0.20593080724876442,0.48730762309511994,1.5
9,target_vol,0.25,60.0,1.0,tv25_w60_max1p0,10Y,2016-05-09,2026-05-08,2428,5.171075983669402,0.1996886803025575,0.20113923540235265,1.0088960705088013,-0.27864639286003545,2018-11-09,310.57106985289624,465,500,0.20593080724876442,0.770029390508697,1.0
10,target_vol,0.25,60.0,1.5,tv25_w60_max1p5,10Y,2016-05-09,2026-05-08,2428,8.549203016462261,0.25324786734828675,0.2606012353850676,0.9987331470085443,-0.37844570004357847,2018-11-09,432.3550645190091,1239,500,0.20593080724876442,1.0246068315625416,1.5
11,target_vol,0.1,40.0,1.5,tv10_w40_max1p5,10Y,2016-05-09,2026-05-08,2428,2.3555990364380746,0.12875219320661202,0.13028044721368193,0.9979533207218845,-0.2349454907502575,2018-11-09,235.63609895771415,1937,500,0.20593080724876442,0.5039985687028922,1.5
12,target_vol,0.3,40.0,1.5,tv30_w40_max1p5,10Y,2016-05-09,2026-05-08,2428,9.622119040208663,0.2666693967033804,0.2772837721354005,0.9934194308372375,-0.3888404765210719,2018-11-09,456.8249901347357,820,500,0.20593080724876442,1.1012455794968667,1.5
13,target_vol,0.3,40.0,1.0,tv30_w40_max1p0,10Y,2016-05-09,2026-05-08,2428,5.058973410520437,0.19749042420261542,0.20285100634788947,0.9930111713349421,-0.27864639286003545,2018-11-09,314.0833697007517,354,500,0.20593080724876442,0.7803826380077802,1.0
14,target_vol,0.1,120.0,1.0,tv10_w120_max1p0,10Y,2016-05-09,2026-05-08,2428,2.0323843278976543,0.11737311664143268,0.11960395871825615,0.9910278585850142,-0.19471844543821148,2018-11-09,195.82051553207162,1869,500,0.20593080724876442,0.450749821006806,1.0
15,target_vol,0.3,60.0,1.5,tv30_w60_max1p5,10Y,2016-05-09,2026-05-08,2428,10.012340542594819,0.27124942219656867,0.283329089334308,0.9906550347728358,-0.39156634668485246,2018-11-09,453.32583275624586,853,500,0.20593080724876442,1.1012308124715269,1.5
16,target_vol,0.25,40.0,1.5,tv25_w40_max1p5,10Y,2016-05-09,2026-05-08,2428,8.02288707829808,0.2461599866463493,0.2564125947145874,0.9888213862208884,-0.3806195149427066,2018-11-09,439.7095846584285,1176,500,0.20593080724876442,1.0272425270230034,1.5
17,target_vol,0.2,80.0,1.0,tv20_w80_max1p0,10Y,2016-05-09,2026-05-08,2428,4.4532442706544915,0.18493836343500836,0.19066455624804748,0.9883026629752946,-0.27400907525216955,2018-11-09,300.9235753401019,907,500,0.20593080724876442,0.7305806322935797,1.0
18,target_vol,0.1,80.0,1.0,tv10_w80_max1p0,10Y,2016-05-09,2026-05-08,2428,2.1061341944654903,0.12006246640730422,0.12290774999968837,0.9871214583343331,-0.20978983613480318,2018-11-09,204.24409535774046,1842,500,0.20593080724876442,0.4666116685261376,1.0
19,target_vol,0.25,20.0,1.0,tv25_w20_max1p0,10Y,2016-05-09,2026-05-08,2428,4.35715436021009,0.18283281360151693,0.19003165719845666,0.9821129858252766,-0.27371588208797415,2018-11-09,318.30663589958607,526,500,0.20593080724876442,0.7626695531219622,1.0
20,target_vol,0.1,120.0,1.5,tv10_w120_max1p5,10Y,2016-05-09,2026-05-08,2428,2.016928517695942,0.11680205593333004,0.12049139873984982,0.9803289712217222,-0.19471844543821115,2018-11-09,198.26011316644096,1960,500,0.20593080724876442,0.4537732464146763,1.161039996156219
1,target_vol,0.15,40.0,1.0,tv15_w40_max1p0,5Y,2021-05-10,2026-05-08,1211,1.5683229798955711,0.2079000309621446,0.17107435791822,1.1949312840986193,-0.2001251161511045,2024-02-02,137.55540135217225,699,241,0.19900908340214699,0.6460037740938154,1.0
2,target_vol,0.2,60.0,1.0,tv20_w60_max1p0,5Y,2021-05-10,2026-05-08,1211,1.9243781713392085,0.23971450351842494,0.19827162742480026,1.1876874098837333,-0.20533602682421292,2024-09-03,148.19722750832244,434,241,0.19900908340214699,0.7358715781553391,1.0
3,target_vol,0.1,40.0,1.0,tv10_w40_max1p0,5Y,2021-05-10,2026-05-08,1211,1.0447321375622214,0.15399498603055028,0.129391642011357,1.1773250978847511,-0.179464340556175,2024-02-02,106.80514777368386,921,241,0.19900908340214699,0.4698643324886952,1.0
4,target_vol,0.2,40.0,1.0,tv20_w40_max1p0,5Y,2021-05-10,2026-05-08,1211,1.8292511530105888,0.2315320891517949,0.1940483173545892,1.1752870138235034,-0.20519614083123439,2024-09-03,150.24581130541497,408,241,0.19900908340214699,0.7396752482974457,1.0
5,target_vol,0.15,60.0,1.0,tv15_w60_max1p0,5Y,2021-05-10,2026-05-08,1211,1.5480409353141669,0.20598385999128777,0.1730961235640688,1.1735971808923389,-0.20160038790398604,2024-09-03,134.48119270623096,745,241,0.19900908340214699,0.6409951842687803,1.0
6,target_vol,0.25,60.0,1.0,tv25_w60_max1p0,5Y,2021-05-10,2026-05-08,1211,2.03286066316295,0.24878987743978564,0.20994898277204793,1.1674954313710786,-0.20533602682421281,2024-09-03,151.66029977067427,207,241,0.19900908340214699,0.7677951839888064,1.0
7,target_vol,0.25,40.0,1.0,tv25_w40_max1p0,5Y,2021-05-10,2026-05-08,1211,1.9638186940871982,0.24304467473026725,0.20568333286694365,1.1651453574775972,-0.20533602682421304,2024-09-03,152.3879342251131,209,241,0.19900908340214699,0.7707373959767768,1.0
8,target_vol,0.25,40.0,1.5,tv25_w40_max1p5,5Y,2021-05-10,2026-05-08,1211,2.9046213188210657,0.31359574489967845,0.2699214820587226,1.1481398858190905,-0.3049261869942864,2024-09-03,216.05367574402712,633,241,0.19900908340214699,1.0272345841624484,1.5
9,target_vol,0.3,40.0,1.0,tv30_w40_max1p0,5Y,2021-05-10,2026-05-08,1211,1.9836050630698345,0.244702009742213,0.2111939476787116,1.1462190164648738,-0.20533602682421193,2024-09-03,153.89028901239232,168,241,0.19900908340214699,0.7799952886080669,1.0
10,target_vol,0.25,20.0,1.0,tv25_w20_max1p0,5Y,2021-05-10,2026-05-08,1211,1.7888351042589012,0.22798894702532224,0.19705014706785434,1.1458140523220643,-0.2053360268242136,2024-09-03,158.6338813352787,238,241,0.19900908340214699,0.7709850692936034,1.0
11,target_vol,0.25,60.0,1.5,tv25_w60_max1p5,5Y,2021-05-10,2026-05-08,1211,2.9752785954533976,0.31832165016002123,0.27523712320299226,1.1439399278572924,-0.30917459103834455,2024-09-03,212.16440632983992,656,241,0.19900908340214699,1.0250505179500564,1.5
12,target_vol,0.3,60.0,1.5,tv30_w60_max1p5,5Y,2021-05-10,2026-05-08,1211,3.336264690758431,0.34146807023812387,0.29738349942643,1.1381577967931527,-0.31056282752196973,2024-09-03,222.29584126248363,434,241,0.19900908340214699,1.1038073672330084,1.5
13,target_vol,0.1,60.0,1.0,tv10_w60_max1p0,5Y,2021-05-10,2026-05-08,1211,1.007111722224448,0.1497117161344932,0.1308903744246936,1.1363996605038194,-0.18820980878271576,2024-02-02,100.30271461479595,933,241,0.19900908340214699,0.45808351569733025,1.0
14,target_vol,0.2,40.0,1.5,tv20_w40_max1p5,5Y,2021-05-10,2026-05-08,1211,2.353779227179681,0.2741969141540146,0.24088320108086297,1.1288429189284923,-0.2930512014016484,2024-09-03,196.22402538782677,846,241,0.19900908340214699,0.8964322550844809,1.5
15,target_vol,0.35,60.0,1.5,tv35_w60_max1p5,5Y,2021-05-10,2026-05-08,1211,3.546692940366257,0.35425792425590585,0.3120711488843295,1.1285482236780011,-0.3105628275219703,2024-09-03,226.66143329401478,276,241,0.19900908340214699,1.1420905111764064,1.5
16,target_vol,0.3,20.0,1.0,tv30_w20_max1p0,5Y,2021-05-10,2026-05-08,1211,1.823043465721231,0.23099052385653307,0.2034655213417029,1.1277865854149889,-0.20533602682421237,2024-09-03,159.8076160978074,162,241,0.19900908340214699,0.7816953976979317,1.0
17,target_vol,0.3,40.0,1.5,tv30_w40_max1p5,5Y,2021-05-10,2026-05-08,1211,3.136514565268402,0.3288594274670493,0.291048059168487,1.1246559606641495,-0.3103797178365967,2024-09-03,225.36871695812243,408,241,0.19900908340214699,1.1095128724461685,1.5
18,target_vol,0.3,60.0,1.0,tv30_w60_max1p0,5Y,2021-05-10,2026-05-08,1211,1.9407245254834282,0.24109904469971877,0.21310401819641495,1.1242261175668617,-0.20533602682421193,2024-09-03,154.1144424424541,173,241,0.19900908340214699,0.7775221341150068,1.0
19,target_vol,0.25,80.0,1.0,tv25_w80_max1p0,5Y,2021-05-10,2026-05-08,1211,1.9057961483753982,0.23813306307840643,0.2113533777006584,1.120357703492036,-0.20533602682421193,2024-09-03,152.40250829214568,240,241,0.19900908340214699,0.770647313534051,1.0
20,target_vol,0.2,20.0,1.0,tv20_w20_max1p0,5Y,2021-05-10,2026-05-08,1211,1.5865298797239404,0.2096098695536861,0.18663069149963046,1.1179743305114214,-0.2075658877496681,2024-09-03,156.8873127696237,440,241,0.19900908340214699,0.736281079513321,1.0
1,target_vol,0.15,40.0,1.0,tv15_w40_max1p0,3Y,2023-05-08,2026-05-08,727,0.8125292909605417,0.21920117555952823,0.18559161431730575,1.1656222147213766,-0.2001251161511054,2024-02-02,86.64680625905157,402,180,0.24759284731774414,0.5997213768213004,1.0
2,target_vol,0.15,60.0,1.0,tv15_w60_max1p0,3Y,2023-05-08,2026-05-08,727,0.8112818648386768,0.21892148068206496,0.18926812891830525,1.1451699635542258,-0.20160038790398638,2024-09-03,84.69868366415807,413,180,0.24759284731774414,0.5932211319830336,1.0
3,target_vol,0.2,60.0,1.0,tv20_w60_max1p0,3Y,2023-05-08,2026-05-08,727,0.9270971633621321,0.24436047587440846,0.2151563845137388,1.1275901791123384,-0.2053360268242137,2024-09-03,92.8856070986579,231,180,0.24759284731774414,0.6754377480205925,1.0
4,target_vol,0.25,40.0,1.5,tv25_w40_max1p5,3Y,2023-05-08,2026-05-08,727,1.3313951752421609,0.32589972274098433,0.2918373657350068,1.1133274091104208,-0.3049261869942873,2024-09-03,135.84754434986098,352,180,0.24759284731774414,0.9526615471710199,1.5
5,target_vol,0.1,40.0,1.0,tv10_w40_max1p0,3Y,2023-05-08,2026-05-08,727,0.5631475910142243,0.1605180812073317,0.14467982518318762,1.1066335319442993,-0.17946434055617422,2024-02-02,68.78259699151808,494,180,0.24759284731774414,0.4492176239762526,1.0
6,target_vol,0.2,40.0,1.0,tv20_w40_max1p0,3Y,2023-05-08,2026-05-08,727,0.8668556921394428,0.2312596173386452,0.2084898835853208,1.1063115226238023,-0.20519614083123439,2024-09-03,94.43585056887036,226,180,0.24759284731774414,0.6818684291085818,1.0
7,target_vol,0.25,60.0,1.5,tv25_w60_max1p5,3Y,2023-05-08,2026-05-08,727,1.36310042265861,0.33188173112465225,0.2997693675105249,1.1061680226026607,-0.3091745910383459,2024-09-03,133.25251881031147,363,180,0.24759284731774414,0.9451383083545408,1.5
8,target_vol,0.2,40.0,1.5,tv20_w40_max1p5,3Y,2023-05-08,2026-05-08,727,1.1471458320567747,0.29001654789519504,0.26363050464826115,1.098478952312385,-0.29305120140164875,2024-09-03,122.93217265616768,460,180,0.24759284731774414,0.8343196778419402,1.5
9,target_vol,0.3,60.0,1.5,tv30_w60_max1p5,3Y,2023-05-08,2026-05-08,727,1.4406686196579361,0.34629471802894995,0.32270654645972324,1.0819484828221853,-0.3105628275219712,2024-09-03,139.32841064798686,231,180,0.24759284731774414,1.0131566220308887,1.5
10,target_vol,0.1,60.0,1.0,tv10_w60_max1p0,3Y,2023-05-08,2026-05-08,727,0.5584449105575591,0.15935338369875618,0.14824517338304552,1.076222584541242,-0.18820980878271665,2024-02-02,65.35836225098691,507,180,0.24759284731774414,0.4375577708969008,1.0
11,target_vol,0.25,60.0,1.0,tv25_w60_max1p0,3Y,2023-05-08,2026-05-08,727,0.9136723150339237,0.24146484634773424,0.2268412185120181,1.0698159215309304,-0.2053360268242137,2024-09-03,95.48516582065295,159,180,0.24759284731774414,0.6974093663804084,1.0
12,target_vol,0.25,40.0,1.0,tv25_w40_max1p0,3Y,2023-05-08,2026-05-08,727,0.8766549226775473,0.2334096849366234,0.22048536805637775,1.064957082605545,-0.2053360268242137,2024-09-03,96.24202332346044,144,180,0.24759284731774414,0.7042119713998634,1.0
13,target_vol,0.3,40.0,1.5,tv30_w40_max1p5,3Y,2023-05-08,2026-05-08,727,1.3329790922333742,0.32619985213966807,0.3127059693050586,1.059180163958533,-0.31037971783659823,2024-09-03,141.65377585330555,226,180,0.24759284731774414,1.0228026436628725,1.5
14,target_vol,0.2,60.0,1.5,tv20_w60_max1p5,3Y,2023-05-08,2026-05-08,727,1.0963651009094422,0.2797678565702879,0.2669033515793351,1.0578085575266662,-0.30561025207059955,2024-09-03,119.52737780697778,457,180,0.24759284731774414,0.8232328862397503,1.5
15,target_vol,0.35,60.0,1.5,tv35_w60_max1p5,3Y,2023-05-08,2026-05-08,727,1.4388416087343696,0.34595877893271787,0.3375909194509885,1.0464911703027178,-0.3105628275219712,2024-09-03,141.87923214891413,160,180,0.24759284731774414,1.0371610924513723,1.5
16,target_vol,0.15,40.0,1.5,tv15_w40_max1p5,3Y,2023-05-08,2026-05-08,727,0.8298695662557183,0.22307594633311556,0.21699676068332008,1.0386038041115533,-0.27164683169474324,2024-09-03,103.17389548727711,494,180,0.24759284731774414,0.6738264359643789,1.5
17,target_vol,0.3,40.0,1.0,tv30_w40_max1p0,3Y,2023-05-08,2026-05-08,727,0.8800896481188067,0.23416153256373273,0.22869885503187362,1.0369706391374094,-0.2053360268242137,2024-09-03,97.89028901239234,135,180,0.24759284731774414,0.7174336925782244,1.0
18,target_vol,0.25,20.0,1.0,tv25_w20_max1p0,3Y,2023-05-08,2026-05-08,727,0.7868431957146111,0.21341580403144889,0.20848695127733544,1.0360190990898661,-0.2053360268242137,2024-09-03,101.35545503957768,135,180,0.24759284731774414,0.7097502059889317,1.0
19,target_vol,0.35,40.0,1.5,tv35_w40_max1p5,3Y,2023-05-08,2026-05-08,727,1.3340267351604846,0.32639829070582227,0.3250368945742911,1.0304698984448615,-0.3105628275219712,2024-09-03,143.59463631475953,158,180,0.24759284731774414,1.0478895532587487,1.5
20,target_vol,0.2,20.0,1.0,tv20_w20_max1p0,3Y,2023-05-08,2026-05-08,727,0.7339531088905011,0.20132617912479467,0.19810901281223078,1.0290866414410154,-0.20756588774966833,2024-09-03,99.83570892025648,257,180,0.24759284731774414,0.6806494509542419,1.0
1,target_vol,0.1,60.0,1.0,tv10_w60_max1p0,1Y,2025-05-08,2026-05-08,243,0.3131290812024594,0.31337411317218256,0.11174308462271888,2.5047323948561653,-0.0599244610744486,2025-12-16,16.26406576614212,227,18,0.07407407407407407,0.4564154502849881,0.6980989577599408
2,target_vol,0.1,60.0,1.5,tv10_w60_max1p5,1Y,2025-05-08,2026-05-08,243,0.3131290812024594,0.31337411317218256,0.11174308462271888,2.5047323948561653,-0.0599244610744486,2025-12-16,16.26406576614212,227,18,0.07407407407407407,0.4564154502849881,0.6980989577599408
3,target_vol,0.15,60.0,1.0,tv15_w60_max1p0,1Y,2025-05-08,2026-05-08,243,0.475898938457197,0.47629249717174726,0.16761455408196438,2.4169258868473515,-0.09145675201445669,2025-12-16,24.301801775933356,227,18,0.07407407407407407,0.684429148939252,1.0
4,target_vol,0.15,60.0,1.5,tv15_w60_max1p5,1Y,2025-05-08,2026-05-08,243,0.47586884143790376,0.4762623715071912,0.16760817626905994,2.416889279266239,-0.09145675201445624,2025-12-16,24.39609864921318,227,18,0.07407407407407407,0.6846231754274822,1.047148436639911
5,target_vol,0.15,40.0,1.0,tv15_w40_max1p0,1Y,2025-05-08,2026-05-08,243,0.48321318038557437,0.48361371298921996,0.17109014270286155,2.4002511115207197,-0.09999419870877546,2025-12-16,25.74244723332903,208,18,0.07407407407407407,0.6970068888572072,1.0
6,target_vol,0.2,60.0,1.5,tv20_w60_max1p5,1Y,2025-05-08,2026-05-08,243,0.6536755121347517,0.6542453359266167,0.22346896993473006,2.3731328846185216,-0.12211689573293394,2025-12-16,32.52813153228424,227,18,0.07407407407407407,0.9128309005699762,1.3961979155198816
7,target_vol,0.25,40.0,1.5,tv25_w40_max1p5,1Y,2025-05-08,2026-05-08,243,0.8328090238760306,0.8335697343953541,0.27784266591928314,2.3296001049472568,-0.15878047058538547,2025-12-16,40.68535845097473,180,18,0.07407407407407407,1.1380351735770848,1.5
8,target_vol,0.25,60.0,1.5,tv25_w60_max1p5,1Y,2025-05-08,2026-05-08,243,0.8201237685973153,0.8208705521128339,0.2773147730230327,2.308396119901281,-0.15192339445270375,2025-12-16,39.7678947966499,193,18,0.07407407407407407,1.130486247992045,1.5
9,target_vol,0.2,40.0,1.5,tv20_w40_max1p5,1Y,2025-05-08,2026-05-08,243,0.6598231061828719,0.6603992682705704,0.23317638034571514,2.2996540797585063,-0.13984890278001316,2025-12-16,35.74159800274806,212,18,0.07407407407407407,0.943566413284652,1.5
10,target_vol,0.1,80.0,1.0,tv10_w80_max1p0,1Y,2025-05-08,2026-05-08,243,0.27642147349229473,0.2766348639198437,0.10920272079467926,2.2994647250956723,-0.057792259569344084,2025-12-16,15.967288942811884,226,18,0.07407407407407407,0.44422396362254046,0.661318744295379
11,target_vol,0.1,80.0,1.5,tv10_w80_max1p5,1Y,2025-05-08,2026-05-08,243,0.27642147349229473,0.2766348639198437,0.10920272079467926,2.2994647250956723,-0.057792259569344084,2025-12-16,15.967288942811884,226,18,0.07407407407407407,0.44422396362254046,0.661318744295379
12,target_vol,0.1,40.0,1.0,tv10_w40_max1p0,1Y,2025-05-08,2026-05-08,243,0.30945215985661445,0.3096939903300966,0.12156583897296827,2.288478367548482,-0.07724331839629495,2025-12-16,19.121445151694495,226,18,0.07407407407407407,0.480629426633169,1.0
13,target_vol,0.1,40.0,1.5,tv10_w40_max1p5,1Y,2025-05-08,2026-05-08,243,0.30633076401072334,0.3065698822379961,0.12228415280849733,2.256136805025272,-0.0799686816746017,2025-12-16,19.373057865899003,227,18,0.07407407407407407,0.48122138983103735,1.1258063571022545
14,target_vol,0.1,120.0,1.0,tv10_w120_max1p0,1Y,2025-05-08,2026-05-08,243,0.26414363614581826,0.2643466037074702,0.10737661493062539,2.2462701139903802,-0.06684763651533998,2025-12-16,15.782426568823876,227,18,0.07407407407407407,0.43640183104796154,0.5748950311067391
15,target_vol,0.1,120.0,1.5,tv10_w120_max1p5,1Y,2025-05-08,2026-05-08,243,0.26414363614581826,0.2643466037074702,0.10737661493062539,2.2462701139903802,-0.06684763651533998,2025-12-16,15.782426568823876,227,18,0.07407407407407407,0.43640183104796154,0.5748950311067391
16,target_vol,0.2,40.0,1.0,tv20_w40_max1p0,1Y,2025-05-08,2026-05-08,243,0.5390654873132081,0.5395200799062303,0.20440239090467427,2.221278590260157,-0.11969414314871796,2025-12-16,28.623559670729442,117,18,0.07407407407407407,0.84061551372214,1.0
17,target_vol,0.15,80.0,1.0,tv15_w80_max1p0,1Y,2025-05-08,2026-05-08,243,0.41474765072208575,0.41508388817997544,0.1637970959705878,2.2096118372577753,-0.08835553881642677,2025-12-16,23.95093341421783,226,18,0.07407407407407407,0.6663359454338106,0.9919781164430684
18,target_vol,0.15,80.0,1.5,tv15_w80_max1p5,1Y,2025-05-08,2026-05-08,243,0.41474765072208575,0.41508388817997544,0.1637970959705878,2.2096118372577753,-0.08835553881642677,2025-12-16,23.95093341421783,226,18,0.07407407407407407,0.6663359454338106,0.9919781164430684
