rule,target_vol,vol_window,max_lev,signal,window,start,end,rows,total_return,annual_return,annual_vol,sharpe,max_drawdown,max_drawdown_date,turnover,trade_count,cash_days,cash_ratio,avg_weight,max_weight
target_vol,0.25,20.0,1.0,tv25_w20_max1p0,10Y,2016-05-09,2026-05-08,2428,4.35715436021009,0.18283281360151693,0.19003165719845666,0.9821129858252766,-0.27371588208797415,2018-11-09,318.30663589958607,526,500,0.20593080724876442,0.7626695531219622,1.0
target_vol,0.25,20.0,1.0,tv25_w20_max1p0,5Y,2021-05-10,2026-05-08,1211,1.7888351042589012,0.22798894702532224,0.19705014706785434,1.1458140523220643,-0.2053360268242136,2024-09-03,158.6338813352787,238,241,0.19900908340214699,0.7709850692936034,1.0
target_vol,0.25,20.0,1.0,tv25_w20_max1p0,3Y,2023-05-08,2026-05-08,727,0.7868431957146111,0.21341580403144889,0.20848695127733544,1.0360190990898661,-0.2053360268242137,2024-09-03,101.35545503957768,135,180,0.24759284731774414,0.7097502059889317,1.0
target_vol,0.25,20.0,1.0,tv25_w20_max1p0,1Y,2025-05-08,2026-05-08,243,0.5177692084702825,0.5182030214825326,0.20744594889354512,2.124164273764883,-0.12718338782746486,2025-12-16,30.86482392829037,56,18,0.07407407407407407,0.8822301654948055,1.0
target_vol,0.3,20.0,1.0,tv30_w20_max1p0,FULL_COMMON,2010-07-08,2026-05-08,3844,17.235868399005046,0.20126598928772843,0.2146434408717016,0.9659675137498482,-0.3652716184278171,2016-06-13,514.8907961208763,727,855,0.22242455775234132,0.7519869650120181,1.0
target_vol,0.3,20.0,1.0,tv30_w20_max1p0,10Y,2016-05-09,2026-05-08,2428,4.513855132476869,0.18624937761639004,0.19659512398788076,0.9703865533273429,-0.2771458261355697,2018-11-09,320.4713714523018,362,500,0.20593080724876442,0.7770220626128892,1.0
target_vol,0.3,20.0,1.0,tv30_w20_max1p0,5Y,2021-05-10,2026-05-08,1211,1.823043465721231,0.23099052385653307,0.2034655213417029,1.1277865854149889,-0.20533602682421237,2024-09-03,159.8076160978074,162,241,0.19900908340214699,0.7816953976979317,1.0
target_vol,0.3,20.0,1.0,tv30_w20_max1p0,3Y,2023-05-08,2026-05-08,727,0.7856079784401357,0.21313619812357887,0.21685440681000445,1.0027214415789665,-0.2053360268242137,2024-09-03,103.56079902562986,122,180,0.24759284731774414,0.7206500365403211,1.0
target_vol,0.3,20.0,1.0,tv30_w20_max1p0,1Y,2025-05-08,2026-05-08,243,0.5125294993035789,0.5129582310278651,0.2144046510838672,2.045777201566615,-0.1410658192164871,2025-12-16,31.786375725894906,43,18,0.07407407407407407,0.9020246096101223,1.0
target_vol,0.35,20.0,1.0,tv35_w20_max1p0,FULL_COMMON,2010-07-08,2026-05-08,3844,17.883970791160355,0.20391855979193463,0.2211372424651564,0.9539730857722064,-0.3782018191387728,2016-06-13,518.3935925541656,604,855,0.22242455775234132,0.7629746457571253,1.0
target_vol,0.35,20.0,1.0,tv35_w20_max1p0,10Y,2016-05-09,2026-05-08,2428,4.566026429472539,0.1873674983629008,0.2014092135032619,0.9564831740385084,-0.27864639286003545,2018-11-09,321.5711847014527,309,500,0.20593080724876442,0.7837896292876176,1.0
target_vol,0.35,20.0,1.0,tv35_w20_max1p0,5Y,2021-05-10,2026-05-08,1211,1.829820754368963,0.2315817341703712,0.20891253805691293,1.105701895042559,-0.20533602682421193,2024-09-03,160.33988130924467,148,241,0.19900908340214699,0.7864511682086037,1.0
target_vol,0.35,20.0,1.0,tv35_w20_max1p0,3Y,2023-05-08,2026-05-08,727,0.7831839649872285,0.2125871191809634,0.22517653205217864,0.971230318652566,-0.2053360268242137,2024-09-03,104.33988130924465,115,180,0.24759284731774414,0.7281875718027773,1.0
target_vol,0.35,20.0,1.0,tv35_w20_max1p0,1Y,2025-05-08,2026-05-08,243,0.5096538992607349,0.5100798476141528,0.2195836987114698,1.9939182953495989,-0.1530234875928158,2025-12-16,32.220361447758435,38,18,0.07407407407407407,0.9144320170614042,1.0
target_vol,0.4,20.0,1.0,tv40_w20_max1p0,FULL_COMMON,2010-07-08,2026-05-08,3844,18.795936879358127,0.20751013436534094,0.22588874818444665,0.951809103434341,-0.3894134724861912,2016-06-13,518.659705239914,524,855,0.22242455775234132,0.7702193444087225,1.0
target_vol,0.4,20.0,1.0,tv40_w20_max1p0,10Y,2016-05-09,2026-05-08,2428,4.6346941227809495,0.1888248752330013,0.20489201824368664,0.9495423444191333,-0.27864639286003545,2018-11-09,321.3512423551398,265,500,0.20593080724876442,0.7879737621193804,1.0
target_vol,0.4,20.0,1.0,tv40_w20_max1p0,5Y,2021-05-10,2026-05-08,1211,1.8412779392591476,0.23257862049887557,0.21339186955619865,1.0904271094939755,-0.20533602682421193,2024-09-03,160.20902717416618,136,241,0.19900908340214699,0.7899631764340074,1.0
target_vol,0.4,20.0,1.0,tv40_w20_max1p0,3Y,2023-05-08,2026-05-08,727,0.7904035983680822,0.21422102250088315,0.23207213953961484,0.9545259207870644,-0.2053360268242137,2024-09-03,104.20902717416621,103,180,0.24759284731774414,0.7340376982965378,1.0
target_vol,0.4,20.0,1.0,tv40_w20_max1p0,1Y,2025-05-08,2026-05-08,243,0.5142874860608846,0.5147179212345894,0.22412636657100465,1.9717292547642595,-0.16122822605278808,2025-12-16,32.20162352646033,32,18,0.07407407407407407,0.9238540905609169,1.0
target_vol,0.1,40.0,1.0,tv10_w40_max1p0,FULL_COMMON,2010-07-08,2026-05-08,3844,7.008920507844229,0.14043113114291206,0.11946042399625612,1.1650287122338217,-0.22234775368553417,2018-11-09,325.7045256964336,2822,855,0.22242455775234132,0.43932599426183927,1.0
target_vol,0.1,40.0,1.0,tv10_w40_max1p0,10Y,2016-05-09,2026-05-08,2428,2.28976170463674,0.12651684863378931,0.12151325353261055,1.0450882976407514,-0.22234775368553394,2018-11-09,221.890082520004,1790,500,0.20593080724876442,0.48688643447500957,1.0
target_vol,0.1,40.0,1.0,tv10_w40_max1p0,5Y,2021-05-10,2026-05-08,1211,1.0447321375622214,0.15399498603055028,0.129391642011357,1.1773250978847511,-0.179464340556175,2024-02-02,106.80514777368386,921,241,0.19900908340214699,0.4698643324886952,1.0
target_vol,0.1,40.0,1.0,tv10_w40_max1p0,3Y,2023-05-08,2026-05-08,727,0.5631475910142243,0.1605180812073317,0.14467982518318762,1.1066335319442993,-0.17946434055617422,2024-02-02,68.78259699151808,494,180,0.24759284731774414,0.4492176239762526,1.0
target_vol,0.1,40.0,1.0,tv10_w40_max1p0,1Y,2025-05-08,2026-05-08,243,0.30945215985661445,0.3096939903300966,0.12156583897296827,2.288478367548482,-0.07724331839629495,2025-12-16,19.121445151694495,226,18,0.07407407407407407,0.480629426633169,1.0
target_vol,0.15,40.0,1.0,tv15_w40_max1p0,FULL_COMMON,2010-07-08,2026-05-08,3844,12.300930621791549,0.1775613888543388,0.1615919461201641,1.09711280082149,-0.2583500354255256,2018-11-09,425.4962563086335,2277,855,0.22242455775234132,0.5972314072883422,1.0
target_vol,0.15,40.0,1.0,tv15_w40_max1p0,10Y,2016-05-09,2026-05-08,2428,3.6498524062899147,0.16619543826489402,0.16219091475255726,1.0327118142557217,-0.25835003542552515,2018-11-09,282.56230415794136,1328,500,0.20593080724876442,0.6493370629302719,1.0
target_vol,0.15,40.0,1.0,tv15_w40_max1p0,5Y,2021-05-10,2026-05-08,1211,1.5683229798955711,0.2079000309621446,0.17107435791822,1.1949312840986193,-0.2001251161511045,2024-02-02,137.55540135217225,699,241,0.19900908340214699,0.6460037740938154,1.0
target_vol,0.15,40.0,1.0,tv15_w40_max1p0,3Y,2023-05-08,2026-05-08,727,0.8125292909605417,0.21920117555952823,0.18559161431730575,1.1656222147213766,-0.2001251161511054,2024-02-02,86.64680625905157,402,180,0.24759284731774414,0.5997213768213004,1.0
target_vol,0.15,40.0,1.0,tv15_w40_max1p0,1Y,2025-05-08,2026-05-08,243,0.48321318038557437,0.48361371298921996,0.17109014270286155,2.4002511115207197,-0.09999419870877546,2025-12-16,25.74244723332903,208,18,0.07407407407407407,0.6970068888572072,1.0
target_vol,0.2,40.0,1.0,tv20_w40_max1p0,FULL_COMMON,2010-07-08,2026-05-08,3844,17.584503804776187,0.20270366937410267,0.18891649305815378,1.0761974572595572,-0.27130532526509465,2016-06-13,473.36676721065237,1516,855,0.22242455775234132,0.6880089354558973,1.0
target_vol,0.2,40.0,1.0,tv20_w40_max1p0,10Y,2016-05-09,2026-05-08,2428,4.790546822447893,0.19207421415474735,0.18487156142204758,1.0464686144281725,-0.2703015652034726,2018-11-09,304.54999342315716,820,500,0.20593080724876442,0.734163719664578,1.0
target_vol,0.2,40.0,1.0,tv20_w40_max1p0,5Y,2021-05-10,2026-05-08,1211,1.8292511530105888,0.2315320891517949,0.1940483173545892,1.1752870138235034,-0.20519614083123439,2024-09-03,150.24581130541497,408,241,0.19900908340214699,0.7396752482974457,1.0
target_vol,0.2,40.0,1.0,tv20_w40_max1p0,3Y,2023-05-08,2026-05-08,727,0.8668556921394428,0.2312596173386452,0.2084898835853208,1.1063115226238023,-0.20519614083123439,2024-09-03,94.43585056887036,226,180,0.24759284731774414,0.6818684291085818,1.0
target_vol,0.2,40.0,1.0,tv20_w40_max1p0,1Y,2025-05-08,2026-05-08,243,0.5390654873132081,0.5395200799062303,0.20440239090467427,2.221278590260157,-0.11969414314871796,2025-12-16,28.623559670729442,117,18,0.07407407407407407,0.84061551372214,1.0
target_vol,0.25,40.0,1.0,tv25_w40_max1p0,FULL_COMMON,2010-07-08,2026-05-08,3844,19.286865752497324,0.2093798520703236,0.20745502872570432,1.0245300327148859,-0.3256364327212746,2016-06-13,496.2383449236888,1025,855,0.22242455775234132,0.7327468625875179,1.0
target_vol,0.25,40.0,1.0,tv25_w40_max1p0,10Y,2016-05-09,2026-05-08,2428,5.063246368784814,0.1975748824892114,0.1967632993831392,1.0180486337704355,-0.27569000273323296,2018-11-09,309.84388664320346,469,500,0.20593080724876442,0.766699128647973,1.0
target_vol,0.25,40.0,1.0,tv25_w40_max1p0,5Y,2021-05-10,2026-05-08,1211,1.9638186940871982,0.24304467473026725,0.20568333286694365,1.1651453574775972,-0.20533602682421304,2024-09-03,152.3879342251131,209,241,0.19900908340214699,0.7707373959767768,1.0
target_vol,0.25,40.0,1.0,tv25_w40_max1p0,3Y,2023-05-08,2026-05-08,727,0.8766549226775473,0.2334096849366234,0.22048536805637775,1.064957082605545,-0.2053360268242137,2024-09-03,96.24202332346044,144,180,0.24759284731774414,0.7042119713998634,1.0
target_vol,0.25,40.0,1.0,tv25_w40_max1p0,1Y,2025-05-08,2026-05-08,243,0.5300628533299967,0.530508636900217,0.21416052805520996,2.10194558262864,-0.13574116572278516,2025-12-16,29.598222240001853,58,18,0.07407407407407407,0.8831354151009231,1.0
target_vol,0.3,40.0,1.0,tv30_w40_max1p0,FULL_COMMON,2010-07-08,2026-05-08,3844,20.047785043758566,0.21219569383431458,0.21827661968827994,0.9949876959058368,-0.3629293074332932,2016-06-13,506.95260398908044,725,855,0.22242455775234132,0.7555805390774785,1.0
target_vol,0.3,40.0,1.0,tv30_w40_max1p0,10Y,2016-05-09,2026-05-08,2428,5.058973410520437,0.19749042420261542,0.20285100634788947,0.9930111713349421,-0.27864639286003545,2018-11-09,314.0833697007517,354,500,0.20593080724876442,0.7803826380077802,1.0
target_vol,0.3,40.0,1.0,tv30_w40_max1p0,5Y,2021-05-10,2026-05-08,1211,1.9836050630698345,0.244702009742213,0.2111939476787116,1.1462190164648738,-0.20533602682421193,2024-09-03,153.89028901239232,168,241,0.19900908340214699,0.7799952886080669,1.0
target_vol,0.3,40.0,1.0,tv30_w40_max1p0,3Y,2023-05-08,2026-05-08,727,0.8800896481188067,0.23416153256373273,0.22869885503187362,1.0369706391374094,-0.2053360268242137,2024-09-03,97.89028901239234,135,180,0.24759284731774414,0.7174336925782244,1.0
target_vol,0.3,40.0,1.0,tv30_w40_max1p0,1Y,2025-05-08,2026-05-08,243,0.532401062253641,0.5328491302644938,0.22087162654208958,2.05160299871821,-0.14852389648549957,2025-12-16,30.717727712242027,50,18,0.07407407407407407,0.9079434676527095,1.0
target_vol,0.35,40.0,1.0,tv35_w40_max1p0,FULL_COMMON,2010-07-08,2026-05-08,3844,19.90285312211215,0.21166679548720624,0.2243638212994849,0.9721253201486967,-0.3866926220522241,2016-06-13,512.3202916893258,553,855,0.22242455775234132,0.7667059027280286,1.0
target_vol,0.35,40.0,1.0,tv35_w40_max1p0,10Y,2016-05-09,2026-05-08,2428,4.861108657560938,0.1935195286790945,0.20509682372775348,0.9681438435195604,-0.27864639286003545,2018-11-09,316.3846889487986,251,500,0.20593080724876442,0.7860459160473956,1.0
target_vol,0.35,40.0,1.0,tv35_w40_max1p0,5Y,2021-05-10,2026-05-08,1211,1.9205415155230288,0.2393886410527304,0.21339838239407716,1.1164521509690704,-0.20533602682421193,2024-09-03,155.48278701202682,142,241,0.19900908340214699,0.7855947129694106,1.0
target_vol,0.35,40.0,1.0,tv35_w40_max1p0,3Y,2023-05-08,2026-05-08,727,0.8403507683374418,0.2254061646548351,0.23208364681365484,0.9943905243443345,-0.2053360268242137,2024-09-03,99.48278701202682,109,180,0.24759284731774414,0.7267609317826083,1.0
target_vol,0.35,40.0,1.0,tv35_w40_max1p0,1Y,2025-05-08,2026-05-08,243,0.520635936862329,0.5210725351796204,0.22417407369407794,1.9901218168982537,-0.15966802723914253,2025-12-16,31.78194959649195,29,18,0.07407407407407407,0.9235215835838362,1.0
target_vol,0.4,40.0,1.0,tv40_w40_max1p0,FULL_COMMON,2010-07-08,2026-05-08,3844,19.192646473620744,0.20902432620407585,0.22854788815180016,0.9489679415854916,-0.41144350698722043,2016-06-13,513.8862137463186,431,855,0.22242455775234132,0.7722320481476279,1.0
target_vol,0.4,40.0,1.0,tv40_w40_max1p0,10Y,2016-05-09,2026-05-08,2428,4.699946270882851,0.19019502576470737,0.206262448751035,0.9502906109732289,-0.27864639286003545,2018-11-09,317.229528474897,229,500,0.20593080724876442,0.7876506873861373,1.0
target_vol,0.4,40.0,1.0,tv40_w40_max1p0,5Y,2021-05-10,2026-05-08,1211,1.8693852005677432,0.23501067679363286,0.2151588387979144,1.092587765929564,-0.20533602682421193,2024-09-03,156.229528474897,129,241,0.19900908340214699,0.788122104850158,1.0
target_vol,0.4,40.0,1.0,tv40_w40_max1p0,3Y,2023-05-08,2026-05-08,727,0.8081151151091379,0.21821086235376597,0.2347762275447202,0.9605007331475759,-0.2053360268242137,2024-09-03,100.229528474897,96,180,0.24759284731774414,0.7309709339388465,1.0
target_vol,0.4,40.0,1.0,tv40_w40_max1p0,1Y,2025-05-08,2026-05-08,243,0.517812654562497,0.5182465097591591,0.22450365908021147,1.9792088740618994,-0.16122822605278742,2025-12-16,32.0,18,18,0.07407407407407407,0.9259259259259259,1.0
target_vol,0.1,60.0,1.0,tv10_w60_max1p0,FULL_COMMON,2010-07-08,2026-05-08,3844,6.638057094235143,0.1370211586790553,0.11841058960616486,1.1487871539189967,-0.1997149111087052,2018-11-09,311.0049695970714,2866,855,0.22242455775234132,0.43209858076123214,1.0
target_vol,0.1,60.0,1.0,tv10_w60_max1p0,10Y,2016-05-09,2026-05-08,2428,2.2868288224483653,0.12641633602442592,0.12063091273291375,1.0509195523595256,-0.19971491110870554,2018-11-09,209.26276772881153,1835,500,0.20593080724876442,0.47529306525095244,1.0
target_vol,0.1,60.0,1.0,tv10_w60_max1p0,5Y,2021-05-10,2026-05-08,1211,1.007111722224448,0.1497117161344932,0.1308903744246936,1.1363996605038194,-0.18820980878271576,2024-02-02,100.30271461479595,933,241,0.19900908340214699,0.45808351569733025,1.0
target_vol,0.1,60.0,1.0,tv10_w60_max1p0,3Y,2023-05-08,2026-05-08,727,0.5584449105575591,0.15935338369875618,0.14824517338304552,1.076222584541242,-0.18820980878271665,2024-02-02,65.35836225098691,507,180,0.24759284731774414,0.4375577708969008,1.0
target_vol,0.1,60.0,1.0,tv10_w60_max1p0,1Y,2025-05-08,2026-05-08,243,0.3131290812024594,0.31337411317218256,0.11174308462271888,2.5047323948561653,-0.0599244610744486,2025-12-16,16.26406576614212,227,18,0.07407407407407407,0.4564154502849881,0.6980989577599408
target_vol,0.15,60.0,1.0,tv15_w60_max1p0,FULL_COMMON,2010-07-08,2026-05-08,3844,12.34031815065458,0.17778132449460937,0.1627498590480393,1.0915542112234382,-0.25409826701615523,2018-11-09,419.0526412591667,2386,855,0.22242455775234132,0.5954168266718181,1.0
target_vol,0.15,60.0,1.0,tv15_w60_max1p0,10Y,2016-05-09,2026-05-08,2428,3.7524846481439535,0.16874531586600816,0.16295998835141087,1.0419817996412082,-0.2540982670161549,2018-11-09,275.1483409622098,1410,500,0.20593080724876442,0.6439436348643702,1.0
target_vol,0.15,60.0,1.0,tv15_w60_max1p0,5Y,2021-05-10,2026-05-08,1211,1.5480409353141669,0.20598385999128777,0.1730961235640688,1.1735971808923389,-0.20160038790398604,2024-09-03,134.48119270623096,745,241,0.19900908340214699,0.6409951842687803,1.0
target_vol,0.15,60.0,1.0,tv15_w60_max1p0,3Y,2023-05-08,2026-05-08,727,0.8112818648386768,0.21892148068206496,0.18926812891830525,1.1451699635542258,-0.20160038790398638,2024-09-03,84.69868366415807,413,180,0.24759284731774414,0.5932211319830336,1.0
target_vol,0.15,60.0,1.0,tv15_w60_max1p0,1Y,2025-05-08,2026-05-08,243,0.475898938457197,0.47629249717174726,0.16761455408196438,2.4169258868473515,-0.09145675201445669,2025-12-16,24.301801775933356,227,18,0.07407407407407407,0.684429148939252,1.0
target_vol,0.2,60.0,1.0,tv20_w60_max1p0,FULL_COMMON,2010-07-08,2026-05-08,3844,17.90833026662421,0.20401658696415836,0.19218414455993985,1.066733367913026,-0.27540612620405036,2018-11-09,470.03391964174216,1533,855,0.22242455775234132,0.6897657996686918,1.0
target_vol,0.2,60.0,1.0,tv20_w60_max1p0,10Y,2016-05-09,2026-05-08,2428,4.951483023438362,0.19534796109218666,0.18890169986399596,1.0425510500888238,-0.2721665556521543,2018-11-09,302.2172218374973,853,500,0.20593080724876442,0.7341538749810179,1.0
target_vol,0.2,60.0,1.0,tv20_w60_max1p0,5Y,2021-05-10,2026-05-08,1211,1.9243781713392085,0.23971450351842494,0.19827162742480026,1.1876874098837333,-0.20533602682421292,2024-09-03,148.19722750832244,434,241,0.19900908340214699,0.7358715781553391,1.0
target_vol,0.2,60.0,1.0,tv20_w60_max1p0,3Y,2023-05-08,2026-05-08,727,0.9270971633621321,0.24436047587440846,0.2151563845137388,1.1275901791123384,-0.2053360268242137,2024-09-03,92.8856070986579,231,180,0.24759284731774414,0.6754377480205925,1.0
target_vol,0.2,60.0,1.0,tv20_w60_max1p0,1Y,2025-05-08,2026-05-08,243,0.5422954257429313,0.542753187622474,0.2077056470550223,2.1993667777685153,-0.12079027619449068,2025-12-16,28.78578916102115,130,18,0.07407407407407407,0.8483246395387813,1.0
target_vol,0.25,60.0,1.0,tv25_w60_max1p0,FULL_COMMON,2010-07-08,2026-05-08,3844,19.559604601270983,0.21040034934442264,0.2103410474835339,1.0172730216186874,-0.3283010955183624,2016-06-13,494.7625107219351,1031,855,0.22242455775234132,0.7357995484427139,1.0
target_vol,0.25,60.0,1.0,tv25_w60_max1p0,10Y,2016-05-09,2026-05-08,2428,5.171075983669402,0.1996886803025575,0.20113923540235265,1.0088960705088013,-0.27864639286003545,2018-11-09,310.57106985289624,465,500,0.20593080724876442,0.770029390508697,1.0
target_vol,0.25,60.0,1.0,tv25_w60_max1p0,5Y,2021-05-10,2026-05-08,1211,2.03286066316295,0.24878987743978564,0.20994898277204793,1.1674954313710786,-0.20533602682421281,2024-09-03,151.66029977067427,207,241,0.19900908340214699,0.7677951839888064,1.0
target_vol,0.25,60.0,1.0,tv25_w60_max1p0,3Y,2023-05-08,2026-05-08,727,0.9136723150339237,0.24146484634773424,0.2268412185120181,1.0698159215309304,-0.2053360268242137,2024-09-03,95.48516582065295,159,180,0.24759284731774414,0.6974093663804084,1.0
target_vol,0.25,60.0,1.0,tv25_w60_max1p0,1Y,2025-05-08,2026-05-08,243,0.5348993461601736,0.5353498577085147,0.2184606961042951,2.079353306569147,-0.14244787499893008,2025-12-16,30.12356646781692,63,18,0.07407407407407407,0.8926602285276064,1.0
target_vol,0.3,60.0,1.0,tv30_w60_max1p0,FULL_COMMON,2010-07-08,2026-05-08,3844,19.303838445953616,0.20944373214771383,0.22008747290822447,0.9782526768444836,-0.3699008190979467,2016-06-13,506.3980290429318,676,855,0.22242455775234132,0.7575375597270875,1.0
target_vol,0.3,60.0,1.0,tv30_w60_max1p0,10Y,2016-05-09,2026-05-08,2428,4.884757764260333,0.19400042966397057,0.20490414959429945,0.970843163362488,-0.27864639286003545,2018-11-09,314.83499252752205,301,500,0.20593080724876442,0.7814238332573762,1.0
target_vol,0.3,60.0,1.0,tv30_w60_max1p0,5Y,2021-05-10,2026-05-08,1211,1.9407245254834282,0.24109904469971877,0.21310401819641495,1.1242261175668617,-0.20533602682421193,2024-09-03,154.1144424424541,173,241,0.19900908340214699,0.7775221341150068,1.0
target_vol,0.3,60.0,1.0,tv30_w60_max1p0,3Y,2023-05-08,2026-05-08,727,0.8530688953322354,0.2282218519325223,0.23163268684799673,1.0058767233520491,-0.2053360268242137,2024-09-03,98.1144424424541,140,180,0.24759284731774414,0.7133140363318752,1.0
target_vol,0.3,60.0,1.0,tv30_w60_max1p0,1Y,2025-05-08,2026-05-08,243,0.5208333705533308,0.5212701608330856,0.22413727713177298,1.9909954786153576,-0.15955892167414332,2025-12-16,31.680523219050883,44,18,0.07407407407407407,0.9212308470026956,1.0
