pair,pair_cn,direction,start,end,days,segment_return,win
ZZ500/CYB,中证500/创业板,-1,2024-01-24,2024-04-03,45,-0.0356524262667589,False
ZZ500/CYB,中证500/创业板,1,2024-04-08,2024-05-07,19,-0.0056671633977495,False
ZZ500/CYB,中证500/创业板,-1,2024-05-08,2024-05-28,15,-0.0146907750077521,False
ZZ500/CYB,中证500/创业板,1,2024-05-29,2024-06-03,4,-0.0258113043473617,False
ZZ500/CYB,中证500/创业板,-1,2024-06-04,2024-07-01,19,-0.0412341644490023,False
ZZ500/CYB,中证500/创业板,1,2024-07-02,2024-07-18,13,-0.0697399802335783,False
ZZ500/CYB,中证500/创业板,-1,2024-07-19,2024-08-05,12,-0.0442906360171462,False
ZZ500/CYB,中证500/创业板,1,2024-08-06,2024-08-30,19,0.0042449481333894,True
ZZ500/CYB,中证500/创业板,-1,2024-09-02,2024-10-30,36,0.2045908128948919,True
ZZ500/CYB,中证500/创业板,1,2024-10-31,2024-11-25,18,-0.0183218501190601,False
ZZ500/CYB,中证500/创业板,-1,2024-11-26,2024-11-27,2,0.0014645253349594,True
ZZ500/CYB,中证500/创业板,1,2024-11-28,2025-01-22,39,0.0136635366430193,True
ZZ500/CYB,中证500/创业板,-1,2025-01-23,2025-03-10,27,-0.0360303075810296,False
ZZ500/CYB,中证500/创业板,1,2025-03-11,2025-04-29,35,0.0783096469732269,True
ZZ500/CYB,中证500/创业板,-1,2025-04-30,2025-08-05,66,0.1146138418875573,True
ZZ500/CYB,中证500/创业板,1,2025-08-06,2025-08-15,8,-0.0571988550409287,False
ZZ500/CYB,中证500/创业板,-1,2025-08-18,2025-09-30,32,0.1824193043577464,True
ZZ500/CYB,中证500/创业板,1,2025-10-09,2025-11-04,19,0.0001805276297686,True
ZZ500/CYB,中证500/创业板,-1,2025-11-05,2025-11-11,5,-0.0150577855675253,False
ZZ500/CYB,中证500/创业板,1,2025-11-12,2025-12-09,20,-0.0727960174268116,False
ZZ500/CYB,中证500/创业板,-1,2025-12-10,2025-12-23,10,-0.0315862332095152,False
ZZ500/CYB,中证500/创业板,1,2025-12-24,2026-02-06,31,0.1614802889349638,True
ZZ500/CYB,中证500/创业板,-1,2026-02-09,2026-03-04,12,-0.048872219392258,False
ZZ500/CYB,中证500/创业板,1,2026-03-05,2026-03-11,5,-0.0478527698679999,False
ZZ500/CYB,中证500/创业板,-1,2026-03-12,2026-05-07,37,0.1161225522892135,True
ZZ500/ZZ1000,中证500/中证1000,1,2023-05-08,2023-05-23,12,-0.0075456377451295,False
ZZ500/ZZ1000,中证500/中证1000,-1,2023-05-24,2023-07-13,35,0.0033580560420172,True
ZZ500/ZZ1000,中证500/中证1000,1,2023-07-14,2023-09-05,38,0.0201223588842291,True
ZZ500/ZZ1000,中证500/中证1000,-1,2023-09-06,2023-12-01,57,0.0456378220754019,True
ZZ500/ZZ1000,中证500/中证1000,1,2023-12-04,2024-03-01,58,0.1340001838539124,True
ZZ500/ZZ1000,中证500/中证1000,-1,2024-03-04,2024-04-15,29,-0.0344510200610235,False
ZZ500/ZZ1000,中证500/中证1000,1,2024-04-16,2024-05-06,12,-0.0403467039584813,False
ZZ500/ZZ1000,中证500/中证1000,-1,2024-05-07,2024-05-24,14,-0.0134902934030518,False
ZZ500/ZZ1000,中证500/中证1000,1,2024-05-27,2024-07-01,25,0.023944944744662,True
ZZ500/ZZ1000,中证500/中证1000,-1,2024-07-02,2024-07-08,5,-0.0120609638566223,False
ZZ500/ZZ1000,中证500/中证1000,1,2024-07-09,2024-07-10,2,-0.010666308459747,False
ZZ500/ZZ1000,中证500/中证1000,-1,2024-07-11,2024-08-22,31,0.0041475066351175,True
ZZ500/ZZ1000,中证500/中证1000,1,2024-08-23,2024-08-30,6,-0.0137020609078561,False
ZZ500/ZZ1000,中证500/中证1000,-1,2024-09-02,2024-09-18,11,-0.0211072978540205,False
ZZ500/ZZ1000,中证500/中证1000,1,2024-09-19,2024-10-09,10,-0.0258801299535395,False
ZZ500/ZZ1000,中证500/中证1000,-1,2024-10-10,2024-10-11,2,-0.0153683718136889,False
ZZ500/ZZ1000,中证500/中证1000,1,2024-10-14,2024-10-14,1,-0.0203976644503347,False
ZZ500/ZZ1000,中证500/中证1000,-1,2024-10-15,2024-11-15,24,0.0470275122794767,True
ZZ500/ZZ1000,中证500/中证1000,1,2024-11-18,2024-11-21,4,-0.0216138370357074,False
ZZ500/ZZ1000,中证500/中证1000,-1,2024-11-22,2024-12-17,18,0.0034746566608749,True
ZZ500/ZZ1000,中证500/中证1000,1,2024-12-18,2025-01-27,28,0.001118181071481,True
ZZ500/ZZ1000,中证500/中证1000,-1,2025-02-05,2025-03-21,33,0.0363261762231705,True
ZZ500/ZZ1000,中证500/中证1000,1,2025-03-24,2025-04-30,27,0.0149089012233103,True
ZZ500/ZZ1000,中证500/中证1000,-1,2025-05-06,2025-06-03,20,0.0107649273342056,True
ZZ500/ZZ1000,中证500/中证1000,1,2025-06-04,2025-06-04,1,-0.004492560846619,False
ZZ500/ZZ1000,中证500/中证1000,-1,2025-06-05,2025-07-15,29,0.0021360172457294,True
ZZ500/ZZ1000,中证500/中证1000,1,2025-07-16,2025-08-07,17,-0.020022041575893,False
ZZ500/ZZ1000,中证500/中证1000,-1,2025-08-08,2025-08-27,14,-0.0219340584742242,False
ZZ500/ZZ1000,中证500/中证1000,1,2025-08-28,2025-10-22,34,0.0612600837715922,True
ZZ500/ZZ1000,中证500/中证1000,-1,2025-10-23,2025-12-12,37,-0.0006682764401578,False
ZZ500/ZZ1000,中证500/中证1000,1,2025-12-15,2026-02-10,40,0.0502243195154039,True
ZZ500/ZZ1000,中证500/中证1000,-1,2026-02-11,2026-05-06,51,0.0041916430333235,True
ZZ500/ZZ1000,中证500/中证1000,1,2026-05-07,2026-05-07,1,-0.0085410790482201,False
