ma_window,slope_window,segment,start,end,rows,avg_weight,avg_turnover,cagr,vol,sharpe,max_dd,calmar,total_return,final_nav,mode,r2_window,r2_threshold
60,20,last_1y,2025-05-06,2026-04-30,242,0.7949380165289256,0.20919421487603307,1.137432836012715,0.20874854489659472,3.7141415549007837,-0.062068609892664606,18.325411798003536,1.1098301758468425,2.1098301758468425,formal,10,0.0
60,20,last_3y,2023-05-04,2026-04-30,726,0.7352711907353938,0.22894702459650926,0.5200091412296384,0.273563408231866,1.6650624714908138,-0.25548269813316193,2.0353986592023574,2.496806455219623,3.496806455219623,formal,10,0.0
60,20,last_5y,2021-05-06,2026-04-30,1210,0.8116689127883439,0.2566863965760874,0.34328863304985635,0.24271505738702323,1.3364585124278034,-0.28952320607651627,1.1857033420634708,3.351645614742174,4.351645614742174,formal,10,0.0
60,20,last_10y,2016-05-04,2026-04-30,2428,0.8307494789113075,0.2755902086235273,0.2830991315703373,0.22248510070115407,1.2323450677380423,-0.2895232060765155,0.9778115385179852,11.057806467721772,12.057806467721772,formal,10,0.0
60,20,full_common,2010-09-29,2026-04-30,3785,0.841846886663549,0.27136699370122347,0.2940259127660523,0.23517680890278486,1.2170308574619424,-0.3680659531456595,0.7988402900435988,54.526734072680306,55.526734072680306,formal,10,0.0
60,20,last_1y,2025-05-06,2026-04-30,242,0.753099173553719,0.27892561983471076,0.9398262887323583,0.20378268842487704,3.3266316747751867,-0.0878103227555983,10.702913498543543,0.9179565636525295,1.9179565636525295,formal,10,0.1
60,20,last_3y,2023-05-04,2026-04-30,726,0.6717217506602353,0.28751157523145804,0.356364491863403,0.19541051282883976,1.6632194090066557,-0.20461558514201494,1.7416292684453418,1.4875403549702684,2.4875403549702684,formal,10,0.1
60,20,last_5y,2021-05-06,2026-04-30,1210,0.7385185875862239,0.3085606641471393,0.23552080010569787,0.18937252056667775,1.2156239380362308,-0.27519031490169,0.8558469806244314,1.8686568933659267,2.8686568933659267,formal,10,0.1
60,20,last_10y,2016-05-04,2026-04-30,2428,0.7427899743177262,0.31987758323462284,0.16543179660897622,0.1903830954844285,0.9019526271901663,-0.2875226545414842,0.5753696065195012,3.613701450839934,4.613701450839934,formal,10,0.1
60,20,full_common,2010-09-29,2026-04-30,3785,0.7578320926772459,0.3168129191515959,0.20054260087085818,0.21379847236703675,0.9659661834690212,-0.41253394677047184,0.48612387523695666,16.258695480539703,17.258695480539703,formal,10,0.1
60,20,last_1y,2025-05-06,2026-04-30,242,0.7058367768595041,0.2618801652892562,0.780270414579288,0.195197939705207,3.0275581952504083,-0.0897439938256469,8.694402614788729,0.7627867072366323,1.7627867072366323,formal,10,0.2
60,20,last_3y,2023-05-04,2026-04-30,726,0.6118703379785281,0.26333896560093584,0.25901947660570945,0.18905024644491641,1.3166169132806973,-0.20282422060932637,1.2770638330449924,0.9909956834089724,1.9909956834089724,formal,10,0.2
60,20,last_5y,2021-05-06,2026-04-30,1210,0.6694465829524061,0.2890984206828755,0.17122099843403893,0.1825939613141154,0.9596528027973026,-0.2798022088882318,0.6119358353687404,1.1979597350722035,2.1979597350722035,formal,10,0.2
60,20,last_10y,2016-05-04,2026-04-30,2428,0.6796033776464508,0.2998255774841347,0.13381031591029147,0.18491345945206006,0.7737575705081272,-0.27980220888823115,0.4782318068251666,2.5053556293201322,3.5053556293201322,formal,10,0.2
60,20,full_common,2010-09-29,2026-04-30,3785,0.695905779197029,0.2975506744590461,0.17082555035089575,0.20926486877665473,0.8619686113213928,-0.40259508296849966,0.4243110698007747,10.678089717115212,11.678089717115212,formal,10,0.2
60,20,last_1y,2025-05-06,2026-04-30,242,0.6415289256198347,0.2246900826446281,0.6848963041236422,0.192418286416103,2.784296816996125,-0.08831906607077133,7.754795590510717,0.6699218815124621,1.6699218815124621,formal,10,0.3
60,20,last_3y,2023-05-04,2026-04-30,726,0.548731798459466,0.2257310896565446,0.2847788614279241,0.18335934228512513,1.4627847509551943,-0.14835624842186845,1.9195609518118972,1.115279755753693,2.115279755753693,formal,10,0.3
60,20,last_5y,2021-05-06,2026-04-30,1210,0.605995277422787,0.2590956785873152,0.20391310427771714,0.17262899740376522,1.1650742254917255,-0.21570931173417163,0.9453143336204628,1.521137888061944,2.521137888061944,formal,10,0.3
60,20,last_10y,2016-05-04,2026-04-30,2428,0.6151468761696238,0.2777687035209647,0.12333388074499374,0.17493591179007914,0.7543842598748273,-0.2631952110335398,0.4686022981218944,2.194966377288223,3.194966377288223,formal,10,0.3
60,20,full_common,2010-09-29,2026-04-30,3785,0.6364000880483388,0.28218006956878006,0.16303265995166494,0.20062666406642318,0.8567313224223527,-0.4297744909288368,0.3793446642198695,9.523841021381685,10.523841021381685,formal,10,0.3
60,20,last_1y,2025-05-06,2026-04-30,242,0.6175103305785123,0.20609504132231404,0.722698710428467,0.19200859868462766,2.9046034003486705,-0.0738732528849605,9.782955023706528,0.7067401957749662,1.7067401957749662,formal,10,0.4
60,20,last_3y,2023-05-04,2026-04-30,726,0.49678310161000644,0.22059655265191055,0.25481552294199084,0.17888663134043284,1.3621925843320752,-0.15309643264119022,1.6644118908975372,0.9711856730809851,1.9711856730809851,formal,10,0.4
60,20,last_5y,2021-05-06,2026-04-30,1210,0.5309727535279873,0.25074636134321243,0.1700861837334764,0.1651132980266918,1.0369363867358867,-0.24759248665023736,0.6869601983268151,1.1873684414516035,2.1873684414516035,formal,10,0.4
60,20,last_10y,2016-05-04,2026-04-30,2428,0.5504726358442646,0.26208348355956057,0.09940053163342166,0.16878202255181837,0.6475354801089565,-0.2811620061671011,0.3535347218085563,1.5766318548646931,2.576631854864693,formal,10,0.4
60,20,full_common,2010-09-29,2026-04-30,3785,0.5694868217163442,0.26270100329092905,0.14618195523235666,0.19457917870828767,0.8018084714994695,-0.462354549452054,0.3161685234969569,7.382981391016541,8.382981391016541,formal,10,0.4
60,20,last_1y,2025-05-06,2026-04-30,242,0.5532024793388429,0.20144628099173553,0.7191652053256015,0.18679768900285862,2.9694447191728472,-0.07175657564501514,10.022289927593015,0.7032992671695779,1.703299267169578,formal,10,0.5
60,20,last_3y,2023-05-04,2026-04-30,726,0.4395789183281154,0.19812674025367466,0.2502195962065763,0.17728111669063193,1.35216495361165,-0.12282340152251403,2.0372306344301174,0.9496791751781515,1.9496791751781515,formal,10,0.5
60,20,last_5y,2021-05-06,2026-04-30,1210,0.46426387992248896,0.22238844084641968,0.16236290996833525,0.15962886857860564,1.0252548107105677,-0.24616812256535858,0.6595610685751047,1.1163652308990657,2.1163652308990657,formal,10,0.5
60,20,last_10y,2016-05-04,2026-04-30,2428,0.48763201612932755,0.23685421842992732,0.10826619837383467,0.15913962985306432,0.7272843663512794,-0.24616812256535647,0.4398059230641876,1.7918420658067884,2.7918420658067884,formal,10,0.5
60,20,full_common,2010-09-29,2026-04-30,3785,0.5043625417557704,0.2364560471742315,0.15847457294157086,0.1846265298164301,0.8928115488013878,-0.46344325410217435,0.3419503284141715,8.899141100707194,9.899141100707194,formal,10,0.5
60,20,last_1y,2025-05-06,2026-04-30,242,0.7949380165289256,0.20919421487603307,1.137432836012715,0.20874854489659472,3.7141415549007837,-0.062068609892664606,18.325411798003536,1.1098301758468425,2.1098301758468425,formal,15,0.0
60,20,last_3y,2023-05-04,2026-04-30,726,0.7352711907353938,0.22894702459650926,0.5200091412296384,0.273563408231866,1.6650624714908138,-0.25548269813316193,2.0353986592023574,2.496806455219623,3.496806455219623,formal,15,0.0
60,20,last_5y,2021-05-06,2026-04-30,1210,0.8116689127883439,0.2566863965760874,0.34328863304985635,0.24271505738702323,1.3364585124278034,-0.28952320607651627,1.1857033420634708,3.351645614742174,4.351645614742174,formal,15,0.0
60,20,last_10y,2016-05-04,2026-04-30,2428,0.8307494789113075,0.2755902086235273,0.2830991315703373,0.22248510070115407,1.2323450677380423,-0.2895232060765155,0.9778115385179852,11.057806467721772,12.057806467721772,formal,15,0.0
60,20,full_common,2010-09-29,2026-04-30,3785,0.841846886663549,0.27136699370122347,0.2940259127660523,0.23517680890278486,1.2170308574619424,-0.3680659531456595,0.7988402900435988,54.526734072680306,55.526734072680306,formal,15,0.0
60,20,last_1y,2025-05-06,2026-04-30,242,0.7701446280991735,0.2231404958677686,1.0179211431046724,0.20342306080137046,3.52499040270022,-0.07771893749351555,13.09746602222402,0.9938239208623272,1.9938239208623272,formal,15,0.1
60,20,last_3y,2023-05-04,2026-04-30,726,0.6827785556981826,0.2358420141054177,0.4113267455226288,0.201408648910724,1.81753557312134,-0.19065545995025135,2.1574349123280196,1.8012153526104195,2.8012153526104195,formal,15,0.1
60,20,last_5y,2021-05-06,2026-04-30,1210,0.7756795301131245,0.26175314234754815,0.29505287181369266,0.19433721915386237,1.4327220228733335,-0.2382902248758405,1.2382080379815326,2.626737152734622,3.626737152734622,formal,15,0.1
60,20,last_10y,2016-05-04,2026-04-30,2428,0.7802290875331027,0.2853747704236524,0.24021885474887794,0.19526867178326374,1.2038120649438835,-0.24824659903656598,0.9676622184600178,7.586800347975634,8.586800347975634,formal,15,0.1
60,20,full_common,2010-09-29,2026-04-30,3785,0.7834693467113312,0.28209921849787156,0.2506101859943013,0.2167626094366589,1.1450769161911756,-0.39298414841059526,0.6377106735930231,31.623740882185274,32.623740882185274,formal,15,0.1
60,20,last_1y,2025-05-06,2026-04-30,242,0.7004132231404959,0.21074380165289255,0.9539400420237081,0.200110532979298,3.419976833020379,-0.06882396432523719,13.860579688721971,0.93167156021792,1.93167156021792,formal,15,0.2
60,20,last_3y,2023-05-04,2026-04-30,726,0.631230946325132,0.20972802624602166,0.4103696377053534,0.19691686103583744,1.8509196598204802,-0.17120113599713083,2.3970030065234544,1.795539656163733,2.795539656163733,formal,15,0.2
60,20,last_5y,2021-05-06,2026-04-30,1210,0.7289451793653272,0.24267565872281965,0.27568791647507385,0.18736023685116138,1.398018370440423,-0.23859234760966663,1.15547677550034,2.364439754892699,3.364439754892699,formal,15,0.2
