config_id,fold,equity_lb,real_lb,bond_lb,btc_lb,btc_thr,cagr,max_dd,sharpe,total_return,beat_base_cagr,beat_base_sharpe,better_dd_than_base
eq80_ra60_bd100_btc60_thr00,F3,80,60,100,60,0.0,0.03734363881528746,-0.23262328256940762,0.28929170229650836,0.21036253855396625,False,False,False
eq80_ra60_bd100_btc60_thr05,F1,80,60,100,60,0.05,0.05025774449447895,-0.1549959285667497,0.41177419362176504,0.21637352998067283,False,False,True
eq80_ra60_bd100_btc60_thr05,F2,80,60,100,60,0.05,0.1724972353786276,-0.09715275810781868,1.1632113176572252,0.8891136740509813,False,False,True
eq80_ra60_bd100_btc60_thr05,F3,80,60,100,60,0.05,0.04744753086905962,-0.1823552793690298,0.35927282832778756,0.2730242127184941,False,False,True
eq80_ra60_bd100_btc120_thr00,F1,80,60,100,120,0.0,0.05025774449447895,-0.1549959285667497,0.41177419362176504,0.21637352998067283,False,False,True
eq80_ra60_bd100_btc120_thr00,F2,80,60,100,120,0.0,0.1724972353786276,-0.09715275810781868,1.1632113176572252,0.8891136740509813,False,False,True
eq80_ra60_bd100_btc120_thr00,F3,80,60,100,120,0.0,0.04889993299724371,-0.19357951420926728,0.3532229620580263,0.2822430982297921,False,False,True
eq80_ra60_bd100_btc120_thr05,F1,80,60,100,120,0.05,0.05025774449447895,-0.1549959285667497,0.41177419362176504,0.21637352998067283,False,False,True
eq80_ra60_bd100_btc120_thr05,F2,80,60,100,120,0.05,0.1724972353786276,-0.09715275810781868,1.1632113176572252,0.8891136740509813,False,False,True
eq80_ra60_bd100_btc120_thr05,F3,80,60,100,120,0.05,0.04362238100273341,-0.21549020885403722,0.3231360045092006,0.24900067804299542,False,False,False
eq80_ra140_bd40_btc60_thr00,F1,80,140,40,60,0.0,0.022566394529802913,-0.176022599084368,0.21070879933305406,0.0932336635326223,False,False,True
eq80_ra140_bd40_btc60_thr00,F2,80,140,40,60,0.0,0.13618193921109212,-0.15216306280226466,0.8517723229243935,0.6658646701247986,False,False,False
eq80_ra140_bd40_btc60_thr00,F3,80,140,40,60,0.0,0.15378209499385398,-0.16746619263676796,0.7700184826160071,1.1062162816097199,True,True,True
eq80_ra140_bd40_btc60_thr05,F1,80,140,40,60,0.05,0.022566394529802913,-0.176022599084368,0.21070879933305406,0.0932336635326223,False,False,True
eq80_ra140_bd40_btc60_thr05,F2,80,140,40,60,0.05,0.13618193921109212,-0.15216306280226466,0.8517723229243935,0.6658646701247986,False,False,False
eq80_ra140_bd40_btc60_thr05,F3,80,140,40,60,0.05,0.16257646952871463,-0.1464029188984591,0.8187840855131325,1.1911673987341413,True,True,True
eq80_ra140_bd40_btc120_thr00,F1,80,140,40,120,0.0,0.022566394529802913,-0.176022599084368,0.21070879933305406,0.0932336635326223,False,False,True
eq80_ra140_bd40_btc120_thr00,F2,80,140,40,120,0.0,0.13618193921109212,-0.15216306280226466,0.8517723229243935,0.6658646701247986,False,False,False
eq80_ra140_bd40_btc120_thr00,F3,80,140,40,120,0.0,0.1651730836318286,-0.14696400379635194,0.8109285012981621,1.2167722574307174,True,True,True
eq80_ra140_bd40_btc120_thr05,F1,80,140,40,120,0.05,0.022566394529802913,-0.176022599084368,0.21070879933305406,0.0932336635326223,False,False,True
eq80_ra140_bd40_btc120_thr05,F2,80,140,40,120,0.05,0.13618193921109212,-0.15216306280226466,0.8517723229243935,0.6658646701247986,False,False,False
eq80_ra140_bd40_btc120_thr05,F3,80,140,40,120,0.05,0.15833098681987168,-0.16819557904767002,0.7852008607477544,1.1498183757241636,True,True,True
eq80_ra140_bd100_btc60_thr00,F1,80,140,100,60,0.0,0.042108701601673904,-0.16952823685937277,0.3336203747210942,0.17910913143482143,False,False,True
eq80_ra140_bd100_btc60_thr00,F2,80,140,100,60,0.0,0.1840132682681337,-0.11449483975454941,1.0873779836968611,0.9643796999389134,False,False,False
eq80_ra140_bd100_btc60_thr00,F3,80,140,100,60,0.0,0.11716307094288703,-0.19394026127715372,0.6106714606912778,0.7805815021703721,True,True,True
eq80_ra140_bd100_btc60_thr05,F1,80,140,100,60,0.05,0.042108701601673904,-0.16952823685937277,0.3336203747210942,0.17910913143482143,False,False,True
eq80_ra140_bd100_btc60_thr05,F2,80,140,100,60,0.05,0.1840132682681337,-0.11449483975454941,1.0873779836968611,0.9643796999389134,False,False,False
eq80_ra140_bd100_btc60_thr05,F3,80,140,100,60,0.05,0.12594927509712983,-0.1464029188984588,0.6575783761103545,0.8547216038892416,True,True,True
eq80_ra140_bd100_btc120_thr00,F1,80,140,100,120,0.0,0.042108701601673904,-0.16952823685937277,0.3336203747210942,0.17910913143482143,False,False,True
eq80_ra140_bd100_btc120_thr00,F2,80,140,100,120,0.0,0.1840132682681337,-0.11449483975454941,1.0873779836968611,0.9643796999389134,False,False,False
eq80_ra140_bd100_btc120_thr00,F3,80,140,100,120,0.0,0.12799273842034986,-0.1567022423799277,0.6522729003231635,0.8723172496021632,True,True,True
eq80_ra140_bd100_btc120_thr05,F1,80,140,100,120,0.05,0.042108701601673904,-0.16952823685937277,0.3336203747210942,0.17910913143482143,False,False,True
eq80_ra140_bd100_btc120_thr05,F2,80,140,100,120,0.05,0.1840132682681337,-0.11449483975454941,1.0873779836968611,0.9643796999389134,False,False,False
eq80_ra140_bd100_btc120_thr05,F3,80,140,100,120,0.05,0.11987719924893314,-0.1894190100765919,0.6195580851977285,0.8032235483604198,True,True,True
eq200_ra60_bd40_btc60_thr00,F1,200,60,40,60,0.0,0.0889216041006593,-0.11806378269655517,0.7643462413303582,0.40534798268308725,True,True,True
eq200_ra60_bd40_btc60_thr00,F2,200,60,40,60,0.0,0.009756403334597152,-0.0012327783938300464,4.096774792794053,0.03957282717195221,False,True,True
eq200_ra60_bd40_btc60_thr00,F3,200,60,40,60,0.0,0.050877833559804575,-0.10825955710002765,0.5630205881831436,0.29488417068938766,False,True,True
eq200_ra60_bd40_btc60_thr05,F1,200,60,40,60,0.05,0.0889216041006593,-0.11806378269655517,0.7643462413303582,0.40534798268308725,True,True,True
eq200_ra60_bd40_btc60_thr05,F2,200,60,40,60,0.05,0.009756403334597152,-0.0012327783938300464,4.096774792794053,0.03957282717195221,False,True,True
eq200_ra60_bd40_btc60_thr05,F3,200,60,40,60,0.05,0.06235235628489222,-0.056632766448764575,0.7091895238417195,0.370221655922762,False,True,True
eq200_ra60_bd40_btc120_thr00,F1,200,60,40,120,0.0,0.0889216041006593,-0.11806378269655517,0.7643462413303582,0.40534798268308725,True,True,True
eq200_ra60_bd40_btc120_thr00,F2,200,60,40,120,0.0,0.009756403334597152,-0.0012327783938300464,4.096774792794053,0.03957282717195221,False,True,True
eq200_ra60_bd40_btc120_thr00,F3,200,60,40,120,0.0,0.06199617374408706,-0.10395075916235877,0.6276649372687899,0.3678310453173279,False,True,True
eq200_ra60_bd40_btc120_thr05,F1,200,60,40,120,0.05,0.0889216041006593,-0.11806378269655517,0.7643462413303582,0.40534798268308725,True,True,True
eq200_ra60_bd40_btc120_thr05,F2,200,60,40,120,0.05,0.009756403334597152,-0.0012327783938300464,4.096774792794053,0.03957282717195221,False,True,True
eq200_ra60_bd40_btc120_thr05,F3,200,60,40,120,0.05,0.0571519016308657,-0.11740142076012848,0.5869717596214332,0.33565066343273653,False,True,True
eq200_ra60_bd100_btc60_thr00,F1,200,60,100,60,0.0,0.11082516726547942,-0.11806378269655474,0.898527710906536,0.521713524886535,True,True,True
eq200_ra60_bd100_btc60_thr00,F2,200,60,100,60,0.0,0.04575083772080024,-0.044302375823361356,0.9306401151043802,0.19580314981825575,False,False,True
eq200_ra60_bd100_btc60_thr00,F3,200,60,100,60,0.0,0.028575315436901505,-0.11847150309806873,0.32417564076384725,0.15802559661443816,False,False,True
eq200_ra60_bd100_btc60_thr05,F1,200,60,100,60,0.05,0.11082516726547942,-0.11806378269655474,0.898527710906536,0.521713524886535,True,True,True
eq200_ra60_bd100_btc60_thr05,F2,200,60,100,60,0.05,0.04575083772080024,-0.044302375823361356,0.9306401151043802,0.19580314981825575,False,False,True
eq200_ra60_bd100_btc60_thr05,F3,200,60,100,60,0.05,0.0398063572029026,-0.09254318440137284,0.45294216664968584,0.22540077650854706,False,False,True
eq200_ra60_bd100_btc120_thr00,F1,200,60,100,120,0.0,0.11082516726547942,-0.11806378269655474,0.898527710906536,0.521713524886535,True,True,True
eq200_ra60_bd100_btc120_thr00,F2,200,60,100,120,0.0,0.04575083772080024,-0.044302375823361356,0.9306401151043802,0.19580314981825575,False,False,True
eq200_ra60_bd100_btc120_thr00,F3,200,60,100,120,0.0,0.03945773382191042,-0.11421204823125103,0.40588926453777746,0.22326283329362373,False,False,True
eq200_ra60_bd100_btc120_thr05,F1,200,60,100,120,0.05,0.11082516726547942,-0.11806378269655474,0.898527710906536,0.521713524886535,True,True,True
eq200_ra60_bd100_btc120_thr05,F2,200,60,100,120,0.05,0.04575083772080024,-0.044302375823361356,0.9306401151043802,0.19580314981825575,False,False,True
eq200_ra60_bd100_btc120_thr05,F3,200,60,100,120,0.05,0.034716310083810376,-0.12750867685791567,0.3645464016499397,0.1944838856532436,False,False,True
eq200_ra140_bd40_btc60_thr00,F1,200,140,40,60,0.0,0.09040190404674942,-0.117665303254789,0.7165811956743585,0.41299489156887814,True,True,True
eq200_ra140_bd40_btc60_thr00,F2,200,140,40,60,0.0,0.01544747978950256,-0.06372889350190995,0.2735060485595896,0.06319184585617799,False,False,True
eq200_ra140_bd40_btc60_thr00,F3,200,140,40,60,0.0,0.10006624253961838,-0.11371030319039335,0.6662874607926916,0.6431761880654248,True,True,True
eq200_ra140_bd40_btc60_thr05,F1,200,140,40,60,0.05,0.09040190404674942,-0.117665303254789,0.7165811956743585,0.41299489156887814,True,True,True
eq200_ra140_bd40_btc60_thr05,F2,200,140,40,60,0.05,0.01544747978950256,-0.06372889350190995,0.2735060485595896,0.06319184585617799,False,False,True
eq200_ra140_bd40_btc60_thr05,F3,200,140,40,60,0.05,0.10777490773911924,-0.10893774875167943,0.7258658034779066,0.7040271799016355,True,True,True
eq200_ra140_bd40_btc120_thr00,F1,200,140,40,120,0.0,0.09040190404674942,-0.117665303254789,0.7165811956743585,0.41299489156887814,True,True,True
eq200_ra140_bd40_btc120_thr00,F2,200,140,40,120,0.0,0.01544747978950256,-0.06372889350190995,0.2735060485595896,0.06319184585617799,False,False,True
eq200_ra140_bd40_btc120_thr00,F3,200,140,40,120,0.0,0.11049603939879726,-0.11950530317264434,0.7113351601809531,0.7259370170510862,True,True,True
eq200_ra140_bd40_btc120_thr05,F1,200,140,40,120,0.05,0.09040190404674942,-0.117665303254789,0.7165811956743585,0.41299489156887814,True,True,True
eq200_ra140_bd40_btc120_thr05,F2,200,140,40,120,0.05,0.01544747978950256,-0.06372889350190995,0.2735060485595896,0.06319184585617799,False,False,True
eq200_ra140_bd40_btc120_thr05,F3,200,140,40,120,0.05,0.104136358361409,-0.11950530317264398,0.6787445945216193,0.6750822246292927,True,True,True
eq200_ra140_bd100_btc60_thr00,F1,200,140,100,60,0.0,0.11172934674606427,-0.11792393077997489,0.826366713082458,0.5266672984920775,True,True,True
eq200_ra140_bd100_btc60_thr00,F2,200,140,100,60,0.0,0.053492447416542355,-0.09035610659825491,0.6195164127733795,0.23158316680803592,False,False,True
eq200_ra140_bd100_btc60_thr00,F3,200,140,100,60,0.0,0.07258567308906505,-0.11371030319039332,0.4959494731995515,0.440360874432169,False,True,True
eq200_ra140_bd100_btc60_thr05,F1,200,140,100,60,0.05,0.11172934674606427,-0.11792393077997489,0.826366713082458,0.5266672984920775,True,True,True
eq200_ra140_bd100_btc60_thr05,F2,200,140,100,60,0.05,0.053492447416542355,-0.09035610659825491,0.6195164127733795,0.23158316680803592,False,False,True
eq200_ra140_bd100_btc60_thr05,F3,200,140,100,60,0.05,0.07999237928127001,-0.10893774875167933,0.5493384060565194,0.4929135009192369,False,True,True
eq200_ra140_bd100_btc120_thr00,F1,200,140,100,120,0.0,0.11172934674606427,-0.11792393077997489,0.826366713082458,0.5266672984920775,True,True,True
eq200_ra140_bd100_btc120_thr00,F2,200,140,100,120,0.0,0.053492447416542355,-0.09035610659825491,0.6195164127733795,0.23158316680803592,False,False,True
eq200_ra140_bd100_btc120_thr00,F3,200,140,100,120,0.0,0.08279626197173418,-0.11950530317264417,0.5452294233871504,0.5132074301076188,False,True,True
eq200_ra140_bd100_btc120_thr05,F1,200,140,100,120,0.05,0.11172934674606427,-0.11792393077997489,0.826366713082458,0.5266672984920775,True,True,True
eq200_ra140_bd100_btc120_thr05,F2,200,140,100,120,0.05,0.053492447416542355,-0.09035610659825491,0.6195164127733795,0.23158316680803592,False,False,True
eq200_ra140_bd100_btc120_thr05,F3,200,140,100,120,0.05,0.07611578266784891,-0.11950530317264428,0.5092882857884709,0.4652182283109827,False,True,True
