variant,window,start,end,days,annual,vol,sharpe,max_dd,calmar,total_return,monthly_win_rate
bias_decay20_rec80_x0.50,1Y,2025-04-07,2026-04-20,252,56.11872302067462,22.246118951542904,1.9859083817908518,-10.090474487790459,5.561554423290862,58.56525826208829,53.84615384615385
bias_decay20_rec80_x0.50,3Y,2023-03-07,2026-04-20,756,20.58012754484164,22.935975116920073,0.8031379228162313,-17.371175412321875,1.1847285549971227,79.33859546521853,50.0
bias_decay20_rec80_x0.50,5Y,2021-02-02,2026-04-20,1260,22.35639818561317,21.517068072586746,0.9135230848591596,-23.45338391697152,0.9532269741866741,186.11881655481275,57.14285714285714
bias_decay20_rec90_x0.50,1Y,2025-04-07,2026-04-20,252,56.11872302067462,22.246118951542904,1.9859083817908518,-10.090474487790459,5.561554423290862,58.56525826208829,53.84615384615385
bias_decay20_rec90_x0.50,3Y,2023-03-07,2026-04-20,756,20.58012754484164,22.935975116920073,0.8031379228162313,-17.371175412321875,1.1847285549971227,79.33859546521853,50.0
bias_decay20_rec90_x0.50,5Y,2021-02-02,2026-04-20,1260,22.35639818561317,21.517068072586746,0.9135230848591596,-23.45338391697152,0.9532269741866741,186.11881655481275,57.14285714285714
bias_decay20_rec40_x0.25,1Y,2025-04-07,2026-04-20,252,55.87712159214069,22.24686265406495,1.9788600053136125,-10.090474487790527,5.5376109081641305,58.3113116721109,53.84615384615385
bias_decay20_rec40_x0.25,3Y,2023-03-07,2026-04-20,756,20.24822118651668,22.93887451541311,0.7909500196878418,-17.371175412321875,1.1656218250006292,77.80235275589904,50.0
bias_decay20_rec40_x0.25,5Y,2021-02-02,2026-04-20,1260,22.19778574875626,21.513253089370853,0.9075575619429016,-23.45338391697152,0.9464640935116115,184.19164467674483,55.55555555555556
bias_decay20_rec50_x0.25,1Y,2025-04-07,2026-04-20,252,55.87712159214069,22.24686265406495,1.9788600053136125,-10.090474487790527,5.5376109081641305,58.3113116721109,53.84615384615385
bias_decay20_rec50_x0.25,3Y,2023-03-07,2026-04-20,756,20.10986341890373,22.931324026469028,0.7860738039778238,-17.371175412321875,1.1576570348048654,77.1646079193687,50.0
bias_decay20_rec50_x0.25,5Y,2021-02-02,2026-04-20,1260,22.113538737351334,21.50844432720286,0.9044745934291816,-23.45338391697152,0.9428719887772511,183.1723007188701,55.55555555555556
bias_decay20_rec60_x0.25,1Y,2025-04-07,2026-04-20,252,55.87712159214069,22.24686265406495,1.9788600053136125,-10.090474487790527,5.5376109081641305,58.3113116721109,53.84615384615385
bias_decay20_rec60_x0.25,3Y,2023-03-07,2026-04-20,756,20.10986341890373,22.931324026469028,0.7860738039778238,-17.371175412321875,1.1576570348048654,77.1646079193687,50.0
bias_decay20_rec60_x0.25,5Y,2021-02-02,2026-04-20,1260,22.113538737351334,21.50844432720286,0.9044745934291816,-23.45338391697152,0.9428719887772511,183.1723007188701,55.55555555555556
bias_decay20_rec70_x0.25,1Y,2025-04-07,2026-04-20,252,55.87712159214069,22.24686265406495,1.9788600053136125,-10.090474487790527,5.5376109081641305,58.3113116721109,53.84615384615385
bias_decay20_rec70_x0.25,3Y,2023-03-07,2026-04-20,756,20.10986341890373,22.931324026469028,0.7860738039778238,-17.371175412321875,1.1576570348048654,77.1646079193687,50.0
bias_decay20_rec70_x0.25,5Y,2021-02-02,2026-04-20,1260,22.113538737351334,21.50844432720286,0.9044745934291816,-23.45338391697152,0.9428719887772511,183.1723007188701,55.55555555555556
bias_decay20_rec80_x0.25,1Y,2025-04-07,2026-04-20,252,55.87712159214069,22.24686265406495,1.9788600053136125,-10.090474487790527,5.5376109081641305,58.3113116721109,53.84615384615385
bias_decay20_rec80_x0.25,3Y,2023-03-07,2026-04-20,756,20.10986341890373,22.931324026469028,0.7860738039778238,-17.371175412321875,1.1576570348048654,77.1646079193687,50.0
bias_decay20_rec80_x0.25,5Y,2021-02-02,2026-04-20,1260,22.113538737351334,21.50844432720286,0.9044745934291816,-23.45338391697152,0.9428719887772511,183.1723007188701,55.55555555555556
bias_decay20_rec90_x0.25,1Y,2025-04-07,2026-04-20,252,55.87712159214069,22.24686265406495,1.9788600053136125,-10.090474487790527,5.5376109081641305,58.3113116721109,53.84615384615385
bias_decay20_rec90_x0.25,3Y,2023-03-07,2026-04-20,756,20.10986341890373,22.931324026469028,0.7860738039778238,-17.371175412321875,1.1576570348048654,77.1646079193687,50.0
bias_decay20_rec90_x0.25,5Y,2021-02-02,2026-04-20,1260,22.113538737351334,21.50844432720286,0.9044745934291816,-23.45338391697152,0.9428719887772511,183.1723007188701,55.55555555555556
bias_decay30_rec40_x0.50,1Y,2025-04-07,2026-04-20,252,54.737977180429894,22.16769405819497,1.9519202274055907,-10.09047448779052,5.424717861054292,57.114145602106305,53.84615384615385
bias_decay30_rec40_x0.50,3Y,2023-03-07,2026-04-20,756,20.564373814338953,22.890449649519308,0.803703020807364,-17.46070745423421,1.1777514667283486,79.26547551532484,52.63157894736842
bias_decay30_rec40_x0.50,5Y,2021-02-02,2026-04-20,1260,22.01797851655043,21.48011813332419,0.9017032256976385,-23.453383916971564,0.938797514017479,182.01965126934434,57.14285714285714
bias_decay30_rec50_x0.50,1Y,2025-04-07,2026-04-20,252,54.737977180429894,22.16769405819497,1.9519202274055907,-10.09047448779052,5.424717861054292,57.114145602106305,53.84615384615385
bias_decay30_rec50_x0.50,3Y,2023-03-07,2026-04-20,756,20.47221458940689,22.88415794893604,0.8004924983738365,-17.46070745423421,1.1724733744646978,78.83813017047403,52.63157894736842
bias_decay30_rec50_x0.50,5Y,2021-02-02,2026-04-20,1260,21.962095958488035,21.476106444901546,0.8996777792108765,-23.453383916971564,0.9364148063340068,181.34735346755124,57.14285714285714
