symbol,date,open,high,low,close,volume
DK_T0001,2015-04-07,1.0,1.0,1.0,1.0,0.0
DK_T0001,2015-04-07,0.9982750412108473,0.9982750412108473,0.9982750412108473,0.9982750412108473,0.0
DK_T0001,2015-04-08,1.0141213507709759,1.0141213507709759,1.0141213507709759,1.0141213507709759,0.0
DK_T0002,2015-04-09,1.0,1.0,1.0,1.0,0.0
DK_T0002,2015-04-09,0.9895367028230823,0.9895367028230823,0.9895367028230823,0.9895367028230823,0.0
DK_T0002,2015-04-10,0.9932398687255465,0.9932398687255465,0.9932398687255465,0.9932398687255465,0.0
DK_T0002,2015-04-13,1.0040250345824513,1.0040250345824513,1.0040250345824513,1.0040250345824513,0.0
DK_T0003,2015-04-14,1.0,1.0,1.0,1.0,0.0
DK_T0003,2015-04-14,1.0052399430571028,1.0052399430571028,1.0052399430571028,1.0052399430571028,0.0
DK_T0003,2015-04-15,1.027191145587991,1.027191145587991,1.027191145587991,1.027191145587991,0.0
DK_T0003,2015-04-16,1.039430640066503,1.039430640066503,1.039430640066503,1.039430640066503,0.0
DK_T0003,2015-04-17,1.051519664105323,1.051519664105323,1.051519664105323,1.051519664105323,0.0
DK_T0003,2015-04-20,1.0485187332732906,1.0485187332732906,1.0485187332732906,1.0485187332732906,0.0
DK_T0003,2015-04-21,1.0274029575484889,1.0274029575484889,1.0274029575484889,1.0274029575484889,0.0
DK_T0003,2015-04-22,1.0271947371532764,1.0271947371532764,1.0271947371532764,1.0271947371532764,0.0
DK_T0003,2015-04-23,1.0102140097665153,1.0102140097665153,1.0102140097665153,1.0102140097665153,0.0
DK_T0003,2015-04-24,0.9979250091195527,0.9979250091195527,0.9979250091195527,0.9979250091195527,0.0
DK_T0003,2015-04-27,1.0081193949019829,1.0081193949019829,1.0081193949019829,1.0081193949019829,0.0
DK_T0003,2015-04-28,1.014699846870338,1.014699846870338,1.014699846870338,1.014699846870338,0.0
DK_T0003,2015-04-29,0.9952334176038703,0.9952334176038703,0.9952334176038703,0.9952334176038703,0.0
DK_T0004,2015-04-30,1.0,1.0,1.0,1.0,0.0
DK_T0004,2015-04-30,0.988787129394689,0.988787129394689,0.988787129394689,0.988787129394689,0.0
DK_T0004,2015-05-04,0.98737952951912,0.98737952951912,0.98737952951912,0.98737952951912,0.0
DK_T0004,2015-05-05,0.9796279936414497,0.9796279936414497,0.9796279936414497,0.9796279936414497,0.0
DK_T0004,2015-05-06,0.9797654173425451,0.9797654173425451,0.9797654173425451,0.9797654173425451,0.0
DK_T0004,2015-05-07,0.9815079846386423,0.9815079846386423,0.9815079846386423,0.9815079846386423,0.0
DK_T0005,2015-05-08,1.0,1.0,1.0,1.0,0.0
DK_T0005,2015-05-08,1.0131098706592951,1.0131098706592951,1.0131098706592951,1.0131098706592951,0.0
DK_T0006,2015-05-11,1.0,1.0,1.0,1.0,0.0
DK_T0006,2015-05-11,1.011961878959547,1.011961878959547,1.011961878959547,1.011961878959547,0.0
DK_T0006,2015-05-12,1.0209771246283437,1.0209771246283437,1.0209771246283437,1.0209771246283437,0.0
DK_T0007,2015-05-13,1.0,1.0,1.0,1.0,0.0
DK_T0007,2015-05-13,0.9985095951345493,0.9985095951345493,0.9985095951345493,0.9985095951345493,0.0
DK_T0007,2015-05-14,0.992930063920981,0.992930063920981,0.992930063920981,0.992930063920981,0.0
DK_T0007,2015-05-15,1.0037466179890653,1.0037466179890653,1.0037466179890653,1.0037466179890653,0.0
DK_T0007,2015-05-18,1.0335349567694059,1.0335349567694059,1.0335349567694059,1.0335349567694059,0.0
DK_T0007,2015-05-19,1.0209207165487342,1.0209207165487342,1.0209207165487342,1.0209207165487342,0.0
DK_T0007,2015-05-20,1.0320345466377763,1.0320345466377763,1.0320345466377763,1.0320345466377763,0.0
DK_T0007,2015-05-21,1.0450386032364,1.0450386032364,1.0450386032364,1.0450386032364,0.0
DK_T0007,2015-05-22,1.0281214457987837,1.0281214457987837,1.0281214457987837,1.0281214457987837,0.0
DK_T0007,2015-05-25,1.0062033212729793,1.0062033212729793,1.0062033212729793,1.0062033212729793,0.0
DK_T0008,2015-05-26,1.0,1.0,1.0,1.0,0.0
DK_T0008,2015-05-26,1.019344796793833,1.019344796793833,1.019344796793833,1.019344796793833,0.0
DK_T0008,2015-05-27,1.0365257951550155,1.0365257951550155,1.0365257951550155,1.0365257951550155,0.0
DK_T0008,2015-05-28,1.0417179884033054,1.0417179884033054,1.0417179884033054,1.0417179884033054,0.0
DK_T0008,2015-05-29,1.0533432637470679,1.0533432637470679,1.0533432637470679,1.0533432637470679,0.0
DK_T0008,2015-06-01,1.0580606808906354,1.0580606808906354,1.0580606808906354,1.0580606808906354,0.0
DK_T0008,2015-06-02,1.080198769440834,1.080198769440834,1.080198769440834,1.080198769440834,0.0
DK_T0008,2015-06-03,1.0870951454628932,1.0870951454628932,1.0870951454628932,1.0870951454628932,0.0
DK_T0008,2015-06-04,1.0740413315227912,1.0740413315227912,1.0740413315227912,1.0740413315227912,0.0
DK_T0008,2015-06-05,1.079583312046083,1.079583312046083,1.079583312046083,1.079583312046083,0.0
DK_T0008,2015-06-08,1.0371828379731305,1.0371828379731305,1.0371828379731305,1.0371828379731305,0.0
DK_T0009,2015-06-09,1.0,1.0,1.0,1.0,0.0
DK_T0009,2015-06-09,1.0078996748518785,1.0078996748518785,1.0078996748518785,1.0078996748518785,0.0
DK_T0009,2015-06-10,1.0292013070592587,1.0292013070592587,1.0292013070592587,1.0292013070592587,0.0
DK_T0010,2015-06-11,1.0,1.0,1.0,1.0,0.0
DK_T0010,2015-06-11,1.0047090121082132,1.0047090121082132,1.0047090121082132,1.0047090121082132,0.0
DK_T0010,2015-06-12,1.0088367754993515,1.0088367754993515,1.0088367754993515,1.0088367754993515,0.0
DK_T0010,2015-06-15,1.0318874889384835,1.0318874889384835,1.0318874889384835,1.0318874889384835,0.0
DK_T0010,2015-06-16,1.0238814383151862,1.0238814383151862,1.0238814383151862,1.0238814383151862,0.0
DK_T0010,2015-06-17,1.008867014490198,1.008867014490198,1.008867014490198,1.008867014490198,0.0
DK_T0010,2015-06-18,1.0293632373173616,1.0293632373173616,1.0293632373173616,1.0293632373173616,0.0
DK_T0010,2015-06-19,1.01875800094583,1.01875800094583,1.01875800094583,1.01875800094583,0.0
DK_T0010,2015-06-23,1.0064473844811064,1.0064473844811064,1.0064473844811064,1.0064473844811064,0.0
DK_T0010,2015-06-24,1.0235179128745402,1.0235179128745402,1.0235179128745402,1.0235179128745402,0.0
DK_T0011,2015-06-25,1.0,1.0,1.0,1.0,0.0
DK_T0011,2015-06-25,1.0076797854558506,1.0076797854558506,1.0076797854558506,1.0076797854558506,0.0
DK_T0011,2015-06-26,1.0124923884981833,1.0124923884981833,1.0124923884981833,1.0124923884981833,0.0
DK_T0011,2015-06-29,1.0337184581910648,1.0337184581910648,1.0337184581910648,1.0337184581910648,0.0
DK_T0012,2015-06-30,1.0,1.0,1.0,1.0,0.0
DK_T0012,2015-06-30,1.0032136763669437,1.0032136763669437,1.0032136763669437,1.0032136763669437,0.0
DK_T0012,2015-07-01,0.9989187176316014,0.9989187176316014,0.9989187176316014,0.9989187176316014,0.0
DK_T0012,2015-07-02,1.0104819420334932,1.0104819420334932,1.0104819420334932,1.0104819420334932,0.0
DK_T0012,2015-07-03,0.9986507268287634,0.9986507268287634,0.9986507268287634,0.9986507268287634,0.0
DK_T0012,2015-07-06,1.0380134523279496,1.0380134523279496,1.0380134523279496,1.0380134523279496,0.0
DK_T0013,2015-07-07,1.0,1.0,1.0,1.0,0.0
DK_T0013,2015-07-07,1.0313678795355603,1.0313678795355603,1.0313678795355603,1.0313678795355603,0.0
DK_T0014,2015-07-09,1.0,1.0,1.0,1.0,0.0
DK_T0014,2015-07-09,1.0139745846843409,1.0139745846843409,1.0139745846843409,1.0139745846843409,0.0
DK_T0014,2015-07-10,1.017887450346225,1.017887450346225,1.017887450346225,1.017887450346225,0.0
DK_T0015,2015-07-14,1.0,1.0,1.0,1.0,0.0
DK_T0015,2015-07-14,0.9710197509485896,0.9710197509485896,0.9710197509485896,0.9710197509485896,0.0
DK_T0015,2015-07-15,0.9866827030168999,0.9866827030168999,0.9866827030168999,0.9866827030168999,0.0
DK_T0015,2015-07-16,0.9802057496265882,0.9802057496265882,0.9802057496265882,0.9802057496265882,0.0
DK_T0015,2015-07-17,0.9677469404832518,0.9677469404832518,0.9677469404832518,0.9677469404832518,0.0
DK_T0015,2015-07-20,0.9524724796339006,0.9524724796339006,0.9524724796339006,0.9524724796339006,0.0
DK_T0015,2015-07-21,0.9423726263087459,0.9423726263087459,0.9423726263087459,0.9423726263087459,0.0
DK_T0015,2015-07-22,0.9317100335177156,0.9317100335177156,0.9317100335177156,0.9317100335177156,0.0
DK_T0016,2015-07-27,1.0,1.0,1.0,1.0,0.0
DK_T0016,2015-07-27,0.9954743490281772,0.9954743490281772,0.9954743490281772,0.9954743490281772,0.0
DK_T0017,2015-07-28,1.0,1.0,1.0,1.0,0.0
DK_T0017,2015-07-28,0.9947209536398194,0.9947209536398194,0.9947209536398194,0.9947209536398194,0.0
DK_T0017,2015-07-29,1.0050223828296123,1.0050223828296123,1.0050223828296123,1.0050223828296123,0.0
DK_T0017,2015-07-30,1.0042041827013772,1.0042041827013772,1.0042041827013772,1.0042041827013772,0.0
DK_T0018,2015-07-31,1.0,1.0,1.0,1.0,0.0
DK_T0018,2015-07-31,0.9910020101114786,0.9910020101114786,0.9910020101114786,0.9910020101114786,0.0
DK_T0018,2015-08-03,0.96662438050281,0.96662438050281,0.96662438050281,0.96662438050281,0.0
DK_T0019,2015-08-04,1.0,1.0,1.0,1.0,0.0
DK_T0019,2015-08-04,1.0106232444103294,1.0106232444103294,1.0106232444103294,1.0106232444103294,0.0
DK_T0019,2015-08-05,1.0126446749224978,1.0126446749224978,1.0126446749224978,1.0126446749224978,0.0
DK_T0019,2015-08-06,1.013273887336039,1.013273887336039,1.013273887336039,1.013273887336039,0.0
DK_T0019,2015-08-07,1.018012005841114,1.018012005841114,1.018012005841114,1.018012005841114,0.0
DK_T0020,2015-08-10,1.0,1.0,1.0,1.0,0.0
DK_T0020,2015-08-10,0.9977887020681343,0.9977887020681343,0.9977887020681343,0.9977887020681343,0.0
DK_T0020,2015-08-11,1.0038829190754355,1.0038829190754355,1.0038829190754355,1.0038829190754355,0.0
DK_T0020,2015-08-12,1.0170096408202043,1.0170096408202043,1.0170096408202043,1.0170096408202043,0.0
DK_T0020,2015-08-13,1.0170824585616864,1.0170824585616864,1.0170824585616864,1.0170824585616864,0.0
DK_T0020,2015-08-14,1.0285983545196773,1.0285983545196773,1.0285983545196773,1.0285983545196773,0.0
DK_T0020,2015-08-17,1.054501398537493,1.054501398537493,1.054501398537493,1.054501398537493,0.0
DK_T0020,2015-08-18,1.0397462393574344,1.0397462393574344,1.0397462393574344,1.0397462393574344,0.0
DK_T0020,2015-08-19,1.035002299808743,1.035002299808743,1.035002299808743,1.035002299808743,0.0
DK_T0020,2015-08-20,1.0236974645701178,1.0236974645701178,1.0236974645701178,1.0236974645701178,0.0
DK_T0021,2015-08-21,1.0,1.0,1.0,1.0,0.0
DK_T0021,2015-08-21,1.0145394738873477,1.0145394738873477,1.0145394738873477,1.0145394738873477,0.0
DK_T0022,2015-08-24,1.0,1.0,1.0,1.0,0.0
DK_T0022,2015-08-24,1.0072798577598847,1.0072798577598847,1.0072798577598847,1.0072798577598847,0.0
DK_T0022,2015-08-25,1.0058812218481632,1.0058812218481632,1.0058812218481632,1.0058812218481632,0.0
DK_T0022,2015-08-26,0.9819157954467271,0.9819157954467271,0.9819157954467271,0.9819157954467271,0.0
DK_T0022,2015-08-27,0.9635743875998386,0.9635743875998386,0.9635743875998386,0.9635743875998386,0.0
DK_T0022,2015-08-28,0.9755441172827746,0.9755441172827746,0.9755441172827746,0.9755441172827746,0.0
DK_T0023,2015-08-31,1.0,1.0,1.0,1.0,0.0
