trade_id,strategy,symbol,holding_code,pair,long_leg,short_leg,entry_date,exit_date,entry_price,exit_price,side,holding_days,is_open_trade,profit_pct,mfe_pct,mae_pct,profit_capture,giveback_pct,max_high,min_low,best_date,worst_date,bar_count,holding_calendar_days,had_profit_then_loss,deep_mae_profit,holding_code_trade,pair_trade,long_leg_trade,short_leg_trade,holding_days_trade,is_open_trade_trade
71,Sub-A-DK,DK_T0071,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2016-10-12,2016-10-17,1.0,0.9817747835301538,long,4,False,-0.018225216469846206,0.004790046497073153,-0.018225216469846206,-3.804809928459422,0.02301526296691936,1.0047900464970732,0.9817747835301538,2016-10-12,2016-10-17,5,5,True,False,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,4,False
72,Sub-A-DK,DK_T0072,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2016-10-18,2016-10-21,1.0,0.9862271990751678,long,4,False,-0.01377280092483224,0.006792292418021484,-0.01377280092483224,-2.0277102452612157,0.020565093342853724,1.0067922924180215,0.9862271990751678,2016-10-20,2016-10-21,5,3,True,False,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,4,False
73,Sub-A-DK,DK_T0073,HS300/ZZ1000_-1,HS300/ZZ1000,中证1000,沪深300,2016-10-24,2016-10-28,1.0,0.990078438052237,long,5,False,-0.009921561947762947,0.0007973749939524932,-0.009921561947762947,-12.442780401957355,0.01071893694171544,1.0007973749939525,0.990078438052237,2016-10-27,2016-10-28,6,4,True,False,HS300/ZZ1000_-1,HS300/ZZ1000,中证1000,沪深300,5,False
74,Sub-A-DK,DK_T0074,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,2016-10-31,2016-11-01,1.0,1.007614396688536,long,2,False,0.007614396688536029,0.007614396688536029,0.0,1.0,0.0,1.007614396688536,1.0,2016-11-01,2016-10-31,3,1,False,False,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,2,False
75,Sub-A-DK,DK_T0075,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2016-11-02,2016-11-29,1.0,1.131085982516546,long,20,False,0.13108598251654602,0.13108598251654602,0.0,1.0,0.0,1.131085982516546,1.0,2016-11-29,2016-11-02,21,27,False,False,SZ50/CYB_1,SZ50/CYB,上证50,创业板,20,False
76,Sub-A-DK,DK_T0076,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2016-11-30,2016-12-19,1.0,1.002952791238254,long,14,False,0.0029527912382540933,0.0727509357026539,-0.029901131171715667,0.040587673680551405,0.0697981444643998,1.072750935702654,0.9700988688282843,2016-12-12,2016-12-07,15,19,False,False,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,14,False
77,Sub-A-DK,DK_T0077,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2016-12-20,2016-12-21,1.0,0.9970841136355715,long,2,False,-0.0029158863644285216,0.0,-0.00577534816827463,,0.0029158863644285216,1.0,0.9942246518317254,2016-12-20,2016-12-20,3,1,False,False,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2,False
78,Sub-A-DK,DK_T0078,ZZ500/CYB_1,ZZ500/CYB,中证500,创业板,2016-12-22,2016-12-28,1.0,1.007783160365094,long,5,False,0.007783160365093966,0.007783160365093966,0.0,1.0,0.0,1.007783160365094,1.0,2016-12-28,2016-12-22,6,6,False,False,ZZ500/CYB_1,ZZ500/CYB,中证500,创业板,5,False
79,Sub-A-DK,DK_T0079,SZ50/ZZ500_-1,SZ50/ZZ500,中证500,上证50,2016-12-29,2016-12-30,1.0,0.9935010079369688,long,2,False,-0.006498992063031173,0.0,-0.006498992063031173,,0.006498992063031173,1.0,0.9935010079369688,2016-12-29,2016-12-30,3,1,False,False,SZ50/ZZ500_-1,SZ50/ZZ500,中证500,上证50,2,False
80,Sub-A-DK,DK_T0080,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2017-01-03,2017-01-12,1.0,0.9909580144408602,long,8,False,-0.00904198555913982,0.005504814242465628,-0.00904198555913982,-1.6425596143440218,0.014546799801605448,1.0055048142424656,0.9909580144408602,2017-01-04,2017-01-12,9,9,True,False,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,8,False
81,Sub-A-DK,DK_T0081,SZ50/ZZ500_-1,SZ50/ZZ500,中证500,上证50,2017-01-13,2017-01-13,1.0,0.9757625133653083,long,1,False,-0.02423748663469172,0.0,-0.02423748663469172,,0.02423748663469172,1.0,0.9757625133653083,2017-01-13,2017-01-13,2,0,False,False,SZ50/ZZ500_-1,SZ50/ZZ500,中证500,上证50,1,False
82,Sub-A-DK,DK_T0082,SZ50/ZZ500_1,SZ50/ZZ500,上证50,中证500,2017-01-16,2017-01-16,1.0,0.947294941847168,long,1,False,-0.052705058152831996,0.0,-0.052705058152831996,,0.052705058152831996,1.0,0.947294941847168,2017-01-16,2017-01-16,2,0,False,False,SZ50/ZZ500_1,SZ50/ZZ500,上证50,中证500,1,False
83,Sub-A-DK,DK_T0083,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2017-01-17,2017-02-08,1.0,0.9535543098563433,long,12,False,-0.04644569014365674,0.0,-0.04644569014365674,,0.04644569014365674,1.0,0.9535543098563433,2017-01-17,2017-02-08,13,22,False,False,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,12,False
84,Sub-A-DK,DK_T0084,HS300/ZZ1000_1,HS300/ZZ1000,沪深300,中证1000,2017-02-09,2017-02-09,1.0,0.994764963156014,long,1,False,-0.005235036843985963,0.0,-0.005235036843985963,,0.005235036843985963,1.0,0.994764963156014,2017-02-09,2017-02-09,2,0,False,False,HS300/ZZ1000_1,HS300/ZZ1000,沪深300,中证1000,1,False
85,Sub-A-DK,DK_T0085,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,2017-02-10,2017-02-10,1.0,0.9979616368429832,long,1,False,-0.002038363157016776,0.0,-0.002038363157016776,,0.002038363157016776,1.0,0.9979616368429832,2017-02-10,2017-02-10,2,0,False,False,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,1,False
86,Sub-A-DK,DK_T0086,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2017-02-13,2017-02-14,1.0,1.000216554265971,long,2,False,0.0002165542659708919,0.0002165542659708919,0.0,1.0,0.0,1.000216554265971,1.0,2017-02-14,2017-02-13,3,1,False,False,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2,False
87,Sub-A-DK,DK_T0087,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2017-02-15,2017-03-02,1.0,1.0135788856557706,long,12,False,0.01357888565577059,0.01357888565577059,-0.01179042568130817,1.0,0.0,1.0135788856557706,0.9882095743186918,2017-03-02,2017-02-20,13,15,False,False,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,12,False
88,Sub-A-DK,DK_T0088,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2017-03-03,2017-03-24,1.0,1.0176689367462806,long,16,False,0.01766893674628056,0.03281201302580716,0.0,0.5384898735833021,0.015143076279526602,1.0328120130258072,1.0,2017-03-07,2017-03-03,17,21,False,False,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,16,False
89,Sub-A-DK,DK_T0089,ZZ500/CYB_-1,ZZ500/CYB,创业板,中证500,2017-03-30,2017-03-30,1.0,0.9936687345327424,long,1,False,-0.006331265467257596,0.0,-0.006331265467257596,,0.006331265467257596,1.0,0.9936687345327424,2017-03-30,2017-03-30,2,0,False,False,ZZ500/CYB_-1,ZZ500/CYB,创业板,中证500,1,False
90,Sub-A-DK,DK_T0090,HS300/ZZ500_1,HS300/ZZ500,沪深300,中证500,2017-03-31,2017-03-31,1.0,1.0022353510981994,long,1,False,0.0022353510981993896,0.0022353510981993896,0.0,1.0,0.0,1.0022353510981994,1.0,2017-03-31,2017-03-31,2,0,False,False,HS300/ZZ500_1,HS300/ZZ500,沪深300,中证500,1,False
91,Sub-A-DK,DK_T0091,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2017-04-05,2017-04-13,1.0,0.9812472898152435,long,7,False,-0.01875271018475655,0.0,-0.018763015513921122,,0.01875271018475655,1.0,0.9812369844860789,2017-04-05,2017-04-07,8,8,False,False,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,7,False
92,Sub-A-DK,DK_T0092,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2017-04-14,2017-04-14,1.0,1.0095344406494378,long,1,False,0.009534440649437759,0.009534440649437759,0.0,1.0,0.0,1.0095344406494378,1.0,2017-04-14,2017-04-14,2,0,False,False,SZ50/CYB_1,SZ50/CYB,上证50,创业板,1,False
93,Sub-A-DK,DK_T0093,HS300/CYB_1,HS300/CYB,沪深300,创业板,2017-04-17,2017-04-19,1.0,1.0161096183463807,long,3,False,0.016109618346380694,0.021233113843313056,0.0,0.7587025843340494,0.005123495496932362,1.021233113843313,1.0,2017-04-18,2017-04-17,4,2,False,False,HS300/CYB_1,HS300/CYB,沪深300,创业板,3,False
94,Sub-A-DK,DK_T0094,HS300/ZZ1000_1,HS300/ZZ1000,沪深300,中证1000,2017-04-20,2017-04-24,1.0,1.0578306901044188,long,3,False,0.05783069010441877,0.05783069010441877,0.0,1.0,0.0,1.0578306901044188,1.0,2017-04-24,2017-04-20,4,4,False,False,HS300/ZZ1000_1,HS300/ZZ1000,沪深300,中证1000,3,False
95,Sub-A-DK,DK_T0095,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2017-04-25,2017-05-09,1.0,1.0025000908009576,long,10,False,0.0025000908009575884,0.016888402619213094,-0.03298572322733506,0.14803595445512174,0.014388311818255506,1.016888402619213,0.9670142767726649,2017-05-08,2017-05-03,11,14,False,False,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,10,False
96,Sub-A-DK,DK_T0096,SZ50/ZZ500_1,SZ50/ZZ500,上证50,中证500,2017-05-10,2017-05-25,1.0,1.118530077129998,long,12,False,0.11853007712999797,0.11853007712999797,0.0,1.0,0.0,1.118530077129998,1.0,2017-05-25,2017-05-10,13,15,False,False,SZ50/ZZ500_1,SZ50/ZZ500,上证50,中证500,12,False
97,Sub-A-DK,DK_T0097,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2017-05-26,2017-06-12,1.0,1.011947492231486,long,10,False,0.011947492231485946,0.0362226493446971,-0.01059596970210841,0.32983485326522716,0.024275157113211154,1.036222649344697,0.9894040302978916,2017-06-01,2017-06-07,11,17,False,False,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,10,False
98,Sub-A-DK,DK_T0098,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2017-06-13,2017-06-15,1.0,0.957326141331606,long,3,False,-0.042673858668394016,0.0,-0.042673858668394016,,0.042673858668394016,1.0,0.957326141331606,2017-06-13,2017-06-15,4,2,False,False,SZ50/CYB_1,SZ50/CYB,上证50,创业板,3,False
99,Sub-A-DK,DK_T0099,HS300/CYB_1,HS300/CYB,沪深300,创业板,2017-06-16,2017-06-16,1.0,1.0007174864334931,long,1,False,0.0007174864334931197,0.0007174864334931197,0.0,1.0,0.0,1.0007174864334931,1.0,2017-06-16,2017-06-16,2,0,False,False,HS300/CYB_1,HS300/CYB,沪深300,创业板,1,False
100,Sub-A-DK,DK_T0100,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2017-06-19,2017-07-12,1.0,0.9634839112002901,long,18,False,-0.03651608879970991,0.0,-0.03729250983551324,,0.03651608879970991,1.0,0.9627074901644868,2017-06-19,2017-07-11,19,23,False,False,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,18,False
101,Sub-A-DK,DK_T0101,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,2017-07-13,2017-07-19,1.0,1.0317286582287264,long,5,False,0.03172865822872639,0.03172865822872639,0.0,1.0,0.0,1.0317286582287264,1.0,2017-07-19,2017-07-13,6,6,False,False,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,5,False
102,Sub-A-DK,DK_T0102,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2017-07-20,2017-08-01,1.0,0.9796433819929826,long,9,False,-0.02035661800701738,0.0004638762499882265,-0.0344447487732773,-43.88372547103682,0.020820494257005606,1.0004638762499882,0.9655552512267227,2017-07-20,2017-07-27,10,12,True,False,SZ50/CYB_1,SZ50/CYB,上证50,创业板,9,False
103,Sub-A-DK,DK_T0103,ZZ500/CYB_1,ZZ500/CYB,中证500,创业板,2017-08-02,2017-08-04,1.0,1.0037708512535164,long,3,False,0.003770851253516394,0.005719068379307579,0.0,0.6593471179956306,0.0019482171257911851,1.0057190683793076,1.0,2017-08-02,2017-08-02,4,2,False,False,ZZ500/CYB_1,ZZ500/CYB,中证500,创业板,3,False
104,Sub-A-DK,DK_T0104,SZ50/ZZ500_-1,SZ50/ZZ500,中证500,上证50,2017-08-07,2017-08-09,1.0,1.022623976849667,long,3,False,0.022623976849666994,0.022623976849666994,0.0,1.0,0.0,1.022623976849667,1.0,2017-08-09,2017-08-07,4,2,False,False,SZ50/ZZ500_-1,SZ50/ZZ500,中证500,上证50,3,False
105,Sub-A-DK,DK_T0105,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2017-08-10,2017-08-29,1.0,0.9923360969727066,long,14,False,-0.007663903027293362,0.037922930210744665,-0.007663903027293362,-0.20209153102631178,0.04558683323803803,1.0379229302107447,0.9923360969727066,2017-08-17,2017-08-29,15,19,True,False,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,14,False
106,Sub-A-DK,DK_T0106,HS300/CYB_-1,HS300/CYB,创业板,沪深300,2017-08-30,2017-08-30,1.0,1.0050060305808897,long,1,False,0.005006030580889664,0.005006030580889664,0.0,1.0,0.0,1.0050060305808897,1.0,2017-08-30,2017-08-30,2,0,False,False,HS300/CYB_-1,HS300/CYB,创业板,沪深300,1,False
107,Sub-A-DK,DK_T0107,ZZ500/CYB_-1,ZZ500/CYB,创业板,中证500,2017-08-31,2017-09-08,1.0,1.0087126528804076,long,7,False,0.008712652880407568,0.016387631339598308,0.0,0.5316602930500834,0.00767497845919074,1.0163876313395983,1.0,2017-09-07,2017-08-31,8,8,False,False,ZZ500/CYB_-1,ZZ500/CYB,创业板,中证500,7,False
108,Sub-A-DK,DK_T0108,HS300/CYB_-1,HS300/CYB,创业板,沪深300,2017-09-12,2017-09-12,1.0,0.982818692338857,long,1,False,-0.017181307661143008,0.0,-0.017181307661143008,,0.017181307661143008,1.0,0.982818692338857,2017-09-12,2017-09-12,2,0,False,False,HS300/CYB_-1,HS300/CYB,创业板,沪深300,1,False
109,Sub-A-DK,DK_T0109,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2017-09-13,2017-09-15,1.0,1.0053978620377246,long,3,False,0.005397862037724632,0.005720577380063263,0.0,0.9435869282245314,0.00032271534233863086,1.0057205773800633,1.0,2017-09-14,2017-09-13,4,2,False,False,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,3,False
110,Sub-A-DK,DK_T0110,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2017-09-18,2017-09-27,1.0,0.9898778874140669,long,8,False,-0.010122112585933096,0.021104783101530744,-0.034948670387891956,-0.4796122536411631,0.03122689568746384,1.0211047831015307,0.965051329612108,2017-09-20,2017-09-25,9,9,True,False,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,8,False
111,Sub-A-DK,DK_T0111,SZ50/HS300_-1,SZ50/HS300,沪深300,上证50,2017-10-10,2017-10-10,1.0,0.9980271402658029,long,1,False,-0.001972859734197141,0.0,-0.001972859734197141,,0.001972859734197141,1.0,0.9980271402658029,2017-10-10,2017-10-10,2,0,False,False,SZ50/HS300_-1,SZ50/HS300,沪深300,上证50,1,False
112,Sub-A-DK,DK_T0112,HS300/ZZ500_1,HS300/ZZ500,沪深300,中证500,2017-10-11,2017-10-19,1.0,1.0633169132400744,long,7,False,0.06331691324007438,0.06331691324007438,0.0,1.0,0.0,1.0633169132400744,1.0,2017-10-19,2017-10-11,8,8,False,False,HS300/ZZ500_1,HS300/ZZ500,沪深300,中证500,7,False
113,Sub-A-DK,DK_T0113,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2017-10-20,2017-10-25,1.0,0.9727921608250993,long,4,False,-0.02720783917490066,0.0,-0.03366735476510585,,0.02720783917490066,1.0,0.9663326452348941,2017-10-20,2017-10-23,5,5,False,False,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,4,False
114,Sub-A-DK,DK_T0114,HS300/ZZ1000_1,HS300/ZZ1000,沪深300,中证1000,2017-10-26,2017-10-27,1.0,1.022484675504604,long,2,False,0.02248467550460398,0.02248467550460398,0.0,1.0,0.0,1.022484675504604,1.0,2017-10-27,2017-10-26,3,1,False,False,HS300/ZZ1000_1,HS300/ZZ1000,沪深300,中证1000,2,False
115,Sub-A-DK,DK_T0115,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2017-10-30,2017-12-07,1.0,1.1295142240417488,long,29,False,0.12951422404174884,0.15979718056642556,0.0,0.8104912964212876,0.03028295652467672,1.1597971805664256,1.0,2017-12-05,2017-10-30,30,38,False,False,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,29,False
116,Sub-A-DK,DK_T0116,SZ50/ZZ500_1,SZ50/ZZ500,上证50,中证500,2017-12-08,2017-12-11,1.0,0.9942351771075894,long,2,False,-0.005764822892410648,0.0,-0.005764822892410648,,0.005764822892410648,1.0,0.9942351771075894,2017-12-08,2017-12-11,3,3,False,False,SZ50/ZZ500_1,SZ50/ZZ500,上证50,中证500,2,False
117,Sub-A-DK,DK_T0117,SZ50/HS300_1,SZ50/HS300,上证50,沪深300,2017-12-12,2017-12-12,1.0,0.9944094274062041,long,1,False,-0.005590572593795917,0.0,-0.005590572593795917,,0.005590572593795917,1.0,0.9944094274062041,2017-12-12,2017-12-12,2,0,False,False,SZ50/HS300_1,SZ50/HS300,上证50,沪深300,1,False
118,Sub-A-DK,DK_T0118,HS300/ZZ1000_-1,HS300/ZZ1000,中证1000,沪深300,2017-12-13,2017-12-14,1.0,1.0048768860218342,long,2,False,0.004876886021834226,0.004876886021834226,-0.0024187284540077014,1.0,0.0,1.0048768860218342,0.9975812715459923,2017-12-14,2017-12-13,3,1,False,False,HS300/ZZ1000_-1,HS300/ZZ1000,中证1000,沪深300,2,False
119,Sub-A-DK,DK_T0119,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2017-12-15,2017-12-28,1.0,0.9769858388073481,long,10,False,-0.023014161192651872,0.005447277920528126,-0.03036028581553052,-4.2248920522161635,0.028461439113179998,1.0054472779205281,0.9696397141844695,2017-12-15,2017-12-26,11,13,True,False,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,10,False
120,Sub-A-DK,DK_T0120,SZ50/ZZ500_-1,SZ50/ZZ500,中证500,上证50,2017-12-29,2018-01-12,1.0,0.9728056071078168,long,10,False,-0.027194392892183172,0.011772032405571675,-0.027194392892183172,-2.3100847802043196,0.03896642529775485,1.0117720324055717,0.9728056071078168,2018-01-04,2018-01-12,11,14,True,False,SZ50/ZZ500_-1,SZ50/ZZ500,中证500,上证50,10,False
121,Sub-A-DK,DK_T0121,ZZ500/CYB_1,ZZ500/CYB,中证500,创业板,2018-01-15,2018-01-17,1.0,1.0052804334734262,long,3,False,0.005280433473426216,0.0243718109155997,0.0,0.21666151488342464,0.019091377442173485,1.0243718109155997,1.0,2018-01-16,2018-01-15,4,2,False,False,ZZ500/CYB_1,ZZ500/CYB,中证500,创业板,3,False
122,Sub-A-DK,DK_T0122,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2018-01-18,2018-01-25,1.0,0.9841081411320132,long,6,False,-0.01589185886798683,0.023933104068098565,-0.01589185886798683,-0.6640116059650513,0.039824962936085395,1.0239331040680986,0.9841081411320132,2018-01-19,2018-01-25,7,7,True,False,SZ50/CYB_1,SZ50/CYB,上证50,创业板,6,False
123,Sub-A-DK,DK_T0123,SZ50/ZZ500_1,SZ50/ZZ500,上证50,中证500,2018-01-26,2018-02-01,1.0,1.0716514895529776,long,5,False,0.07165148955297762,0.07165148955297762,-0.01998514538168994,1.0,0.0,1.0716514895529776,0.9800148546183101,2018-02-01,2018-01-30,6,6,False,False,SZ50/ZZ500_1,SZ50/ZZ500,上证50,中证500,5,False
124,Sub-A-DK,DK_T0124,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2018-02-02,2018-02-09,1.0,0.9686380819484657,long,6,False,-0.03136191805153432,0.04061135095966795,-0.03136191805153432,-0.772245131236352,0.07197326901120227,1.040611350959668,0.9686380819484657,2018-02-06,2018-02-09,7,7,True,False,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,6,False
125,Sub-A-DK,DK_T0125,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,2018-02-12,2018-02-14,1.0,1.0069647667535762,long,3,False,0.006964766753576157,0.014492493565511744,0.0,0.48057752947018295,0.007527726811935587,1.0144924935655117,1.0,2018-02-12,2018-02-12,4,2,False,False,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,3,False
126,Sub-A-DK,DK_T0126,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2018-02-22,2018-03-23,1.0,1.0477690285453203,long,22,False,0.04776902854532028,0.07899318983618686,-0.00978526291654458,0.604723377349135,0.03122416129086658,1.0789931898361869,0.9902147370834554,2018-03-13,2018-02-23,23,29,False,False,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,22,False
127,Sub-A-DK,DK_T0127,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2018-03-26,2018-03-28,1.0,1.0601443999743672,long,3,False,0.06014439997436716,0.06014439997436716,0.0,1.0,0.0,1.0601443999743672,1.0,2018-03-28,2018-03-26,4,2,False,False,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,3,False
128,Sub-A-DK,DK_T0128,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2018-03-29,2018-04-11,1.0,0.9740520333604742,long,8,False,-0.02594796663952581,0.01760396303733258,-0.02594796663952581,-1.4739843854760526,0.04355192967685839,1.0176039630373326,0.9740520333604742,2018-04-02,2018-04-11,9,13,True,False,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,8,False
129,Sub-A-DK,DK_T0129,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2018-04-12,2018-04-23,1.0,0.9992561907881807,long,8,False,-0.0007438092118192685,0.03815516650311879,-0.0007438092118192685,-0.01949432488411418,0.038898975714938056,1.0381551665031188,0.9992561907881807,2018-04-16,2018-04-23,9,11,True,False,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,8,False
130,Sub-A-DK,DK_T0130,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,2018-04-24,2018-04-25,1.0,0.9824579365029302,long,2,False,-0.01754206349706977,0.0,-0.01754206349706977,,0.01754206349706977,1.0,0.9824579365029302,2018-04-24,2018-04-25,3,1,False,False,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,2,False
131,Sub-A-DK,DK_T0131,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2018-04-26,2018-05-08,1.0,0.9903712007513439,long,7,False,-0.009628799248656117,0.005184174912216788,-0.018081066548538804,-1.8573445942121536,0.014812974160872905,1.0051841749122168,0.9819189334514612,2018-04-26,2018-05-07,8,12,True,False,SZ50/CYB_1,SZ50/CYB,上证50,创业板,7,False
132,Sub-A-DK,DK_T0132,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2018-05-10,2018-05-17,1.0,1.0027824868126263,long,6,False,0.0027824868126262725,0.024961787048355166,-0.0015665587651987334,0.11146985619403486,0.022179300235728894,1.0249617870483552,0.9984334412348013,2018-05-14,2018-05-10,7,7,False,False,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,6,False
133,Sub-A-DK,DK_T0133,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2018-05-18,2018-06-21,1.0,1.157709923451296,long,25,False,0.15770992345129597,0.15770992345129597,-0.01697365885326474,1.0,0.0,1.157709923451296,0.9830263411467353,2018-06-21,2018-05-24,26,34,False,False,SZ50/CYB_1,SZ50/CYB,上证50,创业板,25,False
134,Sub-A-DK,DK_T0134,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2018-06-22,2018-06-29,1.0,0.9317836663794419,long,6,False,-0.06821633362055812,0.0,-0.06821633362055812,,0.06821633362055812,1.0,0.9317836663794419,2018-06-22,2018-06-29,7,7,False,False,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,6,False
135,Sub-A-DK,DK_T0135,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,2018-07-04,2018-07-04,1.0,0.9857943156947833,long,1,False,-0.014205684305216737,0.0,-0.014205684305216737,,0.014205684305216737,1.0,0.9857943156947833,2018-07-04,2018-07-04,2,0,False,False,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,1,False
136,Sub-A-DK,DK_T0136,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2018-07-05,2018-07-23,1.0,0.9734807557569995,long,13,False,-0.02651924424300045,0.008229059738223521,-0.02807531710045863,-3.2226335798511765,0.03474830398122397,1.0082290597382235,0.9719246828995414,2018-07-17,2018-07-09,14,18,True,False,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,13,False
137,Sub-A-DK,DK_T0137,HS300/CYB_-1,HS300/CYB,创业板,沪深300,2018-07-24,2018-07-25,1.0,0.9914503706125911,long,2,False,-0.008549629387408886,0.0,-0.011544607436219656,,0.008549629387408886,1.0,0.9884553925637803,2018-07-24,2018-07-24,3,1,False,False,HS300/CYB_-1,HS300/CYB,创业板,沪深300,2,False
138,Sub-A-DK,DK_T0138,HS300/ZZ1000_-1,HS300/ZZ1000,中证1000,沪深300,2018-07-26,2018-07-26,1.0,1.0090487811829256,long,1,False,0.009048781182925625,0.009048781182925625,0.0,1.0,0.0,1.0090487811829256,1.0,2018-07-26,2018-07-26,2,0,False,False,HS300/ZZ1000_-1,HS300/ZZ1000,中证1000,沪深300,1,False
139,Sub-A-DK,DK_T0139,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2018-07-27,2018-07-31,1.0,1.0297827025345156,long,3,False,0.029782702534515648,0.029782702534515648,0.0,1.0,0.0,1.0297827025345156,1.0,2018-07-31,2018-07-27,4,4,False,False,SZ50/CYB_1,SZ50/CYB,上证50,创业板,3,False
140,Sub-A-DK,DK_T0140,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,2018-08-01,2018-08-03,1.0,0.9988407594553115,long,3,False,-0.0011592405446885223,0.0,-0.009332407511827623,,0.0011592405446885223,1.0,0.9906675924881724,2018-08-01,2018-08-02,4,2,False,False,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,3,False
141,Sub-A-DK,DK_T0141,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2018-08-06,2018-08-16,1.0,1.0070113945480588,long,9,False,0.007011394548058769,0.0374203771422037,-0.00807885667517938,0.1873683560540904,0.03040898259414493,1.0374203771422037,0.9919211433248206,2018-08-08,2018-08-13,10,10,False,False,SZ50/CYB_1,SZ50/CYB,上证50,创业板,9,False
