version,candidate,ema_vol_halflife_days,recent_weighted_sharpe,mean_recent_cagr,worst_recent_maxdd,10y_cagr,10y_maxdd,10y_sharpe,10y_calmar,10y_annual_turnover,10y_total_trade_cost
V7.5,emavolhl63,63,1.9059810034919944,0.39276047329273395,-0.14040187400098236,0.30640783895388335,-0.14040187400098236,1.8013184358616183,2.182362886066175,14.8737408141269,0.14838327145521837
V7.5,emavolhl126,126,1.9014335558988618,0.3912409385798245,-0.1386559365682587,0.30935143226560746,-0.1386559365682587,1.8111080692329344,2.2310723934515226,14.829099871455353,0.14793792490809032
V7.5,emavolhl189,189,1.896054411729291,0.38996012365961974,-0.13883212039500303,0.31077346265140515,-0.13883212039500303,1.8134611804415686,2.238483873668408,14.79567607576974,0.1476044827558933
V7.5,emavolhl252,252,1.8925843260050987,0.3891857254083922,-0.1393224820646315,0.31139423654550624,-0.1393224820646315,1.8125452885238822,2.2350609315232477,14.790732689839547,0.14755516659625645
V7.6,emavolhl63,63,1.9718182827467574,0.4142538688009279,-0.12191566339956261,0.3182406856113884,-0.12191566339956261,1.8108163367405814,2.6103346915186463,14.424215310266169,0.14389871940479823
V7.6,emavolhl126,126,1.964261452251385,0.41192848524689907,-0.12110354429644565,0.3226908804284174,-0.12110354429644543,1.8246199657762425,2.6645865924329426,14.353841815878585,0.14319666002031256
V7.6,emavolhl189,189,1.9564436872209932,0.40997583545603483,-0.12084209355293929,0.32483989526815016,-0.12084209355293896,1.8280328557895034,2.688135282312393,14.306110919802224,0.14272048750945554
V7.6,emavolhl252,252,1.9515285316836422,0.4088038894201415,-0.12064982941732039,0.3257815831544266,-0.12064982941731983,1.8267183941098113,2.7002241505669233,14.296224370530743,0.142621857410771
