version,candidate,segment,start,end,name,lbs,abs_threshold,rebalance_threshold,min_turnover,commission,official_weight,ema_weight,ema_half_life,ema_abs_threshold,target_vol,vol_window,vol_lb,max_lev,volreg_enabled,volreg_short_window,volreg_long_window,volreg_enter,volreg_exit,ema_vol_halflife_days,days,cagr,vol,sharpe,maxdd,calmar,final_nav,monthly_win_rate,avg_bil,avg_cash,avg_risky,max_risky,annual_turnover,total_trade_cost
V7.6,emavolhl126,1Y,2025-05-06,2026-05-06,emavolhl126,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,252,0.6151676456403643,0.18148162312519556,2.7349462409664467,-0.12110354429644543,5.079683251338338,1.6151676456403643,0.8461538461538461,0.003924569796067719,0.0,1.2203815934386428,1.4684761343957713,12.638386994915418,0.012638386994915419
V7.6,emavolhl126,3Y,2023-05-08,2026-05-06,emavolhl126,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,752,0.4213272059708584,0.1803005848589137,2.041424113747385,-0.12110354429644565,3.479065855739981,2.855344355333133,0.7567567567567568,0.032312645183486435,0.02925531914893617,1.1169276156014905,1.4684761343957713,13.169777345969571,0.03930028795305206
V7.6,emavolhl126,5Y,2021-05-06,2026-05-06,emavolhl126,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,1256,0.28852820894795617,0.1653294325698584,1.6166516612239912,-0.12110354429644532,2.3824918636706256,3.5377091995511636,0.6721311475409836,0.14842882224594414,0.041401273885350316,0.9331730949230983,1.4684761343957713,12.801928598466622,0.06380643777648445
V7.6,emavolhl126,10Y,2016-05-06,2026-05-06,emavolhl126,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,126,2514,0.3226908804284174,0.16040488232723052,1.8246199657762425,-0.12110354429644543,2.6645865924329426,16.28139926440117,0.6859504132231405,0.14528939245070838,0.049323786793953855,0.9522902680403131,1.6540217367381533,14.353841815878585,0.14319666002031256
V7.6,emavolhl189,full_common,2008-12-15,2026-05-06,emavolhl189,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,189,4374,0.2069240402859447,0.14538159622434826,1.366848773504315,-0.13538586633905392,1.5284020842156003,26.165579113028567,0.6190476190476191,0.17991289126938548,0.038866026520347506,0.9170940049179902,1.6911471795984376,14.871616031897625,0.258128763982223
V7.6,emavolhl189,1Y,2025-05-06,2026-05-06,emavolhl189,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,189,252,0.6094140918474027,0.1810259505267348,2.7216272947841085,-0.12084209355293896,5.043061353289351,1.6094140918474027,0.8461538461538461,0.0039039466958951633,0.0,1.2149638359930093,1.435093902803927,12.588519045498513,0.012588519045498516
V7.6,emavolhl189,3Y,2023-05-08,2026-05-06,emavolhl189,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,189,752,0.41838997611276096,0.18042484154469424,2.0286612304750884,-0.12084209355293929,3.4622867232060157,2.8377720401767554,0.7567567567567568,0.03341383956622927,0.02925531914893617,1.1167500867691953,1.435093902803927,13.073342763867267,0.03901251491439755
V7.6,emavolhl189,5Y,2021-05-06,2026-05-06,emavolhl189,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,189,1256,0.2872593785958255,0.16525666243573567,1.6113235256247738,-0.12084209355293873,2.37714665602001,3.5203803815618757,0.6721311475409836,0.14908813608019786,0.041401273885350316,0.9319706789416647,1.435093902803927,12.683785728267242,0.0632175987091415
V7.6,emavolhl189,10Y,2016-05-06,2026-05-06,emavolhl189,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,189,2514,0.32483989526815016,0.16105168531576922,1.8280328557895034,-0.12084209355293896,2.688135282312393,16.547230795496034,0.6859504132231405,0.14504717635098363,0.049323786793953855,0.9577656678758597,1.6911471795984376,14.306110919802224,0.14272048750945554
V7.6,emavolhl252,full_common,2008-12-15,2026-05-06,emavolhl252,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,252,4374,0.20770455565428692,0.14588873789271387,1.3670411399823592,-0.13538586633905425,1.5341672012802356,26.460841856418465,0.6190476190476191,0.18034862755796482,0.038866026520347506,0.9197283795936215,1.6911471795984376,14.859461096810872,0.25791778903750295
V7.6,emavolhl252,1Y,2025-05-06,2026-05-06,emavolhl252,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,252,252,0.6069342023489466,0.18083889756968913,2.7157129200030994,-0.12064982941732039,5.030543393887432,1.6069342023489466,0.8461538461538461,0.003874180244841639,0.0,1.2129998987005266,1.4192950378297642,12.57007630253958,0.01257007630253958
V7.6,emavolhl252,3Y,2023-05-08,2026-05-06,emavolhl252,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,252,752,0.41616579156761446,0.18028307055112516,2.021398955747261,-0.12064982941731983,3.449369083880959,2.8245135467370783,0.7567567567567568,0.03788397000924077,0.02925531914893617,1.1145439927941194,1.4192950378297642,13.012822230361461,0.038831913957269114
V7.6,emavolhl252,5Y,2021-05-06,2026-05-06,emavolhl252,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,252,1256,0.2863339806095784,0.1651796709471158,1.6076405715861832,-0.12064982941731983,2.3732646949642007,3.50778477073688,0.6721311475409836,0.15204517868348186,0.041401273885350316,0.9307722227039101,1.4192950378297642,12.618340533780513,0.06289141154931875
V7.6,emavolhl252,10Y,2016-05-06,2026-05-06,emavolhl252,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,20,2.0,True,10,250,2.0,1.6,252,2514,0.3257815831544266,0.1616062627845821,1.8267183941098113,-0.12064982941731983,2.7002241505669233,16.66494245924442,0.6859504132231405,0.14589521998957383,0.049323786793953855,0.9614203738541715,1.6911471795984376,14.296224370530743,0.142621857410771
