version_v75,candidate_v75,ema_vol_halflife_days,recent_weighted_sharpe_v75,mean_recent_cagr_v75,worst_recent_maxdd_v75,10y_cagr_v75,10y_maxdd_v75,10y_sharpe_v75,10y_calmar_v75,10y_annual_turnover_v75,10y_total_trade_cost_v75,version_v76,candidate_v76,recent_weighted_sharpe_v76,mean_recent_cagr_v76,worst_recent_maxdd_v76,10y_cagr_v76,10y_maxdd_v76,10y_sharpe_v76,10y_calmar_v76,10y_annual_turnover_v76,10y_total_trade_cost_v76,delta_recent_weighted_sharpe,delta_mean_recent_cagr,delta_worst_recent_maxdd,delta_10y_cagr,delta_10y_maxdd,delta_10y_sharpe,delta_10y_annual_turnover
V7.5,emavolhl63,63,1.9059810034919944,0.39276047329273395,-0.14040187400098236,0.30640783895388335,-0.14040187400098236,1.8013184358616183,2.182362886066175,14.8737408141269,0.14838327145521837,V7.6,emavolhl63,1.9718182827467574,0.4142538688009279,-0.12191566339956261,0.3182406856113884,-0.12191566339956261,1.8108163367405814,2.6103346915186463,14.424215310266169,0.14389871940479823,0.06583727925476301,0.021493395508193958,0.01848621060141975,0.011832846657505058,0.01848621060141975,0.009497900878963073,-0.4495255038607322
V7.5,emavolhl126,126,1.9014335558988618,0.3912409385798245,-0.1386559365682587,0.30935143226560746,-0.1386559365682587,1.8111080692329344,2.2310723934515226,14.829099871455353,0.14793792490809032,V7.6,emavolhl126,1.964261452251385,0.41192848524689907,-0.12110354429644565,0.3226908804284174,-0.12110354429644543,1.8246199657762425,2.6645865924329426,14.353841815878585,0.14319666002031256,0.06282789635252328,0.020687546667074563,0.017552392271813044,0.013339448162809964,0.017552392271813266,0.013511896543308088,-0.47525805557676826
V7.5,emavolhl189,189,1.896054411729291,0.38996012365961974,-0.13883212039500303,0.31077346265140515,-0.13883212039500303,1.8134611804415686,2.238483873668408,14.79567607576974,0.1476044827558933,V7.6,emavolhl189,1.9564436872209932,0.40997583545603483,-0.12084209355293929,0.32483989526815016,-0.12084209355293896,1.8280328557895034,2.688135282312393,14.306110919802224,0.14272048750945554,0.060389275491702143,0.020015711796415092,0.017990026842063744,0.014066432616745006,0.017990026842064077,0.014571675347934798,-0.48956515596751515
V7.5,emavolhl252,252,1.8925843260050987,0.3891857254083922,-0.1393224820646315,0.31139423654550624,-0.1393224820646315,1.8125452885238822,2.2350609315232477,14.790732689839547,0.14755516659625645,V7.6,emavolhl252,1.9515285316836422,0.4088038894201415,-0.12064982941732039,0.3257815831544266,-0.12064982941731983,1.8267183941098113,2.7002241505669233,14.296224370530743,0.142621857410771,0.058944205678543415,0.019618164011749317,0.018672652647311105,0.014387346608920382,0.01867265264731166,0.014173105585929102,-0.4945083193088049
