target_vol,vol_window,scale_threshold,cagr_last_1y,max_dd_last_1y,sharpe_last_1y,calmar_last_1y,avg_weight_last_1y,avg_turnover_last_1y,cagr_last_3y,max_dd_last_3y,sharpe_last_3y,calmar_last_3y,avg_weight_last_3y,avg_turnover_last_3y,cagr_last_5y,max_dd_last_5y,sharpe_last_5y,calmar_last_5y,avg_weight_last_5y,avg_turnover_last_5y,cagr_last_10y,max_dd_last_10y,sharpe_last_10y,calmar_last_10y,avg_weight_last_10y,avg_turnover_last_10y,cagr_full_common,max_dd_full_common,sharpe_full_common,calmar_full_common,avg_weight_full_common,avg_turnover_full_common,recent_weighted_sharpe,mean_recent_cagr,worst_recent_max_dd
0.25,120,0.15,1.0060285994077138,-0.0718245032646101,3.5367165126858144,14.00676027930724,0.7453512396694215,0.1797520661157025,0.4349970217988024,-0.1152657381175987,2.0370191891943223,3.773862284688628,0.6174138317085154,0.1820841570265751,0.3269233931563866,-0.1599205183663684,1.703416496640572,2.044286727531889,0.6942085343440771,0.2021556052205185,0.2734483124495173,-0.1793978873830128,1.445864656882356,1.524256034663929,0.6985008990005664,0.2163065494419172,0.3021916180603601,-0.2709678873362817,1.4302961743896885,1.1152303729826425,0.7086660243710613,0.2182342707932422,2.0565396654774384,0.510349331703105,-0.1793978873830128
0.25,100,0.15,0.9606100770578492,-0.0692448407791531,3.542128020178572,13.872659193795856,0.7189418580568137,0.173383067639481,0.4161420295154359,-0.1141309878019973,2.0007049651484685,3.6461791624671553,0.6006265389115003,0.178268899368303,0.315849010213092,-0.1583687393412597,1.6795571412424692,1.9943898747118716,0.6812269746943802,0.1990316413119978,0.269877209271689,-0.1915846864634172,1.4354808306493174,1.4086575198337767,0.6998625370036793,0.2184712638269767,0.2927350966334299,-0.2723027380553002,1.4127046706694577,1.0750354503375583,0.7022931056536473,0.2174712840624072,2.0347330648610114,0.4906195815145165,-0.1915846864634172
0.25,120,0.05,1.0060285994077138,-0.0718245032646101,3.5367165126858144,14.00676027930724,0.7453512396694215,0.1797520661157025,0.439659261573982,-0.1251498952365362,2.0000509622712697,3.5130613632797365,0.6339715327212949,0.1898952376339307,0.334652425778158,-0.1734099627829017,1.6681983504734903,1.9298339057780756,0.7296066558830807,0.2141491712434891,0.285595837599343,-0.1984628124280312,1.4352193072063688,1.4390395566066514,0.7414917234552817,0.2311801553829254,0.3047167248412512,-0.2765011478706143,1.4118266488066171,1.102045062698402,0.7329362240475041,0.2266375887429957,2.0296776324444936,0.5164840310897992,-0.1984628124280312
0.25,120,0.1,1.0060285994077138,-0.0718245032646101,3.5367165126858144,14.00676027930724,0.7453512396694215,0.1797520661157025,0.4394058565457592,-0.1251498952365362,1.9974251723945904,3.5110365511315216,0.6348702920618406,0.1898952376339307,0.3345114676146359,-0.1734099627829017,1.6667057482752203,1.9290210449639675,0.7301459114874082,0.2141491712434891,0.2860361217347942,-0.1984628124280317,1.4377555415945165,1.441258028319633,0.7410103925649246,0.2309896146183681,0.3061640765982074,-0.280033062125996,1.412596394126974,1.0933140332567384,0.7332816258022429,0.2268142298533302,2.0286166303764834,0.5164955113257258,-0.1984628124280317
0.4,40,0.1,1.0060285994077138,-0.0718245032646101,3.5367165126858144,14.00676027930724,0.7453512396694215,0.1797520661157025,0.4412248227927149,-0.1214137302059513,1.9957218566566055,3.634060349223068,0.652085567840404,0.1899679142745305,0.3335792387722869,-0.1683167783064599,1.6723332648539893,1.9818537529569875,0.7308238596988567,0.2114232974936076,0.2891802802675738,-0.1984628124280313,1.4276424987373983,1.4571005858966115,0.7566994488573137,0.2338352894558687,0.3089067538238788,-0.3457855803845956,1.374424040717365,0.8933477025858081,0.7575232033387527,0.2333940466020425,2.02847314424219,0.5175032353100724,-0.1984628124280313
0.35,40,0.15,1.0060285994077138,-0.0718245032646101,3.5367165126858144,14.00676027930724,0.7453512396694215,0.1797520661157025,0.4380829500760934,-0.1249125806994115,1.989369044284619,3.5071163178534595,0.6538055939021656,0.1917049580494968,0.3336521943355044,-0.1730866622240368,1.6623577051745786,1.927659763313465,0.7408931132998203,0.2150588181308389,0.2874738625614916,-0.1896851028245325,1.4459899167615278,1.5155321017877623,0.7455945459663362,0.2303707521276238,0.3132803661072694,-0.3354760107574493,1.382119922823154,0.9338383552371872,0.7601748947948483,0.23475797660602,2.0255103267278205,0.5163094015952008,-0.1896851028245325
0.35,40,0.05,1.0060285994077138,-0.0718245032646101,3.5367165126858144,14.00676027930724,0.7453512396694215,0.1797520661157025,0.4380829500760934,-0.1249125806994115,1.989369044284619,3.5071163178534595,0.6538055939021656,0.1917049580494968,0.3336521943355044,-0.1730866622240368,1.6623577051745786,1.927659763313465,0.7408931132998203,0.2150588181308389,0.291135929277112,-0.1984628124280313,1.4404524383219794,1.4669545680387193,0.7599349774636307,0.2349470914316784,0.3149542842855923,-0.3358546407318737,1.3791417675478357,0.93776963629046,0.769673922983495,0.2377088439001127,2.0246797049618883,0.5172249182741059,-0.1984628124280313
0.4,40,0.15,1.0060285994077138,-0.0718245032646101,3.5367165126858144,14.00676027930724,0.7453512396694215,0.1797520661157025,0.4383722965055361,-0.1214137302059513,1.987696151477878,3.610566084757754,0.6523609704297726,0.1903235316421176,0.3319949292328479,-0.1683167783064599,1.6670835250596348,1.972441087414195,0.730989101252478,0.2116366679141599,0.2861775709388621,-0.1922188516084757,1.4284496049455442,1.4888111574080558,0.7477771054653708,0.2310051921299526,0.3103351915528096,-0.3421223939511011,1.3730352122067404,0.907088214743304,0.7582323112251379,0.23362824762028,2.023947804432833,0.51564334902124,-0.1922188516084757
0.4,60,0.1,1.0060285994077138,-0.0718245032646101,3.5367165126858144,14.00676027930724,0.7453512396694215,0.1797520661157025,0.4455218314101796,-0.1215760661096763,1.9844680902843537,3.664552124990334,0.6545252739546294,0.1914276501229958,0.3360481143457794,-0.1685382225934436,1.666982722499457,1.993898530402872,0.732706364523552,0.2124192822909762,0.2874628597409741,-0.1894550028767797,1.4343047672594988,1.517314694127861,0.7449762395819943,0.2302106025893095,0.3163626877053584,-0.3480596699355003,1.377442756717001,0.90893233267728,0.7632399603572609,0.2352456585695753,2.0236609764661306,0.5187653512261617,-0.1894550028767797
0.35,40,0.1,1.0060285994077138,-0.0718245032646101,3.5367165126858144,14.00676027930724,0.7453512396694215,0.1797520661157025,0.4386656552868941,-0.1257332157336005,1.986650237987087,3.4888605427568544,0.6552706349723367,0.1923512996981017,0.3344026190596916,-0.17420451638138,1.659742873663009,1.9195978726957648,0.7438958319301961,0.216056030960115,0.2894416272268441,-0.1896851028245325,1.4417742956721964,1.5259059510571629,0.7524486187052997,0.2321299651287349,0.3148373989677877,-0.3257651435446573,1.383706935952099,0.9664551447771096,0.7645591648585245,0.2357734707172053,2.023011210331235,0.5171346252452859,-0.1896851028245325
