rule,full_annual,full_vol,full_sharpe,full_max_dd,full_total_return,full_annual_delta,full_sharpe_delta,full_max_dd_delta,last_10y_annual,last_10y_vol,last_10y_sharpe,last_10y_max_dd,last_10y_total_return,last_10y_annual_delta,last_10y_sharpe_delta,last_10y_max_dd_delta,last_5y_annual,last_5y_vol,last_5y_sharpe,last_5y_max_dd,last_5y_total_return,last_5y_annual_delta,last_5y_sharpe_delta,last_5y_max_dd_delta,last_3y_annual,last_3y_vol,last_3y_sharpe,last_3y_max_dd,last_3y_total_return,last_3y_annual_delta,last_3y_sharpe_delta,last_3y_max_dd_delta,last_1y_annual,last_1y_vol,last_1y_sharpe,last_1y_max_dd,last_1y_total_return,last_1y_annual_delta,last_1y_sharpe_delta,last_1y_max_dd_delta,family,source,threshold,scale,trigger_days,ma,days,lb,score_3_5_10,robust_pass
vix_rel:ma20:gt1.00:scale0.75,14.912112224931207,11.42304887081449,1.039304035529589,-13.361805279023088,1950.8490265740961,-2.6165159994884455,-0.04486742504215324,3.1797049585843844,21.795567897472168,11.552231452631649,1.2354029692860522,-12.591958139676196,618.1209956195414,-3.9434031790724475,-0.07124044195880463,0.1319992845510427,20.390218567274232,11.94624565258263,1.13118991203634,-10.272444645280698,152.87206371101684,-3.718697113572709,-0.05158261560105237,1.9407843319593,31.96794369815752,13.013737971122227,1.5348675365509745,-10.234383462588315,129.87291605221762,-4.448644176955028,-0.0040050093330088465,1.9788455146516384,47.64600885249934,13.553622076541833,2.0467434094071733,-10.234383462588326,47.60663704470029,-6.407889742692994,0.04587189214741061,1.9788455146516615,vix_rel,^VIX,1.0,0.75,2293.0,20.0,,,-0.34216245182791805,False
vix_rel:ma20:gt1.10:scale0.00,11.003682292427097,11.285674635390645,0.8030657182256364,-20.216300397907048,866.7631859165281,-6.524945931992555,-0.28110574234610586,-3.674790160299576,17.81884772971971,11.324432700061529,1.0556587286984764,-13.9585196792276,415.28822979455856,-7.920123346824905,-0.2509846825463804,-1.2345622550003608,13.226904582711851,11.878930560330183,0.7807231523777457,-13.612503623209838,86.0849485745393,-10.88201109813509,-0.4020493752596467,-1.3992746459698395,25.487156106773455,13.225776828545351,1.2498280769243868,-13.612503623209893,97.63566471289577,-10.929431768339093,-0.28904446895959657,-1.399274645969939,33.35917617407167,13.961545311360743,1.4891200674844403,-13.612503623209927,33.332901630950865,-20.694722421120666,-0.5117514497753224,-1.399274645969939,vix_rel,^VIX,1.1,0.0,980.0,20.0,,,-1.1522218084259637,False
vix_rel:ma20:gt1.10:scale0.25,12.648751462919927,11.374623021877476,0.9020766954084651,-16.347134873497538,1230.9831375356323,-4.879876761499725,-0.18209476516327716,0.19437536410993417,19.807436692593818,11.403282312617568,1.1504357356784143,-13.646902332252765,509.1585243203413,-5.9315343839507975,-0.15620767556644255,-0.9229449080255261,15.915392722488807,11.961627692677723,0.9114838702933925,-12.563567218669435,109.24816230007389,-8.193522958358134,-0.2712886573439999,-0.35033824142943715,28.20502771364597,13.300541726607948,1.354671504004736,-12.56356721866949,110.76040656410927,-8.21156016146658,-0.18420104187924746,-0.3503382414295366,38.346762625641716,14.033851368161285,1.6623415525024745,-12.56356721866949,38.31602927914406,-15.70713596955062,-0.33852996475728814,-0.3503382414295029,vix_rel,^VIX,1.1,0.25,980.0,20.0,,,-0.822166760299253,False
vix_rel:ma20:gt1.10:scale0.50,14.285391667238923,11.663724404312902,0.9824153660289834,-14.960273580294626,1721.0245165371714,-3.2432365571807296,-0.10175609454275891,1.5812366573128465,21.791336733842503,11.670377326411291,1.2238759668493917,-13.337246977952855,617.8715943711497,-3.9476343427021128,-0.08276744439546513,-0.6132895537256164,18.626230935939404,12.2444148097686,1.0234798623000942,-11.998680880826473,134.88370342265284,-5.482684744907537,-0.15929266533729813,0.2145480964135249,30.933805204293318,13.564191650488292,1.438061453226398,-11.998680880826385,124.50989472317376,-5.48278267081923,-0.10081109265758537,0.2145480964135693,43.45841927667931,14.31793281166181,1.806690692430398,-11.998680880826429,43.42298863301952,-10.595479318513028,-0.1941808248293646,0.21454809641355865,vix_rel,^VIX,1.1,0.5,980.0,20.0,,,-0.5196682948415884,False
vix_rel:ma20:gt1.10:scale0.75,15.91241914102197,12.138802142684286,1.0426611667655015,-14.27334100622426,2375.941921755001,-1.6162090833976812,-0.04151029380624083,2.2681692313832116,23.769032637478404,12.113407701700694,1.275263673110879,-13.029587393417986,743.3215275532139,-1.9699384390662118,-0.031379738133977764,-0.3056299691907469,21.357927019470523,12.714090920757062,1.1138350385844358,-11.544210888698835,163.1983762159905,-2.750988661376418,-0.0689374890529566,0.6690180885411632,33.67163181897641,14.006207410595325,1.498962244355495,-11.544210888698847,138.8933268909749,-2.7449560561361395,-0.03991030152848829,0.6690180885411063,48.69418038922011,14.801798082991416,1.919191314539585,-11.544210888698869,48.65380929109546,-5.359718205972229,-0.08168020272017773,0.6690180885411188,vix_rel,^VIX,1.1,0.75,980.0,20.0,,,-0.24158286589849315,False
vix_rel:ma20:gt1.20:scale0.00,14.147396389273403,12.129682658327507,0.9412404122473456,-15.860581565687138,1673.8309080598267,-3.3812318351462487,-0.14293104832439674,0.6809286719203342,21.46535509668781,12.088326092667847,1.1703995777994969,-13.93220211237941,598.8896876190242,-4.273615979856807,-0.13624383344535995,-1.2082446881521722,19.387309880226987,12.741211563042274,1.0230855806385841,-13.932202112379388,142.51474966559,-4.721605800619955,-0.15968694699880825,-1.7189731351393895,29.93377525496421,14.214310867448962,1.3414684636318424,-13.932202112379377,119.40373171611793,-6.482812620148337,-0.197404082252141,-1.7189731351394233,43.52375750647306,15.045468987697905,1.7285444987805867,-13.9322021123794,43.48826600519467,-10.530141088719276,-0.27232701847917595,-1.7189731351394126,vix_rel,^VIX,1.2,0.0,438.0,20.0,,,-0.6136697779761385,False
vix_rel:ma20:gt1.20:scale0.25,15.006090050650812,12.165115961981448,0.9885885628790915,-15.209990362439452,1987.6111243845244,-2.52253817376884,-0.09558289769265083,1.33151987516802,22.547233049191597,12.120384214052516,1.218116425931789,-13.184234357065517,663.6849258011647,-3.1917380273530185,-0.08852698531306791,-0.4602769328382781,20.577838964241568,12.773691136551301,1.0744022538621214,-13.184234357065517,154.84836728805047,-3.531076716605373,-0.10837027377527098,-0.9710053798255185,31.547140809430154,14.230544016291482,1.3999214493158096,-13.184234357065483,127.6804525944045,-4.869447065682394,-0.13895109656817373,-0.9710053798255291,46.1142459722647,15.05976063351871,1.8088606632751563,-13.184234357065494,46.076325332500346,-7.939652622927639,-0.19201085398460638,-0.971005379825506,vix_rel,^VIX,1.2,0.25,438.0,20.0,,,-0.4409073184082262,False
vix_rel:ma20:gt1.20:scale0.50,15.856081214561414,12.287086476657331,1.028375096606111,-14.556514529699848,2349.91963323497,-1.6725470098582385,-0.05579636396563137,1.9849957079076237,23.620452998782614,12.237151531914298,1.2568369385276426,-12.457498643037868,733.2536835644248,-2.118518077762001,-0.04980647271721428,0.26645878118937105,21.76193331211911,12.887753949462141,1.118347254752024,-12.435041635064403,167.60803319380562,-2.346982368727833,-0.06442527288536848,-0.22181265782440462,33.16556954742806,14.30260655778371,1.4525647280234908,-12.435041635064415,136.18972164757585,-3.251018327684484,-0.08630781786049257,-0.22181265782446147,48.73277595594454,15.135429916926062,1.8814029427282588,-12.435041635064403,48.69236796548228,-5.321122639247797,-0.11946857453150383,-0.22181265782441528,vix_rel,^VIX,1.2,0.5,438.0,20.0,,,-0.27666064687595715,False
vix_rel:ma20:gt1.20:scale0.75,16.697038879759063,12.4931280377981,1.0602040717634624,-15.519981837440689,2766.918939575155,-0.8315893446605891,-0.023967388808279866,1.0215284001667833,24.684529909433795,12.436327805405718,1.2862612588896887,-12.59023569556298,807.809163080479,-1.05444116711082,-0.02038215235516816,0.13372172866425913,22.93911939082456,13.081345188241933,1.1544726263887786,-12.289311262392555,180.7948254547102,-1.1697962900223828,-0.028299901248613812,-0.0760822851525571,34.78880561741753,14.429730682807488,1.4989540857541916,-12.289311262392555,144.93464472993867,-1.6277822576950172,-0.03991846012979172,-0.07608228515260151,51.37933360096953,15.271647794528132,1.9455178891341185,-12.289311262392566,51.336379604528574,-2.6745649942228056,-0.05535362812564415,-0.07608228515257842,vix_rel,^VIX,1.2,0.75,438.0,20.0,,,-0.13342528396979153,False
vix_rel:ma20:gt1.30:scale0.00,15.39951123577783,12.517460678062605,0.9862772113770822,-14.724084736307319,2148.446567088316,-2.1291169886418224,-0.09789424919466005,1.8174255013001535,22.34543262200088,12.458462777969153,1.1792945499374443,-13.653555430514198,651.2036833921223,-3.3935384545437337,-0.12734886130741252,-0.9295980062869589,20.00586973694112,13.173768158504645,1.0208494901242249,-12.457930790874073,148.86179707874953,-4.103045943905823,-0.1619230375131675,-0.24470181363407484,32.11288227235043,14.519462177183717,1.395304752446937,-12.390640612054272,130.6313202449591,-4.303705602762115,-0.1435677934370463,-0.17741163481431776,49.704404854362494,15.405917114464629,1.8801294504249935,-12.390640612054248,49.663065861461675,-4.349493740829843,-0.12074206683476918,-0.17741163481426092,vix_rel,^VIX,1.3,0.0,223.0,20.0,,,-0.4117335981071033,False
