rule,full_annual,full_vol,full_sharpe,full_max_dd,full_total_return,full_annual_delta,full_sharpe_delta,full_max_dd_delta,last_10y_annual,last_10y_vol,last_10y_sharpe,last_10y_max_dd,last_10y_total_return,last_10y_annual_delta,last_10y_sharpe_delta,last_10y_max_dd_delta,last_5y_annual,last_5y_vol,last_5y_sharpe,last_5y_max_dd,last_5y_total_return,last_5y_annual_delta,last_5y_sharpe_delta,last_5y_max_dd_delta,last_3y_annual,last_3y_vol,last_3y_sharpe,last_3y_max_dd,last_3y_total_return,last_3y_annual_delta,last_3y_sharpe_delta,last_3y_max_dd_delta,last_1y_annual,last_1y_vol,last_1y_sharpe,last_1y_max_dd,last_1y_total_return,last_1y_annual_delta,last_1y_sharpe_delta,last_1y_max_dd_delta,family,source,threshold,scale,trigger_days,ma,days,lb,score_3_5_10,robust_pass
credit_hyg_lqd_mom:lb10:lt-0.06:scale0.25,17.317790638401863,12.77186878613178,1.0733734788749583,-16.541510237607472,3117.282817645778,-0.21083758601778868,-0.010797981696784031,0.0,25.693760755780914,12.714314418621484,1.30467355656914,-12.723957424227239,884.0139426452156,-0.045210320763700906,-0.0019698546757167534,0.0,24.10891568084694,13.35108335615013,1.1827725276373944,-12.213228977239998,194.40874212111913,0.0,1.9984014443252818e-15,0.0,36.41658787511255,14.610547013821758,1.5388725458839843,-12.213228977239954,153.91821659045468,0.0,8.881784197001252e-16,0.0,54.05389859519234,15.466896863841995,2.0008715172597666,-12.213228977239988,54.00833950665152,0.0,3.9968028886505635e-15,0.0,credit_mom,HYG/LQD,-0.06,0.25,40.0,,,10.0,-0.02846685917566951,False
credit_hyg_lqd_mom:lb40:lt-0.04:scale0.00,17.368468681906112,12.457486604676134,1.1000586222269164,-16.541510237607472,3147.6225705248844,-0.16015954251354003,0.01588716165517412,0.0,25.171804140784015,12.657245678202015,1.2872930944899637,-14.684503316498631,843.9122880507654,-0.5671669357606,-0.019350316754893182,-1.9605458922713925,24.037044626453287,13.334202556288563,1.1811034321409284,-12.213228977239975,193.55738970191248,-0.07187105439365382,-0.0016690954964639904,2.3092638912203256e-14,36.29802925387173,14.609104584769836,1.5349038278666167,-12.213228977240021,153.2566058903444,-0.1185586212408154,-0.003968718017366646,-6.750155989720952e-14,54.05389859519234,15.466896863841995,2.0008715172597666,-12.213228977239988,54.00833950665152,0.0,3.9968028886505635e-15,0.0,credit_mom,HYG/LQD,-0.04,0.0,304.0,,,40.0,-0.03396852127014608,False
credit_hyg_lqd_mom:lb20:lt-0.06:scale0.50,17.276012037597965,12.75675289573405,1.072240126048679,-16.541510237607472,3092.474480948402,-0.25261618682168674,-0.011931334523063386,0.0,25.6773365739966,12.714337704194284,1.3039620152582727,-12.723957424227239,882.7290805903408,-0.061634502548013614,-0.002681395986584123,0.0,24.10891568084694,13.35108335615013,1.1827725276373944,-12.213228977239998,194.40874212111913,0.0,1.9984014443252818e-15,0.0,36.41658787511255,14.610547013821758,1.5388725458839843,-12.213228977239954,153.91821659045468,0.0,8.881784197001252e-16,0.0,54.05389859519234,15.466896863841995,2.0008715172597666,-12.213228977239988,54.00833950665152,0.0,3.9968028886505635e-15,0.0,credit_mom,HYG/LQD,-0.06,0.5,67.0,,,20.0,-0.034037072527815515,False
credit_hyg_lqd_mom:lb10:lt-0.06:scale0.00,17.24717732027554,12.771698345388094,1.069579995307105,-16.541510237607472,3075.458842365025,-0.281450904144112,-0.014591465264637282,0.0,25.678687923728226,12.714405052233497,1.3040141521792408,-12.723957424227239,882.8347395071897,-0.06028315281638896,-0.002629259065616063,0.0,24.10891568084694,13.35108335615013,1.1827725276373944,-12.213228977239998,194.40874212111913,0.0,1.9984014443252818e-15,0.0,36.41658787511255,14.610547013821758,1.5388725458839843,-12.213228977239954,153.91821659045468,0.0,8.881784197001252e-16,0.0,54.05389859519234,15.466896863841995,2.0008715172597666,-12.213228977239988,54.00833950665152,0.0,3.9968028886505635e-15,0.0,credit_mom,HYG/LQD,-0.06,0.0,40.0,,,10.0,-0.03802739757411274,False
credit_hyg_lqd_mom:lb10:lt-0.04:scale0.50,17.221957642528363,12.73129439265101,1.0712071948575592,-16.541510237607472,3060.6474329988846,-0.3066705818912894,-0.012964265714183076,0.0,25.687895227667525,12.714317234327439,1.304419964964091,-12.723957424227239,883.5549095343266,-0.05107584887709038,-0.002223446280765762,0.0,24.10891568084694,13.35108335615013,1.1827725276373944,-12.213228977239998,194.40874212111913,0.0,1.9984014443252818e-15,0.0,36.41658787511255,14.610547013821758,1.5388725458839843,-12.213228977239954,153.91821659045468,0.0,8.881784197001252e-16,0.0,54.05389859519234,15.466896863841995,2.0008715172597666,-12.213228977239988,54.00833950665152,0.0,3.9968028886505635e-15,0.0,credit_mom,HYG/LQD,-0.04,0.5,81.0,,,10.0,-0.04083432416372921,False
credit_hyg_lqd_mom:lb40:lt-0.06:scale0.50,17.238294256367602,12.717890464759623,1.0730845002892124,-16.541510237607472,3070.2343188582918,-0.2903339680520496,-0.011086960282529867,0.0,25.40750768797857,12.70159899058608,1.2934634727943912,-12.723957424227239,861.835431571102,-0.3314633885660463,-0.013179938450465611,0.0,24.10891568084694,13.35108335615013,1.1827725276373944,-12.213228977239998,194.40874212111913,0.0,1.9984014443252818e-15,0.0,36.41658787511255,14.610547013821758,1.5388725458839843,-12.213228977239954,153.91821659045468,0.0,8.881784197001252e-16,0.0,54.05389859519234,15.466896863841995,2.0008715172597666,-12.213228977239988,54.00833950665152,0.0,3.9968028886505635e-15,0.0,credit_mom,HYG/LQD,-0.06,0.5,119.0,,,40.0,-0.04124977466150122,False
credit_hyg_lqd_mom:lb60:lt-0.04:scale0.75,17.19971659021775,12.602019845247197,1.0796708754584121,-16.541510237607472,3047.640068747078,-0.3289116342019014,-0.00450058511333018,0.0,25.261613947551265,12.646383031601971,1.2922059182516086,-12.723957424227239,850.7057610368047,-0.4773571289933507,-0.014437492993248258,0.0,23.910967449268593,13.347011328199502,1.174841078032933,-12.213228977240009,192.06869408945678,-0.19794823157834784,-0.00793144960445935,-1.0658141036401503e-14,36.39328371091375,14.610629303312288,1.5380579565180106,-12.213228977239998,153.78807793382623,-0.023304164198798105,-0.0008145893659727843,-4.440892098500626e-14,54.05389859519234,15.466896863841995,2.0008715172597666,-12.213228977239988,54.00833950665152,0.0,3.9968028886505635e-15,0.0,credit_mom,HYG/LQD,-0.04,0.75,400.0,,,60.0,-0.048022226981679246,False
vix_rel:ma100:gt1.30:scale0.75,17.040162975076978,12.51090484625447,1.077821999884257,-14.742123578667476,2955.8134570024085,-0.4884652493426742,-0.006349460687485209,1.799386658939996,25.301007226009276,12.472817430862712,1.3101562730568346,-12.451665468208583,853.6994411445459,-0.4379638505353398,0.003512861811977741,0.2722919560186554,23.35407209249045,13.071372078269938,1.1730358765668056,-11.250600876503114,185.56505592061674,-0.7548435883564899,-0.009736651070586744,0.9626281007368842,35.7196364222621,14.376880257332003,1.5369403000900745,-11.250600876503093,150.0453897670591,-0.696951452850449,-0.0019322457939088267,0.9626281007368611,53.95224911056462,15.04905249747835,2.0491619207900955,-11.250600876503125,53.90678961507503,-0.10164948462771406,0.04829040353033287,0.9626281007368629,vix_rel,^VIX,1.3,0.75,562.0,100.0,,,-0.050757403787638655,False
credit_hyg_lqd_mom:lb20:lt-0.06:scale0.25,17.14881546075706,12.751287791331912,1.0657740318772329,-16.541510237607472,3018.0631686613074,-0.3798127636625921,-0.018397428694509443,0.0,25.646519828083527,12.714500632621965,1.3026156824737873,-12.723957424227239,880.3223633319657,-0.09245124846108865,-0.004027728771069494,0.0,24.10891568084694,13.35108335615013,1.1827725276373944,-12.213228977239998,194.40874212111913,0.0,1.9984014443252818e-15,0.0,36.41658787511255,14.610547013821758,1.5388725458839843,-12.213228977239954,153.91821659045468,0.0,8.881784197001252e-16,0.0,54.05389859519234,15.466896863841995,2.0008715172597666,-12.213228977239988,54.00833950665152,0.0,3.9968028886505635e-15,0.0,credit_mom,HYG/LQD,-0.06,0.25,67.0,,,20.0,-0.05124314195476694,False
vix_abs:gt35:scale0.50,17.14024875225062,12.605755884322065,1.0761458316002912,-16.541510237607472,3013.111487471941,-0.38837947216903146,-0.008025628971451093,0.0,24.91099650783244,12.613122969070323,1.279934392820059,-12.723957424227239,824.4309803247628,-0.8279745687121753,-0.02670901842479778,0.0,24.22139969285546,13.243822423538306,1.1959735540478105,-12.213228977239998,195.7451411862582,0.11248401200851887,0.013201026410418093,0.0,36.25199171503461,14.61119118168156,1.5331104164622407,-12.213228977240009,153.00000575386744,-0.16459616007793443,-0.005762129421742701,-5.5067062021407764e-14,54.05389859519234,15.466896863841995,2.0008715172597666,-12.213228977239988,54.00833950665152,0.0,3.9968028886505635e-15,0.0,vix_abs,^VIX,35.0,0.5,253.0,,,,-0.054196863876443756,False
