ma_window,slope_window,segment,start,end,rows,avg_weight,avg_turnover,cagr,vol,sharpe,max_dd,calmar,total_return,final_nav,mode,r2_window,r2_threshold,switch_buffer,entry_fraction,entry_wait_days
60,20,last_3y,2023-05-04,2026-04-30,726,0.6582185910716009,0.21752045581019885,0.41414659386635067,0.197938451048634,1.8560835042967794,-0.12560890459781893,3.297111738951841,1.817981762305354,2.817981762305354,formal,20,0.2,1.0,0.5,10.0
60,20,last_5y,2021-05-06,2026-04-30,1210,0.7513361133206465,0.2327850007588466,0.32037086288077465,0.18848978679160946,1.5744367185164818,-0.17500188062450217,1.830670971863369,2.9940579662171336,3.9940579662171336,formal,20,0.2,1.0,0.5,10.0
60,20,last_10y,2016-05-04,2026-04-30,2428,0.7653910830018829,0.24772536548632548,0.2806855407097073,0.19331929378355486,1.3807426476641411,-0.2023197493199591,1.387336340881959,10.833176312939525,11.833176312939525,formal,20,0.2,1.0,0.5,10.0
60,20,full_common,2010-09-29,2026-04-30,3785,0.7674075681625999,0.24814470289522075,0.3010775655464881,0.21599226817198716,1.3323678263289238,-0.3190485434449005,0.9436732175474859,59.43428149523259,60.43428149523259,formal,20,0.2,1.0,0.5,10.0
60,20,last_1y,2025-05-06,2026-04-30,242,0.78099173553719,0.1890495867768595,0.9926938920671962,0.20610465888432622,3.421158689771418,-0.08578297065239993,11.572155691479587,0.9693218149685989,1.969321814968599,formal,20,0.2,1.0,1.0,
60,20,last_3y,2023-05-04,2026-04-30,726,0.6820640225193217,0.231444042502731,0.4959135404933983,0.2708843300880006,1.6187497276997358,-0.1668360219903141,2.972460830564452,2.333678585535069,3.333678585535069,formal,20,0.2,1.0,1.0,
60,20,last_5y,2021-05-06,2026-04-30,1210,0.7860979176438244,0.2448581610388287,0.37217872935339336,0.24002961956113236,1.4373392457210086,-0.20882612056272631,1.7822422231015869,3.8384037073549404,4.83840370735494,formal,20,0.2,1.0,1.0,
60,20,last_10y,2016-05-04,2026-04-30,2428,0.8136477658664332,0.25980769298300044,0.29449495530381053,0.2221739003288866,1.2735431227910985,-0.23987311235265285,1.2277114029806502,12.171114033579999,13.171114033579999,formal,20,0.2,1.0,1.0,
60,20,full_common,2010-09-29,2026-04-30,3785,0.8127811760935842,0.259683104604741,0.2987841280895869,0.23445238637750707,1.2356700043931585,-0.34315512064835185,0.8706969825339307,57.79532215774835,58.79532215774835,formal,20,0.2,1.0,1.0,
60,20,last_1y,2025-05-06,2026-04-30,242,0.7453512396694215,0.1797520661157025,1.0060285994077138,0.2009478912996212,3.5367165126858144,-0.0718245032646101,14.006760279307239,0.9822738796720243,1.9822738796720243,formal,20,0.2,1.03,0.5,
60,20,last_3y,2023-05-04,2026-04-30,726,0.6495712902930443,0.19435701264262956,0.44243681757270714,0.19784882504540774,1.957572403012051,-0.12792186195221633,3.458648981657053,1.9899020416457622,2.9899020416457622,formal,20,0.2,1.03,0.5,
60,20,last_5y,2021-05-06,2026-04-30,1210,0.7461477328535125,0.21888693485830502,0.3376381843769225,0.1887617065081248,1.6416806459718938,-0.1771841826602938,1.9055774579171043,3.261195267372994,4.261195267372994,formal,20,0.2,1.03,0.5,
60,20,last_10y,2016-05-04,2026-04-30,2428,0.7621748045011207,0.23801635746005426,0.2924426978401615,0.19364835406373443,1.4261365514091282,-0.19846281242803088,1.473539018531297,11.96403956925313,12.96403956925313,formal,20,0.2,1.03,0.5,
60,20,full_common,2010-09-29,2026-04-30,3785,0.7643187354006866,0.23759017197173815,0.3118486500844224,0.21598115921422453,1.3708149275376333,-0.3252515443374694,0.9587922194793929,67.71982059724988,68.71982059724988,formal,20,0.2,1.03,0.5,
60,20,last_1y,2025-05-06,2026-04-30,242,0.7592975206611571,0.1828512396694215,0.9321275477133095,0.20401949396244978,3.303719076233144,-0.08685921588844325,10.731475505264497,0.910474616647653,1.910474616647653,formal,20,0.2,1.03,0.5,0.0
60,20,last_3y,2023-05-04,2026-04-30,726,0.6482611456511084,0.19683870168052567,0.46820873063105894,0.2584909636197831,1.612034048293631,-0.15922366594812365,2.940572482382142,2.1524703191004906,3.1524703191004906,formal,20,0.2,1.03,0.5,0.0
60,20,last_5y,2021-05-06,2026-04-30,1210,0.7580682576385989,0.22223545241327405,0.36127264187497565,0.23103999684347035,1.4501116804147987,-0.20273586655178644,1.781986818709717,3.6497924829200965,4.6497924829200965,formal,20,0.2,1.03,0.5,0.0
60,20,last_10y,2016-05-04,2026-04-30,2428,0.7834649638918618,0.24239185497169702,0.2889761009999552,0.21668678963468577,1.2808275282790933,-0.2357214881619829,1.2259217572959527,11.620902115277307,12.620902115277307,formal,20,0.2,1.03,0.5,0.0
60,20,full_common,2010-09-29,2026-04-30,3785,0.7859740415231009,0.2416179560935535,0.3069443293822238,0.22997040297462643,1.282784624004277,-0.32554195601394453,0.9428717979721051,63.82352547421824,64.82352547421824,formal,20,0.2,1.03,0.5,0.0
60,20,last_1y,2025-05-06,2026-04-30,242,0.7453512396694215,0.1797520661157025,1.0060285994077138,0.2009478912996212,3.5367165126858144,-0.0718245032646101,14.006760279307239,0.9822738796720243,1.9822738796720243,formal,20,0.2,1.03,0.5,3.0
60,20,last_3y,2023-05-04,2026-04-30,726,0.6568023402578986,0.1943574616858188,0.44274997088104295,0.19784943175679248,1.95867125253324,-0.12792186195221633,3.461096986271407,1.9918431213857288,2.991843121385729,formal,20,0.2,1.03,0.5,3.0
60,20,last_5y,2021-05-06,2026-04-30,1210,0.7554450405183757,0.21888720428421854,0.34366307062956514,0.18921441157616964,1.6620902252896952,-0.17718418266029257,1.9395809799143031,3.357693253673691,4.357693253673691,formal,20,0.2,1.03,0.5,3.0
60,20,last_10y,2016-05-04,2026-04-30,2428,0.7694152353755231,0.23856742419032606,0.29333520650944944,0.1939847367158004,1.427573771933105,-0.198760480200059,1.4758225891495023,12.053731674117621,13.053731674117621,formal,20,0.2,1.03,0.5,3.0
60,20,full_common,2010-09-29,2026-04-30,3785,0.7711417715306775,0.2378561711179929,0.310546724169632,0.21626910964287627,1.3646680449103459,-0.32523790043146605,0.9548294456385789,66.66465872748078,67.66465872748078,formal,20,0.2,1.03,0.5,3.0
60,20,last_1y,2025-05-06,2026-04-30,242,0.7453512396694215,0.1797520661157025,1.0060285994077138,0.2009478912996212,3.5367165126858144,-0.0718245032646101,14.006760279307239,0.9822738796720243,1.9822738796720243,formal,20,0.2,1.03,0.5,5.0
60,20,last_3y,2023-05-04,2026-04-30,726,0.6537030844068712,0.19435731256457153,0.442634264799018,0.1978496735413794,1.9582611340680907,-0.12792186195221633,3.4601924803467816,1.991125819960803,2.991125819960803,formal,20,0.2,1.03,0.5,5.0
60,20,last_5y,2021-05-06,2026-04-30,1210,0.7498664787432963,0.21888711481147016,0.33725698711418084,0.18875749230069247,1.640194154386668,-0.17718418266029323,1.9034260397881426,3.2551477483197386,4.255147748319739,formal,20,0.2,1.03,0.5,5.0
60,20,last_10y,2016-05-04,2026-04-30,2428,0.7643369472221414,0.23801644714017361,0.29221329941809904,0.19364636531787385,1.4252282269480283,-0.19846281242803088,1.4723831424290894,11.941076089187446,12.941076089187446,formal,20,0.2,1.03,0.5,5.0
60,20,full_common,2010-09-29,2026-04-30,3785,0.7664983080629424,0.23759022949969852,0.3121043703752593,0.21598797909123543,1.3716861549287,-0.3252515443374687,0.9595784426204955,67.92887319249147,68.92887319249147,formal,20,0.2,1.03,0.5,5.0
60,20,last_1y,2025-05-06,2026-04-30,242,0.7453512396694215,0.1797520661157025,1.0060285994077138,0.2009478912996212,3.5367165126858144,-0.0718245032646101,14.006760279307239,0.9822738796720243,1.9822738796720243,formal,20,0.2,1.03,0.5,10.0
60,20,last_3y,2023-05-04,2026-04-30,726,0.6495712902930443,0.19435701264262956,0.44243681757270714,0.19784882504540774,1.957572403012051,-0.12792186195221633,3.458648981657053,1.9899020416457622,2.9899020416457622,formal,20,0.2,1.03,0.5,10.0
60,20,last_5y,2021-05-06,2026-04-30,1210,0.7461477328535125,0.21888693485830502,0.3376381843769225,0.1887617065081248,1.6416806459718938,-0.1771841826602938,1.9055774579171043,3.261195267372994,4.261195267372994,formal,20,0.2,1.03,0.5,10.0
60,20,last_10y,2016-05-04,2026-04-30,2428,0.7621748045011207,0.23801635746005426,0.2924426978401615,0.19364835406373443,1.4261365514091282,-0.19846281242803088,1.473539018531297,11.96403956925313,12.96403956925313,formal,20,0.2,1.03,0.5,10.0
60,20,full_common,2010-09-29,2026-04-30,3785,0.7643187354006866,0.23759017197173815,0.3118486500844224,0.21598115921422453,1.3708149275376333,-0.3252515443374694,0.9587922194793929,67.71982059724988,68.71982059724988,formal,20,0.2,1.03,0.5,10.0
60,20,last_1y,2025-05-06,2026-04-30,242,0.78099173553719,0.1890495867768595,0.9926938920671962,0.20610465888432622,3.421158689771418,-0.08578297065239993,11.572155691479587,0.9693218149685989,1.969321814968599,formal,20,0.2,1.03,1.0,
60,20,last_3y,2023-05-04,2026-04-30,726,0.6731856393404665,0.20577119056204582,0.5202582345271742,0.27106144280163963,1.6778171125602404,-0.16903992452373517,3.0777240110168407,2.4985199810453365,3.4985199810453365,formal,20,0.2,1.03,1.0,
60,20,last_5y,2021-05-06,2026-04-30,1210,0.7807708877365113,0.22945444987441757,0.3870704220944865,0.2404072314010333,1.4806371695277818,-0.21091895002161942,1.8351619048682508,4.105767403991902,5.105767403991902,formal,20,0.2,1.03,1.0,
60,20,last_10y,2016-05-04,2026-04-30,2428,0.8106669177965697,0.2496577789422229,0.30511500342205844,0.22255737454069868,1.3086197306421672,-0.2352048267420498,1.297231046013692,13.291012262970229,14.291012262970229,formal,20,0.2,1.03,1.0,
60,20,full_common,2010-09-29,2026-04-30,3785,0.8098497001780042,0.2488665395209193,0.3084079579302812,0.23458111649580685,1.266777892153634,-0.3323966504367091,0.9278311244264613,64.9641195111217,65.9641195111217,formal,20,0.2,1.03,1.0,
60,20,last_1y,2025-05-06,2026-04-30,242,0.7453512396694215,0.1797520661157025,1.0103956683248088,0.20084862756777402,3.5491259844318557,-0.0718245032646101,14.067562216231273,0.9865153137792988,1.9865153137792988,formal,20,0.2,1.06,0.5,
60,20,last_3y,2023-05-04,2026-04-30,726,0.6495712902930443,0.19435701264262956,0.4453916578796202,0.19784736192818186,1.967990169909731,-0.12792186195221633,3.4817477722923615,2.0082509982313654,3.0082509982313654,formal,20,0.2,1.06,0.5,
60,20,last_5y,2021-05-06,2026-04-30,1210,0.7461477328535125,0.2139282571723546,0.3361015829671594,0.1890750386518888,1.6331479294207183,-0.17718418266029234,1.8969051182833436,3.2368596901866002,4.2368596901866,formal,20,0.2,1.06,0.5,
60,20,last_10y,2016-05-04,2026-04-30,2428,0.7613615039622519,0.23415417875305056,0.29079872747348623,0.19365959072539157,1.4194388754303178,-0.1984628124280322,1.4652555000899095,11.800280077337709,12.800280077337709,formal,20,0.2,1.06,0.5,
60,20,full_common,2010-09-29,2026-04-30,3785,0.7632385719012229,0.23298658426966115,0.3081202865126198,0.21607021804365156,1.3571059570260628,-0.3269411434732751,0.9424335011472983,64.73846717461225,65.73846717461225,formal,20,0.2,1.06,0.5,
60,20,last_1y,2025-05-06,2026-04-30,242,0.7592975206611571,0.1828512396694215,0.9363337360797024,0.20392331021196802,3.3157781281298235,-0.08685921588844325,10.779900860287215,0.9145624232233374,1.9145624232233374,formal,20,0.2,1.06,0.5,0.0
60,20,last_3y,2023-05-04,2026-04-30,726,0.6482611456511084,0.19683870168052567,0.47121636485349416,0.2584888832277131,1.6200096996140767,-0.15922366594812365,2.9594618491388096,2.171816953276761,3.171816953276761,formal,20,0.2,1.06,0.5,0.0
60,20,last_5y,2021-05-06,2026-04-30,1210,0.7580682576385989,0.21727677472732365,0.3597088905668808,0.23129655259980786,1.4437520227461058,-0.20273586655178644,1.7742735742074405,3.6232376369745856,4.623237636974586,formal,20,0.2,1.06,0.5,0.0
60,20,last_10y,2016-05-04,2026-04-30,2428,0.7826378382559518,0.23852970615906977,0.2873413589373439,0.21669704797110864,1.274872754175204,-0.2357214881619839,1.2189866998459118,11.461942974826849,12.461942974826849,formal,20,0.2,1.06,0.5,0.0
60,20,full_common,2010-09-29,2026-04-30,3785,0.7852057720523671,0.2369921832809248,0.30432184179477884,0.23006750799757536,1.2735733067290775,-0.3272082999042695,0.9300553863817438,61.82587078609868,62.82587078609868,formal,20,0.2,1.06,0.5,0.0
60,20,last_1y,2025-05-06,2026-04-30,242,0.7453512396694215,0.1797520661157025,1.0103956683248088,0.20084862756777402,3.5491259844318557,-0.0718245032646101,14.067562216231273,0.9865153137792988,1.9865153137792988,formal,20,0.2,1.06,0.5,3.0
60,20,last_3y,2023-05-04,2026-04-30,726,0.6568023402578989,0.1943574616858188,0.44570545268435224,0.19784795931113894,1.9690890884519625,-0.12792186195221633,3.484200791658584,2.0102039903308064,3.0102039903308064,formal,20,0.2,1.06,0.5,3.0
60,20,last_5y,2021-05-06,2026-04-30,1210,0.7554450405183757,0.21392852659826814,0.3421195481788073,0.18952710481571358,1.653549722473093,-0.17718418266029368,1.9308695790003778,3.3328065789555836,4.332806578955584,formal,20,0.2,1.06,0.5,3.0
60,20,last_10y,2016-05-04,2026-04-30,2428,0.7686019346493715,0.23470524541799312,0.2916901010260018,0.19399597446355776,1.4208876189253665,-0.19876048020005843,1.4675457652970394,11.888839221361833,12.888839221361833,formal,20,0.2,1.06,0.5,3.0
60,20,full_common,2010-09-29,2026-04-30,3785,0.7703858735213511,0.2336286890506701,0.3077776760759956,0.21636180764142565,1.354358863314502,-0.32692753373219907,0.941424763348657,64.47066265000956,65.47066265000956,formal,20,0.2,1.06,0.5,3.0
60,20,last_1y,2025-05-06,2026-04-30,242,0.7453512396694215,0.1797520661157025,1.0103956683248088,0.20084862756777402,3.5491259844318557,-0.0718245032646101,14.067562216231273,0.9865153137792988,1.9865153137792988,formal,20,0.2,1.06,0.5,5.0
60,20,last_3y,2023-05-04,2026-04-30,726,0.6537030844068712,0.19435731256457153,0.44558950957773713,0.19784820454166033,1.9686789199146466,-0.12792186195221633,3.483294432848247,2.009482286844364,3.009482286844364,formal,20,0.2,1.06,0.5,5.0
60,20,last_5y,2021-05-06,2026-04-30,1210,0.7498664787432963,0.21392843712551976,0.3357208236017941,0.18907082457406585,1.6316637099759985,-0.17718418266029345,1.8947561715791257,3.2308467083599854,4.230846708359985,formal,20,0.2,1.06,0.5,5.0
60,20,last_10y,2016-05-04,2026-04-30,2428,0.7635236466832725,0.23415426843316992,0.290569620843244,0.19365759724744513,1.4185305695544304,-0.1984628124280322,1.4641010942471255,11.777606667956196,12.777606667956196,formal,20,0.2,1.06,0.5,5.0
60,20,full_common,2010-09-29,2026-04-30,3785,0.7654181445634787,0.23298664179762146,0.3083752800289026,0.21607704575256514,1.3579772087948048,-0.3269411434732743,0.9432134382135683,64.93845019334812,65.93845019334812,formal,20,0.2,1.06,0.5,5.0
60,20,last_1y,2025-05-06,2026-04-30,242,0.7453512396694215,0.1797520661157025,1.0103956683248088,0.20084862756777402,3.5491259844318557,-0.0718245032646101,14.067562216231273,0.9865153137792988,1.9865153137792988,formal,20,0.2,1.06,0.5,10.0
60,20,last_3y,2023-05-04,2026-04-30,726,0.6495712902930443,0.19435701264262956,0.4453916578796202,0.19784736192818186,1.967990169909731,-0.12792186195221633,3.4817477722923615,2.0082509982313654,3.0082509982313654,formal,20,0.2,1.06,0.5,10.0
60,20,last_5y,2021-05-06,2026-04-30,1210,0.7461477328535125,0.2139282571723546,0.3361015829671594,0.1890750386518888,1.6331479294207183,-0.17718418266029234,1.8969051182833436,3.2368596901866002,4.2368596901866,formal,20,0.2,1.06,0.5,10.0
60,20,last_10y,2016-05-04,2026-04-30,2428,0.7613615039622519,0.23415417875305056,0.29079872747348623,0.19365959072539157,1.4194388754303178,-0.1984628124280322,1.4652555000899095,11.800280077337709,12.800280077337709,formal,20,0.2,1.06,0.5,10.0
60,20,full_common,2010-09-29,2026-04-30,3785,0.7632385719012229,0.23298658426966115,0.3081202865126198,0.21607021804365156,1.3571059570260628,-0.3269411434732751,0.9424335011472983,64.73846717461225,65.73846717461225,formal,20,0.2,1.06,0.5,10.0
60,20,last_1y,2025-05-06,2026-04-30,242,0.78099173553719,0.1890495867768595,0.997031931694297,0.2060081185806305,3.433156456681915,-0.08578297065239993,11.622725630875589,0.9735355357868276,1.9735355357868276,formal,20,0.2,1.06,1.0,
60,20,last_3y,2023-05-04,2026-04-30,726,0.6731856393404665,0.20577119056204582,0.5233724924645571,0.27105827170606067,1.6854301768855773,-0.16903992452373517,3.096147220481452,2.5199903136354833,3.5199903136354833,formal,20,0.2,1.06,1.0,
60,20,last_5y,2021-05-06,2026-04-30,1210,0.7807708877365113,0.22449577218846714,0.38547703578799086,0.24065419303966976,1.4745512877126576,-0.21091895002161998,1.827607409142128,4.076608496934287,5.076608496934287,formal,20,0.2,1.06,1.0,
60,20,last_10y,2016-05-04,2026-04-30,2428,0.8098350237722352,0.24579794648062162,0.30345274381598153,0.22257230857393664,1.3027740397862269,-0.235204826742049,1.2901637607496064,13.110256036768368,14.110256036768368,formal,20,0.2,1.06,1.0,
60,20,full_common,2010-09-29,2026-04-30,3785,0.8090638293447495,0.24424961251350238,0.30578912367930844,0.23465089240373016,1.2578942774339263,-0.3340836608022826,0.9153070310142483,62.93634378934137,63.93634378934137,formal,20,0.2,1.06,1.0,
60,20,last_1y,2025-05-06,2026-04-30,242,0.7453512396694215,0.1859504132231405,0.9908564849763271,0.20020589783907003,3.5114035068818072,-0.0718245032646101,13.795521583015935,0.9675370166776134,1.9675370166776134,formal,20,0.2,1.1,0.5,
60,20,last_3y,2023-05-04,2026-04-30,726,0.6671332737641188,0.19435701264262956,0.4329301612764638,0.20044871723041996,1.9015775178023648,-0.13670834432443102,3.1668159205340856,1.9313732422362913,2.9313732422362913,formal,20,0.2,1.1,0.5,
60,20,last_5y,2021-05-06,2026-04-30,1210,0.7566849229361572,0.2139282571723546,0.33111664412794184,0.19067382885733236,1.6013340525786706,-0.18304702781300997,1.808915709170602,3.1586755281835126,4.158675528183513,formal,20,0.2,1.1,0.5,
60,20,last_10y,2016-05-04,2026-04-30,2428,0.7676031378777433,0.23286792706250958,0.2883132547520204,0.19417964648027639,1.406181093521825,-0.19846281242802943,1.4527318807223613,11.556229632460962,12.556229632460962,formal,20,0.2,1.1,0.5,
60,20,full_common,2010-09-29,2026-04-30,3785,0.7693073742687327,0.23189398162167943,0.3146673323309741,0.21547523324045698,1.383362558134509,-0.32728453089901133,0.961448839230564,70.05723823357783,71.05723823357783,formal,20,0.2,1.1,0.5,
60,20,last_1y,2025-05-06,2026-04-30,242,0.7592975206611571,0.1890495867768595,0.917514366097357,0.2032830013673017,3.2778493827183577,-0.08685921588844325,10.56323565337911,0.8962715325185857,1.8962715325185857,formal,20,0.2,1.1,0.5,0.0
60,20,last_3y,2023-05-04,2026-04-30,726,0.6658231291221828,0.19477258597804634,0.4592652744837604,0.26039352861234666,1.5785394600440783,-0.16644349743221076,2.759286373868768,2.095405764730001,3.095405764730001,formal,20,0.2,1.1,0.5,0.0
60,20,last_5y,2021-05-06,2026-04-30,1210,0.7686054477212435,0.21603710530583606,0.3550443348951764,0.2325430564114199,1.4223936363684366,-0.2072265931939331,1.7133145385588036,3.5447457589536358,4.544745758953636,formal,20,0.2,1.1,0.5,0.0
60,20,last_10y,2016-05-04,2026-04-30,2428,0.7888814045487544,0.23606161575009801,0.28521485017858805,0.21710565566471055,1.2652262233261222,-0.23572148816198468,1.209965423188709,11.257862158443631,12.257862158443631,formal,20,0.2,1.1,0.5,0.0
60,20,full_common,2010-09-29,2026-04-30,3785,0.7907956502774864,0.2350378561403026,0.30584549253713256,0.23010225371702497,1.2784086929767413,-0.3275068129289157,0.9338599395900669,62.97936923377836,63.97936923377836,formal,20,0.2,1.1,0.5,0.0
60,20,last_1y,2025-05-06,2026-04-30,242,0.7453512396694215,0.1859504132231405,0.9908564849763271,0.20020589783907003,3.5114035068818072,-0.0718245032646101,13.795521583015935,0.9675370166776134,1.9675370166776134,formal,20,0.2,1.1,0.5,3.0
60,20,last_3y,2023-05-04,2026-04-30,726,0.6743643237289733,0.1943574616858188,0.43324125068790376,0.20044934352818886,1.9026620984611649,-0.13670834432443102,3.1690914905658736,1.9332763243879918,2.933276324387992,formal,20,0.2,1.1,0.5,3.0
60,20,last_5y,2021-05-06,2026-04-30,1210,0.7659822306010203,0.21392852659826814,0.3371121565643682,0.1911224548547539,1.6216696201920524,-0.18304702781300874,1.8416696550175309,3.2528518775332858,4.252851877533286,formal,20,0.2,1.1,0.5,3.0
60,20,last_10y,2016-05-04,2026-04-30,2428,0.7748465600232898,0.2328531374295136,0.2893630042028965,0.1944897651819189,1.408454365739227,-0.19876048020005754,1.4558377194080292,11.658789824698506,12.658789824698506,formal,20,0.2,1.1,0.5,3.0
60,20,full_common,2010-09-29,2026-04-30,3785,0.7757793184861466,0.23170067705094588,0.30916457849922097,0.21642693710738647,1.358825989639202,-0.3272712290174927,0.9446738701332528,65.56108557688981,66.56108557688981,formal,20,0.2,1.1,0.5,3.0
60,20,last_1y,2025-05-06,2026-04-30,242,0.7453512396694215,0.1859504132231405,0.9908564849763271,0.20020589783907003,3.5114035068818072,-0.0718245032646101,13.795521583015935,0.9675370166776134,1.9675370166776134,formal,20,0.2,1.1,0.5,5.0
60,20,last_3y,2023-05-04,2026-04-30,726,0.6712650678779458,0.19435731256457156,0.4331263071889888,0.20044957204475455,1.902257492869322,-0.13670834432443102,3.168250696980939,1.9325730644903953,2.9325730644903953,formal,20,0.2,1.1,0.5,5.0
60,20,last_5y,2021-05-06,2026-04-30,1210,0.760403668825941,0.2139284371255198,0.330737305359762,0.19066962874619708,1.5998614581880808,-0.18304702781301008,1.8068433522866236,3.1527735058834363,4.152773505883436,formal,20,0.2,1.1,0.5,5.0
60,20,last_10y,2016-05-04,2026-04-30,2428,0.769765280598764,0.232868016742629,0.2880845892736539,0.19417765141175747,1.405275095716856,-0.19846281242802943,1.4515796977235969,11.533988514842843,12.533988514842843,formal,20,0.2,1.1,0.5,5.0
60,20,full_common,2010-09-29,2026-04-30,3785,0.7708086963784069,0.23181649215462585,0.30955837887386917,0.21614630390743209,1.3617010216354137,-0.32728453089901155,0.9458387111164381,65.87378695092423,66.87378695092423,formal,20,0.2,1.1,0.5,5.0
