rank_by_sharpe,rule,target_vol,vol_window,max_lev,signal,window,start,end,rows,total_return,annual_return,annual_vol,sharpe,max_drawdown,max_drawdown_date,turnover,trade_count,cash_days,cash_ratio,avg_weight,max_weight
18,r2_plus_target_vol,0.1,60.0,1.5,orig_r2_tv10_w60_max1p5,FULL_COMMON,2010-06-01,2026-05-08,3868,6.561015766255407,0.1353707386072629,0.1306694373054128,1.0405737396676302,-0.20911256534071343,2018-10-11,390.5822794374915,2384,1560,0.40330920372285417,0.38158957088902196,1.5
19,r2_plus_target_vol,0.25,20.0,1.0,orig_r2_tv25_w20_max1p0,FULL_COMMON,2010-06-01,2026-05-08,3868,14.911473408026445,0.189642905514668,0.18414974659376993,1.0397657321470368,-0.31710116650258846,2016-06-13,527.0649069983881,828,1560,0.40330920372285417,0.5671419108615198,1.0
20,r2_plus_target_vol,0.1,80.0,1.0,orig_r2_tv10_w80_max1p0,FULL_COMMON,2010-06-01,2026-05-08,3868,5.290132319395659,0.12233388847858406,0.11935921236410744,1.0309457568450735,-0.21699354686445516,2018-10-11,353.6023456398251,2253,1560,0.40330920372285417,0.3621718017875356,1.0
1,r2_plus_target_vol,0.1,60.0,1.0,orig_r2_tv10_w60_max1p0,10Y,2016-05-09,2026-05-08,2428,2.217611809418914,0.12402045999854039,0.12554433953764724,0.9972501986848814,-0.2081993041119108,2018-10-11,262.54077227826457,1429,923,0.3801482701812191,0.4180593151746636,1.0
2,r2_plus_target_vol,0.15,60.0,1.0,orig_r2_tv15_w60_max1p0,10Y,2016-05-09,2026-05-08,2428,3.1950065725984587,0.15424725209383028,0.15988265811889024,0.9803593072172501,-0.2657465582903764,2018-10-11,318.8069036971125,982,923,0.3801482701812191,0.5433642259803234,1.0
3,r2_plus_target_vol,0.1,120.0,1.5,orig_r2_tv10_w120_max1p5,10Y,2016-05-09,2026-05-08,2428,2.1391356761348175,0.1212473249686401,0.1251261137053342,0.9798307584894518,-0.21002218170434994,2018-10-11,236.41803080184008,1562,923,0.3801482701812191,0.3942270395730465,1.3623606356538123
4,r2_plus_target_vol,0.2,40.0,1.0,orig_r2_tv20_w40_max1p0,10Y,2016-05-09,2026-05-08,2428,3.5866963962280787,0.16460104884738946,0.17163790608577406,0.9767463895648111,-0.26981245874373294,2018-10-11,336.4619362128385,588,923,0.3801482701812191,0.5888449048365216,1.0
5,r2_plus_target_vol,0.1,120.0,1.0,orig_r2_tv10_w120_max1p0,10Y,2016-05-09,2026-05-08,2428,1.9921190025536322,0.11587986610232015,0.12118681545350726,0.9682546691480068,-0.2101095623286252,2018-10-11,231.73335321508677,1468,923,0.3801482701812191,0.3886949780313214,1.0
6,r2_plus_target_vol,0.2,60.0,1.0,orig_r2_tv20_w60_max1p0,10Y,2016-05-09,2026-05-08,2428,3.676951289420302,0.16687358823264953,0.1768797509248702,0.9637897490143493,-0.2698124587437334,2018-10-11,337.13123128384007,570,923,0.3801482701812191,0.5929319246113139,1.0
7,r2_plus_target_vol,0.25,40.0,1.0,orig_r2_tv25_w40_max1p0,10Y,2016-05-09,2026-05-08,2428,3.762827585499384,0.1689995281422494,0.1798811755767182,0.9607766230705713,-0.26981245874373294,2018-10-11,341.26756907053914,386,923,0.3801482701812191,0.6049111290122532,1.0
8,r2_plus_target_vol,0.2,120.0,1.0,orig_r2_tv20_w120_max1p0,10Y,2016-05-09,2026-05-08,2428,3.652036750053467,0.1662502331175213,0.177405222498879,0.9582274631589683,-0.2698124587437324,2018-10-11,326.9565519509497,662,923,0.3801482701812191,0.5846063100912425,1.0
9,r2_plus_target_vol,0.15,40.0,1.0,orig_r2_tv15_w40_max1p0,10Y,2016-05-09,2026-05-08,2428,2.913422466547604,0.14625176754102776,0.15609528527645253,0.9556806725212286,-0.26449795045586644,2018-10-11,320.7918713903912,928,923,0.3801482701812191,0.5427511981139768,1.0
10,r2_plus_target_vol,0.3,40.0,1.0,orig_r2_tv30_w40_max1p0,10Y,2016-05-09,2026-05-08,2428,3.8094589548016904,0.17013951621868473,0.18325496984661604,0.9517044555453512,-0.26981245874373294,2018-10-11,343.64624284548523,345,923,0.3801482701812191,0.611082360025552,1.0
11,r2_plus_target_vol,0.25,60.0,1.0,orig_r2_tv25_w60_max1p0,10Y,2016-05-09,2026-05-08,2428,3.7924355783737242,0.16972450653246463,0.18292250039086513,0.9511571463374405,-0.26981245874373294,2018-10-11,342.2020747864099,378,923,0.3801482701812191,0.6082093739046464,1.0
12,r2_plus_target_vol,0.1,60.0,1.5,orig_r2_tv10_w60_max1p5,10Y,2016-05-09,2026-05-08,2428,2.340962800396082,0.1282586896910709,0.13760280973932446,0.9477027071286992,-0.2091125653407141,2018-10-11,279.23572677746205,1561,923,0.3801482701812191,0.4317760851687465,1.5
13,r2_plus_target_vol,0.25,20.0,1.0,orig_r2_tv25_w20_max1p0,10Y,2016-05-09,2026-05-08,2428,3.3706861068989182,0.1589942423994386,0.17261999585345902,0.9441957046510492,-0.26981245874373316,2018-10-11,342.78420798397065,421,923,0.3801482701812191,0.6004268101874768,1.0
14,r2_plus_target_vol,0.2,80.0,1.0,orig_r2_tv20_w80_max1p0,10Y,2016-05-09,2026-05-08,2428,3.540839294794157,0.1634309460596024,0.17818097925113377,0.9412070525644318,-0.2698124587437323,2018-10-11,337.3212026702398,613,923,0.3801482701812191,0.5926665695621983,1.0
15,r2_plus_target_vol,0.3,20.0,1.0,orig_r2_tv30_w20_max1p0,10Y,2016-05-09,2026-05-08,2428,3.496426852050476,0.1622875239568835,0.17748074269489425,0.9390153291933071,-0.26981245874373294,2018-10-11,345.0768065475082,346,923,0.3801482701812191,0.6072732361038721,1.0
16,r2_plus_target_vol,0.2,20.0,1.0,orig_r2_tv20_w20_max1p0,10Y,2016-05-09,2026-05-08,2428,3.04948926743734,0.15017779782178242,0.16486363102539078,0.9342837356197482,-0.26981245874373483,2018-10-11,339.2082398062808,602,923,0.3801482701812191,0.583854996073162,1.0
17,r2_plus_target_vol,0.35,40.0,1.0,orig_r2_tv35_w40_max1p0,10Y,2016-05-09,2026-05-08,2428,3.7135336414520648,0.16778347482903322,0.18485578726741306,0.9341459176537693,-0.26981245874373294,2018-10-11,344.7352576917542,296,923,0.3801482701812191,0.6135038775038023,1.0
18,r2_plus_target_vol,0.3,60.0,1.0,orig_r2_tv30_w60_max1p0,10Y,2016-05-09,2026-05-08,2428,3.7140124314700653,0.1677953412388642,0.18507490553795675,0.9333266081651725,-0.26981245874373294,2018-10-11,343.8211729886389,309,923,0.3801482701812191,0.6128341656756368,1.0
19,r2_plus_target_vol,0.25,80.0,1.0,orig_r2_tv25_w80_max1p0,10Y,2016-05-09,2026-05-08,2428,3.661726488395714,0.16649302398427146,0.18423542570461565,0.9306389044960335,-0.2698124587437336,2018-10-11,343.26840507907707,360,923,0.3801482701812191,0.6103700002435098,1.0
20,r2_plus_target_vol,0.25,60.0,1.5,orig_r2_tv25_w60_max1p5,10Y,2016-05-09,2026-05-08,2428,6.456482747109329,0.2226136760836841,0.25042545345208533,0.929275555410763,-0.3881566810367434,2018-10-11,490.7568176465553,767,923,0.3801482701812191,0.8497878872615288,1.5
1,r2_plus_target_vol,0.15,60.0,1.0,orig_r2_tv15_w60_max1p0,5Y,2021-05-10,2026-05-08,1211,1.431799580089899,0.1947602587920163,0.17175115123402146,1.1265002097209664,-0.19589976189192015,2022-05-24,153.64924312290103,551,460,0.37985136251032203,0.5387994667263721,1.0
2,r2_plus_target_vol,0.2,60.0,1.0,orig_r2_tv20_w60_max1p0,5Y,2021-05-10,2026-05-08,1211,1.626235456698475,0.21330555538075768,0.18901173135629332,1.1214075090529083,-0.19589976189191993,2022-05-24,160.03495251269464,269,460,0.37985136251032203,0.5895750714078113,1.0
3,r2_plus_target_vol,0.25,40.0,1.0,orig_r2_tv25_w40_max1p0,5Y,2021-05-10,2026-05-08,1211,1.6168854602277531,0.212439326758598,0.19188340666337872,1.1035716227287804,-0.1958997618919197,2022-05-24,162.95435675525192,189,460,0.37985136251032203,0.5999138499677321,1.0
4,r2_plus_target_vol,0.2,40.0,1.0,orig_r2_tv20_w40_max1p0,5Y,2021-05-10,2026-05-08,1211,1.5093381248756086,0.2022932599238223,0.1828974979718597,1.1030148668918003,-0.19589976189191993,2022-05-24,162.27875407796603,286,460,0.37985136251032203,0.5861639848369923,1.0
5,r2_plus_target_vol,0.1,120.0,1.5,orig_r2_tv10_w120_max1p5,5Y,2021-05-10,2026-05-08,1211,1.0558425028315845,0.1552478953509937,0.14053912276501052,1.100676951362725,-0.14385430823132772,2024-01-19,110.27134417452578,776,460,0.37985136251032203,0.367266597139503,1.3623606356538123
6,r2_plus_target_vol,0.25,60.0,1.0,orig_r2_tv25_w60_max1p0,5Y,2021-05-10,2026-05-08,1211,1.6369154420242404,0.21429198813933747,0.19506807911655236,1.0964479070976165,-0.1958997618919196,2022-05-24,162.2383206025701,194,460,0.37985136251032203,0.6023433327915263,1.0
7,r2_plus_target_vol,0.3,40.0,1.0,orig_r2_tv30_w40_max1p0,5Y,2021-05-10,2026-05-08,1211,1.62984629102403,0.2136394203378782,0.19535737667509986,1.0923305457873362,-0.1958997618919196,2022-05-24,163.53214559965977,174,460,0.37985136251032203,0.6054152274163118,1.0
8,r2_plus_target_vol,0.2,120.0,1.0,orig_r2_tv20_w120_max1p0,5Y,2021-05-10,2026-05-08,1211,1.5612385834288078,0.20723210371000667,0.1902721082041339,1.0883318598672878,-0.1958997618919195,2022-05-24,153.93380767999764,331,460,0.37985136251032203,0.5748768170697551,1.0
9,r2_plus_target_vol,0.1,60.0,1.0,orig_r2_tv10_w60_max1p0,5Y,2021-05-10,2026-05-08,1211,1.0123042304973717,0.15030670821166936,0.1382021580211399,1.0866241980368103,-0.1547184697218691,2024-01-19,124.93524759613932,742,460,0.37985136251032203,0.3944737973559495,1.0
10,r2_plus_target_vol,0.25,20.0,1.0,orig_r2_tv25_w20_max1p0,5Y,2021-05-10,2026-05-08,1211,1.461861038694698,0.19770327167092194,0.18228697025756124,1.0851871511097384,-0.19589976189191904,2022-05-24,164.62686036838994,197,460,0.37985136251032203,0.5983427791728917,1.0
11,r2_plus_target_vol,0.1,120.0,1.0,orig_r2_tv10_w120_max1p0,5Y,2021-05-10,2026-05-08,1211,0.9749216380659296,0.14599543828015893,0.13444961587642418,1.084751769584319,-0.1442762709598897,2024-01-19,108.80199766876407,768,460,0.37985136251032203,0.36471097827562093,1.0
12,r2_plus_target_vol,0.25,60.0,1.5,orig_r2_tv25_w60_max1p5,5Y,2021-05-10,2026-05-08,1211,2.568452321848472,0.29012645932092185,0.26862781435141114,1.0839587723483932,-0.28452854936289806,2022-05-24,235.43304347614728,397,460,0.37985136251032203,0.8484369341693678,1.5
13,r2_plus_target_vol,0.15,40.0,1.0,orig_r2_tv15_w40_max1p0,5Y,2021-05-10,2026-05-08,1211,1.289070635360312,0.1803765433774145,0.16651048410293823,1.083606314938453,-0.19589976189192015,2022-05-24,156.0448531010365,533,460,0.37985136251032203,0.5334815441928313,1.0
14,r2_plus_target_vol,0.2,80.0,1.0,orig_r2_tv20_w80_max1p0,5Y,2021-05-10,2026-05-08,1211,1.5595991009157117,0.20707732040592086,0.19215652980685724,1.078897104213361,-0.19589976189192038,2022-05-24,160.29425590593246,269,460,0.37985136251032203,0.5911430262859361,1.0
15,r2_plus_target_vol,0.3,20.0,1.0,orig_r2_tv30_w20_max1p0,5Y,2021-05-10,2026-05-08,1211,1.5067841016400156,0.202048117604418,0.18768708222771283,1.0783438007395567,-0.1958997618919196,2022-05-24,164.89765712140047,170,460,0.37985136251032203,0.6030331504762141,1.0
16,r2_plus_target_vol,0.3,60.0,1.0,orig_r2_tv30_w60_max1p0,5Y,2021-05-10,2026-05-08,1211,1.6022188326937337,0.21107554001772266,0.1974981387441153,1.0719235446193538,-0.1958997618919196,2022-05-24,162.94767361370737,155,460,0.37985136251032203,0.6072811126368435,1.0
17,r2_plus_target_vol,0.35,40.0,1.0,orig_r2_tv35_w40_max1p0,5Y,2021-05-10,2026-05-08,1211,1.594958949681374,0.21039819884642696,0.1970445270386536,1.0710556201621637,-0.1958997618919196,2022-05-24,163.89620472491004,154,460,0.37985136251032203,0.6080087146842588,1.0
18,r2_plus_target_vol,0.3,60.0,1.5,orig_r2_tv30_w60_max1p5,5Y,2021-05-10,2026-05-08,1211,2.717562412843517,0.30074553086943645,0.28348974094986956,1.069611362677823,-0.2845285493628986,2022-05-24,240.052428769042,269,460,0.37985136251032203,0.884362607111717,1.5
19,r2_plus_target_vol,0.25,80.0,1.0,orig_r2_tv25_w80_max1p0,5Y,2021-05-10,2026-05-08,1211,1.582972692711544,0.2092765668182901,0.196760742567658,1.0675755219949883,-0.1958997618919196,2022-05-24,162.78655616250555,176,460,0.37985136251032203,0.605929568073338,1.0
20,r2_plus_target_vol,0.35,20.0,1.0,orig_r2_tv35_w20_max1p0,5Y,2021-05-10,2026-05-08,1211,1.5325559384140175,0.2045126672355495,0.19312365914877214,1.0635577479177778,-0.1958997618919196,2022-05-24,165.71393330830054,169,460,0.37985136251032203,0.6064289878823941,1.0
1,r2_plus_target_vol,0.15,60.0,1.0,orig_r2_tv15_w60_max1p0,3Y,2023-05-08,2026-05-08,727,0.8548337492745206,0.22861155682261813,0.1886755423233844,1.1903679406901957,-0.18318348891718905,2024-01-19,99.77598565051639,295,310,0.4264099037138927,0.48340427101461414,1.0
2,r2_plus_target_vol,0.2,60.0,1.0,orig_r2_tv20_w60_max1p0,3Y,2023-05-08,2026-05-08,727,0.9405469040406371,0.24724801874315205,0.2084894477616974,1.1677786207067702,-0.18318348891718905,2024-01-19,103.04464058086077,178,310,0.4264099037138927,0.5289780925270603,1.0
3,r2_plus_target_vol,0.1,60.0,1.0,orig_r2_tv10_w60_max1p0,3Y,2023-05-08,2026-05-08,727,0.6608452163698213,0.18420339218959558,0.15647843493975805,1.1634129476776864,-0.15409080026474986,2024-01-19,83.96890253636931,401,310,0.4264099037138927,0.3643450545793141,1.0
4,r2_plus_target_vol,0.2,40.0,1.0,orig_r2_tv20_w40_max1p0,3Y,2023-05-08,2026-05-08,727,0.8748863091266585,0.2330221846333922,0.20010524397620652,1.1511703506908157,-0.18318348891718905,2024-01-19,104.38656257549634,176,310,0.4264099037138927,0.5267580770588447,1.0
5,r2_plus_target_vol,0.1,120.0,1.5,orig_r2_tv10_w120_max1p5,3Y,2023-05-08,2026-05-08,727,0.6875241333475364,0.1905090981379205,0.16362009195377306,1.1510398742107781,-0.14381283681514667,2024-01-19,74.02239182285655,434,310,0.4264099037138927,0.336121319295253,1.3623606356538123
6,r2_plus_target_vol,0.15,40.0,1.0,orig_r2_tv15_w40_max1p0,3Y,2023-05-08,2026-05-08,727,0.7751938089102861,0.21077368578846145,0.18141716227238144,1.149649766673721,-0.183188632633432,2024-01-19,101.35689646966745,324,310,0.4264099037138927,0.47619298311462327,1.0
7,r2_plus_target_vol,0.25,60.0,1.5,orig_r2_tv25_w60_max1p5,3Y,2023-05-08,2026-05-08,727,1.4173052796833878,0.3419861095354313,0.29471969765773315,1.1455014871655795,-0.271656475952625,2024-02-06,152.5787379577375,243,310,0.4264099037138927,0.7582633548877709,1.5
8,r2_plus_target_vol,0.25,40.0,1.0,orig_r2_tv25_w40_max1p0,3Y,2023-05-08,2026-05-08,727,0.9300863648106095,0.24500339006184801,0.2118003518290488,1.1440022113179444,-0.18318348891718905,2024-01-19,104.94407614714495,142,310,0.4264099037138927,0.5399080395677421,1.0
9,r2_plus_target_vol,0.25,60.0,1.0,orig_r2_tv25_w60_max1p0,3Y,2023-05-08,2026-05-08,727,0.9448538603065861,0.2481698634196714,0.21659092401123003,1.1350351145816377,-0.18318348891718905,2024-01-19,104.2383206025701,151,310,0.4264099037138927,0.5439309161080306,1.0
10,r2_plus_target_vol,0.3,40.0,1.0,orig_r2_tv30_w40_max1p0,3Y,2023-05-08,2026-05-08,727,0.9396400163612233,0.2470537381035749,0.2170255484633122,1.1290229378338472,-0.18318348891718905,2024-01-19,105.53214559965974,131,310,0.4264099037138927,0.5490479235229073,1.0
11,r2_plus_target_vol,0.2,120.0,1.0,orig_r2_tv20_w120_max1p0,3Y,2023-05-08,2026-05-08,727,0.9046230578135552,0.23950534597005269,0.21052626059971305,1.128165379200865,-0.18318348891718905,2024-01-19,96.62163679033398,238,310,0.4264099037138927,0.5047548290088401,1.0
12,r2_plus_target_vol,0.2,60.0,1.5,orig_r2_tv20_w60_max1p5,3Y,2023-05-08,2026-05-08,727,1.217173028876347,0.3038878438688124,0.26852371885017007,1.1229705939245025,-0.2710729735099954,2024-02-06,145.77596553977452,368,310,0.4264099037138927,0.6783564284044105,1.5
13,r2_plus_target_vol,0.2,20.0,1.0,orig_r2_tv20_w20_max1p0,3Y,2023-05-08,2026-05-08,727,0.7816959052238803,0.21224980258948256,0.18820874712360447,1.1214872808525989,-0.18318348891718905,2024-01-19,105.66118556912546,200,310,0.4264099037138927,0.5242706035224045,1.0
14,r2_plus_target_vol,0.1,120.0,1.0,orig_r2_tv10_w120_max1p0,3Y,2023-05-08,2026-05-08,727,0.6211007998502864,0.17468309995412512,0.15486877364966345,1.1209608732947018,-0.14423481998344412,2024-01-19,72.55304531709481,426,310,0.4264099037138927,0.33186429805156503,1.0
15,r2_plus_target_vol,0.25,20.0,1.0,orig_r2_tv25_w20_max1p0,3Y,2023-05-08,2026-05-08,727,0.8283454844782236,0.22273636652535278,0.19759044017456706,1.1208996533672784,-0.18318348891718905,2024-01-19,106.08138093450039,132,310,0.4264099037138927,0.5390487636914932,1.0
16,r2_plus_target_vol,0.3,60.0,1.5,orig_r2_tv30_w60_max1p5,3Y,2023-05-08,2026-05-08,727,1.4751463938299691,0.3526030730688048,0.31270161821392956,1.1208325847699256,-0.271656475952625,2024-02-06,154.56696087129114,178,310,0.4264099037138927,0.7934671387905904,1.5
17,r2_plus_target_vol,0.2,80.0,1.0,orig_r2_tv20_w80_max1p0,3Y,2023-05-08,2026-05-08,727,0.9001469694287594,0.23853381140808394,0.21311668528207808,1.1133708332965786,-0.18318348891718905,2024-01-19,102.69855647819783,175,310,0.4264099037138927,0.5298996409753086,1.0
18,r2_plus_target_vol,0.25,40.0,1.5,orig_r2_tv25_w40_max1p5,3Y,2023-05-08,2026-05-08,727,1.2736768144460493,0.31486890258736033,0.2835603355275079,1.1076060966685388,-0.271656475952625,2024-02-06,154.84479828874987,269,310,0.4264099037138927,0.7515903033396805,1.5
19,r2_plus_target_vol,0.1,40.0,1.0,orig_r2_tv10_w40_max1p0,3Y,2023-05-08,2026-05-08,727,0.6069842445829421,0.17126421764121158,0.15448282137588956,1.104849018972648,-0.14329159609296505,2024-01-19,85.51103660918407,390,310,0.4264099037138927,0.3641076957618737,1.0
20,r2_plus_target_vol,0.3,20.0,1.0,orig_r2_tv30_w20_max1p0,3Y,2023-05-08,2026-05-08,727,0.8488756443730343,0.22729492886788738,0.20544469714717428,1.1034479615306119,-0.18318348891718905,2024-01-19,106.89765712140046,127,310,0.4264099037138927,0.5450799796790858,1.0
1,r2_plus_target_vol,0.1,60.0,1.0,orig_r2_tv10_w60_max1p0,1Y,2025-05-08,2026-05-08,243,0.40410911595279075,0.404435564084064,0.11476166431846697,3.028618535572447,-0.04303685366552279,2025-06-20,13.865319861454935,199,50,0.205761316872428,0.4332818142898232,0.9222967440630229
2,r2_plus_target_vol,0.1,60.0,1.5,orig_r2_tv10_w60_max1p5,1Y,2025-05-08,2026-05-08,243,0.40410911595279075,0.404435564084064,0.11476166431846697,3.028618535572447,-0.04303685366552279,2025-06-20,13.865319861454935,199,50,0.205761316872428,0.4332818142898232,0.9222967440630229
3,r2_plus_target_vol,0.15,60.0,1.0,orig_r2_tv15_w60_max1p0,1Y,2025-05-08,2026-05-08,243,0.6218912088288207,0.6224285135917562,0.16606056492830462,3.009264644834669,-0.0654704499296983,2025-06-20,19.63731846758208,176,50,0.205761316872428,0.6412466777278018,1.0
4,r2_plus_target_vol,0.2,60.0,1.5,orig_r2_tv20_w60_max1p5,1Y,2025-05-08,2026-05-08,243,0.8968280573011673,0.8976599637622573,0.22519231514624197,2.9695693170640554,-0.0874711833806946,2025-06-20,27.01516098818274,197,50,0.205761316872428,0.8630399076892601,1.5
5,r2_plus_target_vol,0.15,60.0,1.5,orig_r2_tv15_w60_max1p5,1Y,2025-05-08,2026-05-08,243,0.6313270787365146,0.6318739932899053,0.1721380969712449,2.942815174743389,-0.0654704499296983,2025-06-20,20.797979792182403,199,50,0.205761316872428,0.6499227214347346,1.383445116094534
6,r2_plus_target_vol,0.1,80.0,1.0,orig_r2_tv10_w80_max1p0,1Y,2025-05-08,2026-05-08,243,0.3568839067346061,0.3571675723541612,0.10775772207301117,2.899098503064599,-0.04261601290394379,2025-06-20,12.806411264550356,198,50,0.205761316872428,0.4186921961836382,0.6710518645630176
7,r2_plus_target_vol,0.1,80.0,1.5,orig_r2_tv10_w80_max1p5,1Y,2025-05-08,2026-05-08,243,0.3568839067346061,0.3571675723541612,0.10775772207301117,2.899098503064599,-0.04261601290394379,2025-06-20,12.806411264550356,198,50,0.205761316872428,0.4186921961836382,0.6710518645630176
8,r2_plus_target_vol,0.25,60.0,1.5,orig_r2_tv25_w60_max1p5,1Y,2025-05-08,2026-05-08,243,1.076338602359113,1.07737789357844,0.2682864103416675,2.8710064575800476,-0.10778518579838703,2025-06-20,30.91823370675678,128,50,0.205761316872428,1.037818729636463,1.5
9,r2_plus_target_vol,0.1,120.0,1.0,orig_r2_tv10_w120_max1p0,1Y,2025-05-08,2026-05-08,243,0.33576514951503467,0.3360300454479044,0.10551422208624023,2.8090108989483897,-0.04955954151031883,2025-06-20,12.413506782752105,195,50,0.205761316872428,0.4096853994845438,0.6632766730476924
10,r2_plus_target_vol,0.1,120.0,1.5,orig_r2_tv10_w120_max1p5,1Y,2025-05-08,2026-05-08,243,0.33576514951503467,0.3360300454479044,0.10551422208624023,2.8090108989483897,-0.04955954151031883,2025-06-20,12.413506782752105,195,50,0.205761316872428,0.4096853994845438,0.6632766730476924
