rule,target_vol,vol_window,max_lev,signal,window,start,end,rows,total_return,annual_return,annual_vol,sharpe,max_drawdown,max_drawdown_date,turnover,trade_count,cash_days,cash_ratio,avg_weight,max_weight
r2_plus_target_vol,0.3,20.0,1.0,orig_r2_tv30_w20_max1p0,FULL_COMMON,2010-06-01,2026-05-08,3868,15.988892219420393,0.19454459941533098,0.19171690253898846,1.0276121686308246,-0.3423150967955704,2016-06-13,532.8625887207095,629,1560,0.40330920372285417,0.5793390908103707,1.0
r2_plus_target_vol,0.3,20.0,1.0,orig_r2_tv30_w20_max1p0,10Y,2016-05-09,2026-05-08,2428,3.496426852050476,0.1622875239568835,0.17748074269489425,0.9390153291933071,-0.26981245874373294,2018-10-11,345.0768065475082,346,923,0.3801482701812191,0.6072732361038721,1.0
r2_plus_target_vol,0.3,20.0,1.0,orig_r2_tv30_w20_max1p0,5Y,2021-05-10,2026-05-08,1211,1.5067841016400156,0.202048117604418,0.18768708222771283,1.0783438007395567,-0.1958997618919196,2022-05-24,164.89765712140047,170,460,0.37985136251032203,0.6030331504762141,1.0
r2_plus_target_vol,0.3,20.0,1.0,orig_r2_tv30_w20_max1p0,3Y,2023-05-08,2026-05-08,727,0.8488756443730343,0.22729492886788738,0.20544469714717428,1.1034479615306119,-0.18318348891718905,2024-01-19,106.89765712140046,127,310,0.4264099037138927,0.5450799796790858,1.0
r2_plus_target_vol,0.3,20.0,1.0,orig_r2_tv30_w20_max1p0,1Y,2025-05-08,2026-05-08,243,0.6741261826385943,0.67471715180821,0.19545467004471587,2.746713933994861,-0.07741172173132282,2025-06-20,21.68355842772477,33,50,0.205761316872428,0.778692977236847,1.0
r2_plus_target_vol,0.35,20.0,1.0,orig_r2_tv35_w20_max1p0,FULL_COMMON,2010-06-01,2026-05-08,3868,16.7531087970859,0.19784777043386859,0.19720163153597564,1.0183934164182211,-0.35831991419341824,2016-06-13,537.364836802149,579,1560,0.40330920372285417,0.586058756799555,1.0
r2_plus_target_vol,0.35,20.0,1.0,orig_r2_tv35_w20_max1p0,10Y,2016-05-09,2026-05-08,2428,3.5567949983738325,0.16383927779074559,0.1815350112821264,0.9292032043453412,-0.26981245874373294,2018-10-11,346.75627430542625,337,923,0.3801482701812191,0.6110552538003973,1.0
r2_plus_target_vol,0.35,20.0,1.0,orig_r2_tv35_w20_max1p0,5Y,2021-05-10,2026-05-08,1211,1.5325559384140175,0.2045126672355495,0.19312365914877214,1.0635577479177778,-0.1958997618919196,2022-05-24,165.71393330830054,169,460,0.37985136251032203,0.6064289878823941,1.0
r2_plus_target_vol,0.35,20.0,1.0,orig_r2_tv35_w20_max1p0,3Y,2023-05-08,2026-05-08,727,0.8678836320537593,0.23148551232101333,0.2136749742391235,1.0843870681367662,-0.18318348891718905,2024-01-19,107.71393330830054,126,310,0.4264099037138927,0.5507365946706732,1.0
r2_plus_target_vol,0.35,20.0,1.0,orig_r2_tv35_w20_max1p0,1Y,2025-05-08,2026-05-08,243,0.6848540412652195,0.6854561713448721,0.19820948509547442,2.7436467269609284,-0.07741172173132282,2025-06-20,21.96415149901223,32,50,0.205761316872428,0.7866651328165193,1.0
r2_plus_target_vol,0.4,20.0,1.0,orig_r2_tv40_w20_max1p0,FULL_COMMON,2010-06-01,2026-05-08,3868,17.223201837122247,0.19981405779439454,0.20087951127490544,1.011562573456492,-0.3702200512842816,2016-06-13,539.4848156722464,531,1560,0.40330920372285417,0.5909963738815539,1.0
r2_plus_target_vol,0.4,20.0,1.0,orig_r2_tv40_w20_max1p0,10Y,2016-05-09,2026-05-08,2428,3.600108208119863,0.1649412785904707,0.18411834085386553,0.923802933751103,-0.26981245874373294,2018-10-11,347.3993720400365,312,923,0.3801482701812191,0.6140402522702765,1.0
r2_plus_target_vol,0.4,20.0,1.0,orig_r2_tv40_w20_max1p0,5Y,2021-05-10,2026-05-08,1211,1.54313998758645,0.20551900784344745,0.19627815330000953,1.0536825168268449,-0.1958997618919196,2022-05-24,166.04791310239492,158,460,0.37985136251032203,0.60923472661742,1.0
r2_plus_target_vol,0.4,20.0,1.0,orig_r2_tv40_w20_max1p0,3Y,2023-05-08,2026-05-08,727,0.8756898849819446,0.2331982769713279,0.21841188642406115,1.0716735301362115,-0.18318348891718905,2024-01-19,108.04791310239492,115,310,0.4264099037138927,0.5554102530037078,1.0
r2_plus_target_vol,0.4,20.0,1.0,orig_r2_tv40_w20_max1p0,1Y,2025-05-08,2026-05-08,243,0.6994806769118114,0.7000980994612893,0.20063787027608074,2.7561366214435474,-0.07741172173132282,2025-06-20,22.042000784333986,25,50,0.205761316872428,0.7927352803760459,1.0
r2_plus_target_vol,0.1,40.0,1.0,orig_r2_tv10_w40_max1p0,FULL_COMMON,2010-06-01,2026-05-08,3868,5.615697535376234,0.12589389996507516,0.12157386141735478,1.0406193569232798,-0.22895817621571912,2018-10-11,385.1387699908448,2135,1560,0.40330920372285417,0.3777621064193438,1.0
r2_plus_target_vol,0.1,40.0,1.0,orig_r2_tv10_w40_max1p0,10Y,2016-05-09,2026-05-08,2428,1.9681974920307383,0.11498414444364413,0.12650299865634043,0.9265680965468643,-0.228958176215719,2018-10-11,271.82292087614337,1343,923,0.3801482701812191,0.4281003653530966,1.0
r2_plus_target_vol,0.1,40.0,1.0,orig_r2_tv10_w40_max1p0,5Y,2021-05-10,2026-05-08,1211,0.8688723338877802,0.13339926988714446,0.13770716230850139,0.9818679431740845,-0.16202150996750553,2022-05-24,129.93958292328315,722,460,0.37985136251032203,0.4004888345781434,1.0
r2_plus_target_vol,0.1,40.0,1.0,orig_r2_tv10_w40_max1p0,3Y,2023-05-08,2026-05-08,727,0.6069842445829421,0.17126421764121158,0.15448282137588956,1.104849018972648,-0.14329159609296505,2024-01-19,85.51103660918407,390,310,0.4264099037138927,0.3641076957618737,1.0
r2_plus_target_vol,0.1,40.0,1.0,orig_r2_tv10_w40_max1p0,1Y,2025-05-08,2026-05-08,243,0.35175219036730554,0.35203127421927993,0.12072817336914264,2.5682414705099106,-0.05975731440900034,2025-12-16,16.274578490843776,194,50,0.205761316872428,0.45149332049533625,1.0
r2_plus_target_vol,0.15,40.0,1.0,orig_r2_tv15_w40_max1p0,FULL_COMMON,2010-06-01,2026-05-08,3868,10.518987007081082,0.16576752628456637,0.15560729849180266,1.0682348763190663,-0.26449795045586744,2018-10-11,469.5487722613887,1631,1560,0.40330920372285417,0.49219756548387417,1.0
r2_plus_target_vol,0.15,40.0,1.0,orig_r2_tv15_w40_max1p0,10Y,2016-05-09,2026-05-08,2428,2.913422466547604,0.14625176754102776,0.15609528527645253,0.9556806725212286,-0.26449795045586644,2018-10-11,320.7918713903912,928,923,0.3801482701812191,0.5427511981139768,1.0
r2_plus_target_vol,0.15,40.0,1.0,orig_r2_tv15_w40_max1p0,5Y,2021-05-10,2026-05-08,1211,1.289070635360312,0.1803765433774145,0.16651048410293823,1.083606314938453,-0.19589976189192015,2022-05-24,156.0448531010365,533,460,0.37985136251032203,0.5334815441928313,1.0
r2_plus_target_vol,0.15,40.0,1.0,orig_r2_tv15_w40_max1p0,3Y,2023-05-08,2026-05-08,727,0.7751938089102861,0.21077368578846145,0.18141716227238144,1.149649766673721,-0.183188632633432,2024-01-19,101.35689646966745,324,310,0.4264099037138927,0.47619298311462327,1.0
r2_plus_target_vol,0.15,40.0,1.0,orig_r2_tv15_w40_max1p0,1Y,2025-05-08,2026-05-08,243,0.5586301982963724,0.5591040590468914,0.16460917344406578,2.79121456447734,-0.06792040198413696,2025-06-20,20.324705861894557,170,50,0.205761316872428,0.6381294872250018,1.0
r2_plus_target_vol,0.2,40.0,1.0,orig_r2_tv20_w40_max1p0,FULL_COMMON,2010-06-01,2026-05-08,3868,15.199177897894184,0.19098155610148315,0.176976629418999,1.0808387955820038,-0.27252258799955764,2016-06-13,505.78363865458834,1063,1560,0.40330920372285417,0.5479881879472759,1.0
r2_plus_target_vol,0.2,40.0,1.0,orig_r2_tv20_w40_max1p0,10Y,2016-05-09,2026-05-08,2428,3.5866963962280787,0.16460104884738946,0.17163790608577406,0.9767463895648111,-0.26981245874373294,2018-10-11,336.4619362128385,588,923,0.3801482701812191,0.5888449048365216,1.0
r2_plus_target_vol,0.2,40.0,1.0,orig_r2_tv20_w40_max1p0,5Y,2021-05-10,2026-05-08,1211,1.5093381248756086,0.2022932599238223,0.1828974979718597,1.1030148668918003,-0.19589976189191993,2022-05-24,162.27875407796603,286,460,0.37985136251032203,0.5861639848369923,1.0
r2_plus_target_vol,0.2,40.0,1.0,orig_r2_tv20_w40_max1p0,3Y,2023-05-08,2026-05-08,727,0.8748863091266585,0.2330221846333922,0.20010524397620652,1.1511703506908157,-0.18318348891718905,2024-01-19,104.38656257549634,176,310,0.4264099037138927,0.5267580770588447,1.0
r2_plus_target_vol,0.2,40.0,1.0,orig_r2_tv20_w40_max1p0,1Y,2025-05-08,2026-05-08,243,0.6475367090462527,0.6481002192418239,0.1902235491002008,2.7323611466839814,-0.07741172173132282,2025-06-20,21.334388472582393,73,50,0.205761316872428,0.7419278413705365,1.0
r2_plus_target_vol,0.25,40.0,1.0,orig_r2_tv25_w40_max1p0,FULL_COMMON,2010-06-01,2026-05-08,3868,17.25686097312209,0.1999530158854621,0.19017108230544835,1.0581105916013818,-0.30829441011195824,2016-06-13,523.5576651189238,765,1560,0.40330920372285417,0.5724859670326482,1.0
r2_plus_target_vol,0.25,40.0,1.0,orig_r2_tv25_w40_max1p0,10Y,2016-05-09,2026-05-08,2428,3.762827585499384,0.1689995281422494,0.1798811755767182,0.9607766230705713,-0.26981245874373294,2018-10-11,341.26756907053914,386,923,0.3801482701812191,0.6049111290122532,1.0
r2_plus_target_vol,0.25,40.0,1.0,orig_r2_tv25_w40_max1p0,5Y,2021-05-10,2026-05-08,1211,1.6168854602277531,0.212439326758598,0.19188340666337872,1.1035716227287804,-0.1958997618919197,2022-05-24,162.95435675525192,189,460,0.37985136251032203,0.5999138499677321,1.0
r2_plus_target_vol,0.25,40.0,1.0,orig_r2_tv25_w40_max1p0,3Y,2023-05-08,2026-05-08,727,0.9300863648106095,0.24500339006184801,0.2118003518290488,1.1440022113179444,-0.18318348891718905,2024-01-19,104.94407614714495,142,310,0.4264099037138927,0.5399080395677421,1.0
r2_plus_target_vol,0.25,40.0,1.0,orig_r2_tv25_w40_max1p0,1Y,2025-05-08,2026-05-08,243,0.674454933804701,0.6750462442976422,0.19653165033617384,2.733704448926041,-0.07741172173132282,2025-06-20,21.589644200780644,48,50,0.205761316872428,0.7709611725497635,1.0
r2_plus_target_vol,0.3,40.0,1.0,orig_r2_tv30_w40_max1p0,FULL_COMMON,2010-06-01,2026-05-08,3868,18.217745909947848,0.20382193967121953,0.1976452227478931,1.0417941557816628,-0.34256390483694565,2016-06-13,531.5732633302605,631,1560,0.40330920372285417,0.5845361450154013,1.0
r2_plus_target_vol,0.3,40.0,1.0,orig_r2_tv30_w40_max1p0,10Y,2016-05-09,2026-05-08,2428,3.8094589548016904,0.17013951621868473,0.18325496984661604,0.9517044555453512,-0.26981245874373294,2018-10-11,343.64624284548523,345,923,0.3801482701812191,0.611082360025552,1.0
r2_plus_target_vol,0.3,40.0,1.0,orig_r2_tv30_w40_max1p0,5Y,2021-05-10,2026-05-08,1211,1.62984629102403,0.2136394203378782,0.19535737667509986,1.0923305457873362,-0.1958997618919196,2022-05-24,163.53214559965977,174,460,0.37985136251032203,0.6054152274163118,1.0
r2_plus_target_vol,0.3,40.0,1.0,orig_r2_tv30_w40_max1p0,3Y,2023-05-08,2026-05-08,727,0.9396400163612233,0.2470537381035749,0.2170255484633122,1.1290229378338472,-0.18318348891718905,2024-01-19,105.53214559965974,131,310,0.4264099037138927,0.5490479235229073,1.0
r2_plus_target_vol,0.3,40.0,1.0,orig_r2_tv30_w40_max1p0,1Y,2025-05-08,2026-05-08,243,0.6980414907867032,0.6986574047947249,0.20034252673580966,2.7556489340873087,-0.07741172173132282,2025-06-20,21.90682726402258,38,50,0.205761316872428,0.7897199070618764,1.0
r2_plus_target_vol,0.35,40.0,1.0,orig_r2_tv35_w40_max1p0,FULL_COMMON,2010-06-01,2026-05-08,3868,18.23923978302058,0.2039063925012501,0.201568857389419,1.0257901348957799,-0.35929605181456203,2016-06-13,535.8666397360912,506,1560,0.40330920372285417,0.5904893687442452,1.0
r2_plus_target_vol,0.35,40.0,1.0,orig_r2_tv35_w40_max1p0,10Y,2016-05-09,2026-05-08,2428,3.7135336414520648,0.16778347482903322,0.18485578726741306,0.9341459176537693,-0.26981245874373294,2018-10-11,344.7352576917542,296,923,0.3801482701812191,0.6135038775038023,1.0
r2_plus_target_vol,0.35,40.0,1.0,orig_r2_tv35_w40_max1p0,5Y,2021-05-10,2026-05-08,1211,1.594958949681374,0.21039819884642696,0.1970445270386536,1.0710556201621637,-0.1958997618919196,2022-05-24,163.89620472491004,154,460,0.37985136251032203,0.6080087146842588,1.0
r2_plus_target_vol,0.35,40.0,1.0,orig_r2_tv35_w40_max1p0,3Y,2023-05-08,2026-05-08,727,0.9139088990850401,0.24151599263208778,0.21955518953861367,1.098191639538527,-0.18318348891718905,2024-01-19,105.89620472491004,111,310,0.4264099037138927,0.5533680240476442,1.0
r2_plus_target_vol,0.35,40.0,1.0,orig_r2_tv35_w40_max1p0,1Y,2025-05-08,2026-05-08,243,0.7020988331299791,0.7027190021487175,0.20084866758934733,2.7611660675739294,-0.07741172173132282,2025-06-20,22.0,18,50,0.205761316872428,0.7942386831275721,1.0
r2_plus_target_vol,0.4,40.0,1.0,orig_r2_tv40_w40_max1p0,FULL_COMMON,2010-06-01,2026-05-08,3868,17.98123538543611,0.20288676015483076,0.20348743323608912,1.0138774533191675,-0.36958927742910785,2016-06-13,537.3030813043736,461,1560,0.40330920372285417,0.5931427948862562,1.0
r2_plus_target_vol,0.4,40.0,1.0,orig_r2_tv40_w40_max1p0,10Y,2016-05-09,2026-05-08,2428,3.621739936371881,0.1654881539916051,0.18593832199115565,0.9192009941324378,-0.26981245874373294,2018-10-11,345.1670911141829,289,923,0.3801482701812191,0.6146380576524534,1.0
r2_plus_target_vol,0.4,40.0,1.0,orig_r2_tv40_w40_max1p0,5Y,2021-05-10,2026-05-08,1211,1.5537829981725135,0.20652758264032456,0.1988462620084113,1.0470125836397115,-0.1958997618919196,2022-05-24,164.1670911141829,154,460,0.37985136251032203,0.6096954615855962,1.0
r2_plus_target_vol,0.4,40.0,1.0,orig_r2_tv40_w40_max1p0,3Y,2023-05-08,2026-05-08,727,0.8835396248308982,0.23491579728691425,0.22224858490787597,1.063513807628626,-0.18318348891718905,2024-01-19,106.16709111418291,111,310,0.4264099037138927,0.5561777221185102,1.0
r2_plus_target_vol,0.4,40.0,1.0,orig_r2_tv40_w40_max1p0,1Y,2025-05-08,2026-05-08,243,0.7020988331299791,0.7027190021487175,0.20084866758934733,2.7611660675739294,-0.07741172173132282,2025-06-20,22.0,18,50,0.205761316872428,0.7942386831275721,1.0
r2_plus_target_vol,0.1,60.0,1.0,orig_r2_tv10_w60_max1p0,FULL_COMMON,2010-06-01,2026-05-08,3868,5.980887012907665,0.12969684480589438,0.12050247641367562,1.076906759144047,-0.20819930411191,2018-10-11,369.10176614162276,2233,1560,0.40330920372285417,0.37079042660461986,1.0
r2_plus_target_vol,0.1,60.0,1.0,orig_r2_tv10_w60_max1p0,10Y,2016-05-09,2026-05-08,2428,2.217611809418914,0.12402045999854039,0.12554433953764724,0.9972501986848814,-0.2081993041119108,2018-10-11,262.54077227826457,1429,923,0.3801482701812191,0.4180593151746636,1.0
r2_plus_target_vol,0.1,60.0,1.0,orig_r2_tv10_w60_max1p0,5Y,2021-05-10,2026-05-08,1211,1.0123042304973717,0.15030670821166936,0.1382021580211399,1.0866241980368103,-0.1547184697218691,2024-01-19,124.93524759613932,742,460,0.37985136251032203,0.3944737973559495,1.0
r2_plus_target_vol,0.1,60.0,1.0,orig_r2_tv10_w60_max1p0,3Y,2023-05-08,2026-05-08,727,0.6608452163698213,0.18420339218959558,0.15647843493975805,1.1634129476776864,-0.15409080026474986,2024-01-19,83.96890253636931,401,310,0.4264099037138927,0.3643450545793141,1.0
r2_plus_target_vol,0.1,60.0,1.0,orig_r2_tv10_w60_max1p0,1Y,2025-05-08,2026-05-08,243,0.40410911595279075,0.404435564084064,0.11476166431846697,3.028618535572447,-0.04303685366552279,2025-06-20,13.865319861454935,199,50,0.205761316872428,0.4332818142898232,0.9222967440630229
r2_plus_target_vol,0.15,60.0,1.0,orig_r2_tv15_w60_max1p0,FULL_COMMON,2010-06-01,2026-05-08,3868,11.32065057713338,0.17070020309510414,0.15811701101840805,1.080527900523515,-0.26574655829037575,2018-10-11,463.0723824206633,1694,1560,0.40330920372285417,0.4933566485683012,1.0
r2_plus_target_vol,0.15,60.0,1.0,orig_r2_tv15_w60_max1p0,10Y,2016-05-09,2026-05-08,2428,3.1950065725984587,0.15424725209383028,0.15988265811889024,0.9803593072172501,-0.2657465582903764,2018-10-11,318.8069036971125,982,923,0.3801482701812191,0.5433642259803234,1.0
r2_plus_target_vol,0.15,60.0,1.0,orig_r2_tv15_w60_max1p0,5Y,2021-05-10,2026-05-08,1211,1.431799580089899,0.1947602587920163,0.17175115123402146,1.1265002097209664,-0.19589976189192015,2022-05-24,153.64924312290103,551,460,0.37985136251032203,0.5387994667263721,1.0
r2_plus_target_vol,0.15,60.0,1.0,orig_r2_tv15_w60_max1p0,3Y,2023-05-08,2026-05-08,727,0.8548337492745206,0.22861155682261813,0.1886755423233844,1.1903679406901957,-0.18318348891718905,2024-01-19,99.77598565051639,295,310,0.4264099037138927,0.48340427101461414,1.0
r2_plus_target_vol,0.15,60.0,1.0,orig_r2_tv15_w60_max1p0,1Y,2025-05-08,2026-05-08,243,0.6218912088288207,0.6224285135917562,0.16606056492830462,3.009264644834669,-0.0654704499296983,2025-06-20,19.63731846758208,176,50,0.205761316872428,0.6412466777278018,1.0
r2_plus_target_vol,0.2,60.0,1.0,orig_r2_tv20_w60_max1p0,FULL_COMMON,2010-06-01,2026-05-08,3868,15.358979992350754,0.1917154988499783,0.18084494670431506,1.0647975107800618,-0.2698124587437334,2018-10-11,504.0364809871071,1053,1560,0.40330920372285417,0.5524438245775579,1.0
r2_plus_target_vol,0.2,60.0,1.0,orig_r2_tv20_w60_max1p0,10Y,2016-05-09,2026-05-08,2428,3.676951289420302,0.16687358823264953,0.1768797509248702,0.9637897490143493,-0.2698124587437334,2018-10-11,337.13123128384007,570,923,0.3801482701812191,0.5929319246113139,1.0
r2_plus_target_vol,0.2,60.0,1.0,orig_r2_tv20_w60_max1p0,5Y,2021-05-10,2026-05-08,1211,1.626235456698475,0.21330555538075768,0.18901173135629332,1.1214075090529083,-0.19589976189191993,2022-05-24,160.03495251269464,269,460,0.37985136251032203,0.5895750714078113,1.0
