date,nav
2010-11-22,1.0
2010-11-23,0.994246457308657
2010-11-24,1.0020978665491445
2010-11-25,0.9996023934235273
2010-11-26,0.9944762454903953
2010-11-29,0.9991544913750927
2010-11-30,0.9955192523372168
2010-12-01,1.0043749469384242
2010-12-02,1.0095844576356876
2010-12-03,1.0144243656881669
2010-12-06,1.014670502549703
2010-12-07,1.0086803589867936
2010-12-08,1.0052478155736335
2010-12-09,1.0059450064349384
2010-12-10,1.0091224720883332
2010-12-13,1.0115623074794888
2010-12-14,1.0100495409952899
2010-12-15,1.0023768105857276
2010-12-16,1.0027619042629405
2010-12-17,1.0038168364760298
2010-12-20,1.005295083116647
2010-12-21,1.0115706254957413
2010-12-22,1.0100973164391653
2010-12-23,1.0115310029612328
2010-12-24,1.0133458741116157
2010-12-27,1.0142562910509365
2010-12-28,1.016571177142695
2010-12-29,1.0179580641252781
2010-12-30,1.0158468218974317
2010-12-31,1.018090953517631
2011-01-03,1.0255707440911483
2011-01-04,1.021791279737842
2011-01-05,1.022946240882815
2011-01-06,1.022010199216979
2011-01-07,1.0226966790379421
2011-01-10,1.0253210756753521
2011-01-11,1.032886472803992
2011-01-12,1.0419558617608673
2011-01-13,1.0379587788935098
2011-01-14,1.0426864675253082
2011-01-17,1.0441415964514635
2011-01-18,1.0469098274610933
2011-01-19,1.0373878253894147
2011-01-20,1.0294062085103253
2011-01-21,1.0282117389865548
2011-01-24,1.038014545366731
2011-01-25,1.0374885558757607
2011-01-26,1.0432402301724033
2011-01-27,1.0397897308380881
2011-01-28,1.0243615362528076
2011-01-31,1.029387589904069
2011-02-01,1.0440580348998916
2011-02-02,1.0428048648882589
2011-02-03,1.0442871256925361
2011-02-04,1.0446211445911042
2011-02-07,1.0463859423373003
2011-02-08,1.0522771049929824
2011-02-09,1.0503290819804276
2011-02-10,1.0450171676968487
2011-02-11,1.0451290130810467
2011-02-14,1.0511992876470344
2011-02-15,1.0484123717965521
2011-02-16,1.0527936337466233
2011-02-17,1.052904111769814
2011-02-18,1.052781987664065
2011-02-21,1.0566606187676326
2011-02-22,1.0371573224015525
2011-02-23,1.0434304320618224
2011-02-24,1.0457965078071625
2011-02-25,1.0573215529370938
2011-02-28,1.062521608804796
2011-03-01,1.0608261978794022
2011-03-02,1.0629073687573498
2011-03-03,1.0612887534962936
2011-03-04,1.0608665687464875
2011-03-07,1.0522738990391454
2011-03-08,1.0517038816958193
2011-03-09,1.0501643203565507
2011-03-10,1.033824940793174
2011-03-11,1.0345959208833497
2011-03-14,1.037173591606058
2011-03-15,1.0178998231385104
2011-03-16,1.0126927314462706
2011-03-17,1.024679035485313
2011-03-18,1.0287824180875567
2011-03-21,1.0360149559376652
2011-03-22,1.0357594582517677
2011-03-23,1.0427784609405295
2011-03-24,1.0481248539332202
2011-03-25,1.0476436168691976
2011-03-28,1.0429355477291808
2011-03-29,1.0443399469433565
2011-03-30,1.0439547534924924
2011-03-31,1.0493145115752385
2011-04-01,1.0490788518541185
2011-04-04,1.0515009696289541
2011-04-05,1.053002718308319
2011-04-06,1.0623525941484804
2011-04-07,1.0619925828193297
2011-04-08,1.0654420081459874
2011-04-11,1.0581436756021483
2011-04-12,1.0487930010768758
2011-04-13,1.0550388775431594
2011-04-14,1.0571660493161383
2011-04-15,1.0624730219725902
2011-04-18,1.0606438794558937
2011-04-19,1.0612360968481491
2011-04-20,1.0682620951042776
2011-04-21,1.072856499387656
2011-04-22,1.0725730862787248
2011-04-25,1.0723338988046265
2011-04-26,1.0735714043214872
2011-04-27,1.0848247878701838
2011-04-28,1.0792947022135069
2011-04-29,1.0851581356264406
2011-05-02,1.0776040228227877
2011-05-03,1.069720976636721
2011-05-04,1.0596161183305393
2011-05-05,1.034050549864305
2011-05-06,1.0360235185093194
2011-05-09,1.0430990821135473
2011-05-10,1.0497094121953952
2011-05-11,1.0385646187147657
2011-05-12,1.040154112508651
2011-05-13,1.0309285602307925
2011-05-16,1.022495486760809
2011-05-17,1.0218547616571372
2011-05-18,1.0279519953133605
2011-05-19,1.0291397625585539
2011-05-20,1.0285556555801199
2011-05-23,1.019350520977143
2011-05-24,1.0194077823676575
2011-05-25,1.0230420488855738
2011-05-26,1.0251896370003377
2011-05-27,1.0282343102858569
2011-05-30,1.0307740833248595
2011-05-31,1.0378447066651426
2011-06-01,1.0262891335799174
2011-06-02,1.0269578527581458
2011-06-03,1.0219832466777123
2011-06-06,1.0181640046244613
2011-06-07,1.018542295334896
2011-06-08,1.0150909218480741
2011-06-09,1.0186932106990643
2011-06-10,1.0097925842708844
2011-06-13,1.004847611948629
2011-06-14,1.0103155791724439
2011-06-15,1.004446789112142
2011-06-16,1.0024329055483174
2011-06-17,1.0036131879006125
2011-06-20,1.0019215882787726
2011-06-21,1.0056545848197331
2011-06-22,1.0054454229536962
2011-06-23,0.9974960764083202
2011-06-24,0.9919138415418501
2011-06-27,0.9947929812544074
2011-06-28,0.9989827137448632
2011-06-29,1.0034989655748565
2011-06-30,0.9996317894915796
2011-07-01,1.0025630077989587
2011-07-04,1.0025993446203043
2011-07-05,1.010799211897734
2011-07-06,1.0152652913788889
2011-07-07,1.0244956235925273
2011-07-08,1.023889083938448
2011-07-11,1.0192140744223035
2011-07-12,1.0179313128634713
2011-07-13,1.0302612438584715
2011-07-14,1.0306877209842153
2011-07-15,1.0435653876532411
2011-07-18,1.0435812949964332
2011-07-19,1.04246364892184
2011-07-20,1.0458737858932232
2011-07-21,1.0404130146079664
2011-07-22,1.0519991935369035
2011-07-25,1.0444833025409488
2011-07-26,1.0490388229239944
2011-07-27,1.0450595275894692
2011-07-28,1.0482592983579608
2011-07-29,1.0469286458622806
2011-08-01,1.0483031110037182
2011-08-02,1.054296661796963
2011-08-03,1.054901155121796
2011-08-04,1.028800553918312
2011-08-05,1.031271843271326
2011-08-08,1.0391222484037366
2011-08-09,1.0359449779808798
2011-08-10,1.0366379788085398
2011-08-11,1.039717302165232
2011-08-12,1.0416960944526021
2011-08-15,1.0429375880843572
2011-08-16,1.0415015943179857
2011-08-17,1.041917087047603
2011-08-18,1.0413144918470807
2011-08-19,1.0420022447679491
2011-08-22,1.0480385245594581
2011-08-23,1.0561394905706125
