date,nav
2010-11-22,1.0
2010-11-23,0.9935340702948834
2010-11-24,1.0021753770212851
2010-11-25,0.9996738449293374
2010-11-26,0.9939485162485174
2010-11-29,0.9987705879961093
2010-11-30,0.9950154100566592
2010-12-01,1.004696258666498
2010-12-02,1.01036996544919
2010-12-03,1.0157295592981839
2010-12-06,1.0161687082443271
2010-12-07,1.0095928085691095
2010-12-08,1.0058461689382514
2010-12-09,1.0067375285232183
2010-12-10,1.01005756934224
2010-12-13,1.012544412174678
2010-12-14,1.011144378651733
2010-12-15,1.0028110738495486
2010-12-16,1.0032138548360205
2010-12-17,1.004292483703316
2010-12-20,1.0058933451204723
2010-12-21,1.0125238219450114
2010-12-22,1.0110671087123348
2010-12-23,1.0123803498250146
2010-12-24,1.0141800921969795
2010-12-27,1.0154393154849002
2010-12-28,1.0180379375448045
2010-12-29,1.0198220167916865
2010-12-30,1.0175803798338585
2010-12-31,1.0200475029137328
2011-01-03,1.0281506093683768
2011-01-04,1.0240142473831222
2011-01-05,1.0253985987467888
2011-01-06,1.0242880921277895
2011-01-07,1.0247695906988656
2011-01-10,1.0274566622711998
2011-01-11,1.0353620682354503
2011-01-12,1.0450828713270526
2011-01-13,1.040764856617028
2011-01-14,1.0457246574841594
2011-01-17,1.047173731103788
2011-01-18,1.0500758996322423
2011-01-19,1.0399591946310611
2011-01-20,1.0312656048940012
2011-01-21,1.0297887162861716
2011-01-24,1.0400476189754448
2011-01-25,1.0393188965668527
2011-01-26,1.0456873766491808
2011-01-27,1.042067754041565
2011-01-28,1.0254028738273406
2011-01-31,1.030877670264279
2011-02-01,1.0467796556090088
2011-02-02,1.0454220547630733
2011-02-03,1.0470278373010402
2011-02-04,1.0473896911078224
2011-02-07,1.0493015553328682
2011-02-08,1.0556836482098573
2011-02-09,1.053649879153303
2011-02-10,1.0481825717526596
2011-02-11,1.0484529640329092
2011-02-14,1.0547213717017858
2011-02-15,1.0517811122768599
2011-02-16,1.0564333590694752
2011-02-17,1.0567324196758556
2011-02-18,1.056954005913641
2011-02-21,1.0594266633761067
2011-02-22,1.0405062636207107
2011-02-23,1.0459863183199205
2011-02-24,1.0476558679992016
2011-02-25,1.0600785710630605
2011-02-28,1.0646236627537642
2011-03-01,1.0623684302459804
2011-03-02,1.0649393915632457
