version,candidate,name,lbs,abs_threshold,rebalance_threshold,min_turnover,official_weight,ema_weight,ema_half_life,ema_abs_threshold,target_vol,vol_window,max_lev,volreg_enabled,volreg_enter,volreg_exit,year,return
V7.5,ow0.75_ema100_0.08,ow0.75_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.08,0.25,40,2.0,True,2.0,1.6,2009,0.10356365095056574
V7.5,ow0.75_ema100_0.08,ow0.75_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.08,0.25,40,2.0,True,2.0,1.6,2010,0.22335398381346816
V7.5,ow0.75_ema100_0.08,ow0.75_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.08,0.25,40,2.0,True,2.0,1.6,2011,-0.029536464768077586
V7.5,ow0.75_ema100_0.08,ow0.75_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.08,0.25,40,2.0,True,2.0,1.6,2012,0.10995524057730699
V7.5,ow0.75_ema100_0.08,ow0.75_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.08,0.25,40,2.0,True,2.0,1.6,2013,0.21177783986112408
V7.5,ow0.75_ema100_0.08,ow0.75_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.08,0.25,40,2.0,True,2.0,1.6,2014,0.07159069808871221
V7.5,ow0.75_ema100_0.08,ow0.75_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.08,0.25,40,2.0,True,2.0,1.6,2015,0.006839152649661839
V7.5,ow0.75_ema100_0.08,ow0.75_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.08,0.25,40,2.0,True,2.0,1.6,2016,0.07264062680600891
V7.5,ow0.75_ema100_0.08,ow0.75_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.08,0.25,40,2.0,True,2.0,1.6,2017,0.8930091351422802
V7.5,ow0.75_ema100_0.08,ow0.75_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.08,0.25,40,2.0,True,2.0,1.6,2018,-0.00965801080714801
V7.5,ow0.75_ema100_0.08,ow0.75_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.08,0.25,40,2.0,True,2.0,1.6,2019,0.20745997326192311
V7.5,ow0.75_ema100_0.08,ow0.75_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.08,0.25,40,2.0,True,2.0,1.6,2020,0.518786875882729
V7.5,ow0.75_ema100_0.08,ow0.75_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.08,0.25,40,2.0,True,2.0,1.6,2021,0.3685010831561235
V7.5,ow0.75_ema100_0.08,ow0.75_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.08,0.25,40,2.0,True,2.0,1.6,2022,0.10267603806885761
V7.5,ow0.75_ema100_0.08,ow0.75_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.08,0.25,40,2.0,True,2.0,1.6,2023,0.11794209473885275
V7.5,ow0.75_ema100_0.08,ow0.75_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.08,0.25,40,2.0,True,2.0,1.6,2024,0.3315793474274624
V7.5,ow0.75_ema100_0.08,ow0.75_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.08,0.25,40,2.0,True,2.0,1.6,2025,0.3200845003085657
V7.5,ow0.75_ema100_0.08,ow0.75_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.08,0.25,40,2.0,True,2.0,1.6,2026,0.22941277447745256
V7.5,ow0.75_ema100_0.16,ow0.75_ema100_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.16,0.25,40,2.0,True,2.0,1.6,2008,0.013973571809414276
V7.5,ow0.75_ema100_0.16,ow0.75_ema100_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.16,0.25,40,2.0,True,2.0,1.6,2009,0.10827905895099721
V7.5,ow0.75_ema100_0.16,ow0.75_ema100_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.16,0.25,40,2.0,True,2.0,1.6,2010,0.21073791379283868
V7.5,ow0.75_ema100_0.16,ow0.75_ema100_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.16,0.25,40,2.0,True,2.0,1.6,2011,-0.0065804940784575106
V7.5,ow0.75_ema100_0.16,ow0.75_ema100_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.16,0.25,40,2.0,True,2.0,1.6,2012,0.10860074543086617
V7.5,ow0.75_ema100_0.16,ow0.75_ema100_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.16,0.25,40,2.0,True,2.0,1.6,2013,0.19033632156533153
V7.5,ow0.75_ema100_0.16,ow0.75_ema100_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.16,0.25,40,2.0,True,2.0,1.6,2014,0.04823196450056444
V7.5,ow0.75_ema100_0.16,ow0.75_ema100_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.16,0.25,40,2.0,True,2.0,1.6,2015,0.0007631794737581465
V7.5,ow0.75_ema100_0.16,ow0.75_ema100_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.16,0.25,40,2.0,True,2.0,1.6,2016,0.08514653790806515
V7.5,ow0.75_ema100_0.16,ow0.75_ema100_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.16,0.25,40,2.0,True,2.0,1.6,2017,0.8453259461787921
V7.5,ow0.75_ema100_0.16,ow0.75_ema100_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.16,0.25,40,2.0,True,2.0,1.6,2018,0.00169130680690599
V7.5,ow0.75_ema100_0.16,ow0.75_ema100_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.16,0.25,40,2.0,True,2.0,1.6,2019,0.20511551483130774
V7.5,ow0.75_ema100_0.16,ow0.75_ema100_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.16,0.25,40,2.0,True,2.0,1.6,2020,0.4985384596912612
V7.5,ow0.75_ema100_0.16,ow0.75_ema100_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.16,0.25,40,2.0,True,2.0,1.6,2021,0.36854524777000175
V7.5,ow0.75_ema100_0.16,ow0.75_ema100_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.16,0.25,40,2.0,True,2.0,1.6,2022,0.1018806991622383
V7.5,ow0.75_ema100_0.16,ow0.75_ema100_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.16,0.25,40,2.0,True,2.0,1.6,2023,0.16695168869661803
V7.5,ow0.75_ema100_0.16,ow0.75_ema100_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.16,0.25,40,2.0,True,2.0,1.6,2024,0.3347448225076166
V7.5,ow0.75_ema100_0.16,ow0.75_ema100_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.16,0.25,40,2.0,True,2.0,1.6,2025,0.328161283067532
V7.5,ow0.75_ema100_0.16,ow0.75_ema100_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.16,0.25,40,2.0,True,2.0,1.6,2026,0.22946023328455656
V7.5,ow0.75_ema100_0.24,ow0.75_ema100_0.24,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.24,0.25,40,2.0,True,2.0,1.6,2008,0.014070493031036246
V7.5,ow0.75_ema100_0.24,ow0.75_ema100_0.24,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.24,0.25,40,2.0,True,2.0,1.6,2009,0.0869261418123275
V7.5,ow0.75_ema100_0.24,ow0.75_ema100_0.24,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.24,0.25,40,2.0,True,2.0,1.6,2010,0.16866168445984875
V7.5,ow0.75_ema100_0.24,ow0.75_ema100_0.24,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.24,0.25,40,2.0,True,2.0,1.6,2011,-0.01640614442266264
V7.5,ow0.75_ema100_0.24,ow0.75_ema100_0.24,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.24,0.25,40,2.0,True,2.0,1.6,2012,0.10158633862147104
V7.5,ow0.75_ema100_0.24,ow0.75_ema100_0.24,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.24,0.25,40,2.0,True,2.0,1.6,2013,0.16190617326880452
V7.5,ow0.75_ema100_0.24,ow0.75_ema100_0.24,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.24,0.25,40,2.0,True,2.0,1.6,2014,0.047912091404821444
V7.5,ow0.75_ema100_0.24,ow0.75_ema100_0.24,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.24,0.25,40,2.0,True,2.0,1.6,2015,0.010648053470911245
V7.5,ow0.75_ema100_0.24,ow0.75_ema100_0.24,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.24,0.25,40,2.0,True,2.0,1.6,2016,0.07228912770161311
V7.5,ow0.75_ema100_0.24,ow0.75_ema100_0.24,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.24,0.25,40,2.0,True,2.0,1.6,2017,0.8976241509701322
V7.5,ow0.75_ema100_0.24,ow0.75_ema100_0.24,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.24,0.25,40,2.0,True,2.0,1.6,2018,-0.03576506104440291
V7.5,ow0.75_ema100_0.24,ow0.75_ema100_0.24,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.24,0.25,40,2.0,True,2.0,1.6,2019,0.20964529148169597
V7.5,ow0.75_ema100_0.24,ow0.75_ema100_0.24,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.24,0.25,40,2.0,True,2.0,1.6,2020,0.4597458789414728
V7.5,ow0.75_ema100_0.24,ow0.75_ema100_0.24,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.24,0.25,40,2.0,True,2.0,1.6,2021,0.3571149743013424
V7.5,ow0.75_ema100_0.24,ow0.75_ema100_0.24,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.24,0.25,40,2.0,True,2.0,1.6,2022,0.0970534660225757
V7.5,ow0.75_ema100_0.24,ow0.75_ema100_0.24,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.24,0.25,40,2.0,True,2.0,1.6,2023,0.1511170112105349
V7.5,ow0.75_ema100_0.24,ow0.75_ema100_0.24,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.24,0.25,40,2.0,True,2.0,1.6,2024,0.28614289566740836
V7.5,ow0.75_ema100_0.24,ow0.75_ema100_0.24,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.24,0.25,40,2.0,True,2.0,1.6,2025,0.29502471261147245
V7.5,ow0.75_ema100_0.24,ow0.75_ema100_0.24,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.24,0.25,40,2.0,True,2.0,1.6,2026,0.22851175970135795
V7.5,ow0.75_ema150_0.16,ow0.75_ema150_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,150,0.16,0.25,40,2.0,True,2.0,1.6,2008,0.01279493588274927
V7.5,ow0.75_ema150_0.16,ow0.75_ema150_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,150,0.16,0.25,40,2.0,True,2.0,1.6,2009,0.1195189401482164
V7.5,ow0.75_ema150_0.16,ow0.75_ema150_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,150,0.16,0.25,40,2.0,True,2.0,1.6,2010,0.21808768703182935
V7.5,ow0.75_ema150_0.16,ow0.75_ema150_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,150,0.16,0.25,40,2.0,True,2.0,1.6,2011,-0.001851106012416337
V7.5,ow0.75_ema150_0.16,ow0.75_ema150_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,150,0.16,0.25,40,2.0,True,2.0,1.6,2012,0.10311662493383178
V7.5,ow0.75_ema150_0.16,ow0.75_ema150_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,150,0.16,0.25,40,2.0,True,2.0,1.6,2013,0.18367603356238416
V7.5,ow0.75_ema150_0.16,ow0.75_ema150_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,150,0.16,0.25,40,2.0,True,2.0,1.6,2014,0.060253729970874526
V7.5,ow0.75_ema150_0.16,ow0.75_ema150_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,150,0.16,0.25,40,2.0,True,2.0,1.6,2015,0.0012492990339028065
V7.5,ow0.75_ema150_0.16,ow0.75_ema150_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,150,0.16,0.25,40,2.0,True,2.0,1.6,2016,0.06939630772040806
V7.5,ow0.75_ema150_0.16,ow0.75_ema150_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,150,0.16,0.25,40,2.0,True,2.0,1.6,2017,0.8178447440896461
V7.5,ow0.75_ema150_0.16,ow0.75_ema150_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,150,0.16,0.25,40,2.0,True,2.0,1.6,2018,-0.018100252111904025
V7.5,ow0.75_ema150_0.16,ow0.75_ema150_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,150,0.16,0.25,40,2.0,True,2.0,1.6,2019,0.20225678783523393
V7.5,ow0.75_ema150_0.16,ow0.75_ema150_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,150,0.16,0.25,40,2.0,True,2.0,1.6,2020,0.46820734463049085
V7.5,ow0.75_ema150_0.16,ow0.75_ema150_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,150,0.16,0.25,40,2.0,True,2.0,1.6,2021,0.37567180005609946
V7.5,ow0.75_ema150_0.16,ow0.75_ema150_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,150,0.16,0.25,40,2.0,True,2.0,1.6,2022,0.07179780036574535
V7.5,ow0.75_ema150_0.16,ow0.75_ema150_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,150,0.16,0.25,40,2.0,True,2.0,1.6,2023,0.18347260240304775
V7.5,ow0.75_ema150_0.16,ow0.75_ema150_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,150,0.16,0.25,40,2.0,True,2.0,1.6,2024,0.3224010113597022
V7.5,ow0.75_ema150_0.16,ow0.75_ema150_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,150,0.16,0.25,40,2.0,True,2.0,1.6,2025,0.3136796756476383
V7.5,ow0.75_ema150_0.16,ow0.75_ema150_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,150,0.16,0.25,40,2.0,True,2.0,1.6,2026,0.22158467458099507
V7.5,ow0.5_ema60_0.16,ow0.5_ema60_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,60,0.16,0.25,40,2.0,True,2.0,1.6,2008,0.020555342222488004
V7.5,ow0.5_ema60_0.16,ow0.5_ema60_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,60,0.16,0.25,40,2.0,True,2.0,1.6,2009,0.12139701887925836
V7.5,ow0.5_ema60_0.16,ow0.5_ema60_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,60,0.16,0.25,40,2.0,True,2.0,1.6,2010,0.16688547855818392
V7.5,ow0.5_ema60_0.16,ow0.5_ema60_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,60,0.16,0.25,40,2.0,True,2.0,1.6,2011,-0.023792347081835752
V7.5,ow0.5_ema60_0.16,ow0.5_ema60_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,60,0.16,0.25,40,2.0,True,2.0,1.6,2012,0.079640005356721
V7.5,ow0.5_ema60_0.16,ow0.5_ema60_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,60,0.16,0.25,40,2.0,True,2.0,1.6,2013,0.14319858210874625
V7.5,ow0.5_ema60_0.16,ow0.5_ema60_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,60,0.16,0.25,40,2.0,True,2.0,1.6,2014,0.02799383572050007
V7.5,ow0.5_ema60_0.16,ow0.5_ema60_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,60,0.16,0.25,40,2.0,True,2.0,1.6,2015,-0.032367102649127344
V7.5,ow0.5_ema60_0.16,ow0.5_ema60_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,60,0.16,0.25,40,2.0,True,2.0,1.6,2016,0.2102722498561007
V7.5,ow0.5_ema60_0.16,ow0.5_ema60_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,60,0.16,0.25,40,2.0,True,2.0,1.6,2017,0.8202189628811587
V7.5,ow0.5_ema60_0.16,ow0.5_ema60_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,60,0.16,0.25,40,2.0,True,2.0,1.6,2018,-0.010237962728898653
V7.5,ow0.5_ema60_0.16,ow0.5_ema60_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,60,0.16,0.25,40,2.0,True,2.0,1.6,2019,0.14652984084810505
V7.5,ow0.5_ema60_0.16,ow0.5_ema60_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,60,0.16,0.25,40,2.0,True,2.0,1.6,2020,0.5661924195848227
V7.5,ow0.5_ema60_0.16,ow0.5_ema60_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,60,0.16,0.25,40,2.0,True,2.0,1.6,2021,0.3921455754200558
V7.5,ow0.5_ema60_0.16,ow0.5_ema60_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,60,0.16,0.25,40,2.0,True,2.0,1.6,2022,0.038725824228658556
V7.5,ow0.5_ema60_0.16,ow0.5_ema60_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,60,0.16,0.25,40,2.0,True,2.0,1.6,2023,0.15626574296285
V7.5,ow0.5_ema60_0.16,ow0.5_ema60_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,60,0.16,0.25,40,2.0,True,2.0,1.6,2024,0.3281852576877986
V7.5,ow0.5_ema60_0.16,ow0.5_ema60_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,60,0.16,0.25,40,2.0,True,2.0,1.6,2025,0.336432714694066
V7.5,ow0.5_ema60_0.16,ow0.5_ema60_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,60,0.16,0.25,40,2.0,True,2.0,1.6,2026,0.215939832214753
V7.5,ow0.5_ema100_0.08,ow0.5_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.08,0.25,40,2.0,True,2.0,1.6,2008,0.025902304202690907
V7.5,ow0.5_ema100_0.08,ow0.5_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.08,0.25,40,2.0,True,2.0,1.6,2009,0.1396180195249419
V7.5,ow0.5_ema100_0.08,ow0.5_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.08,0.25,40,2.0,True,2.0,1.6,2010,0.22619616446045154
V7.5,ow0.5_ema100_0.08,ow0.5_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.08,0.25,40,2.0,True,2.0,1.6,2011,-0.05529043887317997
V7.5,ow0.5_ema100_0.08,ow0.5_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.08,0.25,40,2.0,True,2.0,1.6,2012,0.07752396100823455
V7.5,ow0.5_ema100_0.08,ow0.5_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.08,0.25,40,2.0,True,2.0,1.6,2013,0.21093590685644292
V7.5,ow0.5_ema100_0.08,ow0.5_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.08,0.25,40,2.0,True,2.0,1.6,2014,0.07416911863989828
V7.5,ow0.5_ema100_0.08,ow0.5_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.08,0.25,40,2.0,True,2.0,1.6,2015,-0.008872637166855601
V7.5,ow0.5_ema100_0.08,ow0.5_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.08,0.25,40,2.0,True,2.0,1.6,2016,0.04872599378901965
V7.5,ow0.5_ema100_0.08,ow0.5_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.08,0.25,40,2.0,True,2.0,1.6,2017,0.9297040333275577
V7.5,ow0.5_ema100_0.08,ow0.5_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.08,0.25,40,2.0,True,2.0,1.6,2018,-0.017858783191374128
V7.5,ow0.5_ema100_0.08,ow0.5_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.08,0.25,40,2.0,True,2.0,1.6,2019,0.19807125505077416
V7.5,ow0.5_ema100_0.08,ow0.5_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.08,0.25,40,2.0,True,2.0,1.6,2020,0.5821338459492085
V7.5,ow0.5_ema100_0.08,ow0.5_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.08,0.25,40,2.0,True,2.0,1.6,2021,0.3977335761001246
V7.5,ow0.5_ema100_0.08,ow0.5_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.08,0.25,40,2.0,True,2.0,1.6,2022,0.06758702719950604
V7.5,ow0.5_ema100_0.08,ow0.5_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.08,0.25,40,2.0,True,2.0,1.6,2023,0.09508175914621542
V7.5,ow0.5_ema100_0.08,ow0.5_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.08,0.25,40,2.0,True,2.0,1.6,2024,0.3577042735736031
V7.5,ow0.5_ema100_0.08,ow0.5_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.08,0.25,40,2.0,True,2.0,1.6,2025,0.32828272318201823
V7.5,ow0.5_ema100_0.08,ow0.5_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.08,0.25,40,2.0,True,2.0,1.6,2026,0.23922205481494752
V7.5,ow0.5_ema100_0.16,ow0.5_ema100_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2008,0.026625766302451614
V7.5,ow0.5_ema100_0.16,ow0.5_ema100_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2009,0.14897638428808713
