version,candidate,segment,start,end,name,lbs,abs_threshold,rebalance_threshold,min_turnover,official_weight,ema_weight,ema_half_life,ema_abs_threshold,target_vol,vol_window,max_lev,volreg_enabled,volreg_enter,volreg_exit,days,cagr,vol,sharpe,maxdd,calmar,final_nav,monthly_win_rate,avg_bil,avg_cash,avg_risky,max_risky,annual_turnover,total_trade_cost
V7.5,ow0.75_ema100_0.16,full_common,2008-12-15,2026-05-06,ow0.75_ema100_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.16,0.25,40,2.0,True,2.0,1.6,4374,0.20647004209460174,0.14371837844032534,1.3784383036245123,-0.1649002677561664,1.252090399270324,25.99526634752024,0.6714285714285714,0.10516819434735818,0.038866026520347506,1.0394268222321479,1.7925639639251196,14.903100682519026,0.25867524756086596
V7.5,ow0.75_ema100_0.16,1Y,2025-05-06,2026-05-06,ow0.75_ema100_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.16,0.25,40,2.0,True,2.0,1.6,252,0.5870870765310587,0.1825923115133244,2.623172015113381,-0.11107049249687051,5.2857159749030584,1.5870870765310587,0.8461538461538461,0.007293255202517948,0.0,1.222694259780781,1.5670290536338038,13.736124716526735,0.013736124716526733
V7.5,ow0.75_ema100_0.16,3Y,2023-05-08,2026-05-06,ow0.75_ema100_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.16,0.25,40,2.0,True,2.0,1.6,752,0.3495656240876046,0.17530582845472867,1.7987725667675512,-0.1214112486175285,2.879186468041453,2.44633230706305,0.7297297297297297,0.01954418061444755,0.02925531914893617,1.1617194887887932,1.5821119377293071,15.61367734230379,0.04659319587862083
V7.5,ow0.75_ema100_0.16,5Y,2021-05-06,2026-05-06,ow0.75_ema100_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.16,0.25,40,2.0,True,2.0,1.6,1256,0.2759667973807396,0.16402516989564037,1.5685249355173128,-0.1214112486175285,2.2729920046378425,3.369123085730003,0.7049180327868853,0.10378414430855434,0.041401273885350316,1.005283133520801,1.5821119377293071,15.188579990249957,0.07570181137997599
V7.5,ow0.75_ema100_0.16,10Y,2016-05-06,2026-05-06,ow0.75_ema100_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.16,0.25,40,2.0,True,2.0,1.6,2514,0.3012523985688227,0.15560000350893477,1.7710587319331523,-0.16490026775616629,1.826876345733269,13.832240665275641,0.71900826446281,0.08809820325092571,0.049323786793953855,1.0500573535889364,1.7925639639251196,15.514971578969586,0.1547803117044823
V7.5,ow0.75_ema100_0.24,full_common,2008-12-15,2026-05-06,ow0.75_ema100_0.24,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.24,0.25,40,2.0,True,2.0,1.6,4374,0.19128864333798412,0.13869978376639805,1.331839413574688,-0.15838649655620896,1.207733282174713,20.86594013036019,0.6619047619047619,0.1631731894507652,0.038866026520347506,0.9671289801229894,1.6355660418789566,15.24041707571683,0.2645300963856564
V7.5,ow0.75_ema100_0.24,1Y,2025-05-06,2026-05-06,ow0.75_ema100_0.24,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.24,0.25,40,2.0,True,2.0,1.6,252,0.5569399277784968,0.1815914061179777,2.5308214155056548,-0.10908973281614243,5.105337719702291,1.5569399277784968,0.8461538461538461,0.019139839288066382,0.0,1.2032886224832544,1.5779776275308126,14.151704950116002,0.014151704950116
V7.5,ow0.75_ema100_0.24,3Y,2023-05-08,2026-05-06,ow0.75_ema100_0.24,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.24,0.25,40,2.0,True,2.0,1.6,752,0.3132484024492932,0.1701173529712281,1.6878931747501977,-0.12278209698816211,2.5512547035215944,2.2550808737839847,0.7297297297297297,0.04147695272417927,0.02925531914893617,1.1356208506431993,1.6355660418789566,17.41339567619648,0.05196378392261807
V7.5,ow0.75_ema100_0.24,5Y,2021-05-06,2026-05-06,ow0.75_ema100_0.24,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.24,0.25,40,2.0,True,2.0,1.6,1256,0.25325068955360575,0.15962173903648513,1.4947330541174255,-0.12278209698816167,2.0626027390460964,3.0805878855990576,0.7049180327868853,0.1276546180824295,0.041401273885350316,0.9772912313107038,1.6355660418789566,16.259539708897297,0.08103961061259923
V7.5,ow0.75_ema100_0.24,10Y,2016-05-06,2026-05-06,ow0.75_ema100_0.24,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,100,0.24,0.25,40,2.0,True,2.0,1.6,2514,0.2833875220341713,0.15272428637763444,1.710905730408611,-0.1583864965562083,1.7892151679332244,12.05030881496636,0.7024793388429752,0.13350606658901013,0.049323786793953855,0.9871881999204155,1.6355660418789566,16.32045894608363,0.16281600710497715
V7.5,ow0.75_ema150_0.16,full_common,2008-12-15,2026-05-06,ow0.75_ema150_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,150,0.16,0.25,40,2.0,True,2.0,1.6,4374,0.20047485741202098,0.14237291005371155,1.355124101212707,-0.1808701270695935,1.108391201245102,23.841992622706968,0.6714285714285714,0.11450481340609343,0.038866026520347506,1.0290782224336181,1.6478932247691547,14.412041320268754,0.2501518600589505
V7.5,ow0.75_ema150_0.16,1Y,2025-05-06,2026-05-06,ow0.75_ema150_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,150,0.16,0.25,40,2.0,True,2.0,1.6,252,0.5623178166513578,0.1846751213071128,2.510328614658216,-0.1189849473884399,4.725957602146155,1.5623178166513578,0.8461538461538461,0.008306842523838384,0.0,1.2242897297189597,1.566732294859571,13.645332060734127,0.013645332060734129
V7.5,ow0.75_ema150_0.16,3Y,2023-05-08,2026-05-06,ow0.75_ema150_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,150,0.16,0.25,40,2.0,True,2.0,1.6,752,0.3425837414176294,0.17384846026907197,1.782583623111796,-0.12411659223904958,2.760176824366965,2.408758916059621,0.7297297297297297,0.022201467704360232,0.02925531914893617,1.1670664854149106,1.5990365872792995,15.534064935282322,0.046355622346556775
V7.5,ow0.75_ema150_0.16,5Y,2021-05-06,2026-05-06,ow0.75_ema150_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,150,0.16,0.25,40,2.0,True,2.0,1.6,1256,0.27233534029948636,0.1628083119021346,1.561560199250665,-0.12411659223905003,2.1941896356207176,3.321602117565564,0.7049180327868853,0.10603861343669738,0.041401273885350316,1.0079371297210147,1.5990365872792995,15.016940250198397,0.07484633712003647
V7.5,ow0.75_ema150_0.16,10Y,2016-05-06,2026-05-06,ow0.75_ema150_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.75,0.25,150,0.16,0.25,40,2.0,True,2.0,1.6,2514,0.28681594138135447,0.15356017761963842,1.71984713148858,-0.18087012706959282,1.5857562883836378,12.37533003766104,0.71900826446281,0.10090014771320817,0.049323786793953855,1.033352956814709,1.6443654920526087,15.03581647658869,0.15000016913549197
V7.5,ow0.5_ema60_0.16,full_common,2008-12-15,2026-05-06,ow0.5_ema60_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,60,0.16,0.25,40,2.0,True,2.0,1.6,4374,0.1968262799701863,0.1445290835491467,1.3159094621463203,-0.12812294225828114,1.5362297844628572,22.615033898848225,0.638095238095238,0.13802000972661158,0.038866026520347506,0.9821881998902182,1.7684387275274713,17.918767141886324,0.31101860110559837
V7.5,ow0.5_ema60_0.16,1Y,2025-05-06,2026-05-06,ow0.5_ema60_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,60,0.16,0.25,40,2.0,True,2.0,1.6,252,0.5579045544163699,0.18005621407910444,2.5544142497942866,-0.10028709665545976,5.56307414435451,1.5579045544163699,0.8461538461538461,0.00980625183794272,0.0,1.1783086463789127,1.4755576348336552,15.7329284641472,0.0157329284641472
V7.5,ow0.5_ema60_0.16,3Y,2023-05-08,2026-05-06,ow0.5_ema60_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,60,0.16,0.25,40,2.0,True,2.0,1.6,752,0.347441426250793,0.17749169729854977,1.7697765279718616,-0.10028709665545954,3.464467891063218,2.434859878088053,0.7297297297297297,0.04189428720861026,0.02925531914893617,1.0999746810949003,1.4755576348336552,17.74849476743964,0.05296376216315322
V7.5,ow0.5_ema60_0.16,5Y,2021-05-06,2026-05-06,ow0.5_ema60_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,60,0.16,0.25,40,2.0,True,2.0,1.6,1256,0.25328361245070363,0.16236246965119522,1.4722445281578902,-0.10083006198351474,2.511985091233152,3.0809912573882547,0.6721311475409836,0.13661810437058983,0.041401273885350316,0.9512508306601025,1.4755576348336552,17.654606244927425,0.08799279937947954
V7.5,ow0.5_ema60_0.16,10Y,2016-05-06,2026-05-06,ow0.5_ema60_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,60,0.16,0.25,40,2.0,True,2.0,1.6,2514,0.3026947589206759,0.15693086933598452,1.7643613459302085,-0.11713384397835203,2.5841784802743955,13.985960891537495,0.6942148760330579,0.11651734227194467,0.049323786793953855,1.0005320492556917,1.7684387275274713,17.4917403288227,0.1745009332803979
V7.5,ow0.5_ema100_0.08,full_common,2008-12-15,2026-05-06,ow0.5_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.08,0.25,40,2.0,True,2.0,1.6,4374,0.2061741703489981,0.14904691884127483,1.3327361537515117,-0.19585317077973752,1.052697638379661,25.884835953982165,0.6428571428571429,0.06978379640058846,0.038866026520347506,1.0802911328484928,1.6562582446831546,14.64404733230359,0.2541788215535552
V7.5,ow0.5_ema100_0.08,1Y,2025-05-06,2026-05-06,ow0.5_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.08,0.25,40,2.0,True,2.0,1.6,252,0.5928925627712847,0.1798570324089541,2.6806431715642236,-0.11597958761786242,5.112042342526585,1.5928925627712847,0.8461538461538461,0.004467063351721226,0.0,1.2153625121823037,1.4799677157159319,12.884865665592462,0.012884865665592462
V7.5,ow0.5_ema100_0.08,3Y,2023-05-08,2026-05-06,ow0.5_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.08,0.25,40,2.0,True,2.0,1.6,752,0.3389799408493013,0.17683325209799086,1.7401576650190915,-0.11914885649472762,2.8450121203160794,2.389515906926262,0.7297297297297297,0.007744647597530647,0.02925531914893617,1.1793841624199966,1.5486240022045143,15.788835390438024,0.04711588973654522
V7.5,ow0.5_ema100_0.08,5Y,2021-05-06,2026-05-06,ow0.5_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.08,0.25,40,2.0,True,2.0,1.6,1256,0.2528924837920645,0.16493787034133384,1.449998343398101,-0.1191488564947284,2.122491908289976,3.0762018713284363,0.6721311475409836,0.09087749033566085,0.041401273885350316,1.0253546525129535,1.5486240022045143,15.015228222808487,0.07483780415812485
V7.5,ow0.5_ema100_0.08,10Y,2016-05-06,2026-05-06,ow0.5_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.08,0.25,40,2.0,True,2.0,1.6,2514,0.3009589143885165,0.15960219000972098,1.7291553651538674,-0.1958531707797384,1.5366558181842396,13.80114922421731,0.7024793388429752,0.06828670790526047,0.049323786793953855,1.0740068038398916,1.6562582446831546,15.32100119112757,0.1528452261686298
V7.5,ow0.5_ema100_0.16,full_common,2008-12-15,2026-05-06,ow0.5_ema100_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,4374,0.2063534014470163,0.1422478171967763,1.3904973855173401,-0.1386555282080365,1.4882450351161405,25.951678790599022,0.6476190476190476,0.14274371458478524,0.038866026520347506,0.9760625234747644,1.743392634192684,14.764753494307541,0.25627393565119516
V7.5,ow0.5_ema100_0.16,1Y,2025-05-06,2026-05-06,ow0.5_ema100_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,252,0.5953002326716408,0.18040864750779112,2.6813836162155154,-0.11629442132784606,5.118906185477527,1.5953002326716408,0.8461538461538461,0.005652383701593442,0.0,1.2191004488307076,1.4934813794391815,13.192430661467043,0.01319243066146704
V7.5,ow0.5_ema100_0.16,3Y,2023-05-08,2026-05-06,ow0.5_ema100_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,752,0.37634164062820696,0.17589622748521613,1.9050734823461215,-0.11900195204808606,3.162482918567047,2.594040453004301,0.7567567567567568,0.0263826145596501,0.02925531914893617,1.1374535850947085,1.4934813794391815,14.509837596384944,0.043299197906672526
V7.5,ow0.5_ema100_0.16,5Y,2021-05-06,2026-05-06,ow0.5_ema100_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,1256,0.27834464177986984,0.16286253327810588,1.5899343420556722,-0.11900195204808595,2.3389922349122236,3.4005326763907,0.7049180327868853,0.1264589086975044,0.041401273885350316,0.9684042254584432,1.4934813794391815,13.9731589096913,0.06964399837528681
V7.5,ow0.5_ema100_0.16,10Y,2016-05-06,2026-05-06,ow0.5_ema100_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2514,0.3090327195092448,0.15557095100686272,1.809671120604479,-0.13865552820803628,2.228780370340356,14.679811663962449,0.7107438016528925,0.11677576735750396,0.049323786793953855,1.0002566553122931,1.743392634192684,14.829099397506555,0.14793792017988686
V7.5,ow0.5_ema100_0.24,full_common,2008-12-15,2026-05-06,ow0.5_ema100_0.24,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.24,0.25,40,2.0,True,2.0,1.6,4374,0.17565950138368724,0.13567232294503867,1.2610279192188525,-0.1326418966386348,1.3243138543340358,16.591553185589895,0.6428571428571429,0.2587537047915992,0.038866026520347506,0.831466839256447,1.5748415330952268,15.384590830951174,0.26703254085150974
V7.5,ow0.5_ema100_0.24,1Y,2025-05-06,2026-05-06,ow0.5_ema100_0.24,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.24,0.25,40,2.0,True,2.0,1.6,252,0.533437451924563,0.18281478724755762,2.431686221488319,-0.11670173380864124,4.570947101773602,1.533437451924563,0.8461538461538461,0.029345551872690313,0.0,1.1802891742356538,1.5138774374685215,14.418922425445592,0.014418922425445593
V7.5,ow0.5_ema100_0.24,3Y,2023-05-08,2026-05-06,ow0.5_ema100_0.24,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.24,0.25,40,2.0,True,2.0,1.6,752,0.30292221403627106,0.16732221045832057,1.6659960433810883,-0.12175910411293145,2.4878814298379774,2.2025783335554534,0.7027027027027027,0.07024815877911356,0.02925531914893617,1.0852563088035208,1.5748415330952268,18.045646792882604,0.05385050154066555
V7.5,ow0.5_ema100_0.24,5Y,2021-05-06,2026-05-06,ow0.5_ema100_0.24,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.24,0.25,40,2.0,True,2.0,1.6,1256,0.23310251022711226,0.15531953077844024,1.4272972569028055,-0.12175910411293145,1.9144565158011504,2.8415249765697075,0.6721311475409836,0.17419985624525483,0.041401273885350316,0.9124204210382494,1.5748415330952268,15.98986817897859,0.07969553346348059
V7.5,ow0.5_ema100_0.24,10Y,2016-05-06,2026-05-06,ow0.5_ema100_0.24,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,100,0.24,0.25,40,2.0,True,2.0,1.6,2514,0.2727544535325648,0.15402550802585593,1.6435910785125913,-0.13264189663863568,2.056322025277173,11.090530844244245,0.6859504132231405,0.20759149403367275,0.049323786793953855,0.8745183479752517,1.5748415330952268,16.25435201530106,0.16215651177169388
V7.5,ow0.5_ema150_0.16,full_common,2008-12-15,2026-05-06,ow0.5_ema150_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,150,0.16,0.25,40,2.0,True,2.0,1.6,4374,0.1947862190046017,0.1394834817704607,1.3461836753939613,-0.17116976935644268,1.1379709147062078,21.95518617771244,0.6476190476190476,0.1614169527022557,0.038866026520347506,0.9553653238777046,1.5836847030098462,13.459018423349239,0.23361010549099037
V7.5,ow0.5_ema150_0.16,1Y,2025-05-06,2026-05-06,ow0.5_ema150_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,150,0.16,0.25,40,2.0,True,2.0,1.6,252,0.5458309669709698,0.1856481767648899,2.440868095032119,-0.12998535958241153,4.199172650862343,1.5458309669709698,0.8461538461538461,0.007679558344234315,0.0,1.2222913887070643,1.492893261660703,12.851018415876133,0.012851018415876134
V7.5,ow0.5_ema150_0.16,3Y,2023-05-08,2026-05-06,ow0.5_ema150_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,150,0.16,0.25,40,2.0,True,2.0,1.6,752,0.36245968675489193,0.1730817655403748,1.874697035777285,-0.12998535958241153,2.788465469644604,2.5167429536067734,0.7297297297297297,0.03169718873947547,0.02925531914893617,1.1481475783469437,1.5017826238959127,14.095534508991978,0.042062864883976064
V7.5,ow0.5_ema150_0.16,5Y,2021-05-06,2026-05-06,ow0.5_ema150_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,150,0.16,0.25,40,2.0,True,2.0,1.6,1256,0.27128859063230104,0.16104723363468357,1.5717080101954495,-0.12998535958241142,2.0870703554910937,3.308004394381456,0.6885245901639344,0.13096784695379052,0.041401273885350316,0.9737122178588707,1.5017826238959127,13.361529211732725,0.06659555829339801
V7.5,ow0.5_ema150_0.16,10Y,2016-05-06,2026-05-06,ow0.5_ema150_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.5,0.5,150,0.16,0.25,40,2.0,True,2.0,1.6,2514,0.2806551785775713,0.15152329696828856,1.7091917570905868,-0.17116976935644312,1.639630523735393,11.796799283521903,0.7024793388429752,0.14237965628206883,0.049323786793953855,0.9668478617638386,1.5836847030098462,13.465565363777234,0.13433504493863474
V7.5,ow0.25_ema60_0.16,full_common,2008-12-15,2026-05-06,ow0.25_ema60_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.25,0.75,60,0.16,0.25,40,2.0,True,2.0,1.6,4374,0.1902852834011426,0.15106257984260066,1.2290177388435302,-0.13786084101433838,1.3802707280840667,20.562992918175322,0.6238095238095238,0.17323367753495184,0.038866026520347506,0.9218867393405616,1.7317904444624292,19.76864282963616,0.34312715768582763
V7.5,ow0.25_ema60_0.16,1Y,2025-05-06,2026-05-06,ow0.25_ema60_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.25,0.75,60,0.16,0.25,40,2.0,True,2.0,1.6,252,0.5451950029901638,0.18389049857609716,2.4604346104917614,-0.10212009243504827,5.338763312782209,1.5451950029901638,0.8461538461538461,0.010242314405192856,0.0,1.1543189342029418,1.3895663911593572,16.805658496136232,0.016805658496136234
V7.5,ow0.25_ema60_0.16,3Y,2023-05-08,2026-05-06,ow0.25_ema60_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.25,0.75,60,0.16,0.25,40,2.0,True,2.0,1.6,752,0.35664264357809294,0.18901703310914178,1.7088613997581708,-0.10212009243504894,3.492384652950907,2.4848133183810885,0.7027027027027027,0.056488557478292886,0.02925531914893617,1.0569693254009114,1.5590666420126498,18.645401486868586,0.05564024570684595
V7.5,ow0.25_ema60_0.16,5Y,2021-05-06,2026-05-06,ow0.25_ema60_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.25,0.75,60,0.16,0.25,40,2.0,True,2.0,1.6,1256,0.2409612920768529,0.16995569353037807,1.3555266632309007,-0.13786084101433793,1.7478588575547152,2.9329384581442755,0.6557377049180327,0.16437246659608265,0.041401273885350316,0.9057952251985745,1.6020763160284122,18.643626746615535,0.09292220314979807
V7.5,ow0.25_ema60_0.16,10Y,2016-05-06,2026-05-06,ow0.25_ema60_0.16,"(130, 260, 390)",0.04,1.05,0.0,0.25,0.75,60,0.16,0.25,40,2.0,True,2.0,1.6,2514,0.30507889546372846,0.16586656774709232,1.6889269466085022,-0.13786084101433815,2.212948167289933,14.243424268697648,0.6942148760330579,0.14506569383574328,0.049323786793953855,0.9508690479507481,1.7317904444624292,18.510249617215443,0.18466177594317312
V7.5,ow0.25_ema100_0.08,full_common,2008-12-15,2026-05-06,ow0.25_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.25,0.75,100,0.08,0.25,40,2.0,True,2.0,1.6,4374,0.2050805970855527,0.15406836929146095,1.2882750109028522,-0.19885568361564931,1.0313036738840966,25.48049828789419,0.6333333333333333,0.07087935754591712,0.038866026520347506,1.0690411387779735,1.6368449198882096,14.708704498385906,0.2553010852219839
V7.5,ow0.25_ema100_0.08,1Y,2025-05-06,2026-05-06,ow0.25_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.25,0.75,100,0.08,0.25,40,2.0,True,2.0,1.6,252,0.5986051077444527,0.1802112795649726,2.6956568060902897,-0.12335549573080429,4.8526829242433935,1.5986051077444527,0.8461538461538461,0.002233531675860613,0.0,1.2098997329080283,1.4418815673975895,12.50249903269645,0.01250249903269645
V7.5,ow0.25_ema100_0.08,3Y,2023-05-08,2026-05-06,ow0.25_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.25,0.75,100,0.08,0.25,40,2.0,True,2.0,1.6,752,0.34607152944240194,0.1809032435099538,1.7341604656160827,-0.12335549573080407,2.8054812425838414,2.427480306858409,0.7297297297297297,0.005264098061673471,0.02925531914893617,1.176083547388556,1.5625995542322428,15.391824737561366,0.04593115953431011
V7.5,ow0.25_ema100_0.08,5Y,2021-05-06,2026-05-06,ow0.25_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.25,0.75,100,0.08,0.25,40,2.0,True,2.0,1.6,1256,0.24170384079822171,0.16871279975177372,1.3679764813016366,-0.12335549573080451,1.9594087751524725,2.9416958833984106,0.6557377049180327,0.09576154554368917,0.041401273885350316,1.0169509579778513,1.5625995542322428,14.450800592033145,0.07202462517299058
V7.5,ow0.25_ema100_0.08,10Y,2016-05-06,2026-05-06,ow0.25_ema100_0.08,"(130, 260, 390)",0.04,1.05,0.0,0.25,0.75,100,0.08,0.25,40,2.0,True,2.0,1.6,2514,0.3034916168893633,0.16585851480987646,1.6816833603514796,-0.19885568361564987,1.5261903073183203,14.071543968359052,0.6694214876033058,0.07271974228571695,0.049323786793953855,1.0610811798270479,1.6098786322113412,15.106297366799796,0.15070329992116943
