date,V7.5_ow0.75_ema60_0.16,V7.5_ow0.75_ema100_0.08,V7.5_ow0.75_ema100_0.16,V7.5_ow0.75_ema100_0.24,V7.5_ow0.75_ema150_0.16,V7.5_ow0.5_ema60_0.16,V7.5_ow0.5_ema100_0.08,V7.5_ow0.5_ema100_0.16,V7.5_ow0.5_ema100_0.24,V7.5_ow0.5_ema150_0.16,V7.5_ow0.25_ema60_0.16,V7.5_ow0.25_ema100_0.08,V7.5_ow0.25_ema100_0.16,V7.5_ow0.25_ema100_0.24,V7.5_ow0.25_ema150_0.16,V7.6_ow0.75_ema60_0.16,V7.6_ow0.75_ema100_0.08,V7.6_ow0.75_ema100_0.16,V7.6_ow0.75_ema100_0.24,V7.6_ow0.75_ema150_0.16,V7.6_ow0.5_ema60_0.16,V7.6_ow0.5_ema100_0.08,V7.6_ow0.5_ema100_0.16,V7.6_ow0.5_ema100_0.24,V7.6_ow0.5_ema150_0.16,V7.6_ow0.25_ema60_0.16,V7.6_ow0.25_ema100_0.08,V7.6_ow0.25_ema100_0.16,V7.6_ow0.25_ema100_0.24,V7.6_ow0.25_ema150_0.16
2008-12-15,0.0007488282350827102,0.0030408255719156507,0.003163404919330759,0.003196970765735996,0.00276569605570387,0.0017162780164783342,0.006300272690144215,0.006545431384974654,0.006612563077784905,0.005750013657720654,0.0026837277978741803,0.00955971980837278,0.009927457850618548,0.010028155389833815,0.00873433125973766,0.0007491683190172793,0.0030411215159764637,0.0031636965024026686,0.0031972632939520906,0.002765994196005206,0.0017165458853447557,0.006300452279263125,0.006545602252115534,0.006612735835214378,0.005750197639320609,0.002683923451672232,0.009559783042549785,0.0099275080018284,0.010028208376476666,0.008734401082636012
2008-12-16,0.0026611424960674146,0.005066285689715455,0.005186089089572299,0.005218894799532192,0.0047973867916701884,0.004666895519440661,0.009477181906736742,0.009716788706450208,0.009782400126370216,0.008939384110645987,0.006672648542813686,0.013888078123757808,0.014247488323328117,0.014345905453208019,0.013081381429621786,0.0026599707439385334,0.005065271889307166,0.005185080580762724,0.005217889830750222,0.004796353693593103,0.004665892549675865,0.009476494840412908,0.009716112223323803,0.009781730723299242,0.008938658448984782,0.006671814355412975,0.01388771779151865,0.014247143865885104,0.01434557161584804,0.013080963204376461
2008-12-17,0.00166080816903591,0.0031834369658381156,0.0032499599611786056,0.0032681759224402196,0.003034126010029503,0.003976576556733891,0.007021834150338302,0.007154880141019282,0.00719131206354251,0.006723212238721077,0.006292344944432093,0.010860231334838488,0.011059800320859958,0.011114448204645022,0.01041229846741265,0.0016619618345994347,0.0031844320280016714,0.003250946546644373,0.0032691613476194537,0.0030351359784004384,0.003977545106992775,0.00702248549379747,0.007155514531082874,0.007191944133033257,0.006723893394595004,0.006293128379386337,0.010860538959593269,0.011060082515521374,0.011114726918446838,0.01041265081078957
2008-12-18,0.00114938507503215,-0.00025538388716905835,-0.0003518654031738899,-0.0003782848923898907,-3.883098995205447e-05,0.002952510066118519,0.00014297214171588024,-4.9990890293671875e-05,-0.00010282986872556243,0.00057607793615011,0.004755635057204666,0.0005413281706010409,0.0002518836225866572,0.00017262515493876585,0.0011909868622521635,0.0011489316936605931,-0.0002557909284791604,-0.00035226796700482677,-0.0003786879139771049,-3.924210540984241e-05,0.0029521185200178657,0.0001426732757381366,-5.0280801313307144e-05,-0.00010312069525764134,0.0005757709218767726,0.004755305346374916,0.0005411374799553226,0.0002517063643783235,0.0001724465234618222,0.0011907839491636096
2008-12-19,0.0019009980216406763,0.0005366042876195909,0.00045268795040565024,0.0004297704729312457,0.0007254995468986003,0.001412144243689406,-0.0013178109121765313,-0.0014856960520974738,-0.0015315457939362176,-0.0009399067519199056,0.0009232623548263152,-0.0031734219107067974,-0.003425328318828247,-0.0034941251119212646,-0.0026063952077738373,0.0019014445781253553,0.0005369876204828206,0.0004530698655984544,0.0004301505287824803,0.0007258912581764587,0.001412528903004695,-0.0013175527670350462,-0.0014854407430968664,-0.0015312942047392974,-0.0009396318450830554,0.0009235851143423179,-0.0031732890228495236,-0.0034251996863817746,-0.0034940020608601463,-0.002606237170074688
2008-12-22,4.212668177938639e-05,-0.00011215704049294395,-6.903989988749082e-05,-5.757051501142918e-05,-0.0002119508505226131,0.0005604130326151147,0.000251845588070454,0.00033807986928136025,0.0003610186390334835,5.225796801111571e-05,0.001078699383450843,0.0006158482166338519,0.0007451996384502113,0.0007796077930783962,0.0003164667865449555,4.246925013040581e-05,-0.00011181716419073062,-6.870011593529401e-05,-5.7229972066141777e-05,-0.00021161346661291436,0.0005607732357366668,0.00025220040709439395,0.00033843450360526717,0.00036137479134357164,5.260780225002648e-05,0.0010790772213429278,0.0006162179783792965,0.0007455691231459394,0.0007799795547533961,0.00031682907111307834
2008-12-23,-0.003353274089133551,-0.0031968675532687563,-0.003240577949279233,-0.0032522051431953525,-0.0030957006647752694,-0.003926622242078737,-0.003613809170349147,-0.0037012299623699896,-0.0037244843502024505,-0.0034114753933621733,-0.004499970395023922,-0.004030750787429649,-0.004161881975460857,-0.0041967635572094375,-0.003727250121948966,-0.003353563792995895,-0.0031971618328072715,-0.003240870093799475,-0.0032524975140922896,-0.003095997142532614,-0.003926896886739195,-0.003614092966362059,-0.003701509488346466,-0.0037247643289320953,-0.0034117635858127437,-0.004500229980482495,-0.004031024099916847,-0.004162148882893457,-0.004197031143771901,-0.0037275300290928737
2008-12-24,0.002063596892483144,0.0019054471024249064,0.001949644679682061,0.001961401466357593,0.0018031526421093957,0.002625559247855014,0.002309259667738539,0.002397654822252848,0.00242116839560369,0.0021046707471075177,0.003187521603226884,0.0027130722330521717,0.0028456649648236354,0.002880935324850009,0.0024061888521056396,0.00206369209882018,0.001905546886588061,0.0019497423186822793,0.0019614993378891388,0.001803254617395167,0.0026256372172221987,0.0023093467927577382,0.002397737656946175,0.002421251695359894,0.0021047622543721722,0.0031875823356242172,0.0027131466989276376,0.0028457329952102928,0.002881004052830649,0.0024062698913491776
2008-12-26,0.007280141946540919,0.006846844529677654,0.006968888469315093,0.007001586622429556,0.006565055546275067,0.008903552093397105,0.008036964321496587,0.008281050690646552,0.008346446611994018,0.007473388034812789,0.01052694980423352,0.00922707873912132,0.009593206027658896,0.009691299332357683,0.008381716829277464,0.007280449008250756,0.006847152445859317,0.00696919370143112,0.007001893347057919,0.006565362168038158,0.008903862294740605,0.008037276233317181,0.008281357233974607,0.008346756140212186,0.007473697358939324,0.01052726314188579,0.00922739464478961,0.009593513880045368,0.009691611661878374,0.00838202885511885
2008-12-29,0.0002740601510666796,6.661127183282822e-05,0.00012503876448755058,0.00014069033196828507,-6.796727676949832e-05,0.0010590215106465184,0.0006441237521790377,0.0007609787374880383,0.0007922818724499514,0.0003749666549741626,0.0018439828702263572,0.0012216362325250252,0.0013969187104887482,0.0014438734129316178,0.0008179005867177125,0.00027369734339477425,6.624371429619913e-05,0.00012467137534533101,0.0001403240467556799,-6.833890091983985e-05,0.00105867587984676,0.0006437686216498317,0.0007606239437480955,0.0007919292865690153,0.00037460339121775377,0.0018436544162989676,0.0012212935290034643,0.001396576512151082,0.0014435345263821286,0.0008175456833554584
