date,baseline_return,v14_volume_return,baseline_nav,v14_volume_nav,hs300_amount_ratio_ma33,hs300_below_ma_streak,volume_signal_scale_t,volume_effective_scale,volume_rule_on
2023-06-07,0.004193643351211307,0.0020968216756056535,1.0292693999353155,1.0390500158953369,0.7145925212096755,21.0,0.5,0.5,True
2023-06-08,-0.026765084554575713,-0.013382542277287857,1.0017209174166093,1.025144885129401,0.7591561840568977,22.0,0.5,0.5,True
2023-06-09,0.008372765190154174,0.004186382595077198,1.0101080914442044,1.029436533833939,0.9521704849154052,23.0,0.5,0.5,True
2023-06-12,0.0013645508176691745,0.0006822754088346983,1.0114864352663189,1.0301388930659299,0.9388524759198215,24.0,0.5,0.5,True
2023-06-13,-0.004322404578048333,-0.0021612022890241667,1.00711438166789,1.027912554532223,0.8898010977512665,25.0,0.5,0.5,True
2023-06-14,0.007606627120927634,0.003803313560463817,1.0147751252373611,1.0318220282898465,0.9729560102673002,26.0,0.5,0.5,True
2023-06-15,-0.04229441479739826,-0.02114720739869913,0.9718558051644904,1.0100018738590546,1.1327270766957938,0.0,1.0,0.5,True
2023-06-16,-0.008945180447767154,-0.010393353180258469,0.963162379618084,0.9995045676713146,1.127008669600631,0.0,1.0,1.0,False
2023-06-19,0.008463671643902604,0.008463671643902604,0.9713142697389314,1.0079640461386654,1.0861567173186397,0.0,1.0,1.0,False
2023-06-20,-0.0062772298376567726,-0.0062772298376567726,0.9652171068231843,1.0016368241529585,1.088890024765575,0.0,1.0,1.0,False
2023-06-21,0.015364712769407873,0.015364712769407873,0.9800473904296414,1.0170266862553305,1.0042658022934337,0.0,1.0,1.0,False
2023-06-26,0.0049001638743415565,0.0049001638743415565,0.9848497832473675,1.0220102836825602,1.0355619609456854,0.0,1.0,1.0,False
2023-06-27,-0.011710210009733713,-0.011710210009733713,0.9733169854575001,1.0100423286285298,0.8995411718124516,1.0,1.0,1.0,False
2023-06-28,-0.005225438739388633,-0.005225438739388633,0.9682309771759855,1.0047644143160919,0.8947935328826205,2.0,1.0,1.0,False
2023-06-29,-0.0009593667109334403,-0.0009593667109334403,0.9673020886079883,1.0038004767846667,0.8901001460129903,3.0,1.0,1.0,False
2023-06-30,0.009356046352168246,0.009356046352168246,0.9763522117855538,1.0131920805737926,0.9102092100737986,4.0,1.0,1.0,False
2023-07-03,-0.0019522386830540528,-0.0019522386830540528,0.9744461392294206,1.0112140878007325,1.1266855510084646,0.0,1.0,1.0,False
2023-07-04,-0.00015824569150657553,-0.00015824569150657553,0.9742919373262824,1.0110540675281472,0.9512086972094856,1.0,1.0,1.0,False
2023-07-05,-0.003189653263283021,-0.003189653263283021,0.9711842838689992,1.0078291556223005,0.8302373509314437,2.0,1.0,1.0,False
2023-07-06,-0.00236137901382516,-0.00236137901382516,0.9688909496825141,1.0054492890046929,0.8189729420416917,3.0,1.0,1.0,False
2023-07-07,-0.008209964677389103,-0.008209964677389103,0.9609363892093787,0.9971945858570582,0.7744416873030645,4.0,1.0,1.0,False
2023-07-10,0.01159527271345584,0.01159527271345584,0.972078708702545,1.0087573290284524,0.8272710022464322,5.0,1.0,1.0,False
2023-07-11,0.002922345143925531,0.002922345143925531,0.9749194581964353,1.011705266110338,0.7938985822874335,6.0,1.0,1.0,False
2023-07-12,-0.009899635627221293,-0.009899635627221293,0.9652681107944027,1.0016897526137047,0.9566018333926044,7.0,1.0,1.0,False
2023-07-13,0.007673074749187547,0.007673074749187547,0.9726746851615352,1.009375792961005,1.0483726661272,0.0,1.0,1.0,False
2023-07-14,-0.002844801149503029,-0.002844801149503029,0.9699076190990952,1.006504319544909,0.977532354565477,1.0,1.0,1.0,False
2023-07-17,-0.007619247642827287,-0.007619247642827287,0.9625176527585142,0.9988355138807209,0.7809246093161908,2.0,1.0,1.0,False
2023-07-18,-0.0030551892706689454,-0.0030551892706689454,0.9595769791529769,0.9957838823355494,0.7552261234105945,3.0,1.0,1.0,False
2023-07-19,-0.011549777001903072,-0.011549777001903072,0.9484940790276002,0.9842828005524845,0.6918375051976422,4.0,1.0,1.0,False
2023-07-20,0.012785731010533041,0.012785731010533041,0.9606212691871303,0.9968675756786428,0.8045683331887826,5.0,1.0,1.0,False
2023-07-21,0.001657656053905665,0.001657656053905665,0.962213648849509,0.9985200392504087,0.7330363255789153,6.0,1.0,1.0,False
2023-07-24,-0.0036482815145011394,-0.0036482815145011394,0.9587032225814106,0.9948771570493524,0.7124788828354289,7.0,1.0,1.0,False
2023-07-25,0.02178037651413489,0.02178037651413489,0.9795841397345482,1.0165459561151995,1.395174960808776,0.0,1.0,1.0,False
2023-07-26,0.008060180724371646,0.008060180724371646,0.9874797649355368,1.024739500236117,0.897210599532935,1.0,1.0,1.0,False
2023-07-27,0.01059978590398547,0.01059978590398547,0.9979468390283714,1.035601519545977,0.9157951044169687,2.0,1.0,1.0,False
2023-07-28,0.027301240539057137,0.027301240539057137,1.0251920257258769,1.0638747257337147,1.4300008307744763,0.0,1.0,1.0,False
2023-07-31,-0.007859140671991338,-0.007859140671991338,1.0171348973798933,1.0555135846067971,1.6611379581904642,0.0,1.0,1.0,False
2023-08-01,-0.0022109596090676975,-0.0022109596090676975,1.0148860532048132,1.053179886704409,1.1536630793790594,0.0,1.0,1.0,False
2023-08-02,-0.011292558792001195,-0.011292558792001195,1.003425392781816,1.0412867909152463,0.9296068174814276,1.0,1.0,1.0,False
2023-08-03,0.012769611458760766,0.012769611458760766,1.0162387451754942,1.0545836186523738,1.0282317455943253,0.0,1.0,1.0,False
2023-08-04,-0.005965915961473556,-0.005965915961473556,1.0101759502249839,1.048292061409147,1.4405203285279828,0.0,1.0,1.0,False
2023-08-07,-0.0008561855092524828,-0.0008561855092524828,1.0093110522146058,1.0473945289367042,1.0393790046256337,0.0,1.0,1.0,False
2023-08-08,0.005520732435333908,0.005520732435333908,1.014883188477908,1.0531769138851963,0.9356001778055179,1.0,1.0,1.0,False
2023-08-09,0.009826016607998422,0.009826016607998422,1.0248554475430705,1.063525447732193,0.8131801888224233,2.0,1.0,1.0,False
2023-08-10,-0.0009117417772029901,-0.0009117417772029901,1.0239210440159512,1.062555787150377,0.8274463195607232,3.0,1.0,1.0,False
2023-08-11,-0.005829706084981567,-0.005829706084981567,1.0179518852751108,1.0563613992123941,0.9597748363931662,4.0,1.0,1.0,False
2023-08-14,-0.01448829889895853,-0.01448829889895853,1.0032034940964867,1.0410565195152828,0.9329901557179614,5.0,1.0,1.0,False
2023-08-15,0.011632879772071725,0.011632879772071725,1.0148736397302331,1.0531670048427355,0.8408966856882522,6.0,1.0,1.0,False
2023-08-16,0.00855434785760334,0.00855434785760334,1.0235552218759978,1.0621761617543106,0.8069461454271455,7.0,1.0,1.0,False
2023-08-17,-0.011105411067646731,-0.011105411067646731,1.0121882203866284,1.0503802588517737,0.8397172910795287,8.0,1.0,1.0,False
2023-08-18,0.013779128852152267,0.013779128852152267,1.0261352922979665,1.0648535837822493,0.8182013463991815,9.0,1.0,1.0,False
2023-08-21,-0.0029039850568518544,-0.0029039850568518544,1.0231554107428247,1.0617612648872103,0.8440348655053701,10.0,1.0,1.0,False
2023-08-22,-0.011652781076965879,-0.011652781076965879,1.0112328047337256,1.0493887933114774,0.9877592038395896,11.0,1.0,1.0,False
2023-08-23,0.010914679455245269,0.010914679455245269,1.022270086652023,1.0608425356143987,0.7806100965821062,12.0,1.0,1.0,False
2023-08-24,-0.004698202037697108,-0.004698202037697108,1.0174672552478377,1.055858483051899,0.9531307125498151,13.0,1.0,1.0,False
2023-08-25,0.008522084076676206,0.008522084076676206,1.0261381967423246,1.0648565978175393,0.8530634783497048,14.0,1.0,1.0,False
2023-08-28,0.008539524705259982,0.008539524705259982,1.0349009292244167,1.0739499670421613,1.599160436874223,0.0,1.0,1.0,False
2023-08-29,-0.039385790580940494,-0.039385790580940494,0.9941405379539632,1.0316515985458308,1.2463116745950917,0.0,1.0,1.0,False
2023-08-30,-0.011172494256103671,-0.011172494256103671,0.9830335085039127,1.0201254769867774,1.0769600307519467,0.0,1.0,1.0,False
2023-08-31,0.0029616111510373244,0.0029616111510373244,0.9859448715045411,1.0231466919748786,0.9169928929806599,1.0,1.0,1.0,False
2023-09-01,0.013916857135658045,0.013916857135658045,0.9996661254249047,1.037385678315914,0.8152200999901404,2.0,1.0,1.0,False
2023-09-04,0.01335681371799935,0.01335681371799935,1.0130184796423993,1.0512418455749004,1.1124697658771552,0.0,1.0,1.0,False
2023-09-05,-0.004146213818057021,-0.004146213818057021,1.008818288424159,1.0468831721086578,0.8471897339286423,1.0,1.0,1.0,False
2023-09-06,0.005338273698140883,0.005338273698140883,1.0142036365594571,1.052471721011352,0.7747626133586181,2.0,1.0,1.0,False
2023-09-07,0.01605995977830843,0.01605995977830843,1.0304917061696162,1.069374374518601,0.7655429669539054,3.0,1.0,1.0,False
2023-09-08,-0.0029738758243197383,-0.0029738758243197383,1.0274271517974762,1.0661941879190733,0.6164432160077677,4.0,1.0,1.0,False
2023-09-11,-0.00017011804933020347,-0.00017011804933020347,1.0272523678945835,1.0660128090436172,0.892404187978355,5.0,1.0,1.0,False
2023-09-12,0.009069127341688521,0.009069127341688521,1.0365686504310705,1.0756806149567049,0.6746682321643772,6.0,1.0,1.0,False
2023-09-13,-0.002641777796760003,-0.002641777796760003,1.0338302663855443,1.072838905791707,0.682738601905069,7.0,1.0,1.0,False
2023-09-14,0.0031771469029562294,0.0031771469029562294,1.0371148970145736,1.076247472598614,0.773508629523138,8.0,1.0,1.0,False
2023-09-15,0.00914144214746071,0.00914144214746071,1.046595622845902,1.0860859266057248,0.9314169373339749,9.0,1.0,1.0,False
2023-09-18,-0.011763577120067148,-0.011763577120067148,1.0342839145230296,1.0733096710490788,0.8165559590827279,10.0,1.0,1.0,False
2023-09-19,0.0001628038807071075,0.0001628038807071075,1.0344522999580668,1.0734844100287262,0.7134869631578471,11.0,1.0,1.0,False
2023-09-20,-0.0005330634144302682,-0.0005330634144302682,1.033900871282986,1.0729121747637786,0.6414065376251429,12.0,1.0,1.0,False
2023-09-21,0.004000285416127181,0.004000285416127181,1.0380367698601003,1.0772041296892716,0.747160238209951,13.0,1.0,1.0,False
2023-09-22,-0.005609972112631145,-0.005609972112631145,1.0322134125292994,1.0711610445621036,1.0656978165929452,0.0,1.0,1.0,False
2023-09-25,-0.0007739863589610874,-0.0007739863589610874,1.031414493428465,1.070331980525362,0.8663785792426655,1.0,1.0,1.0,False
2023-09-26,0.003657468568226685,0.003657468568226685,1.035186859518993,1.0742466861017013,0.7712787527316263,2.0,1.0,1.0,False
2023-09-27,-0.0027919080169757082,-0.0027919080169757082,1.0322967130268341,1.0712474881665643,0.9283923865986661,3.0,1.0,1.0,False
2023-09-28,0.012556245129927257,0.012556245129927257,1.0452584836024172,1.0846983342228025,0.8713506520763964,4.0,1.0,1.0,False
2023-10-09,-0.0006968982675277235,-0.0006968982675277235,1.0445300447760761,1.0839424098328925,1.0107237732896055,0.0,1.0,1.0,False
2023-10-10,0.0038258802487234345,0.0038258802487234345,1.048526291643583,1.0880894436894257,0.9203208447519057,1.0,1.0,1.0,False
2023-10-11,-0.002922487644317462,-0.002922487644317462,1.0454619865115125,1.0849095157343314,1.064052563546388,0.0,1.0,1.0,False
2023-10-12,-0.005818371673312228,-0.005818371673312228,1.0393791001036694,1.0785971089398758,1.0984130148456286,0.0,1.0,1.0,False
2023-10-13,0.0092166493717174,0.0092166493717174,1.048958692833616,1.0885381603063229,0.9609581686013116,1.0,1.0,1.0,False
2023-10-16,-0.0016606874948715822,-0.0016606874948715822,1.0472167002497903,1.0867304385958116,0.9078369384067166,2.0,1.0,1.0,False
2023-10-17,-0.00928872585563223,-0.00928872585563223,1.0374893914097303,1.0766360974727243,0.8387516389760548,3.0,1.0,1.0,False
2023-10-18,-0.018105397863379724,-0.018105397863379724,1.0187052331992215,1.057143172573904,0.9126533787181883,4.0,1.0,1.0,False
2023-10-19,0.02240465621796428,0.02240465621796428,1.0415289737364912,1.0808281019285904,1.0835285062731512,0.0,1.0,1.0,False
2023-10-20,-0.009357207702823556,-0.009357207702823556,1.0317831708007301,1.070714568887796,0.9999719301436176,1.0,1.0,1.0,False
2023-10-23,-0.022524397291961762,-0.022524397291961762,1.0085428767424545,1.0465973685518757,0.9145592939390438,2.0,1.0,1.0,False
2023-10-24,0.01569797490033875,0.01569797490033875,1.0243749575074732,1.0630268277741635,1.1301912316698521,0.0,1.0,1.0,False
2023-10-25,0.010325549089062136,0.010325549089062136,1.0349521914168223,1.0740031634673357,1.2318922372415955,0.0,1.0,1.0,False
2023-10-26,0.0037164390589654595,0.0037164390589654595,1.0387985281651657,1.077994630773498,1.064197790221728,0.0,1.0,1.0,False
2023-10-27,0.01338292154440035,0.01338292154440035,1.0527006873680387,1.0924213483424248,1.3589708958674511,0.0,1.0,1.0,False
2023-10-30,0.02251255563262755,0.02251255563262755,1.076399670156917,1.1170145447212536,1.4556332107257937,0.0,1.0,1.0,False
2023-10-31,-0.007386794692174847,-0.007386794692174847,1.0684485267867432,1.1087633876112246,1.1697022534145805,0.0,1.0,1.0,False
2023-11-01,-0.00823012391876543,-0.00823012391876543,1.059655063010466,1.0996381275345941,1.0863804204675136,0.0,1.0,1.0,False
2023-11-02,-0.012176163248953542,-0.012176163248953542,1.0467525299756704,1.0862487541789592,0.8843484475339977,1.0,1.0,1.0,False
2023-11-03,0.009442186869299096,0.009442186869299096,1.0566361629696122,1.0965053179024602,0.9850989135961168,2.0,1.0,1.0,False
2023-11-06,0.03476332617779687,0.03476332617779687,1.0933683505541805,1.1346234899243923,1.480830159074828,0.0,1.0,1.0,False
2023-11-07,0.0007188362352872346,0.0007188362352872346,1.0941543033430752,1.1354390984023581,1.0980953097222574,0.0,1.0,1.0,False
2023-11-08,0.004485976039677153,0.004485976039677153,1.0990626533315817,1.1405326509923035,1.1026521865318886,0.0,1.0,1.0,False
2023-11-09,-0.003065791693882103,-0.003065791693882103,1.095693156177942,1.13703601546429,1.0824253367986136,0.0,1.0,1.0,False
2023-11-10,0.0037049268024866855,0.0037049268024866855,1.0997526191195668,1.1412486506733763,0.9525608333964943,1.0,1.0,1.0,False
2023-11-13,0.006610020156023744,0.006610020156023744,1.107022006098587,1.1487923272573624,0.9357670500576153,2.0,1.0,1.0,False
2023-11-14,-0.002411406605666633,-0.002411406605666633,1.1043525259204623,1.1460221218508746,0.9343362661533827,3.0,1.0,1.0,False
2023-11-15,-0.004765691963017793,-0.004765691963017793,1.099089521963345,1.1405605334353293,1.0541277865704584,0.0,1.0,1.0,False
2023-11-16,-0.012922700771647921,-0.012922700771647921,1.0848863169497591,1.1258214109497935,0.8244602206908807,1.0,1.0,1.0,False
2023-11-17,0.009663568303967196,0.009663568303967196,1.0953701899756425,1.1367008630525754,0.787228975831504,2.0,1.0,1.0,False
2023-11-20,0.000721473714391907,0.000721473714391907,1.0961604707752384,1.1375209628463945,0.8847777748803757,3.0,1.0,1.0,False
2023-11-21,-0.012995334208154907,-0.012995334208154907,1.081915499111746,1.1227384977654236,0.9867122229422836,4.0,1.0,1.0,False
2023-11-22,-0.006881122923586447,-0.006881122923586447,1.0744707055694245,1.1150127961512568,0.7652990761319577,5.0,1.0,1.0,False
2023-11-23,0.010279423185111769,0.010279423185111769,1.0855156446519783,1.1264744845397103,0.8010003365765276,6.0,1.0,1.0,False
2023-11-24,-0.010700618173943521,-0.010700618173943521,1.0738999562167153,1.114420511197961,0.7960696044615682,7.0,1.0,1.0,False
2023-11-27,0.011368834758160862,0.011368834758160862,1.0861089473657393,1.1270901738408758,0.8911263859098887,8.0,1.0,1.0,False
2023-11-28,0.007286168393218384,0.007286168393218384,1.0940225200496272,1.1353023426418223,0.8509818666138573,9.0,1.0,1.0,False
2023-11-29,0.0009437437240042978,0.0009437437240042978,1.0950549969368435,1.1363737771025377,0.9004905556226067,10.0,1.0,1.0,False
2023-11-30,-0.011416314137288941,-0.011416314137288941,1.0825535050942046,1.1234005770857576,0.8889233414288207,11.0,1.0,1.0,False
2023-12-01,0.009089707304263062,0.009089707304263062,1.092393599596715,1.1336119595169072,1.012603715538274,0.0,1.0,1.0,False
2023-12-04,0.011421717318059299,0.011421717318059299,1.104870610491366,1.1465597548668807,0.9460269296538981,1.0,1.0,1.0,False
2023-12-05,0.003098108201942784,0.003098108201942784,1.1082936191918147,1.150111921047451,0.9510722898458327,2.0,1.0,1.0,False
2023-12-06,-0.0028121028624645827,-0.0028121028624645827,1.105176983532834,1.146877688022119,0.9927610462453546,3.0,1.0,1.0,False
2023-12-07,0.003581783290592444,0.003581783290592444,1.1091354879855992,1.15098555536143,0.9267693180431922,4.0,1.0,1.0,False
2023-12-08,-0.007346326904524747,-0.007346326904524747,1.1009874161094475,1.1425300392093591,1.1657384203287955,0.0,1.0,1.0,False
2023-12-11,-0.0004337939728690232,-0.0004337939728690232,1.1005098144041348,1.1420344165645282,1.2582597462802891,0.0,1.0,1.0,False
2023-12-12,-0.007794498304360742,-0.007794498304360742,1.0919318925218293,1.1331328312410944,0.9575700755647273,1.0,1.0,1.0,False
2023-12-13,0.01290045595209044,0.01290045595209044,1.10601831180399,1.147750761418388,0.9586333417016363,2.0,1.0,1.0,False
2023-12-14,0.002396955515972854,0.002396955515972854,1.1086693884972354,1.1505018689369317,0.884914156122327,3.0,1.0,1.0,False
2023-12-15,-0.007704125713316801,-0.007704125713316801,1.1001280601537466,1.1416382579052358,0.9767413362478953,4.0,1.0,1.0,False
2023-12-18,-0.021727041166110572,-0.021727041166110572,1.0762255325027927,1.116833836478922,0.8490532621947561,5.0,1.0,1.0,False
2023-12-19,-0.005487477187718248,-0.005487477187718248,1.0703197694443438,1.110705236278772,0.8093037019723125,6.0,1.0,1.0,False
2023-12-20,-0.006636650677665612,-0.006636650677665612,1.063216431021142,1.1033338736197358,0.8489579454552949,7.0,1.0,1.0,False
2023-12-21,-0.0013812598811429044,-0.0013812598811429044,1.0617478528200006,1.101809882804599,1.0440395218134926,0.0,1.0,1.0,False
2023-12-22,0.00869921427236342,0.00869921427236342,1.0709842248949035,1.1113947630625236,1.025328448263967,0.0,1.0,1.0,False
2023-12-25,0.001110501783332385,0.001110501783332385,1.0721735547865703,1.1126289689288908,0.7564846920911431,1.0,1.0,1.0,False
2023-12-26,0.014433489351674433,0.014433489351674433,1.0876487603727292,1.1286880873042906,0.7653069674726457,2.0,1.0,1.0,False
2023-12-27,-0.008669824433615969,-0.008669824433615969,1.0782190365748576,1.1189025597470486,0.8906884775085867,3.0,1.0,1.0,False
2023-12-28,0.0048952762005498585,0.0048952762005498585,1.0834972165635823,1.1243798968185126,1.5301347719352443,0.0,1.0,1.0,False
2023-12-29,-0.015129318082913401,-0.015129318082913401,1.0671046425322406,1.107368795713512,1.1984967004769345,0.0,1.0,1.0,False
2024-01-02,-0.013175623536243575,-0.013175623536243575,1.053044873488458,1.0927785213454073,1.1408550512399078,0.0,1.0,1.0,False
2024-01-03,0.00926654697825291,0.00926654697825291,1.0628029632788474,1.1029048048502803,1.0195925679753053,0.0,1.0,1.0,False
2024-01-04,0.0002314411492567725,0.0002314411492567725,1.0630489396181022,1.1031600624058358,1.017216060808947,0.0,1.0,1.0,False
2024-01-05,0.020229039498124823,0.020229039498124823,1.0845533986060765,1.1254759308809974,1.1149441449184483,0.0,1.0,1.0,False
2024-01-08,0.018021430880464706,0.018021430880464706,1.104098602715229,1.145758617576996,1.0456530435195164,0.0,1.0,1.0,False
2024-01-09,-0.0013964137844000302,-0.0013964137844000302,1.1025568242070607,1.1441586644498163,1.0478823982739263,0.0,1.0,1.0,False
2024-01-10,0.004048571475553375,0.004048571475553375,1.1070206043157222,1.1487908725822151,0.9685951988873855,1.0,1.0,1.0,False
2024-01-11,-0.022909663971637295,-0.022909663971637295,1.08165913426117,1.1224724597176725,1.0889410794225993,0.0,1.0,1.0,False
2024-01-12,0.007597628379844901,0.007597628379844901,1.0898771783969512,1.131000588333218,0.9417751403091149,1.0,1.0,1.0,False
2024-01-15,0.0047786669260103665,0.0047786669260103665,1.0950853384227701,1.1364052634379842,0.8688898202118657,2.0,1.0,1.0,False
2024-01-16,0.011990589995829026,0.011990589995829026,1.1082160577262412,1.150031433020971,1.0536451233279818,0.0,1.0,1.0,False
2024-01-17,0.00731202623083993,0.00731202623083993,1.1163193626097736,1.1584404930255108,1.0371242293590008,0.0,1.0,1.0,False
2024-01-18,0.030110100104367987,0.030110100104367987,1.1499318503663982,1.1933212522354624,1.512713422867681,0.0,1.0,1.0,False
2024-01-19,0.02124852915545783,0.02124852915545783,1.174366210815698,1.218677573655415,1.1213956973898593,0.0,1.0,1.0,False
2024-01-22,0.07539446393124916,0.07539446393124916,1.26290692173912,1.3105591160262005,1.308097773940943,0.0,1.0,1.0,False
2024-01-23,-0.018415228489298774,-0.018415228489298774,1.239650202214577,1.2864248704558447,1.1198474475919276,0.0,1.0,1.0,False
2024-01-24,0.0027770738390979766,0.0027770738390979766,1.2430928023607795,1.2899973673095526,1.2529852105473576,0.0,1.0,1.0,False
2024-01-25,-0.010373223138546495,-0.010373223138546495,1.23019792333997,1.2766159367703132,1.5026225101381379,0.0,1.0,1.0,False
2024-01-26,0.00931319061861613,0.00931319061861613,1.241654991098661,1.2885053043362185,1.3434611263842624,0.0,1.0,1.0,False
2024-01-29,0.02180944138605767,0.02180944138605767,1.2687347928487331,1.3166068852467636,1.362329792249832,0.0,1.0,1.0,False
2024-01-30,0.013932764308226764,0.013932764308226764,1.2864117756871416,1.3349508586654952,1.104849042413245,0.0,1.0,1.0,False
2024-01-31,0.03243304278507031,0.03243304278507031,1.3281340238472208,1.3782473769805597,1.1791068703765974,0.0,1.0,1.0,False
2024-02-01,0.004515371093561926,0.004515371093561926,1.3341310418268768,1.3844706753463552,1.1088768925448376,0.0,1.0,1.0,False
2024-02-02,0.028202595780626893,0.028202595780626893,1.3717570003179067,1.42351634217328,1.2566941225477455,0.0,1.0,1.0,False
2024-02-05,0.0642171376752878,0.0642171376752878,1.4598473084643615,1.5149304871016436,1.4646723186223476,0.0,1.0,1.0,False
2024-02-06,-0.0013580378774346036,-0.0013580378774346036,1.457864780524196,1.512873154118479,1.4592896771407367,0.0,1.0,1.0,False
2024-02-07,0.0,0.0,1.457864780524196,1.512873154118479,1.496167140974014,0.0,1.0,1.0,False
2024-02-08,0.0,0.0,1.457864780524196,1.512873154118479,1.3358873354629675,0.0,1.0,1.0,False
2024-02-19,-0.0007149939826985863,-0.0007149939826985863,1.456822415978533,1.5117914589166983,1.2949159377562804,0.0,1.0,1.0,False
2024-02-20,-0.0024751708487016355,-0.0024751708487016355,1.4532165316027679,1.5080495167682715,1.0420488039142775,0.0,1.0,1.0,False
2024-02-21,0.006855044037801683,0.006855044037801683,1.4631783949233663,1.5183872626169033,1.3622820308536217,0.0,1.0,1.0,False
2024-02-22,-0.0033932728595916783,-0.0033932728595916783,1.458213431387132,1.5132349603283157,1.0538910142870994,0.0,1.0,1.0,False
2024-02-23,-0.0011498301971861746,-0.0011498301971861746,1.4565367335497805,1.5114949970754923,1.0844857882465333,0.0,1.0,1.0,False
