mode,ma_window,slope_window,r2_window,r2_threshold,switch_buffer,entry_fraction,entry_wait_days,target_vol,vol_window,scale_threshold,start,end,rows,cagr,max_dd,sharpe,calmar,avg_weight,avg_turnover
formal,60,20,20,0.2,1.03,0.5,,0.4,60,0.1,2016-05-04,2026-04-30,2428,0.2874628597409741,-0.18945500287677974,1.4343047672594988,1.517314694127861,0.7449762395819943,0.2302106025893095
formal,60,20,20,0.2,1.03,0.5,,0.35,100,0.1,2016-05-04,2026-04-30,2428,0.2872494032067836,-0.1916219373391358,1.426579093150662,1.499042370594577,0.750417004353586,0.23190642676746376
formal,60,20,20,0.2,1.03,0.5,,0.25,60,0.0,2016-05-04,2026-04-30,2428,0.28682948152450116,-0.19846281242803043,1.4363937053121008,1.4452555519866754,0.7467719844187524,0.23480525915891795
formal,60,20,20,0.2,1.03,0.5,,0.3,80,0.1,2016-05-04,2026-04-30,2428,0.28640217844961,-0.19846281242803188,1.429209564141618,1.4431024882984937,0.7438296218095946,0.23158573496769028
formal,60,20,20,0.2,1.03,0.5,,0.25,120,0.0,2016-05-04,2026-04-30,2428,0.28623850895226366,-0.1984628124280312,1.4300797782929313,1.4422778023266332,0.7465132225664616,0.232918765493642
formal,60,20,20,0.2,1.03,0.5,,0.25,80,0.15,2016-05-04,2026-04-30,2428,0.2862152086123617,-0.19846281242803077,1.4379209818850403,1.4421603982668183,0.7460481595359357,0.234111048268303
formal,60,20,20,0.2,1.03,0.5,,0.4,40,0.15,2016-05-04,2026-04-30,2428,0.2861775709388621,-0.19221885160847574,1.4284496049455442,1.4888111574080558,0.7477771054653708,0.23100519212995269
formal,60,20,20,0.2,1.03,0.5,,0.25,120,0.1,2016-05-04,2026-04-30,2428,0.2860361217347942,-0.19846281242803177,1.4377555415945165,1.441258028319633,0.7410103925649246,0.2309896146183681
formal,60,20,20,0.2,1.03,0.5,,0.25,120,0.05,2016-05-04,2026-04-30,2428,0.28559583759934304,-0.1984628124280312,1.4352193072063688,1.4390395566066514,0.7414917234552817,0.23118015538292544
formal,60,20,20,0.2,1.03,0.5,,0.25,60,0.05,2016-05-04,2026-04-30,2428,0.28531744167854867,-0.1954936260650355,1.4363091307655553,1.459471837632349,0.7428527304764985,0.23325334049904442
formal,60,20,20,0.2,1.03,0.5,,0.25,80,0.05,2016-05-04,2026-04-30,2428,0.2847649933769447,-0.19846281242803077,1.4363047851176078,1.4348531591035978,0.7456745742377803,0.2340714931232769
formal,60,20,20,0.2,1.03,0.5,,0.25,40,0.0,2016-05-04,2026-04-30,2428,0.28431327687934593,-0.19846281242802988,1.44880018951908,1.4325770828348443,0.7492214353084836,0.2332853043955081
formal,60,20,20,0.2,1.03,0.5,,0.25,80,0.1,2016-05-04,2026-04-30,2428,0.28411574316185306,-0.19216757663208517,1.4431823784126752,1.4784790865412611,0.7378464696022566,0.2313153936017002
formal,60,20,20,0.2,1.03,0.5,,0.25,80,0.0,2016-05-04,2026-04-30,2428,0.2839957315090782,-0.1984628124280312,1.4330052982038086,1.4309770582943033,0.7451638396771022,0.23432215284078653
formal,60,20,20,0.2,1.03,0.5,,0.25,40,0.15,2016-05-04,2026-04-30,2428,0.2838023729495156,-0.198462812428031,1.453706450707436,1.4300027772327952,0.7450584458783854,0.2321659744999412
formal,60,20,20,0.2,1.03,0.5,,0.25,40,0.05,2016-05-04,2026-04-30,2428,0.2837269725096465,-0.19846281242803088,1.4505386315574922,1.4296228549745822,0.7466094570280165,0.23228161190957464
formal,60,20,20,0.2,1.03,0.5,,0.25,100,0.05,2016-05-04,2026-04-30,2428,0.2814054609483403,-0.1984628124280301,1.426137796513232,1.4179253911882774,0.741368733530592,0.23189040219857873
formal,60,20,20,0.2,1.03,0.5,,0.25,100,0.0,2016-05-04,2026-04-30,2428,0.2807971533915603,-0.1984628124280311,1.4173361672150702,1.4148602952675895,0.7443130532423196,0.23317319839042908
formal,60,20,20,0.2,1.03,0.5,,0.25,40,0.1,2016-05-04,2026-04-30,2428,0.2799996996212506,-0.19846281242803043,1.457783263419016,1.4108421431485472,0.7327445698475694,0.2279380342389807
formal,60,20,20,0.2,1.03,0.5,,0.25,60,0.1,2016-05-04,2026-04-30,2428,0.278428338440565,-0.1945777114458106,1.4379326421989749,1.4309364437052012,0.7244958214585233,0.22696527507243125
formal,60,20,20,0.2,1.03,0.5,,0.25,100,0.1,2016-05-04,2026-04-30,2428,0.27697903272558855,-0.19158468646341675,1.4165214790815392,1.4457263669582376,0.7339841611403335,0.22916784783759625
formal,60,20,20,0.2,1.03,0.5,,0.3,80,0.15,2016-05-04,2026-04-30,2428,0.27511546283013466,-0.1830600906964548,1.429767820222579,1.5028696958657337,0.7139442764580924,0.22203624556770662
formal,60,20,20,0.2,1.03,0.5,,0.2,60,0.05,2016-05-04,2026-04-30,2428,0.2741152215361231,-0.1984628124280302,1.4370352660934316,1.381191862508384,0.7130803575104734,0.2267794058474677
formal,60,20,20,0.2,1.03,0.5,,0.2,60,0.0,2016-05-04,2026-04-30,2428,0.27391325948922707,-0.19846281242803143,1.435729123667654,1.380174230819974,0.7136880201451459,0.22731237843707275
formal,60,20,20,0.2,1.03,0.5,,0.25,120,0.15,2016-05-04,2026-04-30,2428,0.2734483124495173,-0.17939788738301288,1.4458646568823559,1.524256034663929,0.6985008990005664,0.2163065494419172
formal,60,20,20,0.2,1.03,0.5,,0.2,60,0.15,2016-05-04,2026-04-30,2428,0.2719703959832771,-0.19846281242803088,1.4599851166663962,1.3703846713444237,0.6960024202331083,0.22010098320165383
formal,60,20,20,0.2,1.03,0.5,,0.2,60,0.1,2016-05-04,2026-04-30,2428,0.27167456050772376,-0.19846281242803,1.4424152935174093,1.3688940370440588,0.7044991235852754,0.22310782888739158
formal,60,20,20,0.2,1.03,0.5,,0.25,60,0.15,2016-05-04,2026-04-30,2428,0.27101785565619885,-0.19726302770254933,1.4198966776700956,1.3738907833497496,0.7179660768631332,0.22587566477034388
formal,60,20,20,0.2,1.03,0.5,,0.25,100,0.15,2016-05-04,2026-04-30,2428,0.269877209271689,-0.1915846864634172,1.4354808306493174,1.4086575198337767,0.6998625370036793,0.2184712638269767
formal,60,20,20,0.2,1.03,0.5,,0.2,120,0.15,2016-05-04,2026-04-30,2428,0.2698143562804849,-0.1865874174100277,1.4455436813671807,1.4460479705743778,0.6967262497337466,0.2179805537608123
formal,60,20,20,0.2,1.03,0.5,,0.2,40,0.05,2016-05-04,2026-04-30,2428,0.26737512235150573,-0.19280139612455127,1.4331610102557442,1.3867903849554037,0.7156962887018263,0.22546183683985285
formal,60,20,20,0.2,1.03,0.5,,0.2,120,0.0,2016-05-04,2026-04-30,2428,0.2667823883242404,-0.19846281242803065,1.4206099797897955,1.3442437152853748,0.7090162486743233,0.22328539308592688
formal,60,20,20,0.2,1.03,0.5,,0.2,80,0.1,2016-05-04,2026-04-30,2428,0.26651152911749865,-0.1984628124280312,1.426864629832655,1.3428789295936436,0.7075230068462048,0.22410635458942108
formal,60,20,20,0.2,1.03,0.5,,0.2,120,0.05,2016-05-04,2026-04-30,2428,0.26629160758477766,-0.19790012715153926,1.4242071780433998,1.3455858337113071,0.7040807518195268,0.22125617567181938
formal,60,20,20,0.2,1.03,0.5,,0.2,40,0.0,2016-05-04,2026-04-30,2428,0.26600692254798464,-0.19846281242803032,1.424052834584757,1.3403363546732374,0.7210084175225496,0.2280558086056841
formal,60,20,20,0.2,1.03,0.5,,0.2,40,0.1,2016-05-04,2026-04-30,2428,0.2656626165262439,-0.1928013961245515,1.4264911050548041,1.3779081576495606,0.714569391305057,0.2251652070631908
formal,60,20,20,0.2,1.03,0.5,,0.2,120,0.1,2016-05-04,2026-04-30,2428,0.2650929752783797,-0.19790012715153904,1.4313742338819977,1.3395290801172086,0.6987877367519797,0.2193906562619607
formal,60,20,20,0.2,1.03,0.5,,0.2,80,0.0,2016-05-04,2026-04-30,2428,0.2638980479726145,-0.1984628124280311,1.4147711863112091,1.3297103106825734,0.7111795312952246,0.22614300258323747
formal,60,20,20,0.2,1.03,0.5,,0.2,40,0.15,2016-05-04,2026-04-30,2428,0.26316265076369905,-0.19280139612455294,1.4344244853609653,1.3649416241451466,0.7061699295406504,0.22140736290296176
formal,60,20,20,0.2,1.03,0.5,,0.2,80,0.05,2016-05-04,2026-04-30,2428,0.2629852315300627,-0.19846281242803043,1.4178662443602184,1.3251108775122813,0.7067704832054669,0.2242481499394567
formal,60,20,20,0.2,1.03,0.5,,0.2,80,0.15,2016-05-04,2026-04-30,2428,0.2605113499476568,-0.19846281242802977,1.4236869057979646,1.312645662734061,0.6922648050143292,0.21884507802022027
formal,60,20,20,0.2,1.03,0.5,,0.2,100,0.15,2016-05-04,2026-04-30,2428,0.25920836097628674,-0.1809481067330626,1.4235526230287514,1.4325010946849799,0.6853495933427479,0.21511850928590728
formal,60,20,20,0.2,1.03,0.5,,0.2,100,0.05,2016-05-04,2026-04-30,2428,0.25755021270641043,-0.19305996340268416,1.400795297793271,1.3340425853557871,0.7003751184909768,0.22108190211380205
formal,60,20,20,0.2,1.03,0.5,,0.2,100,0.1,2016-05-04,2026-04-30,2428,0.257105897278437,-0.18646623259516604,1.4185327415450655,1.378833549110394,0.6856747902038778,0.2152957089947831
formal,60,20,20,0.2,1.03,0.5,,0.2,100,0.0,2016-05-04,2026-04-30,2428,0.25675786341598217,-0.19846281242803032,1.3857497224126123,1.2937328675068116,0.7092624468209306,0.22467730621801627
