ma_window,slope_window,segment,start,end,rows,avg_weight,avg_turnover,cagr,vol,sharpe,max_dd,calmar,total_return,final_nav,mode,r2_window,r2_threshold,switch_buffer,entry_fraction,entry_wait_days,target_vol,vol_window,scale_threshold
60,20,last_1y,2025-05-06,2026-04-30,242,0.6991854407097677,0.17150576994309927,0.8905279136216333,0.18734341541586286,3.465359182583165,-0.0718245032646101,12.398664427108136,0.8700375356260304,1.8700375356260304,formal,20,0.2,1.03,0.5,,0.2,40,0.0
60,20,last_3y,2023-05-04,2026-04-30,726,0.6187305864864717,0.1880035471704668,0.391429864653178,0.18295153709763223,1.9041804999347973,-0.12792186195221633,3.0599137526577893,1.684794519914416,2.684794519914416,formal,20,0.2,1.03,0.5,,0.2,40,0.0
60,20,last_5y,2021-05-06,2026-04-30,1210,0.7130925422772177,0.21363205738103172,0.30661163412639936,0.17715458642854096,1.6044533152842966,-0.17718418266029323,1.7304684285179743,2.790924675516315,3.790924675516315,formal,20,0.2,1.03,0.5,,0.2,40,0.0
60,20,last_10y,2016-05-04,2026-04-30,2428,0.7210084175225496,0.2280558086056841,0.26600692254798464,0.17723648191318916,1.424052834584757,-0.19846281242803032,1.3403363546732374,9.546266898897914,10.546266898897914,formal,20,0.2,1.03,0.5,,0.2,40,0.0
60,20,full_common,2010-09-29,2026-04-30,3785,0.6943770964297786,0.2195209973407808,0.2646762654416237,0.1879657945643246,1.3490926367621956,-0.2898759270623895,0.9130674220652268,37.83567312529384,38.83567312529384,formal,20,0.2,1.03,0.5,,0.2,40,0.0
60,20,last_1y,2025-05-06,2026-04-30,242,0.6987159948608545,0.17001200317901707,0.8946199921024733,0.1872254256557077,3.4788991235622913,-0.0718245032646101,12.45563772027195,0.8740159257773266,1.8740159257773266,formal,20,0.2,1.03,0.5,,0.2,40,0.05
60,20,last_3y,2023-05-04,2026-04-30,726,0.6184953459766385,0.1874073686162984,0.39253582766482165,0.18298508768219449,1.9082396737199376,-0.12775152247096722,3.072650877832233,1.691179596708031,2.691179596708031,formal,20,0.2,1.03,0.5,,0.2,40,0.05
60,20,last_5y,2021-05-06,2026-04-30,1210,0.7126400614636594,0.21282736677682895,0.3081620337641433,0.17714323049788605,1.611278615592054,-0.17695236632172517,1.7414971055196846,2.813391914015828,3.813391914015828,formal,20,0.2,1.03,0.5,,0.2,40,0.05
60,20,last_10y,2016-05-04,2026-04-30,2428,0.7156962887018263,0.22546183683985285,0.26737512235150573,0.17681799277701923,1.4331610102557442,-0.19280139612455127,1.3867903849554037,9.660656604061847,10.660656604061847,formal,20,0.2,1.03,0.5,,0.2,40,0.05
60,20,full_common,2010-09-29,2026-04-30,3785,0.6909671119711108,0.21764411591376784,0.2671128634790694,0.18791799812266716,1.3596895863082397,-0.28936929854079807,0.9230863979905223,39.018229327337394,40.018229327337394,formal,20,0.2,1.03,0.5,,0.2,40,0.05
60,20,last_1y,2025-05-06,2026-04-30,242,0.6839022728047811,0.16601504556571337,0.8677611076217331,0.18277297536941978,3.481625086855556,-0.06908543268868683,12.560695849326777,0.8479005496988674,1.8479005496988674,formal,20,0.2,1.03,0.5,,0.2,40,0.1
60,20,last_3y,2023-05-04,2026-04-30,726,0.6128899782786863,0.1859195985061313,0.38603026426457854,0.18144842924646287,1.8969216953932786,-0.12775152247096722,3.0217273093736137,1.653765647135208,2.653765647135208,formal,20,0.2,1.03,0.5,,0.2,40,0.1
60,20,last_5y,2021-05-06,2026-04-30,1210,0.7092365795048512,0.21158178359416713,0.3047647108012639,0.17611226439219524,1.6048434695229132,-0.17695236632172473,1.7222980236791974,2.764298662186052,3.764298662186052,formal,20,0.2,1.03,0.5,,0.2,40,0.1
60,20,last_10y,2016-05-04,2026-04-30,2428,0.714569391305057,0.2251652070631908,0.2656626165262439,0.17667616083875584,1.4264911050548041,-0.1928013961245515,1.3779081576495606,9.517655362062554,10.517655362062554,formal,20,0.2,1.03,0.5,,0.2,40,0.1
60,20,full_common,2010-09-29,2026-04-30,3785,0.6907448987890511,0.2172929923214038,0.2663750962918552,0.18809040240515645,1.3555041592297226,-0.28991498485675216,0.918804167447474,38.65665827911039,39.65665827911039,formal,20,0.2,1.03,0.5,,0.2,40,0.1
60,20,last_1y,2025-05-06,2026-04-30,242,0.6927096254682256,0.16773868510915235,0.8807753447608411,0.18540608193672273,3.471951262721694,-0.0718245032646101,12.262881116155567,0.8605553231981176,1.8605553231981176,formal,20,0.2,1.03,0.5,,0.2,40,0.15
60,20,last_3y,2023-05-04,2026-04-30,726,0.5965560220337562,0.1774222312128566,0.3818348366926978,0.1744140526655202,1.9493266313933664,-0.11545836208512839,3.3071215440521136,1.6298220167850372,2.6298220167850372,formal,20,0.2,1.03,0.5,,0.2,40,0.15
60,20,last_5y,2021-05-06,2026-04-30,1210,0.6906893700124003,0.20368364389998483,0.30187119734454004,0.17080277977227828,1.6366112551780194,-0.16018386946568342,1.884529312167794,2.7228852944137327,3.7228852944137327,formal,20,0.2,1.03,0.5,,0.2,40,0.15
60,20,last_10y,2016-05-04,2026-04-30,2428,0.7061699295406504,0.22140736290296176,0.26316265076369905,0.17401114265192774,1.4344244853609653,-0.19280139612455294,1.3649416241451466,9.311996286437381,10.311996286437381,formal,20,0.2,1.03,0.5,,0.2,40,0.15
60,20,full_common,2010-09-29,2026-04-30,3785,0.6826896488465114,0.21397660511305017,0.26517414935099404,0.18631444456944862,1.3616361336061773,-0.29492491973328605,0.8991242570848303,38.07462002345727,39.07462002345727,formal,20,0.2,1.03,0.5,,0.2,40,0.15
60,20,last_1y,2025-05-06,2026-04-30,242,0.714717115369022,0.17443734382828363,0.9385263720155472,0.19243042795105142,3.508086001075939,-0.06979081606388515,13.447705943951688,0.9166932878717058,1.9166932878717058,formal,20,0.2,1.03,0.5,,0.2,60,0.0
60,20,last_3y,2023-05-04,2026-04-30,726,0.6094736739384552,0.18880165578964772,0.40320609532827123,0.18669035401267503,1.915085819498269,-0.12792186195221633,3.1519717519346617,1.7533023175291218,2.753302317529122,formal,20,0.2,1.03,0.5,,0.2,60,0.0
60,20,last_5y,2021-05-06,2026-04-30,1210,0.7104693605577815,0.2127291103688643,0.3151773701428078,0.18033013094921674,1.6157305968028655,-0.177184182660294,1.778812111841162,2.9163872595976987,3.9163872595976987,formal,20,0.2,1.03,0.5,,0.2,60,0.0
60,20,last_10y,2016-05-04,2026-04-30,2428,0.7136880201451459,0.22731237843707275,0.27391325948922707,0.18055937108905637,1.435729123667654,-0.19846281242803143,1.380174230819974,10.222851649413682,11.222851649413682,formal,20,0.2,1.03,0.5,,0.2,60,0.0
60,20,full_common,2010-09-29,2026-04-30,3785,0.6905180049515927,0.217820553424074,0.2714871547001514,0.1882140507089728,1.3761642862086647,-0.26999445260127153,1.0055286398831471,41.226186071434505,42.226186071434505,formal,20,0.2,1.03,0.5,,0.2,60,0.0
60,20,last_1y,2025-05-06,2026-04-30,242,0.7100332324654449,0.17210417378175075,0.9359627171678879,0.19125431835244505,3.5216210182159395,-0.06871907302752567,13.620130131746462,0.9142018526320712,1.9142018526320712,formal,20,0.2,1.03,0.5,,0.2,60,0.05
60,20,last_3y,2023-05-04,2026-04-30,726,0.6084569021574933,0.18795697821753643,0.40343899812686224,0.18642752011440797,1.9184161102635002,-0.12792186195221633,3.1537924164796944,1.7546688226716514,2.7546688226716514,formal,20,0.2,1.03,0.5,,0.2,60,0.05
60,20,last_5y,2021-05-06,2026-04-30,1210,0.7090146326504971,0.2120674598754697,0.3142394164408153,0.18001181917329404,1.614283992613179,-0.17718418266029312,1.7735184468654956,2.9024894275531485,3.9024894275531485,formal,20,0.2,1.03,0.5,,0.2,60,0.05
60,20,last_10y,2016-05-04,2026-04-30,2428,0.7130803575104734,0.2267794058474677,0.2741152215361231,0.1804972247087788,1.4370352660934316,-0.1984628124280302,1.381191862508384,10.240634736753014,11.240634736753014,formal,20,0.2,1.03,0.5,,0.2,60,0.05
60,20,full_common,2010-09-29,2026-04-30,3785,0.6899323482982219,0.21711961321397802,0.2727016602535062,0.18815388851600814,1.3816325854587503,-0.2677343760323736,1.0185530311600028,41.859139151553656,42.859139151553656,formal,20,0.2,1.03,0.5,,0.2,60,0.05
60,20,last_1y,2025-05-06,2026-04-30,242,0.7051614075014776,0.1709039144824404,0.9321323191658561,0.1905485330577417,3.5236248020258896,-0.06898414290390309,13.512269340859152,0.9104792538954445,1.9104792538954445,formal,20,0.2,1.03,0.5,,0.2,60,0.1
60,20,last_3y,2023-05-04,2026-04-30,726,0.5989042872928881,0.18356658085250982,0.3987645946547884,0.18264738045189463,1.9361763001779553,-0.122539032875296,3.2541842815145947,1.7273290694284062,2.7273290694284062,formal,20,0.2,1.03,0.5,,0.2,60,0.1
60,20,last_5y,2021-05-06,2026-04-30,1210,0.6908940364061651,0.20519181341056864,0.30742316657599367,0.17512768737650466,1.6246678574869466,-0.16985154430839022,1.8099521427831242,2.802671564309907,3.802671564309907,formal,20,0.2,1.03,0.5,,0.2,60,0.1
60,20,last_10y,2016-05-04,2026-04-30,2428,0.7044991235852754,0.22310782888739158,0.27167456050772376,0.17821467885610823,1.4424152935174093,-0.19846281242803,1.3688940370440588,10.027419292562156,11.027419292562156,formal,20,0.2,1.03,0.5,,0.2,60,0.1
60,20,full_common,2010-09-29,2026-04-30,3785,0.6849939746309873,0.21447522225598062,0.27122022849551186,0.18710542206601452,1.3821107923123102,-0.26476520819141147,1.024380168180684,41.088252157721065,42.088252157721065,formal,20,0.2,1.03,0.5,,0.2,60,0.1
60,20,last_1y,2025-05-06,2026-04-30,242,0.7070127952198633,0.17227760308426257,0.9512670813311046,0.19224199193973823,3.545140885700781,-0.06898414290390309,13.789648479886852,0.9290742493398083,1.9290742493398083,formal,20,0.2,1.03,0.5,,0.2,60,0.15
60,20,last_3y,2023-05-04,2026-04-30,726,0.5968203326435354,0.18045625621881603,0.4022154273802294,0.18019135770194686,1.9740598124363211,-0.1173253547512616,3.4282055079480114,1.7474948353167088,2.747494835316709,formal,20,0.2,1.03,0.5,,0.2,60,0.15
60,20,last_5y,2021-05-06,2026-04-30,1210,0.6858423740847653,0.2029787938326562,0.3103838918644024,0.17315533947280135,1.654460732293707,-0.16273542214697323,1.907291527373073,2.845774858082338,3.845774858082338,formal,20,0.2,1.03,0.5,,0.2,60,0.15
60,20,last_10y,2016-05-04,2026-04-30,2428,0.6960024202331083,0.22010098320165383,0.2719703959832771,0.175962238795938,1.4599851166663962,-0.19846281242803088,1.3703846713444237,10.053068079300107,11.053068079300107,formal,20,0.2,1.03,0.5,,0.2,60,0.15
60,20,full_common,2010-09-29,2026-04-30,3785,0.6768888096463705,0.21168088682371153,0.2729810449171406,0.1851403875326041,1.402325062284136,-0.2561720421380782,1.0656160705078122,42.00599437052005,43.00599437052005,formal,20,0.2,1.03,0.5,,0.2,60,0.15
60,20,last_1y,2025-05-06,2026-04-30,242,0.7262835807085359,0.175763896470948,0.9545301060817963,0.19500429890774582,3.506184465168531,-0.07113890086702412,13.417836014447916,0.9322449161584168,1.9322449161584168,formal,20,0.2,1.03,0.5,,0.2,80,0.0
60,20,last_3y,2023-05-04,2026-04-30,726,0.6136412957883688,0.18856212556560667,0.4077001341255513,0.18776239753882576,1.9222774828711762,-0.12792186195221633,3.1871028759559703,1.7797498219474037,2.7797498219474037,formal,20,0.2,1.03,0.5,,0.2,80,0.0
60,20,last_5y,2021-05-06,2026-04-30,1210,0.7162928416643316,0.2133649879226808,0.32137273583115045,0.1811691161516206,1.6351244833426215,-0.177184182660293,1.8137777932881483,3.0091820298220116,4.0091820298220116,formal,20,0.2,1.03,0.5,,0.2,80,0.0
60,20,last_10y,2016-05-04,2026-04-30,2428,0.7111795312952246,0.22614300258323747,0.2638980479726145,0.17720393760191674,1.4147711863112091,-0.1984628124280311,1.3297103106825734,9.372114567527237,10.372114567527237,formal,20,0.2,1.03,0.5,,0.2,80,0.0
60,20,full_common,2010-09-29,2026-04-30,3785,0.689383215541203,0.21722361709846577,0.26735214658939754,0.1876419226480307,1.3623029289369675,-0.2337602577582243,1.1437023091663296,39.13616017243481,40.13616017243481,formal,20,0.2,1.03,0.5,,0.2,80,0.0
60,20,last_1y,2025-05-06,2026-04-30,242,0.718923105765569,0.17349606612190532,0.9497693576606339,0.19360357086681776,3.5176431076618364,-0.07144101385290602,13.294455193709432,0.9276188874568128,1.9276188874568128,formal,20,0.2,1.03,0.5,,0.2,80,0.05
60,20,last_3y,2023-05-04,2026-04-30,726,0.6070609892632146,0.18539561925287137,0.40558935573455446,0.1854525160016733,1.9358949157987129,-0.12482198359073515,3.249342335917334,1.767306893925089,2.767306893925089,formal,20,0.2,1.03,0.5,,0.2,80,0.05
60,20,last_5y,2021-05-06,2026-04-30,1210,0.706669661525133,0.21005931662631844,0.31779775955200984,0.17866487900104527,1.6403675287554618,-0.17296323161637417,1.8373717730764485,2.955423814928648,3.955423814928648,formal,20,0.2,1.03,0.5,,0.2,80,0.05
60,20,last_10y,2016-05-04,2026-04-30,2428,0.7067704832054669,0.2242481499394567,0.2629852315300627,0.1761839792583379,1.4178662443602184,-0.19846281242803043,1.3251108775122813,9.29753940330074,10.29753940330074,formal,20,0.2,1.03,0.5,,0.2,80,0.05
60,20,full_common,2010-09-29,2026-04-30,3785,0.6862467348236,0.21554499016820045,0.2683450412773576,0.18707963197530006,1.3700689244509776,-0.2314391773023572,1.1594624747857005,39.628992417042724,40.628992417042724,formal,20,0.2,1.03,0.5,,0.2,80,0.05
60,20,last_1y,2025-05-06,2026-04-30,242,0.7292570609899466,0.17513792028780212,0.9735647937628273,0.19716803545290115,3.518613799012097,-0.0718245032646101,13.554772389808221,0.9507390381968164,1.9507390381968164,formal,20,0.2,1.03,0.5,,0.2,80,0.1
60,20,last_3y,2023-05-04,2026-04-30,726,0.6105056410046739,0.18594290397483698,0.4112059132752106,0.18672711434940215,1.9454051186522259,-0.12482198359073515,3.2943388772242854,1.8004983888558153,2.8004983888558153,formal,20,0.2,1.03,0.5,,0.2,80,0.1
60,20,last_5y,2021-05-06,2026-04-30,1210,0.7066754671410117,0.20961814439011808,0.32057123357385087,0.17932309347871028,1.6467754142998232,-0.1729632316163736,1.853406822814612,2.9970790658121835,3.9970790658121835,formal,20,0.2,1.03,0.5,,0.2,80,0.1
60,20,last_10y,2016-05-04,2026-04-30,2428,0.7075230068462048,0.22410635458942108,0.26651152911749865,0.17715396778258988,1.426864629832655,-0.1984628124280312,1.3428789295936436,9.588325827242357,10.588325827242357,formal,20,0.2,1.03,0.5,,0.2,80,0.1
60,20,full_common,2010-09-29,2026-04-30,3785,0.6830891981684586,0.21420463191337044,0.26933389524780726,0.18695241038435756,1.375064593756965,-0.23203967746552556,1.1607234512202016,40.12544315638613,41.12544315638613,formal,20,0.2,1.03,0.5,,0.2,80,0.1
60,20,last_1y,2025-05-06,2026-04-30,242,0.7263406457778029,0.1754392378187894,0.971935695960169,0.19708990427514023,3.515767102553193,-0.0718245032646101,13.532090745959513,0.9491563249552213,1.9491563249552213,formal,20,0.2,1.03,0.5,,0.2,80,0.15
60,20,last_3y,2023-05-04,2026-04-30,726,0.5919957785812843,0.17806579494385585,0.4044944526668899,0.18053916586863736,1.9796661347731677,-0.11469461708687823,3.5267082531039424,1.7608671241001095,2.7608671241001095,formal,20,0.2,1.03,0.5,,0.2,80,0.15
60,20,last_5y,2021-05-06,2026-04-30,1210,0.6773428485194828,0.19939947225505394,0.3109747240405605,0.17159521651195134,1.6705929865706908,-0.15913958629330094,1.9541003673807535,2.8544229554362737,3.8544229554362737,formal,20,0.2,1.03,0.5,,0.2,80,0.15
60,20,last_10y,2016-05-04,2026-04-30,2428,0.6922648050143292,0.21884507802022027,0.2605113499476568,0.17380532789496247,1.4236869057979646,-0.19846281242802977,1.312645662734061,9.097848162737309,10.097848162737309,formal,20,0.2,1.03,0.5,,0.2,80,0.15
60,20,full_common,2010-09-29,2026-04-30,3785,0.6781137417774826,0.21189863603770612,0.26658494124400867,0.18630192021299394,1.3676238740105184,-0.24550996240648315,1.0858416441880772,38.7591884747377,39.7591884747377,formal,20,0.2,1.03,0.5,,0.2,80,0.15
60,20,last_1y,2025-05-06,2026-04-30,242,0.7212358482847848,0.17717305605103073,0.9341974608540449,0.19427013042536154,3.4651995143609664,-0.0718245032646101,13.006667897337893,0.9124862917718359,1.912486291771836,formal,20,0.2,1.03,0.5,,0.2,100,0.0
60,20,last_3y,2023-05-04,2026-04-30,726,0.604820965560134,0.18681430139100805,0.4013248524676538,0.18459129600846588,1.927228134121807,-0.12792186195221633,3.137265564642609,1.7422810808834828,2.7422810808834828,formal,20,0.2,1.03,0.5,,0.2,100,0.0
60,20,last_5y,2021-05-06,2026-04-30,1210,0.7126840105437886,0.21269768939011663,0.3125259181502342,0.17909276914134287,1.614190523125431,-0.17718418266029246,1.7638477287186893,2.877202010754179,3.877202010754179,formal,20,0.2,1.03,0.5,,0.2,100,0.0
60,20,last_10y,2016-05-04,2026-04-30,2428,0.7092624468209306,0.22467730621801627,0.25675786341598217,0.17675076335534734,1.3857497224126123,-0.19846281242803032,1.2937328675068116,8.801517056926038,9.801517056926038,formal,20,0.2,1.03,0.5,,0.2,100,0.0
60,20,full_common,2010-09-29,2026-04-30,3785,0.6875003192254445,0.21558160202876656,0.2690535408168735,0.1863320714147589,1.3777386836404841,-0.21388891160729162,1.2579125247542813,39.98411864616883,40.98411864616883,formal,20,0.2,1.03,0.5,,0.2,100,0.0
60,20,last_1y,2025-05-06,2026-04-30,242,0.7158880714877176,0.17501354544859224,0.9393094603432217,0.1935497715989406,3.4909186068553653,-0.0718245032646101,13.077841372361362,0.9174543049134412,1.9174543049134412,formal,20,0.2,1.03,0.5,,0.2,100,0.05
60,20,last_3y,2023-05-04,2026-04-30,726,0.5985242660056512,0.18348074241903609,0.4008362541741666,0.1822941169853695,1.9474384047137967,-0.124418042626399,3.22168911930075,1.7394234452920285,2.7394234452920285,formal,20,0.2,1.03,0.5,,0.2,100,0.05
60,20,last_5y,2021-05-06,2026-04-30,1210,0.7023396068386014,0.20887310030334993,0.3110409224658228,0.1764651444007136,1.6292355733589516,-0.17241284704941284,1.8040472493136182,2.855392879076963,3.855392879076963,formal,20,0.2,1.03,0.5,,0.2,100,0.05
60,20,last_10y,2016-05-04,2026-04-30,2428,0.7003751184909768,0.22108190211380205,0.25755021270641043,0.17510389626347328,1.400795297793271,-0.19305996340268416,1.3340425853557871,8.863411797617793,9.863411797617793,formal,20,0.2,1.03,0.5,,0.2,100,0.05
60,20,full_common,2010-09-29,2026-04-30,3785,0.6814050592650045,0.21280305552964576,0.2706760312587779,0.1852599691947937,1.3915927850518912,-0.20981716723149457,1.2900566470813937,40.80834377044019,41.80834377044019,formal,20,0.2,1.03,0.5,,0.2,100,0.05
60,20,last_1y,2025-05-06,2026-04-30,242,0.7181987914683433,0.1728895487667322,0.9603432808797139,0.1943992803811611,3.5316142640775476,-0.0718245032646101,13.37069157779893,0.9378933282577155,1.9378933282577155,formal,20,0.2,1.03,0.5,,0.2,100,0.1
60,20,last_3y,2023-05-04,2026-04-30,726,0.5904656441989208,0.1788153417504746,0.40283279951919915,0.17935536996917156,1.9845932054374775,-0.11937821818789185,3.3744246281609955,1.7511130289166839,2.751113028916684,formal,20,0.2,1.03,0.5,,0.2,100,0.1
60,20,last_5y,2021-05-06,2026-04-30,1210,0.687241197424766,0.20304207839973465,0.309243833562735,0.17269778014104178,1.653132536918672,-0.1655389901593186,1.8681026945078707,2.829131495359205,3.829131495359205,formal,20,0.2,1.03,0.5,,0.2,100,0.1
60,20,last_10y,2016-05-04,2026-04-30,2428,0.6856747902038778,0.2152957089947831,0.257105897278437,0.1723359380751133,1.4185327415450655,-0.18646623259516604,1.378833549110394,8.828660711978841,9.828660711978841,formal,20,0.2,1.03,0.5,,0.2,100,0.1
60,20,full_common,2010-09-29,2026-04-30,3785,0.6711839250944844,0.20839512265164722,0.27151519209394825,0.18318964770088245,1.4088985907650968,-0.2072564012163287,1.31004490332025,41.24069889853754,42.24069889853754,formal,20,0.2,1.03,0.5,,0.2,100,0.1
60,20,last_1y,2025-05-06,2026-04-30,242,0.7273426509236157,0.17531675964540636,0.96777358500889,0.1960844476293149,3.5220995613306885,-0.0718245032646101,13.47414240295538,0.9451126182490801,1.94511261824908,formal,20,0.2,1.03,0.5,,0.2,100,0.15
60,20,last_3y,2023-05-04,2026-04-30,726,0.5989541193771656,0.181975788054544,0.4072395972795668,0.18220616590863725,1.9735391727985103,-0.1225756500404186,3.322353152076142,1.7770318122931306,2.7770318122931306,formal,20,0.2,1.03,0.5,,0.2,100,0.15
60,20,last_5y,2021-05-06,2026-04-30,1210,0.6999908593893299,0.2070002859667709,0.3142660194796827,0.17593042201722917,1.6477478785554915,-0.1699014746420574,1.8496956553306412,2.9028830656886453,3.9028830656886453,formal,20,0.2,1.03,0.5,,0.2,100,0.15
60,20,last_10y,2016-05-04,2026-04-30,2428,0.6853495933427479,0.21511850928590728,0.25920836097628674,0.1729754299688485,1.4235526230287514,-0.1809481067330626,1.4325010946849799,8.994078388823631,9.994078388823631,formal,20,0.2,1.03,0.5,,0.2,100,0.15
60,20,full_common,2010-09-29,2026-04-30,3785,0.6713324564483687,0.20846816062055978,0.27194389820614107,0.18472561561944625,1.4005295854727526,-0.21248800900458886,1.2798082088494143,41.463189637750915,42.463189637750915,formal,20,0.2,1.03,0.5,,0.2,100,0.15
60,20,last_1y,2025-05-06,2026-04-30,242,0.7158427909225156,0.1755904684093236,0.9426556530056192,0.19428229103133743,3.487258803063797,-0.0718245032646101,13.124429827697695,0.9207061261717693,1.9207061261717693,formal,20,0.2,1.03,0.5,,0.2,120,0.0
60,20,last_3y,2023-05-04,2026-04-30,726,0.6025069291706516,0.1866652839038149,0.4137161717258049,0.18477195463550183,1.9733460718292926,-0.12792186195221633,3.234131878727215,1.8154182273177253,2.8154182273177253,formal,20,0.2,1.03,0.5,,0.2,120,0.0
60,20,last_5y,2021-05-06,2026-04-30,1210,0.7119166074651883,0.21215772207020278,0.319465253969049,0.17918364863061617,1.6429947733757757,-0.17718418266029334,1.8030122620005211,2.980426358261568,3.980426358261568,formal,20,0.2,1.03,0.5,,0.2,120,0.0
60,20,last_10y,2016-05-04,2026-04-30,2428,0.7090162486743233,0.22328539308592688,0.2667823883242404,0.17820810229067802,1.4206099797897955,-0.19846281242803065,1.3442437152853748,9.610964125553004,10.610964125553004,formal,20,0.2,1.03,0.5,,0.2,120,0.0
60,20,full_common,2010-09-29,2026-04-30,3785,0.6871911149016876,0.21424031455729364,0.28212212420532445,0.18863589179962567,1.417806496049977,-0.2267591200586605,1.2441489635889487,47.078967735003125,48.078967735003125,formal,20,0.2,1.03,0.5,,0.2,120,0.0
60,20,last_1y,2025-05-06,2026-04-30,242,0.7122797906680866,0.17295499717012303,0.941851381824647,0.19367350965224225,3.495498327528294,-0.0718245032646101,13.113232100676749,0.9199245463023837,1.9199245463023837,formal,20,0.2,1.03,0.5,,0.2,120,0.05
60,20,last_3y,2023-05-04,2026-04-30,726,0.5961091782642218,0.18311028138448093,0.4114858744633618,0.18253130566751694,1.9867786759938635,-0.12437853187745529,3.3083351946040076,1.8021597379286125,2.8021597379286125,formal,20,0.2,1.03,0.5,,0.2,120,0.05
60,20,last_5y,2021-05-06,2026-04-30,1210,0.7017748263929898,0.20831614291314518,0.31684805725651155,0.17673416290941174,1.652111570444279,-0.17235900776181623,1.838302861979604,2.9412401122729337,3.9412401122729337,formal,20,0.2,1.03,0.5,,0.2,120,0.05
60,20,last_10y,2016-05-04,2026-04-30,2428,0.7040807518195268,0.22125617567181938,0.26629160758477766,0.17738821249619058,1.4242071780433998,-0.19790012715153926,1.3455858337113071,9.569976859325985,10.569976859325985,formal,20,0.2,1.03,0.5,,0.2,120,0.05
60,20,full_common,2010-09-29,2026-04-30,3785,0.6842022061891414,0.21272334487701025,0.2821402453212374,0.18841627720120355,1.4193390361166203,-0.22594707874428033,1.248700566917064,47.089558567642506,48.089558567642506,formal,20,0.2,1.03,0.5,,0.2,120,0.05
