rule,full_annual,full_vol,full_sharpe,full_max_dd,full_calmar,full_total_return,full_annual_delta,full_max_dd_delta,full_sharpe_delta,last_10y_annual,last_10y_vol,last_10y_sharpe,last_10y_max_dd,last_10y_calmar,last_10y_total_return,last_10y_annual_delta,last_10y_max_dd_delta,last_10y_sharpe_delta,last_5y_annual,last_5y_vol,last_5y_sharpe,last_5y_max_dd,last_5y_calmar,last_5y_total_return,last_5y_annual_delta,last_5y_max_dd_delta,last_5y_sharpe_delta,last_3y_annual,last_3y_vol,last_3y_sharpe,last_3y_max_dd,last_3y_calmar,last_3y_total_return,last_3y_annual_delta,last_3y_max_dd_delta,last_3y_sharpe_delta,last_1y_annual,last_1y_vol,last_1y_sharpe,last_1y_max_dd,last_1y_calmar,last_1y_total_return,last_1y_annual_delta,last_1y_max_dd_delta,last_1y_sharpe_delta,score_3_5_10
broad_consec_below:zz2000:ma60:days3:scale0.5,19.58523662246634,15.782181426135237,1.2491044213550542,-32.47080884957052,0.6031644211020444,52283.360832130915,-0.3624502586063052,0.0,0.012036544949171057,24.057028757489295,18.227336684365017,1.317042455790424,-21.367828881691718,1.1258527429570406,762.6393625699143,0.14423807527286314,3.1986696212410237,0.07695251082762233,31.982495664901368,18.332652703583808,1.6640092522764778,-13.518325358472527,2.3658622511890153,299.7967695455579,0.9778321056529222,1.3810678076542686,0.12469246761889452,37.892794377836815,18.818096404715288,1.8689723768433986,-10.629559479786987,3.564850871749971,162.25285741404375,4.253993310398933,2.524986480561765,0.29064288938673766,89.53084557346665,20.687160663852325,3.308900639893082,-6.317229548429548,14.172485721327613,89.44791879578278,8.532942500511112,1.962260272825823,0.31161116175957204,0.19478504878454106
broad_consec_below:broad_amount_sum:ma60:days3:scale0.0,18.356414612389106,15.489540600679987,1.2008854516689824,-35.01484273501136,0.5242466673721347,36389.16224797228,-1.5912722686835394,-2.5440338854408395,-0.0361824247369007,23.95955795509792,17.9755126057158,1.3282728637005614,-17.73940695099785,1.3506403016336566,755.888337073284,0.046767272881488964,6.827091551934892,0.08818291873775985,29.49382093395394,17.96382089080687,1.584246775875208,-12.786790583075646,2.306585123321829,263.5412998323713,-1.5108426252945044,2.1126025830511495,0.04492999121762464,38.29632397681109,18.863549708401838,1.8809766145929299,-9.350984168535936,4.0954324471717145,164.5625017964368,4.657522909373206,3.8035617918128164,0.30264712713626896,81.49993728778453,19.576661341490304,3.2556123049954544,-6.356277086232409,12.821961060242645,81.42590077528331,0.5020342148289956,1.923212735022962,0.2583228268619444,0.19193285611171898
broad_low_amount:zz1000:ma60:lt0.80:scale0.0,19.212083866010342,15.83238667183572,1.2252371057041715,-34.96251861252004,0.5495051451794012,46854.79332214071,-0.7356030150623027,-2.491709762949526,-0.011830770701711568,22.72891132572552,18.418721485120056,1.2444811066355808,-18.140646530777826,1.2529273026274528,674.6464466087119,-1.1838793564909125,6.425851972154916,0.004391161672779198,32.08853641361642,18.68162745011429,1.6409380299261622,-15.225976266153452,2.1074863018765866,301.40344118640485,1.0838728543679714,-0.3265831000266566,0.10162124526857896,38.85546470676287,19.109543216646248,1.8813295224393047,-9.90663219467084,3.9221668820676236,167.7851612030318,5.216663639324985,3.2479137656779127,0.30300003498264383,86.23990158287378,20.90016714336247,3.1903822814405576,-8.04420201482101,10.720752838377429,86.1606466099006,5.241998509918247,0.23528780643436065,0.1930928033070476,0.19099482882401353
broad_consec_below:zz1000:ma10:days8:scale0.0,19.98969086968949,16.157665617987995,1.245362698022654,-37.179847645093986,0.5376485417719887,58855.62471572711,0.04200398861684462,-4.709038795523469,0.008294821616770864,26.348266856227887,19.212283192757866,1.3578965417605526,-25.762212932400075,1.0227485862866523,935.7996683151865,2.4354761740114554,-1.1957144294673334,0.11780659679775107,34.78554894254997,19.233703304324802,1.7085329268011127,-15.028347923740649,2.3146622049918335,344.03584938437615,3.780885383301527,-0.12895475761385278,0.16921614214352942,39.83305984262104,20.06669210797019,1.8372470462076065,-11.59742370994925,3.434647283641872,173.48231507908878,6.194258775183158,1.5571222503995017,0.2589175587509456,98.13318747825042,21.49801339176262,3.4066516627067243,-6.640545805520959,14.777879763537262,98.04047995620304,17.135284405294883,1.6389440157344124,0.40936218457321427,0.19087461858872143
broad_consec_below:cyb:ma10:days3:scale0.5,19.471700681853,15.761462448590494,1.2443442944194611,-32.47080884957052,0.5996678669774052,50570.19467053195,-0.47598619921964413,0.0,0.007276418013578034,24.787463420750868,18.451551057133393,1.336317583995194,-19.73298849930606,1.2561434078584983,814.7756916200541,0.8746727385344357,4.833510003626682,0.0962276390323924,33.483894025243146,18.48585709772387,1.7154749037773924,-10.673963442825329,3.1369691497069785,323.03049465944855,2.4792304659947,4.225429723301467,0.17615811911980916,36.80755788898422,19.431539225774195,1.7736349544392138,-10.079130011594383,3.6518586273461273,156.10817050428372,3.1687568215463386,3.075415948754369,0.1953054669825529,81.95804750459601,20.81582479196707,3.086309536302536,-7.886386560799341,10.392344690784341,81.88351029575252,0.9601444316404724,0.39310326045603006,0.08902005816902614,0.19057764022200108
broad_low_amount:cyb:ma60:lt1.00:scale0.0,17.388345792979052,14.987113048997461,1.1794687096531624,-32.47080884957052,0.5355070110367467,27271.79606822329,-2.5593410880935927,0.0,-0.0575991667527207,18.873220712854042,16.424512985060026,1.1729675762809715,-24.43783226547146,0.7722952063763965,463.03052591609577,-5.03956996936239,0.1286662374612817,-0.06712236868183008,25.977721119058362,16.770950199723544,1.5138743449279082,-14.066357106743743,1.8467980673264743,216.84795868081358,-5.0269424401900835,0.833036059383053,-0.02544243972967508,38.04335593707844,17.982740432011212,1.953531224720532,-8.013900888252234,4.747170755860868,163.11303349191144,4.404554869640556,5.140645072096518,0.3752017372638712,76.6745860461544,18.86777487038093,3.2223871473343038,-6.441751461222589,11.902754477212044,76.6057750416349,-4.323317026801135,1.8377383600327821,0.22509766920079377,0.1894570749161419
broad_low_amount:zz2000:ma60:lt1.10:scale0.5,19.095916219409894,15.318848110069583,1.2545842994707053,-32.47080884957052,0.5880948733946451,45279.31979730126,-0.8517706616627514,0.0,0.01751642306482215,21.222324754954336,16.858631489869378,1.2676067932194808,-21.978500453376626,0.9655947547456034,584.6724134404549,-2.690465927262096,2.5879980495561163,0.027516848256679216,30.47701510386458,16.952755395403386,1.7147304447411973,-11.871477674486574,2.5672469712312096,277.5359876083582,-0.527648455383865,3.027915491640222,0.17541366008361403,31.68174834967146,17.574325343951756,1.7153547294199791,-8.217913694257051,3.8552057770832646,128.3802599858165,-1.9570527177664232,4.936632266091701,0.13702524196331822,76.21658504556528,18.532811718814767,3.26285224206692,-6.792052114274483,11.221437021277424,76.1482653789822,-4.781318027390256,1.487437706980888,0.26556276393340994,0.18753062694630368
broad_consec_below:sh_comp:ma20:days3:scale0.0,18.037160270537143,15.337337491309484,1.1931646930168454,-25.632843027508624,0.7036738082927455,33097.0882401985,-1.910526610535502,6.837965822061893,-0.04390318338903776,22.671187268423743,18.03908971189801,1.264394021710184,-25.632843027508645,0.8844585535866422,671.0121822496445,-1.2416034137926886,-1.0663445245759036,0.02430407674738233,29.96424168902272,17.724688895283133,1.624696279103018,-13.66458139257649,2.19284007524016,270.1844841518756,-1.0404218702257246,1.2348117735503052,0.08537949444543469,36.537551278876165,18.83358166603131,1.8131216532893024,-8.797357697519093,4.1532415226426425,154.59443373539537,2.8987502114382835,4.357188262829659,0.2347921658326415,84.53673110125428,20.887836247906204,3.1464131938362567,-7.962684705965328,10.616611635761831,84.45936083753489,3.538828028298738,0.31680511529004285,0.14912371570274674,0.18106351655187888
broad_consec_below:zz2000:ma60:days10:scale0.0,19.761637923032715,16.01716450015712,1.2426372927642748,-32.47080884957052,0.6085970329406838,55057.286876960265,-0.1860489580399296,0.0,0.005569416358391699,24.63460313082568,18.785637193406977,1.3090961174973272,-21.8942370227452,1.1251638093272491,803.6361253700015,0.7218124486092492,2.67226148018754,0.06900617253452568,31.73830854150108,18.631826826509393,1.6301065894589841,-15.225976266153385,2.084484304106911,296.1165327017012,0.7336449822526347,-0.3265831000265891,0.09078980480140086,36.34644416189974,19.29440719539885,1.7669151800464225,-8.37699417137262,4.3388408083306755,153.5266439368121,2.707643094461858,4.777551788976131,0.18858569258976154,81.74469070166346,20.65289007107643,3.1033730519476657,-8.376994171372576,9.758236549932985,81.67038678159415,0.7467876287079207,-0.09750435011720526,0.10608357381415567,0.17979562680172767
broad_low_amount:zz2000:ma20:lt1.00:scale0.5,18.696924355371316,15.411127151421935,1.2254959718295375,-32.47080884957052,0.575807163966555,40249.658308204904,-1.2507625257013295,0.0,-0.011571904576345604,21.45473170627006,17.290271097519,1.2516922406472915,-22.095655713937767,0.9709932116989216,597.9072639188536,-2.458058975946372,2.4708427889949753,0.011602295684489894,30.74623235580136,17.481033409903393,1.6804152122676832,-12.258833305437234,2.508087971321406,281.4421587075193,-0.2584312034470848,2.640559860689562,0.14109842761009994,33.08512347854917,17.872196213734846,1.7514715485134298,-8.823059722158854,3.7498469375036483,135.76183205487578,-0.5536775888887107,4.331486238189898,0.17314206105676888,77.35862818699968,18.831186415050748,3.2497367387809266,-7.6905889263772735,10.058869213731361,77.28908183935678,-3.6392748859558566,0.5889008948780976,0.2524472606474166,0.17669680895892603
broad_consec_below:zz500:ma20:days3:scale0.0,18.01551096827194,15.301541275647097,1.1942788569586804,-27.38952597333396,0.65775183498289,32884.609309680156,-1.9321759128007052,5.081282876236557,-0.0427890194472027,24.08913699867934,17.779608911531668,1.347215981657821,-17.617775895687682,1.3673199807573702,764.8737149142983,0.176346316462908,6.94872260724506,0.10712603669501952,29.969446319172842,17.878285387184135,1.6124876900196325,-14.13366426856264,2.1204300420403763,270.25852195911034,-1.0352172400756032,0.7657288975641556,0.07317090536204929,35.29335204980328,18.82137917755112,1.7635464837901225,-8.669777961482916,4.070848435404055,147.69613216599015,1.6545509823654,4.484767998865836,0.18521699633346156,85.11912982829304,20.87966057869833,3.1632454976880657,-7.666718406795225,11.102420267953182,85.041116292929,4.121226755337503,0.6127714144601457,0.16595601955455574,0.17377619108066927
broad_consec_below:zz2000:ma20:days5:scale0.0,19.16526287255205,15.856090967708425,1.2210706674566834,-32.47080884957052,0.5902305347963497,46213.51379655164,-0.7824240085205965,0.0,-0.01599720894919976,23.163304162282117,18.426940054558187,1.264074980548399,-21.960136331461456,1.0547887231964461,702.49387730958,-0.7494865199343153,2.606362171471286,0.023985035585597503,31.014241831268883,18.264852208125866,1.6276382696228298,-15.052101295875342,2.060459282171292,285.3628440964262,0.009578272020437595,-0.15270812974854664,0.0883214849652465,36.58220696205279,18.710596255699087,1.8255689107912443,-9.849046037994235,3.7142893657853975,154.8443738371681,2.943405894614905,3.3054999223545174,0.24723942333458337,77.16893219001362,20.9669072413351,2.9335009896694055,-9.423313094963214,8.189150823319308,77.09958994601563,-3.828970882941917,-1.1438232737078433,-0.06378848846410445,0.17062657207809784
broad_consec_below:cyb:ma60:days3:scale0.0,18.82720329628573,15.451598846609595,1.2300216292548962,-32.47080884957052,0.5798193504666809,41829.25490503357,-1.1204835847869141,0.0,-0.007046247150986895,21.716291018072887,17.630165891038946,1.243589052722927,-27.893528693221203,0.7785422653732035,613.0772666297721,-2.196499664143545,-3.327030190288461,0.0034991077601254084,29.41003204843524,17.56894142547592,1.6120768573794402,-15.254675665427564,1.9279355847000188,262.36812002643524,-1.5946315108132048,-0.3552824993007686,0.07276007272185692,39.20983379893794,18.535412273853424,1.9479998514231094,-12.491389510935957,3.138948934753058,169.84108945993918,5.571032731500061,0.6631564494127957,0.3696703639664485,82.39505213082366,19.638747892625126,3.2719735534692913,-6.317229548429559,13.042909316364288,82.32003655826765,1.3971490578681198,1.9622602728258123,0.2746840753357813,0.16532286574611763
broad_consec_below:zz1000:ma20:days3:scale0.5,19.293230930537163,15.699539652438204,1.2388191222594889,-35.155890686459124,0.5487908442600851,47986.70353380167,-0.6544559505354819,-2.6850818368886067,0.001751245853605754,24.078292018586957,18.184069422083716,1.3207301948972308,-19.81128002096797,1.215382953201552,764.118451262374,0.1655013363705251,4.755218481964771,0.0806402499344292,31.770197623264718,18.02103972913929,1.680547205709708,-13.168354914651347,2.4126170527129873,296.595601007224,0.765534064016272,1.7310382514754483,0.1412304210521247,35.71722429348969,18.820399877456317,1.7809953243388492,-10.995480379016087,3.2483550570153255,150.03205488246877,2.078423226051811,2.1590655813326656,0.2026658368821883,88.77909133572861,20.795942858417902,3.272910402004027,-7.625886651283331,11.641805785401797,88.6970067803611,7.781188262773071,0.6536031699720404,0.27562092387051695,0.16484571148716387
broad_consec_below:zz2000:ma60:days8:scale0.5,19.924769932353815,15.990925560144802,1.253191255667389,-32.47080884957052,0.6136209918471851,57749.20311536579,-0.0229169487188301,0.0,0.016123379261505866,24.356430319263843,18.794583218053525,1.2961997685956745,-22.81696410614402,1.0674702473983069,783.6772796703536,0.4436396370474114,1.7495343967887216,0.05610982363287298,32.5612937437411,18.60492119634389,1.666899478713537,-13.657833514015005,2.384074583302563,308.6293554761088,1.5566301844926578,1.2415596521117909,0.12758269405595368,35.76886835028426,19.29244828162873,1.743977663909301,-9.736587725733992,3.6736554281482454,150.317660475327,2.130067282846376,3.41795823461476,0.16564817645264007,83.13489928885176,21.28349652119487,3.054675345314788,-8.22523217081953,10.10730123628456,83.05907221735993,2.136996215896218,0.05425765043584185,0.057385867181277916,0.16231665174216015
