scope,window,ma,days,start,end,n_days,annual,vol,sharpe,max_dd,calmar,total_return,annual_delta,sharpe_delta,max_dd_delta,signal_days,signal_days_pct,defense_days,defense_days_pct,switch_count
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,full,20,13,2010-02-02,2026-04-30,3940,31.01481852672201,11.711747196118392,2.45540082701332,-11.745114420985214,2.640656992775418,7936.586415551763,-0.04075915245280726,0.0010798253557253723,0.4564980201644868,38,0.9644670050761422,38,0.9644670050761422,18
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_10y,20,13,2016-05-03,2026-04-30,2426,31.92535730346977,13.582224648146008,2.185996067219954,-11.745114420985237,2.7181818890097893,1492.6844789071629,0.08853880149646187,0.008620222917525844,0.4564980201644637,34,1.4014839241549877,34,1.4014839241549877,14
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_5y,20,13,2021-04-30,2026-04-30,1208,32.481188813956784,16.296254780098565,1.8825597785085382,-11.745114420985203,2.7655063756485907,308.0256571332894,0.08434643011118936,0.004847441371730099,0.45649802016450813,16,1.3245033112582782,16,1.3245033112582782,6
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_3y,20,13,2023-05-04,2026-04-30,723,27.694589215213572,15.488238940936089,1.723316390245681,-11.745114420985193,2.3579667445155907,107.69565892208179,0.13591587229648994,0.008451336786106989,0.45649802016455254,16,2.2130013831258646,16,2.2130013831258646,6
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,full,21,13,2010-02-02,2026-04-30,3940,30.947196883693138,11.710022894811889,2.4511611175034824,-11.74511442098517,2.6348995654226512,7869.4949034106385,-0.10838079548167912,-0.00315988415411228,0.4564980201645312,45,1.1421319796954315,45,1.1421319796954315,18
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_10y,21,13,2016-05-03,2026-04-30,2426,31.92535730346977,13.582224648146008,2.185996067219954,-11.745114420985237,2.7181818890097893,1492.6844789071629,0.08853880149646187,0.008620222917525844,0.4564980201644637,36,1.483924154987634,36,1.483924154987634,14
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_5y,21,13,2021-04-30,2026-04-30,1208,32.481188813956784,16.296254780098565,1.8825597785085382,-11.745114420985203,2.7655063756485907,308.0256571332894,0.08434643011118936,0.004847441371730099,0.45649802016450813,18,1.490066225165563,18,1.490066225165563,6
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_3y,21,13,2023-05-04,2026-04-30,723,27.694589215213572,15.488238940936089,1.723316390245681,-11.745114420985193,2.3579667445155907,107.69565892208179,0.13591587229648994,0.008451336786106989,0.45649802016455254,18,2.4896265560165975,18,2.4896265560165975,6
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,full,22,13,2010-02-02,2026-04-30,3940,30.903049820425068,11.692503939799796,2.4516597764970394,-11.678963990527247,2.6460437625709257,7825.977908168815,-0.1525278587497496,-0.002661225160555336,0.5226484506224534,48,1.2182741116751268,48,1.2182741116751268,20
microcap_v1_0_costed_broad_own_volume_only_half_official_logic,last_10y,22,13,2016-05-03,2026-04-30,2426,31.853073305430215,13.55770789184728,2.1855035235613554,-11.678963990527247,2.7273886049538376,1483.9877115799563,0.01625480345690633,0.008127679258927323,0.5226484506224534,39,1.6075845012366035,39,1.6075845012366035,16
