days,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80
2,-0.08654343705703593,-0.07037844183263675,-0.06832587120641409,-0.03950406902283099,0.013883950558833957,0.014102385253323746,0.01025397677753781,0.0067876140160221254,-0.0019979671346299632,0.008186021575576019,0.05120471588828868,0.04856875430008478,0.06679461519393382,0.052330910203767234,0.04172280441524223
4,-0.06438697349597389,-0.013548673877349815,0.0019115794208646175,0.013078173216961364,0.027702219130919747,0.030167161710347834,0.047157501722905115,0.039820807544090675,0.030010028825037116,0.0470664929546627,0.08990347667879428,0.09470926263607682,0.08841466647521723,0.06909143365050308,0.07162248162498819
6,-0.04420835032754211,-0.028446357476250572,0.020217531600279948,0.012002209312570233,0.0020949786665245274,0.011094800378632197,-0.000523733147425931,-0.006171917264678806,-0.01458350653881113,-0.005916042935252275,0.030630957221317923,0.02798306913066617,0.023655988287290874,0.009571294258038598,0.004942815079008733
8,-0.015448326147215807,-0.003133474762810007,0.04058203741484623,0.02562391836134914,0.0009931098244904124,0.0055506930892317285,0.0018801704702464672,0.004418403938965643,-0.010175242040685983,0.012915654173919044,0.04257055695453649,0.05227917845011021,0.0502833082511136,0.03016032131986557,0.02484201256858909
10,0.008297481323964018,0.000848721341966785,0.04563640690423676,0.026522472230778416,0.02905772514292182,0.020785156828261098,0.006161995086831018,0.017296532178157742,0.008674939456633668,0.019723922812932893,0.03060812944351654,0.046776669125857095,0.049400078433385675,0.03259167101480953,0.029473646582935942
12,-0.00022867439347518115,-0.010319148460008254,0.03185409384521476,0.005678201313670916,0.015054456460467991,0.0247013297224985,0.030162720543677857,0.04403123655071339,0.0340053917476999,0.04433425385339995,0.050817948209991526,0.061314604939088024,0.06355233162117724,0.03518381298216755,0.03220366348860426
14,0.0,-0.005482278136314855,0.034998071116695284,0.0005321901869892454,0.013993239536832736,0.024304254266319436,0.027054627887836746,0.029274529453323428,0.035797679503654534,0.05297693450377228,0.06269723147502138,0.07936670509748911,0.08159904291986098,0.04775780993229506,0.04778718074154642
16,0.0,0.0031899729739897076,0.039141177275700656,0.010742737252282586,0.013220700189366275,0.026081850156379316,0.02516273901778532,0.029158228030280675,0.032632879768734746,0.044189631089092574,0.04889072816651807,0.05942508734658758,0.061410302117813176,0.025119392689844977,0.027615150337501948
18,0.0,0.0014984532397828154,0.01584446917147808,0.007274118518863615,0.001858616137402569,0.012731859581670335,0.010330550159968865,0.02407498558609822,0.026429018405946136,0.023774303421248755,0.03263954763405952,0.04451867805646681,0.04649735759705953,0.012718606925894438,0.012718606925894438
20,0.0,0.0014984532397828154,0.01878806348666373,0.0015998807082353572,0.0015998807082353572,0.012000479026964772,0.008273886734633251,0.014922994672577738,0.017271611555522925,0.01226256371380341,0.020598280236631794,0.027146505687315914,0.029118502140644154,-0.004652654174574611,-0.004652654174574611
22,0.0,0.0039023942235145714,0.011579840187798451,0.002424207597345518,0.002424207597345518,0.0063783922328775056,-0.001104025781615281,0.006526479847924316,0.009113961950841798,-0.009972150699968596,0.008633748689026444,0.004496104566402481,0.005962644321084731,-0.02771734258220171,-0.02771734258220171
24,0.0,0.0039023942235145714,-0.007641009437226121,-0.012818071858266444,-0.012818071858266444,-0.007626658738469239,-0.016927275465207225,-0.014302179998274767,-0.01654079502864203,-0.0201622784568658,-0.005497674528882168,-0.0027336956999319817,-0.0027336956999319817,-0.036399465264212116,-0.036399465264212116
26,0.0,0.0039023942235145714,-0.007641009437226121,-0.006458520848485305,-0.006458520848485305,-0.007626658738469239,-0.01953436285727128,-0.019105207381669098,-0.01426024421996086,-0.016461663306838403,-0.005736922313461346,-0.00937744834586307,-0.00937744834586307,-0.042507704347953146,-0.042507704347953146
28,0.0,0.0030053049178506708,0.0,0.0,0.0,-0.0041690006063301865,-0.022391224433743417,-0.028797602292629287,-0.021212053009030285,-0.023425074197964024,0.0004922761717147672,-0.004402178550586333,-0.004402178550586333,-0.04031756738097836,-0.04031756738097836
30,0.0,0.0030053049178506708,0.0,0.0,0.0,-0.009622080715135484,-0.01865263481511703,-0.02121054676488443,-0.009756628963219383,-0.01195147368087901,0.005130189508485872,0.004932370409699738,0.004932370409699738,-0.031408728113274,-0.031408728113274
