scope,window,ma,days,start,end,n_days,annual,vol,sharpe,max_dd,calmar,total_return,annual_delta,sharpe_delta,max_dd_delta,signal_days_pct,defense_days_pct,switch_count
dk_sleeve_volume_only,full,10,2,2015-04-03,2026-04-17,2684,22.9070490826772,17.241577469987064,1.3260213309279174,-16.358327521305384,1.4003295295831828,874.6293617657768,-9.798801895733032,-0.21008133319515343,3.647886166046021,41.505216095380035,41.505216095380035,540
dk_sleeve_volume_only,last_10y,10,2,2016-04-18,2026-04-17,2430,24.155804895009947,17.35160837534176,1.3792667455980865,-16.35832752130535,1.4766671509388132,769.5296511767259,-10.131673013855139,-0.21258384647107742,3.6478861660460886,41.11111111111111,41.1522633744856,485
dk_sleeve_volume_only,last_5y,10,2,2021-04-19,2026-04-17,1211,26.608774066740736,18.36483906811197,1.4263897157462477,-16.358327521305405,1.6266194714639959,224.85370487329823,-10.857042998777679,-0.23760182668630492,1.0136731962379955,40.62758051197358,40.710156895127994,229
dk_sleeve_volume_only,last_3y,10,2,2023-04-17,2026-04-17,727,31.39411524711506,19.30465388445025,1.5666352988721957,-16.358327521305394,1.9191518941179513,126.88663051980824,-3.3300338965953884,0.0375613703055111,1.0136731962380416,42.2283356258597,42.36588720770289,143
dk_sleeve_volume_only,full,10,4,2015-04-03,2026-04-17,2684,25.672228882930593,18.67467252189135,1.361576976732141,-19.734172700206077,1.3009022102387149,1145.960441850949,-7.03362209547964,-0.17452568739092977,0.27204098714532776,23.95678092399404,23.95678092399404,304
dk_sleeve_volume_only,last_10y,10,4,2016-04-18,2026-04-17,2430,26.82728446631821,18.74356843974099,1.4080302003484468,-18.959615924618866,1.4149698270777342,975.7294691814675,-7.460193442546874,-0.18382039172071707,1.0465977627325707,23.786008230452673,23.786008230452673,274
dk_sleeve_volume_only,last_5y,10,4,2021-04-19,2026-04-17,1211,29.150456374538813,19.370935224713453,1.4688187348637236,-17.698730270289566,1.647036591289997,258.7528472517932,-8.315360690979603,-0.19517280756882904,-0.32672955274616555,23.947151114781175,24.02972749793559,125
dk_sleeve_volume_only,last_3y,10,4,2023-04-17,2026-04-17,727,34.5774256138355,20.327367590266025,1.6203706202887949,-17.69873027028953,1.953667019372563,143.7838466240453,-0.1467235298749472,0.0912966917221103,-0.3267295527460945,24.896836313617605,24.896836313617605,80
dk_sleeve_volume_only,full,10,6,2015-04-03,2026-04-17,2684,27.888986293700956,19.591616019168697,1.3993140418945722,-21.098950503343715,1.3218186510879377,1411.2371561331436,-4.816864684709277,-0.13678862222849864,-1.0927368159923105,13.561847988077497,13.561847988077497,214
dk_sleeve_volume_only,last_10y,10,6,2016-04-18,2026-04-17,2430,29.901924366849308,19.644589487499946,1.4786909716056547,-19.378637318521395,1.5430354506026147,1266.750538908332,-4.385553542015778,-0.11315962046350925,0.6275763688300415,13.497942386831276,13.497942386831276,188
