scope,window,ma,days,start,end,n_days,annual,vol,sharpe,max_dd,calmar,total_return,annual_delta,sharpe_delta,max_dd_delta,signal_days_pct,defense_days_pct,switch_count
pv_combo_scale_dk_only,last_5y,10,10,2021-04-17,2026-04-17,1827,27.80053416598003,10.17038452609993,1.7145695781354835,-9.48273924087869,2.9316986853477975,240.87129266425617,-0.02712054547055942,-0.001205446722390091,0.06041144108766083,1.20415982484948,1.20415982484948,10
pv_combo_scale_dk_only,last_3y,10,10,2023-04-17,2026-04-17,1097,36.850765118471095,11.170256538529276,1.9925936558435127,-9.48273924087869,3.886088627177776,156.35095854652866,0.03591550495583107,0.002035550162969635,0.06041144108768215,1.9143117593436645,1.9143117593436645,8
pv_combo_scale_dk_only,full,10,12,2020-06-02,2026-04-17,2146,31.848295450289243,10.579546436900651,1.855811484427399,-9.543150681966372,3.337293574382384,407.1780187929608,-0.0179224493660044,-0.0008068586568508174,-3.375077994860476e-14,0.13979496738117428,0.13979496738117428,4
pv_combo_scale_dk_only,last_10y,10,12,2020-06-02,2026-04-17,2146,31.848295450289243,10.579546436900651,1.855811484427399,-9.543150681966372,3.337293574382384,407.1780187929608,-0.0179224493660044,-0.0008068586568508174,-3.375077994860476e-14,0.13979496738117428,0.13979496738117428,4
pv_combo_scale_dk_only,last_5y,10,12,2021-04-17,2026-04-17,1827,27.807246262477257,10.171261047201796,1.7147868382763116,-9.543150681966372,2.913843361503704,240.9608027780481,-0.02040844897333116,-0.0009881865815619673,-2.1316282072803006e-14,0.16420361247947454,0.16420361247947454,4
pv_combo_scale_dk_only,last_3y,10,12,2023-04-17,2026-04-17,1097,36.862739981854546,11.171575535796222,1.9929118776198376,-9.543150681966384,3.862743155833615,156.41827428699654,0.04789036833928151,0.0023537719392945355,-1.2434497875801753e-14,0.18231540565177756,0.18231540565177756,2
pv_combo_scale_dk_only,full,10,14,2020-06-02,2026-04-17,2146,31.866217899655247,10.580028983356025,1.8566183430842498,-9.543150681966338,3.3391716175950923,407.5830273205917,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,last_10y,10,14,2020-06-02,2026-04-17,2146,31.866217899655247,10.580028983356025,1.8566183430842498,-9.543150681966338,3.3391716175950923,407.5830273205917,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,last_5y,10,14,2021-04-17,2026-04-17,1827,27.827654711450588,10.171860120329805,1.7157750248578736,-9.54315068196635,2.915981905644263,241.23307804944466,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,last_3y,10,14,2023-04-17,2026-04-17,1097,36.814849613515264,11.172720008610938,1.990558105680543,-9.543150681966372,3.8577248584248007,156.14913306342788,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,full,10,16,2020-06-02,2026-04-17,2146,31.866217899655247,10.580028983356025,1.8566183430842498,-9.543150681966338,3.3391716175950923,407.5830273205917,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,last_10y,10,16,2020-06-02,2026-04-17,2146,31.866217899655247,10.580028983356025,1.8566183430842498,-9.543150681966338,3.3391716175950923,407.5830273205917,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,last_5y,10,16,2021-04-17,2026-04-17,1827,27.827654711450588,10.171860120329805,1.7157750248578736,-9.54315068196635,2.915981905644263,241.23307804944466,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,last_3y,10,16,2023-04-17,2026-04-17,1097,36.814849613515264,11.172720008610938,1.990558105680543,-9.543150681966372,3.8577248584248007,156.14913306342788,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,full,10,18,2020-06-02,2026-04-17,2146,31.866217899655247,10.580028983356025,1.8566183430842498,-9.543150681966338,3.3391716175950923,407.5830273205917,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,last_10y,10,18,2020-06-02,2026-04-17,2146,31.866217899655247,10.580028983356025,1.8566183430842498,-9.543150681966338,3.3391716175950923,407.5830273205917,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,last_5y,10,18,2021-04-17,2026-04-17,1827,27.827654711450588,10.171860120329805,1.7157750248578736,-9.54315068196635,2.915981905644263,241.23307804944466,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,last_3y,10,18,2023-04-17,2026-04-17,1097,36.814849613515264,11.172720008610938,1.990558105680543,-9.543150681966372,3.8577248584248007,156.14913306342788,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,full,10,20,2020-06-02,2026-04-17,2146,31.866217899655247,10.580028983356025,1.8566183430842498,-9.543150681966338,3.3391716175950923,407.5830273205917,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,last_10y,10,20,2020-06-02,2026-04-17,2146,31.866217899655247,10.580028983356025,1.8566183430842498,-9.543150681966338,3.3391716175950923,407.5830273205917,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,last_5y,10,20,2021-04-17,2026-04-17,1827,27.827654711450588,10.171860120329805,1.7157750248578736,-9.54315068196635,2.915981905644263,241.23307804944466,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,last_3y,10,20,2023-04-17,2026-04-17,1097,36.814849613515264,11.172720008610938,1.990558105680543,-9.543150681966372,3.8577248584248007,156.14913306342788,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,full,10,22,2020-06-02,2026-04-17,2146,31.866217899655247,10.580028983356025,1.8566183430842498,-9.543150681966338,3.3391716175950923,407.5830273205917,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,last_10y,10,22,2020-06-02,2026-04-17,2146,31.866217899655247,10.580028983356025,1.8566183430842498,-9.543150681966338,3.3391716175950923,407.5830273205917,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,last_5y,10,22,2021-04-17,2026-04-17,1827,27.827654711450588,10.171860120329805,1.7157750248578736,-9.54315068196635,2.915981905644263,241.23307804944466,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,last_3y,10,22,2023-04-17,2026-04-17,1097,36.814849613515264,11.172720008610938,1.990558105680543,-9.543150681966372,3.8577248584248007,156.14913306342788,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,full,10,24,2020-06-02,2026-04-17,2146,31.866217899655247,10.580028983356025,1.8566183430842498,-9.543150681966338,3.3391716175950923,407.5830273205917,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,last_10y,10,24,2020-06-02,2026-04-17,2146,31.866217899655247,10.580028983356025,1.8566183430842498,-9.543150681966338,3.3391716175950923,407.5830273205917,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,last_5y,10,24,2021-04-17,2026-04-17,1827,27.827654711450588,10.171860120329805,1.7157750248578736,-9.54315068196635,2.915981905644263,241.23307804944466,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,last_3y,10,24,2023-04-17,2026-04-17,1097,36.814849613515264,11.172720008610938,1.990558105680543,-9.543150681966372,3.8577248584248007,156.14913306342788,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,full,10,26,2020-06-02,2026-04-17,2146,31.866217899655247,10.580028983356025,1.8566183430842498,-9.543150681966338,3.3391716175950923,407.5830273205917,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,last_10y,10,26,2020-06-02,2026-04-17,2146,31.866217899655247,10.580028983356025,1.8566183430842498,-9.543150681966338,3.3391716175950923,407.5830273205917,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,last_5y,10,26,2021-04-17,2026-04-17,1827,27.827654711450588,10.171860120329805,1.7157750248578736,-9.54315068196635,2.915981905644263,241.23307804944466,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,last_3y,10,26,2023-04-17,2026-04-17,1097,36.814849613515264,11.172720008610938,1.990558105680543,-9.543150681966372,3.8577248584248007,156.14913306342788,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,full,10,28,2020-06-02,2026-04-17,2146,31.866217899655247,10.580028983356025,1.8566183430842498,-9.543150681966338,3.3391716175950923,407.5830273205917,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,last_10y,10,28,2020-06-02,2026-04-17,2146,31.866217899655247,10.580028983356025,1.8566183430842498,-9.543150681966338,3.3391716175950923,407.5830273205917,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,last_5y,10,28,2021-04-17,2026-04-17,1827,27.827654711450588,10.171860120329805,1.7157750248578736,-9.54315068196635,2.915981905644263,241.23307804944466,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,last_3y,10,28,2023-04-17,2026-04-17,1097,36.814849613515264,11.172720008610938,1.990558105680543,-9.543150681966372,3.8577248584248007,156.14913306342788,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,full,10,30,2020-06-02,2026-04-17,2146,31.866217899655247,10.580028983356025,1.8566183430842498,-9.543150681966338,3.3391716175950923,407.5830273205917,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,last_10y,10,30,2020-06-02,2026-04-17,2146,31.866217899655247,10.580028983356025,1.8566183430842498,-9.543150681966338,3.3391716175950923,407.5830273205917,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,last_5y,10,30,2021-04-17,2026-04-17,1827,27.827654711450588,10.171860120329805,1.7157750248578736,-9.54315068196635,2.915981905644263,241.23307804944466,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,last_3y,10,30,2023-04-17,2026-04-17,1097,36.814849613515264,11.172720008610938,1.990558105680543,-9.543150681966372,3.8577248584248007,156.14913306342788,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,full,15,2,2020-06-02,2026-04-17,2146,30.975466570960776,10.542755495158653,1.818441386370413,-9.742598055055751,3.1793846359992854,387.7758168858111,-0.8907513286944706,-0.03817695671383681,-0.19944737308941285,14.39888164026095,14.39888164026095,162
pv_combo_scale_dk_only,last_10y,15,2,2020-06-02,2026-04-17,2146,30.975466570960776,10.542755495158653,1.818441386370413,-9.742598055055751,3.1793846359992854,387.7758168858111,-0.8907513286944706,-0.03817695671383681,-0.19944737308941285,14.39888164026095,14.39888164026095,162
pv_combo_scale_dk_only,last_5y,15,2,2021-04-17,2026-04-17,1827,26.97066952992988,10.13399330115651,1.6760051143924546,-9.742598055055717,2.7683241551707054,229.94843081862376,-0.8569851815207095,-0.039769910465419,-0.19944737308936666,14.72359058565955,14.77832512315271,137
pv_combo_scale_dk_only,last_3y,15,2,2023-04-17,2026-04-17,1097,36.50453111566527,11.142761384243821,1.981550458580533,-9.742598055055673,3.746899021121186,154.4097233689341,-0.3103184978499911,-0.009007647100010008,-0.19944737308930094,16.773017319963536,16.773017319963536,88
pv_combo_scale_dk_only,full,15,4,2020-06-02,2026-04-17,2146,31.26808178746119,10.552588220372925,1.831438709376307,-9.717960148632354,3.217556082678695,394.2105209088543,-0.5981361121940587,-0.02517963370794285,-0.17480946666601582,9.972041006523765,9.972041006523765,100
pv_combo_scale_dk_only,last_10y,15,4,2020-06-02,2026-04-17,2146,31.26808178746119,10.552588220372925,1.831438709376307,-9.717960148632354,3.217556082678695,394.2105209088543,-0.5981361121940587,-0.02517963370794285,-0.17480946666601582,9.972041006523765,9.972041006523765,100
pv_combo_scale_dk_only,last_5y,15,4,2021-04-17,2026-04-17,1827,27.25119384043042,10.145267567882515,1.6892632873257027,-9.717960148632354,2.8042092603421085,233.60894764895727,-0.5764608710201671,-0.026511737532170843,-0.1748094666660034,10.782703886152161,10.83743842364532,87
pv_combo_scale_dk_only,last_3y,15,4,2023-04-17,2026-04-17,1097,36.530896255511266,11.145190983561386,1.9823370704700713,-9.71796014863231,3.7591115518880334,154.5571992348109,-0.28395335800399835,-0.008221035210471683,-0.17480946666593766,12.670920692798541,12.670920692798541,56
pv_combo_scale_dk_only,full,15,6,2020-06-02,2026-04-17,2146,31.575495954261037,10.561804104316638,1.8452191312768185,-9.52628840707349,3.3145643512971428,401.0463648424599,-0.2907219453942105,-0.011399211807431309,0.01686227489284775,6.430568499534017,6.430568499534017,62
pv_combo_scale_dk_only,last_10y,15,6,2020-06-02,2026-04-17,2146,31.575495954261037,10.561804104316638,1.8452191312768185,-9.52628840707349,3.3145643512971428,401.0463648424599,-0.2907219453942105,-0.011399211807431309,0.01686227489284775,6.430568499534017,6.430568499534017,62
pv_combo_scale_dk_only,last_5y,15,6,2021-04-17,2026-04-17,1827,27.494247760150216,10.154088731452433,1.7008537121663805,-9.52628840707347,2.886144801131064,236.8067215287294,-0.3334069513003719,-0.014921312691493105,0.0168622748928815,7.1154898741105645,7.1154898741105645,56
pv_combo_scale_dk_only,last_3y,15,6,2023-04-17,2026-04-17,1097,36.492447521339535,11.157736217956387,1.9784952095840567,-9.526288407073524,3.830709922055574,154.34215169990836,-0.3224020921757287,-0.012062896096486364,0.01686227489284775,9.115770282588878,9.115770282588878,42
pv_combo_scale_dk_only,full,15,8,2020-06-02,2026-04-17,2146,31.636771125303987,10.566586788520468,1.84747211684621,-9.42950743248867,3.355082049811195,402.4182484837393,-0.22944677435125982,-0.009146226238039734,0.11364324947766846,4.8928238583410995,4.8928238583410995,42
pv_combo_scale_dk_only,last_10y,15,8,2020-06-02,2026-04-17,2146,31.636771125303987,10.566586788520468,1.84747211684621,-9.42950743248867,3.355082049811195,402.4182484837393,-0.22944677435125982,-0.009146226238039734,0.11364324947766846,4.8928238583410995,4.8928238583410995,42
pv_combo_scale_dk_only,last_5y,15,8,2021-04-17,2026-04-17,1827,27.563997773442694,10.159965357098402,1.7036424761334008,-9.429507432488627,2.9231641176158476,237.72891089873508,-0.2636569380078946,-0.01213254872447278,0.11364324947772353,5.309250136836344,5.309250136836344,36
pv_combo_scale_dk_only,last_3y,15,8,2023-04-17,2026-04-17,1097,36.38932485823314,11.16256295122717,1.9730156078219028,-9.429507432488638,3.8590907445341776,153.76597472678296,-0.42552475528212597,-0.01754249785864026,0.11364324947773419,6.927985414767549,6.927985414767549,28
pv_combo_scale_dk_only,full,15,10,2020-06-02,2026-04-17,2146,31.75561239011646,10.573184681515817,1.852274448436801,-9.313835112073242,3.409509832201412,405.08785851295073,-0.1106055095387859,-0.004343894647448776,0.22931556989309598,3.075489282385834,3.075489282385834,24
pv_combo_scale_dk_only,last_10y,15,10,2020-06-02,2026-04-17,2146,31.75561239011646,10.573184681515817,1.852274448436801,-9.313835112073242,3.409509832201412,405.08785851295073,-0.1106055095387859,-0.004343894647448776,0.22931556989309598,3.075489282385834,3.075489282385834,24
pv_combo_scale_dk_only,last_5y,15,10,2021-04-17,2026-04-17,1827,27.666806375685372,10.165127339472717,1.708297018422502,-9.3138351120732,2.9705063534807326,239.09186123124013,-0.16084833576521618,-0.007478006435371665,0.22931556989315105,3.3388067870826497,3.3388067870826497,20
pv_combo_scale_dk_only,last_3y,15,10,2023-04-17,2026-04-17,1097,36.50837828277649,11.163997440852134,1.9781679848229152,-9.313835112073166,3.9198007956413234,154.43123930589374,-0.3064713307387734,-0.012390120857627807,0.22931556989320612,4.193254329990884,4.193254329990884,16
pv_combo_scale_dk_only,full,15,12,2020-06-02,2026-04-17,2146,31.702289471147616,10.574920410545916,1.8493460533117814,-9.390460036687909,3.376010264384158,403.88857853306143,-0.16392842850763145,-0.00727228977246841,0.15269064527842957,1.6309412861136998,1.6309412861136998,20
pv_combo_scale_dk_only,last_10y,15,12,2020-06-02,2026-04-17,2146,31.702289471147616,10.574920410545916,1.8493460533117814,-9.390460036687909,3.376010264384158,403.88857853306143,-0.16392842850763145,-0.00727228977246841,0.15269064527842957,1.6309412861136998,1.6309412861136998,20
pv_combo_scale_dk_only,last_5y,15,12,2021-04-17,2026-04-17,1827,27.60611402558626,10.167219817231235,1.7047392369036836,-9.390460036687942,2.939804218082063,238.28672193980117,-0.22154068586432984,-0.011035787954190024,0.15269064527840825,1.6420361247947455,1.6420361247947455,16
pv_combo_scale_dk_only,last_3y,15,12,2023-04-17,2026-04-17,1097,36.46528018512987,11.165325220304915,1.97599485185837,-9.390460036687976,3.8832261723773023,154.19027518162363,-0.3495694283853936,-0.014563253822172939,0.15269064527839582,1.9143117593436645,1.9143117593436645,12
pv_combo_scale_dk_only,full,15,14,2020-06-02,2026-04-17,2146,31.735415237069063,10.575328748432225,1.8509198468128887,-9.54315068196635,3.325465173366626,404.6333282149332,-0.13080266258618423,-0.005698496271361098,-1.2434497875801753e-14,0.9319664492078285,0.9319664492078285,12
pv_combo_scale_dk_only,last_10y,15,14,2020-06-02,2026-04-17,2146,31.735415237069063,10.575328748432225,1.8509198468128887,-9.54315068196635,3.325465173366626,404.6333282149332,-0.13080266258618423,-0.005698496271361098,-1.2434497875801753e-14,0.9319664492078285,0.9319664492078285,12
pv_combo_scale_dk_only,last_5y,15,14,2021-04-17,2026-04-17,1827,27.64381739396957,10.167736461157304,1.7066625400138813,-9.543150681966395,2.8967181086439138,238.78671130109709,-0.18383731748101795,-0.009112484843992297,-4.440892098500626e-14,0.8210180623973727,0.8210180623973727,8
pv_combo_scale_dk_only,last_3y,15,14,2023-04-17,2026-04-17,1097,36.43908766747819,11.166110302751214,1.9746775580062574,-9.54315068196635,3.8183498177742257,154.04390556099483,-0.37576194603707336,-0.015880547674285594,2.1316282072803006e-14,0.8204193254329991,0.8204193254329991,4
pv_combo_scale_dk_only,full,15,16,2020-06-02,2026-04-17,2146,31.911046626205607,10.578052776028697,1.8591629476730338,-9.543150681966338,3.343869094146005,408.59723461275104,0.04482872655036019,0.0025446045887840274,0.0,0.27958993476234856,0.27958993476234856,6
pv_combo_scale_dk_only,last_10y,15,16,2020-06-02,2026-04-17,2146,31.911046626205607,10.578052776028697,1.8591629476730338,-9.543150681966338,3.343869094146005,408.59723461275104,0.04482872655036019,0.0025446045887840274,0.0,0.27958993476234856,0.27958993476234856,6
pv_combo_scale_dk_only,last_5y,15,16,2021-04-17,2026-04-17,1827,27.84374669764309,10.171158131855451,1.7167403803656993,-9.543150681966372,2.9176681397538062,241.4478887092026,0.01609198619250307,0.000965355507825727,-2.1316282072803006e-14,0.05473453749315819,0.05473453749315819,2
pv_combo_scale_dk_only,last_3y,15,16,2023-04-17,2026-04-17,1097,36.8435459524874,11.171630776805367,1.992036396965779,-9.543150681966427,3.8607318673182216,156.31038227345203,0.0286963389721393,0.001478291285236022,-5.5067062021407764e-14,0.09115770282588878,0.09115770282588878,2
pv_combo_scale_dk_only,full,15,18,2020-06-02,2026-04-17,2146,31.896911852197473,10.578633454494108,1.8583676278658172,-9.54315068196635,3.342387950813029,408.2772674636462,0.030693952542225844,0.0017492847815674395,-1.2434497875801753e-14,0.2329916123019571,0.2329916123019571,4
pv_combo_scale_dk_only,last_10y,15,18,2020-06-02,2026-04-17,2146,31.896911852197473,10.578633454494108,1.8583676278658172,-9.54315068196635,3.342387950813029,408.2772674636462,0.030693952542225844,0.0017492847815674395,-1.2434497875801753e-14,0.2329916123019571,0.2329916123019571,4
pv_combo_scale_dk_only,last_5y,15,18,2021-04-17,2026-04-17,1827,27.827654711450588,10.171860120329805,1.7157750248578736,-9.54315068196635,2.915981905644263,241.23307804944466,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,last_3y,15,18,2023-04-17,2026-04-17,1097,36.814849613515264,11.172720008610938,1.990558105680543,-9.543150681966372,3.8577248584248007,156.14913306342788,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,full,15,20,2020-06-02,2026-04-17,2146,31.896911852197473,10.578633454494108,1.8583676278658172,-9.54315068196635,3.342387950813029,408.2772674636462,0.030693952542225844,0.0017492847815674395,-1.2434497875801753e-14,0.2329916123019571,0.2329916123019571,4
pv_combo_scale_dk_only,last_10y,15,20,2020-06-02,2026-04-17,2146,31.896911852197473,10.578633454494108,1.8583676278658172,-9.54315068196635,3.342387950813029,408.2772674636462,0.030693952542225844,0.0017492847815674395,-1.2434497875801753e-14,0.2329916123019571,0.2329916123019571,4
pv_combo_scale_dk_only,last_5y,15,20,2021-04-17,2026-04-17,1827,27.827654711450588,10.171860120329805,1.7157750248578736,-9.54315068196635,2.915981905644263,241.23307804944466,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,last_3y,15,20,2023-04-17,2026-04-17,1097,36.814849613515264,11.172720008610938,1.990558105680543,-9.543150681966372,3.8577248584248007,156.14913306342788,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,full,15,22,2020-06-02,2026-04-17,2146,31.896911852197473,10.578633454494108,1.8583676278658172,-9.54315068196635,3.342387950813029,408.2772674636462,0.030693952542225844,0.0017492847815674395,-1.2434497875801753e-14,0.2329916123019571,0.2329916123019571,4
pv_combo_scale_dk_only,last_10y,15,22,2020-06-02,2026-04-17,2146,31.896911852197473,10.578633454494108,1.8583676278658172,-9.54315068196635,3.342387950813029,408.2772674636462,0.030693952542225844,0.0017492847815674395,-1.2434497875801753e-14,0.2329916123019571,0.2329916123019571,4
pv_combo_scale_dk_only,last_5y,15,22,2021-04-17,2026-04-17,1827,27.827654711450588,10.171860120329805,1.7157750248578736,-9.54315068196635,2.915981905644263,241.23307804944466,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,last_3y,15,22,2023-04-17,2026-04-17,1097,36.814849613515264,11.172720008610938,1.990558105680543,-9.543150681966372,3.8577248584248007,156.14913306342788,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,full,15,24,2020-06-02,2026-04-17,2146,31.896911852197473,10.578633454494108,1.8583676278658172,-9.54315068196635,3.342387950813029,408.2772674636462,0.030693952542225844,0.0017492847815674395,-1.2434497875801753e-14,0.2329916123019571,0.2329916123019571,4
pv_combo_scale_dk_only,last_10y,15,24,2020-06-02,2026-04-17,2146,31.896911852197473,10.578633454494108,1.8583676278658172,-9.54315068196635,3.342387950813029,408.2772674636462,0.030693952542225844,0.0017492847815674395,-1.2434497875801753e-14,0.2329916123019571,0.2329916123019571,4
pv_combo_scale_dk_only,last_5y,15,24,2021-04-17,2026-04-17,1827,27.827654711450588,10.171860120329805,1.7157750248578736,-9.54315068196635,2.915981905644263,241.23307804944466,0.0,0.0,0.0,0.0,0.0,0
pv_combo_scale_dk_only,last_3y,15,24,2023-04-17,2026-04-17,1097,36.814849613515264,11.172720008610938,1.990558105680543,-9.543150681966372,3.8577248584248007,156.14913306342788,0.0,0.0,0.0,0.0,0.0,0
