days,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80
2,2.9501120202379276,2.6239457390990424,3.776306778520823,4.373196305733419,4.047961525794975,3.850663923453304,3.850663923453226,3.2070116775833277,3.1450055686545575,3.1450055686545575,3.7341921213177613,3.9269611465213465,3.9269611465213785,3.9269611465214247,3.926961146521368
4,-0.29027051430225725,3.1173420892170007,3.524880771582083,3.5248807715821187,3.567194224623737,3.567194224623716,3.567194224623673,3.007099096879429,3.0070990968794504,3.007099096879408,3.567194224623716,3.567194224623737,3.567194224623705,3.567194224623705,3.567194224623705
6,0.8556920035344042,0.9145939356741017,3.1661018344233405,2.828176560213926,3.166101834423298,3.166101834423273,3.4681983889246055,2.827482232438907,2.8274822324389177,2.827482232438882,3.487789220580961,3.487789220580929,3.487789220581007,3.48778922058095,3.48778922058095
8,0.6298342571258964,0.6885716432730185,2.815908103681444,2.604357232188317,2.7590209207527323,2.298404155874035,3.25457855665028,3.0966662142631023,3.0966662142631023,3.0966662142630774,3.2545785566502126,3.254578556650234,3.254578556650223,3.2545785566502445,3.2545785566502445
10,2.1316282072803006e-14,0.058278527841050476,2.461723643223923,2.4617236432238236,2.46172364322387,2.2960504698227737,2.604239714585699,2.604239714585745,2.604239714585745,2.6042397145857095,2.6042397145856775,2.6042397145856455,2.6042397145857343,2.604239714585656,2.604239714585656
12,-1.0658141036401503e-14,1.0658141036401503e-14,2.4999711150922046,2.4999711150922828,2.4999711150922828,2.544107707134849,2.5441077071349127,2.54410770713487,2.54410770713487,2.5441077071349127,2.544107707134902,2.5441077071348914,2.5441077071348808,2.5441077071348808,2.5441077071348808
14,0.0,-2.1316282072803006e-14,2.54410770713487,2.499547081265675,2.5441077071348595,2.5441077071349127,2.5441077071348914,2.5441077071349127,2.5441077071349127,2.5441077071348346,2.5441077071348914,2.5441077071349127,2.5441077071349234,2.544107707134902,2.544107707134902
16,0.0,-3.197442310920451e-14,2.499547081265696,2.499547081265675,2.499547081265675,2.5441077071348914,2.5441077071349127,2.5441077071348595,2.5441077071348595,2.54410770713487,2.5441077071348808,2.54410770713487,2.5441077071348808,2.5441077071348595,2.5441077071348595
18,0.0,-3.197442310920451e-14,2.54410770713487,2.5441077071348346,2.5441077071348346,2.5441077071349234,2.5441077071348808,2.5441077071348914,2.5441077071348914,2.5441077071349127,2.3335184476379496,2.3335184476379283,2.333518447637964,2.3335184476379744,2.3335184476379744
20,0.0,-3.197442310920451e-14,2.54410770713487,2.544107707134902,2.544107707134902,2.544107707134902,2.5441077071348595,2.5441077071348346,2.5441077071348346,2.141354816693166,2.1413548166932195,2.141354816693209,2.141354816693255,2.141354816693152,2.141354816693152
22,0.0,0.0,2.141354816693177,2.1413548166931875,2.1413548166931875,2.1413548166932195,1.8004651716664455,2.14135481669323,2.14135481669323,-3.197442310920451e-14,3.552713678800501e-14,3.552713678800501e-14,5.684341886080802e-14,-3.197442310920451e-14,-3.197442310920451e-14
24,0.0,0.0,0.0,0.0,0.0,-1.0658141036401503e-14,-1.0658141036401503e-14,0.0,0.0,-4.263256414560601e-14,0.0,1.0658141036401503e-14,1.0658141036401503e-14,-2.1316282072803006e-14,-2.1316282072803006e-14
26,0.0,0.0,0.0,0.0,0.0,-1.0658141036401503e-14,-1.0658141036401503e-14,4.618527782440651e-14,4.618527782440651e-14,0.0,0.0,-4.263256414560601e-14,-4.263256414560601e-14,1.0658141036401503e-14,1.0658141036401503e-14
28,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-14,1.0658141036401503e-14,0.0,0.0,-4.263256414560601e-14,3.552713678800501e-14,-2.1316282072803006e-14,-2.1316282072803006e-14,-1.0658141036401503e-14,-1.0658141036401503e-14
30,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-14,1.0658141036401503e-14,1.0658141036401503e-14,1.0658141036401503e-14,4.618527782440651e-14,3.552713678800501e-14,3.552713678800501e-14,3.552713678800501e-14,-2.1316282072803006e-14,-2.1316282072803006e-14
