scope,window,ma,days,start,end,n_days,annual,vol,sharpe,max_dd,calmar,total_return,annual_delta,sharpe_delta,max_dd_delta,signal_days,signal_days_pct,defense_days,defense_days_pct,switch_count
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,full,30,2,2010-02-02,2026-04-30,3940,29.16558138991061,11.160693496980176,2.4385421748466904,-10.984295729801218,2.655207225601383,6280.0376585279655,-1.8899962892642073,-0.015467344989527287,1.2173167113484826,393,9.974619289340101,393,9.974619289340101,286
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,last_10y,30,2,2016-05-03,2026-04-30,2426,29.831091558449074,12.884542415292142,2.168133272933761,-10.984295729801197,2.7157946483100543,1257.3774673815287,-2.005726943524234,-0.008793766696415073,1.217316711348504,310,12.778235779060182,310,12.778235779060182,222
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,last_5y,30,2,2021-04-30,2026-04-30,1208,31.358682609531897,15.325738920074928,1.9337114576830454,-10.848687261984258,2.8905508889926557,291.03248759595056,-1.0381597743136979,0.056776480272011876,1.352925179165453,180,14.90066225165563,180,14.90066225165563,118
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,last_3y,30,2,2023-05-04,2026-04-30,723,26.420508050155522,14.163616098420961,1.7966302940365935,-9.985442585188299,2.6459025551201747,101.56134114534301,-1.1381652927615598,0.08295158804067237,2.2161698559614464,141,19.502074688796682,141,19.502074688796682,88
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,full,30,4,2010-02-02,2026-04-30,3940,30.077931912519993,11.321043544553728,2.4702276788976625,-11.102690253077508,2.7090670123110763,7052.543080281308,-0.9776457666548239,0.016218159061444748,1.0989221880721924,264,6.7005076142131985,264,6.7005076142131985,178
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,last_10y,30,4,2016-05-03,2026-04-30,2426,31.224960043983387,13.087057731327093,2.221352731567105,-11.102690253077519,2.812377841066785,1410.1969959419998,-0.6118584579899213,0.044425691936929024,1.0989221880721818,211,8.697444352844188,211,8.697444352844188,140
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,last_5y,30,4,2021-04-30,2026-04-30,1208,32.76844889148806,15.553537960867448,1.9792918341261605,-10.77628791341655,3.0407918900061244,312.4678982038482,0.3716065076424684,0.10235685671512695,1.4253245277331619,134,11.092715231788079,134,11.092715231788079,80
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,last_3y,30,4,2023-05-04,2026-04-30,723,28.82188910295511,14.505575533118561,1.8929353895947165,-9.944336460768932,2.8983219963100986,113.22579059307012,1.2632157600380296,0.17925668359879543,2.257275980380813,108,14.937759336099585,108,14.937759336099585,60
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,full,30,6,2010-02-02,2026-04-30,3940,30.808227277208246,11.426460244322932,2.4994263427105263,-11.177261199244526,2.7563306187467984,7733.261388663658,-0.2473504019665711,0.04541682287430859,1.0243512419051743,190,4.822335025380711,190,4.822335025380711,118
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,last_10y,30,6,2016-05-03,2026-04-30,2426,32.07450858839436,13.213447764123115,2.2520985565267924,-11.17726119924447,2.869621458838454,1510.7653894714088,0.2376900864210505,0.07517151689661628,1.0243512419052312,155,6.389117889530091,155,6.389117889530091,92
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,last_5y,30,6,2021-04-30,2026-04-30,1208,33.532241728723264,15.722262208754255,1.9978205731580236,-10.77628791341656,3.111669064351498,324.4677906326007,1.1353993448776691,0.1208855957469901,1.4253245277331512,104,8.609271523178808,104,8.609271523178808,54
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,last_3y,30,6,2023-05-04,2026-04-30,723,29.55864069759897,14.609741922498415,1.9211970201947435,-9.944336460768943,2.9724095533381982,116.89246413783674,1.999967354681889,0.20751831419882238,2.2572759803808022,88,12.171507607192254,88,12.171507607192254,44
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,full,30,8,2010-02-02,2026-04-30,3940,30.95029483269265,11.527099279027196,2.488405688159054,-11.292247369176,2.7408445653764586,7872.557041973484,-0.10528284648216868,0.03439616832283621,0.909365071973701,138,3.50253807106599,138,3.50253807106599,76
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,last_10y,30,8,2016-05-03,2026-04-30,2426,31.950317976155418,13.332518237095318,2.2258528103663413,-11.292247369176,2.829402946252217,1495.6975598061435,0.1134994741821096,0.04892577073616522,0.909365071973701,116,4.781533388293488,116,4.781533388293488,62
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,last_5y,30,8,2021-04-30,2026-04-30,1208,32.87876455063656,15.894737767869078,1.9456517599903274,-11.248066086049423,2.9230593329652397,314.18408501950086,0.4819221667909659,0.06871678257929381,0.9535463551002881,81,6.705298013245033,81,6.705298013245033,34
