scope,window,ma,days,start,end,n_days,annual,vol,sharpe,max_dd,calmar,total_return,annual_delta,sharpe_delta,max_dd_delta,signal_days,signal_days_pct,defense_days,defense_days_pct,switch_count
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,full,30,4,2010-02-02,2026-04-30,3940,30.077931912519993,11.321043544553728,2.4702276788976625,-11.102690253077508,2.7090670123110763,7052.543080281308,-0.9776457666548239,0.016218159061444748,1.0989221880721924,264,6.7005076142131985,264,6.7005076142131985,178
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,last_10y,30,4,2016-05-03,2026-04-30,2426,31.224960043983387,13.087057731327093,2.221352731567105,-11.102690253077519,2.812377841066785,1410.1969959419998,-0.6118584579899213,0.044425691936929024,1.0989221880721818,211,8.697444352844188,211,8.697444352844188,140
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,last_5y,30,4,2021-04-30,2026-04-30,1208,32.76844889148806,15.553537960867448,1.9792918341261605,-10.77628791341655,3.0407918900061244,312.4678982038482,0.3716065076424684,0.10235685671512695,1.4253245277331619,134,11.092715231788079,134,11.092715231788079,80
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,last_3y,30,4,2023-05-04,2026-04-30,723,28.82188910295511,14.505575533118561,1.8929353895947165,-9.944336460768932,2.8983219963100986,113.22579059307012,1.2632157600380296,0.17925668359879543,2.257275980380813,108,14.937759336099585,108,14.937759336099585,60
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,full,35,4,2010-02-02,2026-04-30,3940,29.77139084683078,11.323122809548124,2.448137366361225,-11.196898290108138,2.6588962474663376,6783.697646148885,-1.2841868323440373,-0.005872153474992814,1.0047141510415631,279,7.081218274111675,279,7.081218274111675,176
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,last_10y,35,4,2016-05-03,2026-04-30,2426,30.917104333353663,13.093892986274247,2.201634799817576,-11.196898290108127,2.761220431971531,1375.1724515687665,-0.9197141686196453,0.024707760187399952,1.0047141510415738,221,9.10964550700742,221,9.10964550700742,138
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,last_5y,35,4,2021-04-30,2026-04-30,1208,32.14706886614174,15.582027976544197,1.9445404350497393,-11.196898290108114,2.8710691151443273,302.90700059203016,-0.2497735177038578,0.06760545763870573,1.004714151041597,141,11.672185430463577,141,11.672185430463577,78
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,last_3y,35,4,2023-05-04,2026-04-30,723,27.853625447017237,14.561599063733203,1.8321947613124898,-9.944336460768932,2.8009536440064795,108.46998059400117,0.2949521041001546,0.11851605531656872,2.257275980380813,114,15.767634854771783,114,15.767634854771783,58
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,full,40,4,2010-02-02,2026-04-30,3940,30.05890561347393,11.30086165624342,2.4730941567199194,-11.196898290108127,2.6845743200176604,7035.573740308529,-0.9966720657008885,0.019084636883701656,1.0047141510415738,281,7.131979695431472,281,7.131979695431472,188
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,last_10y,40,4,2016-05-03,2026-04-30,2426,31.35957957108353,13.063880422155282,2.2332198023387537,-11.196898290108093,2.800738093583307,1425.7463535256522,-0.4772389308897793,0.05629276270857764,1.0047141510416076,221,9.10964550700742,221,9.10964550700742,150
