scope,window,ma,days,start,end,n_days,annual,vol,sharpe,max_dd,calmar,total_return,annual_delta,sharpe_delta,max_dd_delta,signal_days,signal_days_pct,defense_days,defense_days_pct,switch_count
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,last_3y,25,10,2023-05-04,2026-04-30,723,27.7442041009186,15.366701050329398,1.7382536414723333,-11.745114420985214,2.3621910444182235,107.93701997853003,0.1855307580015193,0.024574935476412207,0.4564980201645312,40,5.532503457814661,40,5.532503457814661,14
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,full,25,12,2010-02-02,2026-04-30,3940,30.915959892094726,11.700984205671753,2.450830259528354,-11.678963990527214,2.6471491749756746,7838.68060147409,-0.1396177870800912,-0.0031792603078635295,0.5226484506224871,51,1.2944162436548223,51,1.2944162436548223,32
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,last_10y,25,12,2016-05-03,2026-04-30,2426,31.790966520163423,13.56878476137107,2.1801962742171748,-11.678963990527258,2.722070771512687,1476.5495629190445,-0.0458519818098857,0.0032692345869986816,0.5226484506224427,38,1.5663643858202803,38,1.5663643858202803,24
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,last_5y,25,12,2021-04-30,2026-04-30,1208,32.1588841022354,16.25458671619377,1.8712571823896336,-11.678963990527203,2.7535733587601983,303.0871272032878,-0.23795828161019728,-0.005677795021399978,0.5226484506225084,31,2.566225165562914,31,2.566225165562914,14
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,last_3y,25,12,2023-05-04,2026-04-30,723,27.131021781794274,15.427750955121148,1.6994577043286203,-11.678963990527269,2.3230675087105386,104.96715275069617,-0.4276515611228078,-0.014221001667300781,0.5226484506224764,29,4.011065006915629,29,4.011065006915629,10
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,full,25,13,2010-02-02,2026-04-30,3940,30.857120700962138,11.708187546680353,2.4454022026089897,-11.67896399052719,2.6421111261230323,7780.941026849088,-0.19845697821267905,-0.008607317227228073,0.5226484506225102,44,1.116751269035533,44,1.116751269035533,24
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,last_10y,25,13,2016-05-03,2026-04-30,2426,31.696287435870275,13.578566003384147,2.1732247340590205,-11.678963990527125,2.7139639664596378,1465.2709006169225,-0.14053106610303345,-0.003702305571155584,0.5226484506225759,32,1.3190436933223413,32,1.3190436933223413,18
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,last_5y,25,13,2021-04-30,2026-04-30,1208,32.06853968828662,16.26648456474148,1.8656174796288854,-11.678963990527247,2.7458377056644117,301.71143666640495,-0.32830269555897473,-0.01131749778214819,0.522648450622464,26,2.152317880794702,26,2.152317880794702,10
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,last_3y,25,13,2023-05-04,2026-04-30,723,27.03020038339341,15.43409651068057,1.6934605469399737,-11.678963990527203,2.3144347739506332,104.4815566774759,-0.5284729595236719,-0.02021815905594737,0.5226484506225422,26,3.5961272475795294,26,3.5961272475795294,10
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,full,25,14,2010-02-02,2026-04-30,3940,30.802805157043565,11.712127195950183,2.4409334704200107,-12.201612441149734,2.5244864402643716,7727.990580094149,-0.25277252213125223,-0.013076049416206992,-3.375077994860476e-14,39,0.9898477157360406,39,0.9898477157360406,20
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,last_10y,25,14,2016-05-03,2026-04-30,2426,31.607449595499524,13.584101157863001,2.167233607503779,-12.2016124411497,2.5904321865611806,1454.7541624256605,-0.22936890647378405,-0.009693432126397283,0.0,27,1.1129431162407255,27,1.1129431162407255,14
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,last_5y,25,14,2021-04-30,2026-04-30,1208,31.8905681058705,16.27579422316891,1.8559926183958242,-12.201612441149724,2.6136355551107426,299.0124188758158,-0.5062742779750948,-0.020942359015209355,-1.2434497875801753e-14,21,1.73841059602649,21,1.73841059602649,6
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,last_3y,25,14,2023-05-04,2026-04-30,723,26.74408603220595,15.450240448498937,1.6766286365576692,-12.201612441149734,2.191848508645625,103.10768650863085,-0.8145873107111328,-0.03705006943825184,1.0658141036401503e-14,21,2.904564315352697,21,2.904564315352697,6
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,full,25,16,2010-02-02,2026-04-30,3940,30.86648938291021,11.717232173088435,2.4442397263300606,-12.201612441149734,2.5297057689534124,7790.108166145215,-0.18908829626460744,-0.009769793506157143,-3.375077994860476e-14,32,0.8121827411167513,32,0.8121827411167513,18
microcap_v1_0_costed_top1_stirrer_broad_own_volume_half,last_10y,25,16,2016-05-03,2026-04-30,2426,31.69622623158994,13.59144528109986,2.1712897692638538,-12.20161244114979,2.597707998386738,1465.2636331927924,-0.14059227038336886,-0.005637270366322333,-8.881784197001252e-14,21,0.8656224237427864,21,0.8656224237427864,14
